Gene = Muc68D
Position 746: 8.164210022035526e-05
Position 82: 4.740891357609007e-05
Position 140: 3.0391433732552926e-05
Position 1012: 2.903133689791585e-05
Position 855: 2.4618037120341008e-05
Position 169: 2.2278498710707987e-05
Position 49: 2.0202061185186536e-05
Position 488: 1.7432510765899402e-05
Position 493: 1.3025349892185353e-05
Position 890: 1.2014005013785806e-05
Position 800: 1.0030035044904848e-05
Position 1601: 6.80681292798978e-06
Position 954: 4.9740957695737816e-06
Position 680: 3.7036500595281915e-06
Position 358: 3.4409260898009485e-06
Position 809: 3.0840695957457377e-06
Position 69: 2.083771103620966e-06
Position 875: 1.001642377275569e-06
Position 153: 5.658930992862003e-07
Position 908: 3.7717867989627613e-07
Position 702: 3.910740703965343e-08
Position 88: 3.4971222546650296e-08
Position 510: 2.1455471110329564e-10
Position 751: 6.88947445292385e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 82: 0.935381155537957
Position 1123: 0.07362136399698425
Position 1366: 0.0689864232193624
Position 4389: 0.051009755288690506
Position 2272: 0.03362378290587968
Position 1570: 0.0293390929402794
Position 1468: 0.028744450984020384
Position 3073: 0.02864591000904001
Position 2773: 0.02332686319166401
Position 3274: 0.021999224529593884
Position 1975: 0.019227898115481864
Position 2569: 0.019207275161801703
Position 2074: 0.01903112219179807
Position 1771: 0.017976548746573673
Position 1060: 0.017835507520914028
Position 2971: 0.015436423683072862
Position 862: 0.013526417358841749
Position 3172: 0.012993404545669003
Position 1162: 0.012321611947352045
Position 2173: 0.011620655040801238
Position 2470: 0.01067795681910971
Position 2872: 0.010642888660942876
Position 2371: 0.0105289261528545
Position 1033: 0.010107323300893145
Position 886: 0.009490702259025277
Position 516: 0.00843273321330938
Position 410: 0.007292143528027147
Position 4741: 0.006284354063104845
Position 865: 0.005533422136113687
Position 875: 0.005470760995670134
Position 1076: 0.00475447676924706
Position 3553: 0.004659450119265922
Position 488: 0.004428528652148021
Position 270: 0.004108695848386659
Position 961: 0.0036215370891084764
Position 120: 0.0033348293502688943
Position 3667: 0.003285790920723406
Position 709: 0.003064387666354052
Position 934: 0.0029625103671955073
Position 4410: 0.002862599962291985
Position 712: 0.002491227450848219
Position 4157: 0.002402467805018206
Position 1339: 0.0022820783927388487
Position 1645: 0.0021242910476116043
Position 3349: 0.0020298012254784887
Position 69: 0.0019063310100564642
Position 1135: 0.0017084582214267302
Position 4162: 0.0016942042088192069
Position 1174: 0.0011678219160693103
Position 2947: 0.0011630568901101895
Position 3392: 0.0010382532427831925
Position 1846: 0.0009080227625391877
Position 606: 0.0008321922451202947
Position 1543: 0.0008151227587450168
Position 557: 0.0006151834375191026
Position 1086: 0.0006005431932199644
Position 1237: 0.00056258622296527
Position 1441: 0.0005521461435692522
Position 2644: 0.0005163556620804556
Position 1036: 0.0004298235496042905
Position 893: 0.00037855628042186785
Position 3046: 0.0003721976891857831
Position 1948: 0.00033583100454120186
Position 2746: 0.0003317666099521857
Position 737: 0.0002743117458605036
Position 1342: 0.00025878708103302406
Position 823: 0.00021155424896129554
Position 785: 0.0001950375589710655
Position 596: 0.0001847199384280926
Position 1648: 0.00016791669419457107
Position 1240: 0.00016077978398416245
Position 583: 0.00015647516248466501
Position 721: 0.0001542754185462672
Position 86: 0.0001258643622900878
Position 1264: 0.00011360973315217663
Position 658: 0.00011300057808882256
Position 973: 7.651259724472258e-05
Position 844: 6.213062802417244e-05
Position 330: 5.749713679066466e-05
Position 890: 5.1826221472450054e-05
Position 88: 3.7131086612862574e-05
Position 899: 3.658350803794977e-05
Position 1144: 3.383353222114871e-05
Position 622: 2.2286548357234403e-05
Position 746: 8.488797387872205e-06
Position 662: 8.438223178489852e-06
Position 691: 6.857735818986122e-06
Position 835: 5.843834626879156e-06
Position 686: 2.8341207368093967e-06
Position 327: 2.5862294099929896e-06
Position 240: 2.3011847601430595e-06
Position 673: 2.02701532178558e-06
Position 132: 1.3044800050011706e-06
Position 164: 8.019430252869316e-07
Position 356: 5.60884862456271e-07
Position 169: 4.6055109535705777e-07
Position 166: 3.0883792843116365e-07
Position 540: 2.897726803224656e-07
Position 365: 2.617151996123107e-07
Position 534: 9.151297810248631e-08
Position 345: 5.269407336062082e-08
Position 543: 3.1932594749915685e-08
Position 432: 3.174599452881084e-08
Position 49: 1.207858905451016e-08
Position 181: 2.783720596759524e-09
Position 334: 2.4487876222072625e-12
