Gene = Wbp2
Position 993: 3.931441118655904e-05
Position 1922: 3.9171809632144925e-05
Position 277: 3.803748145642204e-05
Position 1920: 3.329517142905137e-05
Position 1951: 3.211908992448776e-05
Position 29: 2.377350642555278e-05
Position 2088: 1.9697984046184786e-05
Position 2900: 1.959062014222122e-05
Position 2165: 1.9506978205539302e-05
Position 1857: 1.862186790674817e-05
Position 113: 1.7367677280431193e-05
Position 818: 1.6979409591543433e-05
Position 1932: 1.593775045433996e-05
Position 1004: 1.4944159382602388e-05
Position 52: 1.3716791866050742e-05
Position 1818: 1.3226657434636841e-05
Position 2125: 1.208272265492488e-05
Position 1287: 9.933861374703464e-06
Position 1324: 8.924272352775433e-06
Position 144: 8.241206368733654e-06
Position 2133: 5.643806516006666e-06
Position 22: 3.926530500314202e-06
Position 92: 3.7807986242381755e-06
Position 1190: 3.2902524793689203e-06
Position 1462: 2.767358707076712e-06
Position 482: 2.6813344366656743e-06
Position 1629: 2.628415153659841e-06
Position 1105: 2.432721596584914e-06
Position 508: 2.3479431739019997e-06
Position 2066: 2.2775143634156292e-06
Position 245: 2.238551765501874e-06
Position 2805: 2.065952769106976e-06
Position 474: 2.002044272311969e-06
Position 2514: 1.538657559338371e-06
Position 493: 1.5287238730860661e-06
Position 1187: 8.272992845063989e-07
Position 809: 7.879018873580924e-07
Position 806: 7.682516930561408e-07
Position 2629: 7.045919970381522e-07
Position 1035: 4.807205570941203e-07
Position 2584: 4.623334818350813e-07
Position 366: 3.281882453206628e-07
Position 1137: 2.656605192274989e-07
Position 353: 2.5415620591068196e-07
Position 2478: 2.519242027919639e-07
Position 2727: 2.2702295430614868e-07
Position 526: 2.1224230229532318e-07
Position 477: 1.3615653829067493e-07
Position 755: 7.07468783706427e-08
Position 2757: 5.729369466449858e-08
Position 721: 3.799932708904577e-08
Position 78: 2.9913827789602466e-08
Position 355: 2.9274058315562e-08
Position 2602: 1.485220331446766e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2615: 0.9874109175546214
Position 2450: 0.9833082745740984
Position 749: 0.9644860838095987
Position 332: 0.878339477116072
Position 2066: 0.7536626180216929
Position 1143: 0.5544478691416569
Position 1640: 0.19550106732671768
Position 1221: 0.18012601998789488
Position 1461: 0.16394215614049865
Position 1430: 0.15305741887593907
Position 1164: 0.038232068785697765
Position 2200: 0.024038589159321826
Position 347: 0.02264575855095322
Position 701: 0.01940664171902558
Position 474: 0.017668652804397278
Position 1963: 0.016816022621723985
Position 449: 0.013042098825499662
Position 1698: 0.010597082398842248
Position 735: 0.010096161670107398
Position 92: 0.009443966335996602
Position 1920: 0.007923808363878456
Position 1334: 0.007455962416964877
Position 2629: 0.006927095056422533
Position 2100: 0.005708358468708013
Position 2307: 0.004054336203094706
Position 1376: 0.004022005421748145
Position 2040: 0.0037575267535829163
Position 2261: 0.003377327465265842
Position 283: 0.00329747942275294
Position 2264: 0.002562905985688375
Position 1713: 0.00253495927915489
Position 522: 0.0019387994823336836
Position 396: 0.0019139096019129844
Position 378: 0.0016810634607280388
Position 353: 0.0014878532317690765
Position 760: 0.001483388052027762
Position 780: 0.001354968585766454
Position 840: 0.0010942193899369215
Position 1358: 0.0010760042443528415
Position 1175: 0.0009856542656818974
Position 2078: 0.0007292278220524495
Position 2462: 0.0006687784352290464
Position 2160: 0.0006470125576787137
Position 1731: 0.00060684279486855
Position 2143: 0.0005881863527665304
Position 2832: 0.0004418121076563794
Position 482: 0.000438296297278614
Position 1744: 0.0004354085610842173
Position 271: 0.0003857738867876454
Position 2691: 0.0002916578680420461
Position 453: 0.00026182241736807244
Position 2829: 0.000216743274039993
Position 1646: 0.00019598729701897827
Position 549: 0.000193703242824336
Position 2176: 0.00018718221296797944
Position 555: 0.00018338383562919896
Position 1780: 0.000183227045020475
Position 1881: 0.00018209168598359602
Position 1235: 0.00017741734771511543
Position 1181: 0.00016069007097886074
Position 1491: 0.00013104016488300763
Position 1667: 0.0001236360274862277
Position 2459: 0.00010293543623851527
Position 263: 9.16975880417421e-05
Position 406: 9.053056907818433e-05
Position 1488: 8.225538299739872e-05
Position 1951: 7.329941720840002e-05
Position 2173: 5.8866946785769354e-05
Position 2666: 5.154082467984339e-05
Position 106: 4.876585031205671e-05
Position 2663: 4.1841445435173746e-05
Position 2333: 3.9104432820967594e-05
Position 294: 3.826428002485261e-05
Position 1238: 3.67016351443492e-05
Position 1269: 3.31211563431705e-05
Position 567: 3.132152307506009e-05
Position 2957: 2.674398368156251e-05
Position 2410: 2.5769198694519463e-05
Position 1812: 2.3615686538284085e-05
Position 615: 2.2631958563389607e-05
Position 1809: 1.998379158760405e-05
Position 915: 1.886714800384668e-05
Position 685: 1.8320374478790724e-05
Position 882: 1.829583270737078e-05
Position 2872: 1.755261643385352e-05
Position 2113: 1.4653306977071204e-05
Position 108: 1.3531206740958972e-05
Position 708: 1.2936444598103548e-05
Position 1494: 1.243373168570757e-05
Position 2277: 1.2326170186171217e-05
Position 290: 1.2265892893585497e-05
Position 1497: 8.155740427191297e-06
Position 619: 7.622001532670257e-06
Position 2709: 7.238573917198969e-06
Position 1250: 6.8519407518674444e-06
Position 456: 5.799939447475062e-06
Position 2504: 4.643435906790287e-06
Position 1500: 2.0888323201886962e-06
Position 710: 1.6704615651193645e-06
Position 1247: 7.786476981523925e-07
Position 1543: 6.457731905975529e-07
Position 413: 6.168788479276603e-07
Position 366: 3.2729618642964625e-07
Position 929: 3.0453001353548267e-07
Position 597: 2.4960428002650586e-07
Position 668: 1.9047960750634385e-07
Position 861: 1.614484188795023e-07
Position 2949: 8.669131379187363e-08
Position 167: 3.7709948955623294e-08
Position 603: 2.113919006527206e-08
Position 1528: 1.2494546193854119e-08
Position 183: 8.49788393307947e-09
Position 162: 1.6256078792591725e-09
Position 164: 8.962381866261582e-10
Position 171: 2.0268281818967024e-13
