Gene = Spindly
Position 64: 4.879023166622535e-07
Position 246: 3.033399204004515e-07
Position 812: 1.362299534398604e-07
Position 1590: 3.6007242421118514e-08
Position 627: 3.420730628161788e-08
Position 1634: 2.310894292317574e-08
Position 1592: 5.796019821396229e-09
Position 483: 5.1549573577747625e-09
Position 235: 1.649759867250211e-09
Position 865: 1.6458446850118213e-09
Position 2439: 1.1500956729955712e-09
Position 1573: 1.209132938606425e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 845: 0.9939158561228876
Position 613: 0.9924318054832844
Position 1560: 0.9917203216660004
Position 1119: 0.7966908145844211
Position 1401: 0.5357371018618886
Position 2092: 0.015379477550763635
Position 1165: 0.014814763453946413
Position 1193: 0.01266791956572237
Position 2532: 0.00898594058624142
Position 2802: 0.008454438559048648
Position 1124: 0.0082640256952041
Position 2317: 0.005956105839072038
Position 463: 0.003614273797093834
Position 635: 0.0028535159834714194
Position 1760: 0.002000685901815025
Position 2836: 0.0018428183547899862
Position 2032: 0.0016323567348968048
Position 2035: 0.001395467314862395
Position 1651: 0.0012660004886514606
Position 2056: 0.0010351593668435385
Position 1739: 0.0007620768304888099
Position 2198: 0.0006876394683989636
Position 874: 0.00037399139580309863
Position 1105: 0.0003640189601021634
Position 822: 0.0003496504761697725
Position 1358: 0.00030885919229096915
Position 1981: 0.0003027284874425911
Position 2904: 0.00028219541923474805
Position 1453: 0.0001960654481599304
Position 1930: 0.00019392448361845696
Position 1354: 0.00019013521338656804
Position 1330: 0.0001830066645541062
Position 1846: 0.00017632855934910058
Position 1196: 0.00015820710627153348
Position 1710: 0.00015650612053839689
Position 1313: 0.00014470891228572283
Position 1922: 0.00013402404668986874
Position 1450: 0.00010750955420802752
Position 2347: 0.00010622351014887454
Position 2215: 0.0001028564667349695
Position 1108: 9.713622456249742e-05
Position 2225: 9.270211102566171e-05
Position 2404: 9.249987087764698e-05
Position 1170: 8.043783043570515e-05
Position 2156: 7.889388908014435e-05
Position 853: 7.587658364347185e-05
Position 492: 7.396874648363831e-05
Position 2461: 7.31259161575149e-05
Position 2338: 7.18291737185345e-05
Position 2230: 6.096492344673548e-05
Position 416: 5.795261113628727e-05
Position 1642: 5.6869699106496395e-05
Position 1041: 4.38695070181671e-05
Position 2439: 3.6575940002253114e-05
Position 658: 2.6768241663375616e-05
Position 1859: 2.2039604081229432e-05
Position 1630: 2.073377799995714e-05
Position 2251: 1.9649396442211085e-05
Position 1715: 1.628919524715301e-05
Position 1672: 1.4010722759065294e-05
Position 207: 1.3380339977966353e-05
Position 2233: 9.741883304253695e-06
Position 405: 9.521253429738557e-06
Position 1423: 9.412030898513346e-06
Position 673: 7.971077952837787e-06
Position 1968: 7.288056177650888e-06
Position 2324: 6.730049498724123e-06
Position 1429: 6.517601868475874e-06
Position 1437: 5.484759155996819e-06
Position 1954: 5.174891379322099e-06
Position 1178: 5.133402408837822e-06
Position 2072: 4.8089930967017596e-06
Position 1417: 4.416347944872192e-06
Position 62: 4.180182423155691e-06
Position 1208: 4.071180990147271e-06
Position 2370: 4.008670402897041e-06
Position 1262: 3.880135031931764e-06
Position 2843: 3.838888843457828e-06
Position 390: 3.6447302152981954e-06
Position 1095: 2.9704490595784483e-06
Position 904: 2.9535216064394445e-06
Position 1950: 2.2511404001255366e-06
Position 1862: 2.069118903631936e-06
Position 1362: 1.8776590418743402e-06
Position 1794: 1.8096657602634528e-06
Position 1675: 1.7680850886101216e-06
Position 1907: 1.746631335438691e-06
Position 888: 1.6409844376410638e-06
Position 1092: 1.4768930467869702e-06
Position 694: 1.3329144338137953e-06
Position 960: 1.1166935106221842e-06
Position 946: 8.42752266442205e-07
Position 342: 7.459842042453277e-07
Position 943: 6.608728345817057e-07
Position 569: 6.398167466974668e-07
Position 264: 5.594081071458945e-07
Position 1268: 5.073687120735665e-07
Position 111: 4.957280992379393e-07
Position 114: 3.298813012956501e-07
Position 919: 3.1325455174832107e-07
Position 507: 2.700710365935148e-07
Position 426: 2.6675147455099327e-07
Position 901: 2.3072385208141833e-07
Position 90: 2.1057582906611765e-07
Position 975: 1.906117362229959e-07
Position 688: 1.627838328421274e-07
Position 227: 9.778295249781738e-08
Position 328: 9.288361841225678e-08
Position 1223: 8.521550144415187e-08
Position 893: 7.705821559069654e-08
Position 312: 7.001464648625134e-08
Position 372: 6.298605183287768e-08
Position 324: 5.7319025624600074e-08
Position 1012: 4.539255800731711e-08
Position 783: 4.289943965260754e-08
Position 547: 4.210904580355786e-08
Position 1133: 3.7815799477177835e-08
Position 294: 3.75962912186865e-08
Position 1216: 3.693931951069649e-08
Position 1018: 3.642677474052376e-08
Position 553: 2.8848143566866745e-08
Position 146: 2.5837608098139004e-08
Position 1486: 2.317427529576677e-08
Position 985: 2.2245968813961167e-08
Position 164: 1.85398902034399e-08
Position 273: 1.6988852500314264e-08
Position 927: 1.6743770662470884e-08
Position 718: 1.4537312352478391e-08
Position 367: 1.4405430414197313e-08
Position 1798: 1.1955619430205495e-08
Position 709: 1.0067195057400393e-08
Position 135: 9.276553974401851e-09
Position 304: 9.083187059777358e-09
Position 788: 8.657059469390858e-09
Position 1489: 8.343505529863715e-09
Position 711: 6.847248365947004e-09
Position 1898: 5.368293673738197e-09
Position 1465: 5.243804436939714e-09
Position 84: 4.97975074277847e-09
Position 288: 4.85730754394459e-09
Position 970: 4.775632707124712e-09
Position 745: 4.339249836104879e-09
Position 1573: 2.1624345385550473e-09
Position 306: 1.9491626596578564e-09
Position 721: 1.811872189301005e-09
Position 126: 1.563567009035507e-09
Position 480: 1.3845989096274398e-09
Position 253: 1.1462384310657945e-09
Position 549: 1.1288933135412322e-09
Position 356: 1.0507313239791133e-09
Position 81: 1.0484847396185863e-09
Position 749: 1.000057568856696e-09
Position 1026: 8.582909508368578e-10
Position 231: 8.516295260629002e-10
Position 1051: 8.482492424309314e-10
Position 348: 7.353886106117595e-10
Position 501: 6.602409042522805e-10
Position 1527: 3.849224634027817e-10
Position 216: 2.1594206264491575e-10
Position 351: 1.676162123900139e-10
Position 276: 1.0090021721993931e-10
Position 645: 8.887478632369084e-11
Position 156: 2.2753996579956715e-11
Position 121: 2.12773058946951e-11
Position 128: 2.1396042409867003e-12
Position 224: 4.395406180203371e-18
