Gene = ppk10
Position 1885: 7.68116884166967e-08
Position 1988: 5.6629052882234366e-08
Position 2016: 5.379808614832351e-08
Position 1720: 4.2909389290557353e-08
Position 1882: 2.163978930232402e-08
Position 1839: 1.9007483866064667e-08
Position 720: 1.294187788231103e-08
Position 2006: 4.859835897741537e-09
Position 330: 9.12827619939659e-10
Position 1909: 6.838228470618507e-10
