Gene = stwl
Position 70: 4.1962046345663084e-07
Position 21: 3.8130887720170837e-07
Position 206: 1.9710817447044296e-07
Position 415: 1.5428916322738778e-08
Position 367: 7.328079774099956e-09
Position 433: 2.657083663772835e-09
Position 378: 1.5591188841735092e-09
Position 359: 1.074290125459369e-09
Position 737: 9.998002143329062e-10
Position 534: 1.2035149918103098e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3101: 0.7455105589356613
Position 6520: 0.19961093491129245
Position 6286: 0.18295378796223719
Position 1631: 0.1359235060740534
Position 4934: 0.12191277460440271
Position 5911: 0.10598093476816098
Position 869: 0.07500726115697631
Position 945: 0.05720579342055062
Position 6838: 0.051139282682231356
Position 1824: 0.04839507695970954
Position 764: 0.04172760228370128
Position 4291: 0.041486890246892505
Position 2528: 0.02192644727317742
Position 6539: 0.021872124526276553
Position 2030: 0.020477444181714956
Position 6780: 0.019386468994443583
Position 2074: 0.016374835332268353
Position 3771: 0.014379906804141222
Position 4532: 0.013387939244118824
Position 1391: 0.012307728344090536
Position 2786: 0.011295801129875285
Position 6376: 0.009891507587713705
Position 767: 0.009502371750299051
Position 3568: 0.009500391949107257
Position 5019: 0.008256225917787189
Position 4602: 0.00802399208387486
Position 1456: 0.006236953464055162
Position 2716: 0.0060708146046569945
Position 3069: 0.006068578465137009
Position 2577: 0.0058316552251169666
Position 6476: 0.00526654608601128
Position 966: 0.005064333672563131
Position 5767: 0.0050209209231779715
Position 2745: 0.004216553344292123
Position 1453: 0.0041386624796179135
Position 2877: 0.004112900022241108
Position 1372: 0.004034672242622247
Position 388: 0.0038083864106026087
Position 5636: 0.0034053606377324576
Position 4228: 0.003243910423460202
Position 795: 0.0026475849595759497
Position 2945: 0.0023138565649841736
Position 5248: 0.0023104975488500426
Position 265: 0.002273789879034865
Position 378: 0.002260750066786077
Position 1083: 0.0021438485616032178
Position 1639: 0.0021074009776515345
Position 4952: 0.0019503111155162892
Position 4611: 0.0018826070669322082
Position 5379: 0.0017938326560675278
Position 2534: 0.001722007566389932
Position 408: 0.001620550262599403
Position 2127: 0.0014722490392755094
Position 4021: 0.0014079574136744574
Position 1239: 0.0012944342891171579
Position 2216: 0.0012331117313436337
Position 1419: 0.0011541274557200286
Position 5318: 0.0011493287158487427
Position 440: 0.0010034939434780499
Position 3985: 0.000985719434441076
Position 1591: 0.00092891309589976
Position 1397: 0.000916923714349396
Position 4240: 0.00085034287177503
Position 2555: 0.0008209290680769941
Position 828: 0.0008067546392089893
Position 3805: 0.0007072044516729228
Position 4101: 0.000687393110857035
Position 4587: 0.000674442631600109
Position 1109: 0.0005456363670967147
Position 367: 0.00045183933962982426
Position 3558: 0.00040173343883590775
Position 4676: 0.0003742433376277797
Position 3475: 0.00037226269325729965
Position 1893: 0.0003664342914946341
Position 105: 0.0003653223163501995
Position 3714: 0.00029938995386321796
Position 840: 0.00029920237595880086
Position 712: 0.0002986949979835642
Position 166: 0.0002912579536953469
Position 3938: 0.00023059655917045293
Position 3437: 0.0001850140270831267
Position 4243: 0.00017494815983859117
Position 1010: 0.00016833055110333545
Position 1279: 0.00015009340690536497
Position 580: 0.00010416043057506248
Position 837: 9.891433704396776e-05
Position 2081: 9.420055333994424e-05
Position 2180: 8.930245663459555e-05
Position 3775: 8.505241567141622e-05
Position 3655: 8.38084970798018e-05
Position 1793: 8.129543002431858e-05
Position 1407: 7.777215596592035e-05
Position 3442: 7.680887125250772e-05
Position 2133: 6.938844971455739e-05
Position 483: 5.3856782000287056e-05
Position 174: 4.215694311499568e-05
Position 2688: 3.06072404097666e-05
Position 2221: 1.9225632077966105e-05
Position 137: 1.64460783343793e-05
Position 2171: 1.0176045304166213e-05
Position 480: 9.348791810021753e-06
Position 1220: 4.6250032899950115e-06
Position 601: 4.588459380013332e-06
Position 1003: 4.58580776101128e-06
Position 645: 4.546028825921886e-06
Position 1106: 4.039439504614592e-06
Position 1140: 1.0837534538883005e-06
Position 531: 5.034638150897834e-07
Position 412: 4.932733120665739e-07
Position 458: 2.956583665180239e-07
Position 269: 2.1151040658355415e-07
Position 312: 1.55232103313938e-07
Position 219: 1.33284531536322e-07
Position 451: 4.933742104047275e-08
Position 230: 2.1070244709219156e-08
Position 512: 1.6835556652367246e-08
Position 227: 9.342092420068138e-09
Position 181: 1.7595959022921005e-09
Position 350: 1.5912740200651458e-09
Position 194: 2.750202813238628e-10
Position 588: 1.7408502216163306e-10
Position 318: 5.662496568728283e-11
Position 224: 5.6286001446554086e-11
Position 284: 5.3853061386930136e-11
Position 280: 9.221137627718629e-13
Position 336: 1.0743951114414552e-13
Position 141: 4.182085437594876e-14
Position 320: 1.7215820786223216e-14
Position 329: 5.520628516916859e-17
