Gene = ScpX
Position 85: 3.9150704196789365e-07
Position 717: 3.634008210698118e-07
Position 128: 3.210414740673371e-07
Position 479: 2.8922030474695705e-07
Position 334: 2.399361107361735e-07
Position 2114: 2.2793269158459892e-07
Position 523: 1.4194984439288984e-07
Position 767: 1.374436935620402e-07
Position 1745: 1.084098520963892e-07
Position 481: 2.1119089478869955e-08
Position 905: 9.303816483861262e-09
Position 1177: 3.910810985891738e-10
Position 1392: 3.510905644907667e-10
Position 1190: 3.0639385015775834e-10
Position 1199: 1.449101081602233e-10
Position 1216: 1.2989359866581334e-10
Position 1141: 1.1078363633986055e-10
Position 1665: 2.7748171142931813e-11
Position 1758: 6.829855407172158e-12
Position 876: 5.5085274854320686e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 876: 0.9984978310149455
Position 2075: 0.9324573046494995
Position 1131: 0.9260884683346085
Position 493: 0.5163424318412326
Position 2377: 0.1241062073096623
Position 1141: 0.06429898549276034
Position 379: 0.01676335180593549
Position 250: 0.012949640734197323
Position 2103: 0.010974063825327925
Position 1772: 0.009101898597710177
Position 543: 0.004430626478173608
Position 210: 0.004104230591285716
Position 2132: 0.0040586158823617035
Position 499: 0.003508032256457944
Position 1930: 0.003488621790211533
Position 2164: 0.0028944698211358535
Position 717: 0.002531882713829347
Position 568: 0.0021924294467019346
Position 385: 0.0021495585505652373
Position 230: 0.00195503926782682
Position 273: 0.0017416233891669203
Position 1168: 0.0013403320192997014
Position 739: 0.0013096833847029406
Position 216: 0.0010760196035320907
Position 1405: 0.000917528670334472
Position 1782: 0.0008040066434619605
Position 1714: 0.0007642787369071965
Position 1870: 0.0006175015555131732
Position 903: 0.0006101351561559143
Position 502: 0.0005132848804591688
Position 105: 0.0004919069929216857
Position 736: 0.0003391380714574449
Position 414: 0.0003098992876411931
Position 1840: 0.0002990065404797172
Position 1954: 0.0002756357518994661
Position 1906: 0.0002723817339471403
Position 1186: 0.0002310518661766471
Position 1984: 0.00017926195689651084
Position 560: 0.00016354858447481218
Position 1813: 0.0001513875222314824
Position 225: 0.000144521727863138
Position 2221: 0.00010752112905653506
Position 1587: 0.0001038373407482354
Position 2039: 9.741343903664891e-05
Position 1420: 8.980130362519576e-05
Position 643: 8.583977359747891e-05
Position 1357: 8.066902932002052e-05
Position 1660: 7.086576675506124e-05
Position 2152: 6.019062535787446e-05
Position 1447: 5.6236340625771284e-05
Position 1981: 5.608012314661162e-05
Position 1867: 4.8617540846430066e-05
Position 1498: 4.6898922125881706e-05
Position 177: 4.450154103128565e-05
Position 2149: 4.2059769425747716e-05
Position 1369: 4.191571485371961e-05
Position 1313: 3.522562502250714e-05
Position 1681: 3.0733414332767686e-05
Position 1606: 2.5561701429771005e-05
Position 1432: 2.3034768219102752e-05
Position 790: 2.179518957896409e-05
Position 2170: 1.699511963569593e-05
Position 402: 1.5974842993990778e-05
Position 598: 1.4073325309046847e-05
Position 2137: 1.1724650369846895e-05
Position 1687: 1.1656720347337755e-05
Position 1244: 1.0213183762287629e-05
Position 1879: 1.0179262769637028e-05
Position 515: 9.687382031949006e-06
Position 601: 8.863092169315828e-06
Position 984: 8.707082278230415e-06
Position 761: 8.306494549559116e-06
Position 963: 8.186708871325226e-06
Position 2176: 7.868522583537214e-06
Position 2289: 6.692014703849827e-06
Position 452: 5.648179109515005e-06
Position 583: 4.436393854508243e-06
Position 1570: 3.679176811776513e-06
Position 227: 2.684935700064964e-06
Position 547: 1.6610133451772517e-06
Position 943: 1.6127050919724071e-06
Position 2339: 1.444529023564553e-06
Position 263: 1.1883692012522181e-06
Position 589: 1.1516043901425859e-06
Position 626: 1.0498275530220616e-06
Position 987: 9.942045699317872e-07
Position 1050: 6.277594137663009e-07
Position 157: 6.269737169508384e-07
Position 918: 2.857146528485946e-07
Position 121: 1.590077205666705e-07
Position 1165: 7.429489474268287e-08
Position 1072: 5.348355937854052e-08
Position 593: 3.8921365233787653e-08
Position 1011: 2.5757172459346403e-08
Position 1041: 2.54343885922267e-08
Position 817: 2.0828907411328885e-08
Position 1297: 1.5349131417162267e-08
Position 999: 9.102531355265735e-09
Position 1438: 7.582485758943227e-09
Position 1216: 6.8883048927206756e-09
Position 1029: 6.855531154461108e-09
Position 1483: 3.277733843157594e-09
Position 996: 2.839924744576285e-09
Position 927: 2.7338172326781803e-09
Position 1321: 2.0051591067352952e-09
Position 1177: 5.799642211802106e-10
Position 188: 2.5879279050675495e-10
Position 1210: 2.1841907212145794e-10
Position 1329: 1.49154799948215e-11
Position 186: 6.167596517150576e-12
Position 1294: 2.795249009049712e-12
Position 1264: 2.937845000610947e-16
