Gene = Zasp66
Position 317: 7.981276617839778e-06
Position 323: 6.8697212562527e-06
Position 4694: 6.010310657896174e-06
Position 1783: 5.751407449615002e-06
Position 3581: 5.4832427420221445e-06
Position 3135: 4.2716647130232615e-06
Position 3: 4.098534286237371e-06
Position 11493: 3.315886001537936e-06
Position 11825: 3.3042993781952364e-06
Position 1048: 3.1655928228163905e-06
Position 762: 2.8798024932359677e-06
Position 2817: 2.6363903302754044e-06
Position 3870: 2.3757489068972537e-06
Position 11006: 2.3701652778822428e-06
Position 8265: 2.1870266632173557e-06
Position 6436: 2.090675511101289e-06
Position 2791: 2.0382808371240296e-06
Position 3219: 2.0304467873576657e-06
Position 192: 1.8456544512118972e-06
Position 11538: 1.7231375347748355e-06
Position 6611: 1.4850948868941878e-06
Position 3824: 1.4679332900339142e-06
Position 3240: 1.140819458968056e-06
Position 1169: 9.70364628023324e-07
Position 934: 9.277051354053256e-07
Position 816: 8.956037534967444e-07
Position 959: 8.388863411303918e-07
Position 906: 8.105963875208332e-07
Position 2596: 7.80396366230183e-07
Position 200: 7.7809772337051e-07
Position 3375: 7.485006105457966e-07
Position 3493: 5.030091320089948e-07
Position 371: 4.6914408552579425e-07
Position 11946: 4.600671292747573e-07
Position 667: 4.2286217962344175e-07
Position 229: 4.019039007203427e-07
Position 10885: 3.414809959249397e-07
Position 10812: 3.234158115496594e-07
Position 1066: 3.0036344634124647e-07
Position 1106: 2.432044765758016e-07
Position 1039: 1.9294365443084685e-07
Position 88: 1.6438576875984706e-07
Position 3438: 1.5856196821490714e-07
Position 3401: 1.5393599017172873e-07
Position 404: 1.2359732972843795e-07
Position 3327: 9.420262293884976e-08
Position 3566: 9.295234757498142e-08
Position 389: 8.420187717166991e-08
Position 283: 7.48897273955943e-08
Position 942: 5.3736846325561915e-08
Position 4487: 2.812498803809571e-08
Position 814: 1.9992487091951284e-08
Position 98: 1.3298075547663143e-08
Position 3265: 1.3023593946632591e-08
Position 3702: 9.824777138784142e-10
Position 535: 8.206048188278381e-10
Position 387: 4.0521043077215826e-10
Position 3713: 2.436160932728417e-10
Position 3655: 2.4200084614663284e-10
Position 456: 1.6568200797045914e-10
Position 493: 5.902759693817048e-11
Position 420: 5.320869442778113e-12
Position 610: 2.6073484007567617e-12
Position 923: 5.914400760170276e-13
Position 3403: 3.9600407769746875e-13
Position 3167: 4.229117679701627e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 10630: 0.9982072726609823
Position 2589: 0.9895651868740047
Position 10211: 0.9197131512470246
Position 3055: 0.9168025185784595
Position 11309: 0.47356457073916813
Position 13957: 0.459947588147837
Position 13785: 0.4567018570072911
Position 2004: 0.32183070809790676
Position 13895: 0.31898626820287956
Position 9660: 0.15871494371494171
Position 13067: 0.15129926547506742
Position 13285: 0.13574533714956455
Position 1221: 0.11529743738732444
Position 3974: 0.09926788564509173
Position 3080: 0.07854821607964638
Position 1280: 0.06930433758615075
Position 12617: 0.05233992080684046
Position 12274: 0.05178156176759375
Position 2021: 0.04479074244821124
Position 13167: 0.039713205612456275
Position 13705: 0.03962933960979396
Position 13731: 0.03872773426592047
Position 13188: 0.0385041776109311
Position 13086: 0.03625445546366163
Position 3549: 0.035596638830184504
Position 3873: 0.03176758288360443
Position 12465: 0.03066285559445706
Position 13674: 0.02920603075782675
Position 5673: 0.02668042036982999
Position 8621: 0.02488775523971422
Position 4602: 0.021744647357778552
Position 10470: 0.021021343474288048
Position 10530: 0.018795927842286033
Position 13446: 0.018795476269642116
Position 13342: 0.018536259374665805
Position 98: 0.018096900494091395
Position 1531: 0.017878042590015058
Position 10575: 0.01782216136896512
Position 3464: 0.01748792669185029
Position 10912: 0.01710058580504187
Position 1057: 0.015901372808101135
Position 3945: 0.01529300874505907
Position 3658: 0.014389116712238447
Position 13295: 0.012515871048619467
Position 13115: 0.012462665099572817
Position 2873: 0.012064893185400667
Position 12677: 0.01155634595016666
Position 10182: 0.010318051635919288
Position 11636: 0.009669708019381693
Position 13426: 0.009344395355339942
Position 1701: 0.008849487843612145
Position 649: 0.008122011935289131
Position 11668: 0.008076079795515546
Position 1841: 0.007709127547368443
Position 11911: 0.007630616137705119
Position 8899: 0.007150041282786192
Position 3525: 0.006887478147158758
Position 10472: 0.006585279519676384
Position 10888: 0.006545348713434415
Position 1286: 0.006253585706403266
Position 13313: 0.00608193128562299
Position 12072: 0.00602161265888135
Position 12581: 0.005838928880759496
Position 6145: 0.005817261585497573
Position 4848: 0.0056585733550715755
Position 2488: 0.005610601784574604
Position 1251: 0.005576573798038962
Position 12515: 0.005533050484556551
Position 11078: 0.005480614268494224
Position 1160: 0.0051776999577270175
Position 11650: 0.005049578437198922
Position 13625: 0.005045035582349844
Position 1335: 0.004824770421893894
Position 12031: 0.0044720315165065715
Position 12416: 0.004455468504832172
Position 827: 0.004424706494490075
Position 13453: 0.00436021488969767
Position 2275: 0.003888803710222609
Position 8048: 0.00361984507516459
Position 11579: 0.0035979840103437903
Position 12049: 0.0035762735172758047
Position 4973: 0.003333355860607161
Position 5643: 0.0033303838133457017
Position 1672: 0.0032822985853213278
Position 12667: 0.0032791933897055297
Position 12412: 0.0032540921783830016
Position 12718: 0.003120972861153663
Position 12301: 0.00305655080906352
Position 13097: 0.002840622284467567
Position 4082: 0.0027568755100071613
Position 5941: 0.0027060204742492913
Position 1456: 0.0026848301029253055
Position 14156: 0.002612768518504189
Position 1852: 0.0025483673105582837
Position 11811: 0.0024981842240290077
Position 13928: 0.0024844032063490134
Position 1638: 0.0023125347972632456
Position 10928: 0.0020950872686222462
Position 12357: 0.0019220405737041745
Position 870: 0.0018868037210637589
Position 11998: 0.0017698942906254512
Position 14318: 0.0016508742015641986
Position 3880: 0.0016254833723056649
Position 439: 0.0015477685771709928
Position 13622: 0.0014979978627642442
Position 11468: 0.0014912557275812296
Position 4175: 0.0014862659644589383
Position 10009: 0.0014373766359994792
Position 12640: 0.0013673395252200215
Position 4875: 0.001280434748579734
Position 10757: 0.0011931992941705024
Position 1461: 0.0010160469931624451
Position 2510: 0.0010074534391388387
Position 12670: 0.0010070268736930407
Position 1781: 0.0009598304592025277
Position 13916: 0.0009385615099143969
Position 11321: 0.0009338255953899202
Position 2953: 0.0009018075269694179
Position 3212: 0.000882420236506164
Position 14126: 0.0008598977612468731
Position 4349: 0.0008113204041691074
Position 11676: 0.0007835229424396107
Position 6217: 0.0007827256342195937
Position 12376: 0.0007799328933930492
Position 607: 0.0006850877461651374
Position 3566: 0.0006778938213125698
Position 3092: 0.0006514471262313458
Position 12625: 0.0006430311236679655
Position 3251: 0.000637944585518927
Position 14296: 0.0005899890174828875
Position 3824: 0.0005795702600080086
Position 11050: 0.0005468905442886377
Position 10642: 0.000513811731172997
Position 1183: 0.0004962802168658466
Position 5683: 0.0004894727796658315
Position 2933: 0.00047377443437675364
Position 13194: 0.0004588686409763351
Position 251: 0.0004266253986464309
Position 1487: 0.00039217682435642307
Position 5068: 0.000385270121128026
Position 11869: 0.0003741962721496559
Position 4630: 0.00037108629787076784
Position 1543: 0.0003633401905396949
Position 12056: 0.00036170838981722155
Position 4860: 0.0003501894144400144
Position 11410: 0.00034207523887133846
Position 1351: 0.00032716608987836315
Position 11175: 0.00032015375420995593
Position 11182: 0.000308660092216232
Position 207: 0.0003019058344726724
Position 6198: 0.0002870945483007292
Position 14078: 0.000258831237437426
Position 498: 0.0002498778685456051
Position 4026: 0.0002379940158498878
Position 11340: 0.0002372088524154859
Position 1762: 0.00023342526896683364
Position 748: 0.00023336527242329204
Position 4724: 0.00022233147189588937
Position 10964: 0.00020562957832166717
Position 10830: 0.00019612795804757515
Position 723: 0.00018395096857334794
Position 14429: 0.00017451661898492706
Position 3616: 0.00017053124595459314
Position 558: 0.00015312654589371376
Position 2073: 0.0001470351967482548
Position 4244: 0.00014172125390279243
Position 2214: 0.00012448117662623433
Position 3833: 0.0001222315593883918
Position 3921: 0.00010127932850984582
Position 2907: 9.480841980692274e-05
Position 11785: 8.432860960561827e-05
Position 3489: 8.055527510277081e-05
Position 2627: 7.746972214299677e-05
Position 1077: 7.094520033047478e-05
Position 4421: 6.87693007399086e-05
Position 11009: 6.749149868456822e-05
Position 2893: 6.71448408672151e-05
Position 8132: 6.580071281245285e-05
Position 5283: 6.336676525826435e-05
Position 3275: 6.274054598179085e-05
Position 2216: 6.219724537870495e-05
Position 8489: 6.188808637008251e-05
Position 3236: 5.716700573482202e-05
Position 974: 5.708500464729533e-05
Position 540: 4.942648793446133e-05
Position 2854: 4.9359291440476854e-05
Position 2034: 4.562653151819815e-05
Position 661: 4.370226445537039e-05
Position 1649: 4.3156135476066703e-05
Position 11092: 3.8831685476069456e-05
Position 2994: 3.8331731054494856e-05
Position 1708: 3.824319111652935e-05
Position 11644: 3.799382484923626e-05
Position 2306: 3.4311601896125914e-05
Position 1066: 3.191184390898731e-05
Position 3493: 2.9424113197590246e-05
Position 109: 2.651189586113685e-05
Position 2815: 2.5906197207400657e-05
Position 774: 2.5784658229593728e-05
Position 7359: 2.5198398644984964e-05
Position 2138: 2.4542485882784748e-05
Position 851: 2.302511322941676e-05
Position 11780: 1.939769362549222e-05
Position 2897: 1.873066594337383e-05
Position 902: 1.869770723792601e-05
Position 2694: 1.8205297191234915e-05
Position 149: 1.6965204788931592e-05
Position 2629: 1.6885766847994107e-05
Position 11015: 1.685961089918107e-05
Position 2162: 1.576663192203927e-05
Position 125: 1.5071096621710446e-05
Position 1230: 1.224914730967164e-05
Position 2913: 1.0785458163487032e-05
Position 6869: 1.0488957467904801e-05
Position 6500: 9.7859656502394e-06
Position 2646: 9.673565336550165e-06
Position 5833: 9.44075309236462e-06
Position 1815: 8.339390167787067e-06
Position 1731: 8.155011120388985e-06
Position 2219: 7.658420864909978e-06
Position 1130: 7.538248742041143e-06
Position 4665: 7.331533902762971e-06
Position 2691: 6.821107922722347e-06
Position 10961: 6.45011160624193e-06
Position 2320: 6.310765832190553e-06
Position 898: 5.875585020604532e-06
Position 10985: 5.776662191022902e-06
Position 3190: 5.0594950688827954e-06
Position 2236: 4.310064039335481e-06
Position 6929: 4.293999259607414e-06
Position 1303: 4.187979282872591e-06
Position 3310: 3.976776696789917e-06
Position 2338: 3.867651930572457e-06
Position 122: 3.821213021774141e-06
Position 733: 3.352245713269594e-06
Position 2985: 3.2168363887379505e-06
Position 6517: 3.1967270608776584e-06
Position 4012: 3.1857573163962655e-06
Position 2822: 3.1537671661694836e-06
Position 4090: 2.8129014265504084e-06
Position 3302: 2.6955141589197327e-06
Position 4033: 2.647922988057137e-06
Position 10936: 2.592088785934747e-06
Position 1240: 2.345420288898778e-06
Position 2782: 2.208602384850418e-06
Position 804: 1.4811602643446371e-06
Position 1037: 1.4569618711144624e-06
Position 11345: 1.4344631388863612e-06
Position 1035: 1.3467196834086293e-06
Position 834: 1.1336636285882708e-06
Position 11547: 1.0180546856817543e-06
Position 4057: 9.173979675871553e-07
Position 4006: 8.874228591540644e-07
Position 2210: 7.60879460333018e-07
Position 3438: 4.85751153159835e-07
Position 6708: 4.4204861337228444e-07
Position 667: 2.4321885733207187e-07
Position 754: 2.1436826716942567e-07
Position 11327: 1.5295406192873824e-07
Position 620: 1.332878769509885e-07
Position 1392: 1.1867652774839197e-07
Position 456: 8.935975564857735e-08
Position 3338: 5.4847765451351846e-08
Position 168: 5.378654910005424e-08
Position 263: 5.1505865085511276e-08
Position 845: 4.159850096514827e-08
Position 892: 3.82630699933998e-08
Position 1191: 3.601291749141063e-08
Position 260: 3.4743584630462236e-08
Position 841: 3.1186609840454265e-08
Position 449: 2.5546972737826533e-08
Position 4145: 1.6947992194096175e-08
Position 5007: 3.3647229029335134e-09
Position 10706: 2.6528392816008536e-09
Position 54: 2.5128309302829195e-09
Position 266: 1.181771701879828e-09
Position 47: 1.6219171406419862e-11
Position 279: 1.5178363179427e-11
Position 317: 2.908788559919828e-13
Position 77: 2.1537792730442813e-13
Position 276: 2.1334608662221166e-13
Position 323: 1.1800945946570309e-13
Position 336: 2.965481582105038e-14
Position 300: 2.6739422149616733e-14
Position 342: 2.475094396147635e-16
Position 331: 9.825843441809213e-21
