Gene = spz3
Position 3: 7.076235345878133e-06
Position 5850: 6.860344410218439e-06
Position 5845: 5.048605986501068e-06
Position 5839: 4.588549536379198e-06
Position 1435: 4.327555503643055e-06
Position 1125: 3.436051760627718e-06
Position 5136: 2.9779481312149402e-06
Position 203: 2.3592871079626054e-06
Position 5720: 2.292192923956273e-06
Position 1842: 2.052837232586887e-06
Position 1019: 2.0265552349931006e-06
Position 787: 1.864093931399523e-06
Position 1219: 1.7983018764425756e-06
Position 1665: 1.7121029391406672e-06
Position 492: 1.6053807273226018e-06
Position 5725: 1.5291227425459598e-06
Position 1766: 1.5113033801919074e-06
Position 5842: 1.3656361670261031e-06
Position 986: 1.139940270030874e-06
Position 4535: 9.406120397352351e-07
Position 314: 9.348045398626395e-07
Position 5611: 9.044015550542463e-07
Position 806: 6.484202707909976e-07
Position 703: 4.3056807619145897e-07
Position 215: 4.0427633590735356e-07
Position 4447: 3.8523571996822664e-07
Position 1676: 3.658171046781711e-07
Position 1229: 2.3421741974455302e-07
Position 1768: 2.2873360279433307e-07
Position 20: 1.9126604546995947e-07
Position 1323: 1.1418713438942003e-07
Position 1552: 4.208145774526866e-08
Position 4254: 3.378168923584233e-08
Position 5250: 5.877311520589873e-09
Position 5092: 4.253718225163622e-09
Position 5166: 3.938587017117924e-09
Position 5298: 3.4376681730519053e-09
Position 352: 2.891126964943348e-09
Position 5434: 1.3770372072684097e-09
Position 326: 1.2858931255273338e-09
Position 1519: 4.476601433010589e-10
Position 789: 2.3085248389014454e-10
Position 691: 1.219472499578725e-10
Position 4353: 6.12994947712327e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5590: 0.9983706827396078
Position 4214: 0.8573883521328671
Position 3387: 0.7979763522885032
Position 5040: 0.6380427602243153
Position 5063: 0.2830609098544444
Position 3074: 0.08269840730250473
Position 3417: 0.06704616935219451
Position 3749: 0.04789196454048415
Position 4605: 0.03708266421534497
Position 1489: 0.03590544225333039
Position 529: 0.03104365286603792
Position 3407: 0.023761679612082708
Position 2667: 0.02015354607035256
Position 1853: 0.01630403594362824
Position 3858: 0.016215035685425035
Position 2764: 0.01272782431240791
Position 4737: 0.011887522285819713
Position 5017: 0.011298238680627631
Position 1715: 0.008329770428009961
Position 3431: 0.008246391471862796
Position 2355: 0.007994848799707828
Position 5839: 0.007970677856832037
Position 4419: 0.007651242204489831
Position 1668: 0.00578104038760862
Position 717: 0.00565644172618755
Position 720: 0.005577787217743455
Position 4568: 0.005446289406907586
Position 679: 0.005121544018623016
Position 2079: 0.003288815210564097
Position 5906: 0.003233573746114261
Position 4067: 0.002877090909580909
Position 222: 0.0024770057405026635
Position 5878: 0.002473014200403069
Position 5047: 0.002411272461792746
Position 4124: 0.0023962854605119144
Position 5275: 0.002060308608839868
Position 1760: 0.001971118333139034
Position 4165: 0.0018771232776479603
Position 637: 0.0018622628450801352
Position 1881: 0.0018264918076342643
Position 4485: 0.0017109176646098233
Position 2992: 0.00168179098864963
Position 1654: 0.001616218015386206
Position 1040: 0.0015971609187045758
Position 4447: 0.0015354770566280115
Position 492: 0.0014885119874042726
Position 798: 0.0014201336072601862
Position 1465: 0.0013970762973623742
Position 918: 0.0013597678752550336
Position 1902: 0.0013561518815159972
Position 3111: 0.001269003653653974
Position 5074: 0.0011956102488930437
Position 3449: 0.0011625894027198303
Position 5355: 0.0010984185602775382
Position 1636: 0.0010920007469367207
Position 6034: 0.0009379548820580582
Position 1894: 0.0009053696020711
Position 3646: 0.0008560262978502903
Position 3212: 0.0008423600657881748
Position 4849: 0.0008313379290754135
Position 4551: 0.0007755507767985143
Position 2174: 0.0007727697172358845
Position 4626: 0.0007085304671038575
Position 4573: 0.0006750203043588525
Position 1124: 0.0006431870009453197
Position 1037: 0.000642576179298908
Position 5813: 0.0006069127093509078
Position 4655: 0.000584416196838711
Position 1264: 0.0005317153960615761
Position 3601: 0.00045786461672721394
Position 1494: 0.00044948429615597376
Position 2671: 0.0004446234974021943
Position 5853: 0.0004314701195995241
Position 5608: 0.00039565193538003976
Position 1092: 0.0003939094955188611
Position 1028: 0.00035806285266648074
Position 2184: 0.0003514421117647003
Position 199: 0.0003188393736868604
Position 2749: 0.0002797216717166934
Position 980: 0.0002600803922461609
Position 1095: 0.00025640967358158784
Position 2933: 0.0002271746963267622
Position 5982: 0.0002036387147594502
Position 1007: 0.00020306472013301627
Position 5621: 0.0001830841973334663
Position 1224: 0.00018272540513082134
Position 1870: 0.0001792372726383409
Position 4452: 0.0001760626516838686
Position 3730: 0.00016834939598206816
Position 1561: 0.000166165626958471
Position 5461: 0.00016269350123115277
Position 1002: 0.00016218051588157536
Position 1435: 0.00015085211825163752
Position 852: 0.0001470822694130982
Position 3882: 0.0001462994381212179
Position 1682: 0.00013975867987601565
Position 150: 0.0001332481732869043
Position 281: 0.00012361510163487482
Position 2567: 0.00012313018944268818
Position 3515: 0.00011951379185198979
Position 4613: 0.0001093234218197492
Position 3258: 0.00010834232049731276
Position 6043: 0.00010191340565719226
Position 5250: 8.846813453165945e-05
Position 5911: 8.31613066370475e-05
Position 5653: 8.251193714333599e-05
Position 1013: 7.718824508119975e-05
Position 2967: 7.587878519423054e-05
Position 765: 7.158424849007563e-05
Position 3656: 7.156565717761546e-05
Position 3392: 6.849294133422736e-05
Position 540: 6.541539564581545e-05
Position 3224: 6.502618540833643e-05
Position 2234: 6.192235642151916e-05
Position 1614: 6.066121401901252e-05
Position 2705: 5.8099107865163315e-05
Position 2998: 5.717863056961354e-05
Position 5865: 5.4729649163206396e-05
Position 1766: 5.1455710502394584e-05
Position 861: 4.741799277921703e-05
Position 5850: 4.245541467257863e-05
Position 768: 4.2378380123349084e-05
Position 2717: 3.9717162944815226e-05
Position 5747: 3.736038828476886e-05
Position 1130: 3.67735275859936e-05
Position 1207: 3.658628920603096e-05
Position 2939: 3.5982064941596116e-05
Position 5799: 2.901147571708842e-05
Position 762: 2.763047187213541e-05
Position 3884: 2.557366174094692e-05
Position 803: 2.5439976864039415e-05
Position 1602: 2.4172615295588502e-05
Position 4871: 2.317006965961841e-05
Position 2034: 2.2262910688932307e-05
Position 5485: 2.1616228196298823e-05
Position 543: 2.1206022402218684e-05
Position 361: 2.0830887655521185e-05
Position 5817: 2.058549739470635e-05
Position 3018: 1.9901297856427417e-05
Position 5107: 1.9709509924557685e-05
Position 3177: 1.9598918068729164e-05
Position 3193: 1.95377899706382e-05
Position 3957: 1.8264079266008643e-05
Position 4981: 1.8056278275725764e-05
Position 726: 1.68121829601029e-05
Position 1156: 1.5797964729629144e-05
Position 3139: 1.5559657225728045e-05
Position 2888: 1.5107917192136659e-05
Position 5636: 1.2921607983816482e-05
Position 3094: 1.1272640684543658e-05
Position 986: 1.0874112574233426e-05
Position 2316: 9.501056131675003e-06
Position 5615: 9.392236400779273e-06
Position 450: 9.388099880115135e-06
Position 1019: 9.157848456573148e-06
Position 389: 8.8059868558954e-06
Position 5734: 8.314770935263931e-06
Position 3914: 8.046842857037657e-06
Position 1278: 7.244485563087397e-06
Position 585: 6.79527415023012e-06
Position 3088: 6.777874205045275e-06
Position 469: 6.755169104726241e-06
Position 922: 6.3065449813817324e-06
Position 232: 5.712578804442962e-06
Position 5804: 5.179070248113402e-06
Position 546: 4.1107751781262656e-06
Position 2256: 3.5509780552543645e-06
Position 2418: 3.4466977465729746e-06
Position 957: 3.41297679587699e-06
Position 3724: 1.8498229398898417e-06
Position 5687: 1.2298449688858102e-06
Position 939: 6.780323991055907e-07
Position 1945: 6.136685114644236e-07
Position 729: 5.441842332656739e-07
Position 800: 5.083040090247407e-07
Position 2017: 4.693754667233258e-07
Position 1408: 3.900373203061963e-07
Position 1287: 2.3351113032542773e-07
Position 1241: 2.1721232096388254e-07
Position 3911: 2.0841687429736299e-07
Position 1414: 2.0734210956368153e-07
Position 5282: 2.0605277599328364e-07
Position 1516: 2.0020017305466658e-07
Position 806: 1.981820994576936e-07
Position 381: 1.8486176051652433e-07
Position 500: 1.1093852906805465e-07
Position 785: 1.0499013210443287e-07
Position 827: 1.038352806111612e-07
Position 942: 1.0260191756664802e-07
Position 82: 9.597422302835915e-08
Position 2502: 9.088378217705563e-08
Position 936: 8.001326534469771e-08
Position 562: 7.349490150481554e-08
Position 954: 6.991766432370452e-08
Position 1398: 6.053041481624812e-08
Position 774: 5.409662468950093e-08
Position 842: 5.2952730096790386e-08
Position 812: 4.352526286160191e-08
Position 1391: 4.055643906236531e-08
Position 654: 2.560631866270706e-08
Position 3653: 2.1609739530772208e-08
Position 3618: 8.693680796861029e-09
Position 1419: 4.185146496803836e-09
Position 1498: 3.924775978755834e-09
Position 741: 2.8641313931746562e-09
Position 576: 2.8512206888852517e-09
Position 2594: 2.308817426330258e-09
Position 348: 5.110788185187679e-10
Position 63: 1.2445090787780175e-10
Position 70: 3.328236072979264e-11
Position 238: 1.3326864242944385e-11
Position 651: 3.227166912027301e-12
Position 283: 3.857869508827788e-14
Position 383: 2.3736965693013682e-23
