Gene = JhI-21
Position 4160: 1.0653474487754403e-05
Position 4011: 1.0630350762920631e-05
Position 3612: 1.0166303745742743e-05
Position 75: 1.0093741795956193e-05
Position 4092: 9.934019931859957e-06
Position 2393: 9.764375974291539e-06
Position 2779: 9.605640481457828e-06
Position 2147: 9.468478753600313e-06
Position 785: 9.325033764429691e-06
Position 455: 8.590249013717953e-06
Position 1926: 8.242166382233717e-06
Position 770: 7.829169593020814e-06
Position 2835: 6.159459816101557e-06
Position 2218: 5.9073978304761184e-06
Position 4202: 5.121256860361145e-06
Position 3153: 5.023917659575248e-06
Position 1193: 4.510676468842816e-06
Position 3683: 3.5984587986440226e-06
Position 851: 3.018349840797596e-06
Position 3058: 2.6281030345083647e-06
Position 4139: 2.590397322430102e-06
Position 1670: 2.5174760778604186e-06
Position 884: 2.154318249372467e-06
Position 3926: 1.8714475233928472e-06
Position 4041: 1.682555493384395e-06
Position 3933: 1.6662263604405608e-06
Position 100: 1.5148230696156996e-06
Position 1668: 1.3903649500221378e-06
Position 107: 1.1163644110281575e-06
Position 3827: 1.010373078869584e-06
Position 1811: 7.53579130185822e-07
Position 124: 5.984447759196295e-07
Position 735: 5.805502530324685e-07
Position 3012: 4.337467962479065e-07
Position 3069: 2.1946702275894122e-07
Position 3359: 1.7413282391141498e-07
Position 94: 1.483232842779384e-07
Position 1607: 9.818934626557376e-08
Position 2455: 9.47732814235208e-08
Position 2502: 8.80765533323558e-08
Position 116: 7.187777636210595e-08
Position 1964: 6.12000486550686e-08
Position 3519: 1.2020772721079117e-08
Position 3442: 1.0261650748519737e-08
Position 3465: 6.344439621328179e-09
Position 3439: 5.803683332484222e-09
Position 3603: 2.78036426136135e-09
Position 3424: 2.0810198360165542e-09
Position 2491: 1.725725965939604e-09
Position 2493: 1.5778620891031577e-09
Position 2143: 1.5121278732885178e-09
Position 3564: 9.995856567528152e-10
Position 3517: 8.195411535762218e-10
Position 3396: 2.2081276065335634e-10
Position 3402: 1.708543369353154e-10
Position 3994: 1.6700561180280712e-10
Position 3524: 8.900624230016346e-11
Position 3394: 8.662288078926413e-11
Position 3526: 6.682804537613459e-11
Position 3327: 1.649360376587717e-11
Position 1548: 6.305516491545279e-12
Position 1991: 1.2248776833251433e-13
Position 3129: 3.98704246320526e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3357: 0.9949610358611156
Position 1543: 0.9924404987871075
Position 3538: 0.9922327286977618
Position 1957: 0.9920391619407911
Position 2117: 0.9657388240228504
Position 2953: 0.9626040996922729
Position 682: 0.7299374884710035
Position 2465: 0.10839414764428149
Position 735: 0.05024516848032834
Position 2515: 0.039859431040873305
Position 708: 0.02506020460511277
Position 2581: 0.02341712175893679
Position 4029: 0.016325981052575878
Position 1165: 0.01256646807979291
Position 2152: 0.011862123693496521
Position 465: 0.010755979003123172
Position 1008: 0.009161466913067764
Position 1102: 0.006694304165897302
Position 202: 0.00556971920094569
Position 4116: 0.005538129218592776
Position 3564: 0.005441852312336185
Position 3955: 0.00492598018132687
Position 2720: 0.004713962778568211
Position 780: 0.004110439794181135
Position 740: 0.0033939972396530176
Position 1179: 0.003001807882069978
Position 2527: 0.0029728994638915794
Position 1828: 0.0026624325668532117
Position 2819: 0.0022349957690597348
Position 1046: 0.0018496899746220736
Position 248: 0.001821535975651425
Position 445: 0.0017331267899444388
Position 2600: 0.0016862809696660832
Position 2835: 0.0014810326562927194
Position 1058: 0.001411908079584409
Position 2026: 0.0012535310170688197
Position 3933: 0.0012233986970606688
Position 3843: 0.0012140549224424746
Position 3230: 0.001087730573649974
Position 4152: 0.0010082499991118982
Position 1082: 0.0010082268689179232
Position 279: 0.0009058236035287848
Position 3750: 0.0008950288944476811
Position 1018: 0.0008134061593526603
Position 4041: 0.000807614638998747
Position 711: 0.0007885202488203107
Position 4092: 0.0007833595975987866
Position 2469: 0.0006063921976477765
Position 4048: 0.0006050602916352688
Position 1349: 0.0005960705669506123
Position 2170: 0.0005860542830074664
Position 3402: 0.0005151698653267384
Position 2894: 0.0005045444653919758
Position 4207: 0.00048160711856833
Position 3251: 0.0004751960591438797
Position 556: 0.0004300459251346867
Position 1036: 0.0004123500171576422
Position 2979: 0.0003925470191851924
Position 2891: 0.0003640487772200482
Position 3341: 0.0003588189046452851
Position 3419: 0.00034634396257233037
Position 469: 0.0003406998153984829
Position 2682: 0.00032363514968298835
Position 251: 0.00028336566720859463
Position 770: 0.0002721157735618197
Position 4268: 0.0002625716930489826
Position 2624: 0.0002538559043292683
Position 327: 0.00020531984222817146
Position 3598: 0.0002017221137851442
Position 1926: 0.00019735874474123064
Position 94: 0.000195742045824807
Position 1069: 0.0001853868499010247
Position 1333: 0.00018178952465734103
Position 2756: 0.00015952954779454076
Position 3713: 0.0001518530094321642
Position 896: 0.00014533559198726036
Position 61: 0.0001429972556790789
Position 2660: 0.00013471504445981217
Position 3858: 0.0001343656892770768
Position 3716: 0.0001288033464080993
Position 3139: 0.00012207889630688095
Position 1138: 0.00012153148944073765
Position 1996: 0.00011855517739445254
Position 2750: 0.00011698435247584342
Position 1900: 9.946777011171091e-05
Position 634: 8.535288966200394e-05
Position 3203: 8.36563556455463e-05
Position 1739: 8.087255513867003e-05
Position 1148: 7.153121257235484e-05
Position 2868: 5.352044977270367e-05
Position 1230: 4.63125169361873e-05
Position 576: 4.56932961701371e-05
Position 841: 4.388062259442287e-05
Position 1487: 3.696465151942959e-05
Position 3812: 3.484257089308349e-05
Position 2191: 3.3850633976871546e-05
Position 395: 3.36661448333377e-05
Position 3439: 3.232337845868138e-05
Position 261: 2.9088053450362873e-05
Position 719: 2.8686792179691402e-05
Position 1244: 2.856448235700235e-05
Position 1555: 2.557812102812481e-05
Position 3310: 2.5315443451482438e-05
Position 722: 2.319106960446864e-05
Position 2855: 2.194195573042566e-05
Position 725: 2.1392142137787313e-05
Position 859: 2.113556441341277e-05
Position 2694: 2.0335928940790986e-05
Position 2165: 1.9045147141962512e-05
Position 865: 1.899920367296866e-05
Position 491: 1.884255755095522e-05
Position 1639: 1.7067775021571016e-05
Position 2657: 1.6967044813455933e-05
Position 847: 1.622250559110773e-05
Position 2705: 1.5746925678153526e-05
Position 3058: 1.532074255715137e-05
Position 1882: 1.4183927257903393e-05
Position 1322: 1.0409477892328715e-05
Position 642: 1.0343001103892286e-05
Position 584: 1.0090543187225485e-05
Position 563: 1.002537316856752e-05
Position 1201: 9.34825525028524e-06
Position 3044: 8.707577414771565e-06
Position 844: 7.656585061813006e-06
Position 1186: 7.441427117922232e-06
Position 516: 6.575386860788104e-06
Position 2248: 6.1549344913097e-06
Position 107: 6.079699226590213e-06
Position 2605: 5.302549228935219e-06
Position 3987: 5.174654140246554e-06
Position 2275: 5.095657204061253e-06
Position 3632: 4.711792078582662e-06
Position 2374: 4.495733102940783e-06
Position 2789: 4.311330496398737e-06
Position 1602: 4.209265185949371e-06
Position 399: 3.975849487669653e-06
Position 2687: 3.8094050213213544e-06
Position 1879: 3.7812106554922105e-06
Position 1414: 3.076655143474017e-06
Position 364: 3.013934381128408e-06
Position 2491: 2.9057059145617354e-06
Position 884: 2.410756165461557e-06
Position 2254: 2.1571661543318736e-06
Position 4220: 1.8796806665540266e-06
Position 511: 1.8318672093055927e-06
Position 3722: 1.6757683589441045e-06
Position 2875: 1.557688739471108e-06
Position 1284: 1.2337876465428075e-06
Position 379: 1.0696919626619327e-06
Position 1258: 1.0613694232854453e-06
Position 113: 5.019406189106217e-07
Position 2393: 3.8061168321026644e-07
Position 1264: 3.6341379118146515e-07
Position 3320: 3.1631488788647334e-07
Position 183: 2.614542234813814e-07
Position 1887: 2.5293793867071396e-07
Position 520: 9.923385079074229e-08
Position 1753: 9.559079483316794e-08
Position 169: 9.477212712858768e-08
Position 2262: 8.841847317850227e-08
Position 269: 8.601454226623802e-08
Position 3449: 8.584507839495226e-08
Position 2386: 7.79423140816273e-08
Position 2365: 7.234472054432883e-08
Position 973: 6.102594505836179e-08
Position 527: 1.6986704545257535e-08
Position 2061: 6.0459959816649755e-09
Position 2065: 2.13735274180254e-09
Position 140: 1.38745325268731e-09
Position 3755: 6.346673581081224e-10
Position 384: 6.676143756184841e-16
