Gene = Gbs-70E
Position 5240: 0.0007685912379744473
Position 9082: 0.0007346209731477244
Position 6215: 0.000713026872162371
Position 1240: 0.0007113948204007177
Position 1878: 0.0006892380338455463
Position 6096: 0.0006859758213033722
Position 4030: 0.0005828313586691035
Position 6794: 0.0005598457724036482
Position 5583: 0.0005365907928381401
Position 2660: 0.00045995161050629575
Position 8469: 0.00045379418750920205
Position 8427: 0.0004441151169373872
Position 3024: 0.0004358930785952013
Position 2446: 0.0004180409242621701
Position 2102: 0.00038501429082774756
Position 6147: 0.00036551994937791555
Position 8681: 0.00036360199495454634
Position 282: 0.00035836722577205427
Position 1264: 0.00035748074082327856
Position 839: 0.00035104394574019736
Position 77: 0.0003392113841113067
Position 9481: 0.00033503708368644574
Position 1472: 0.0003331288113662411
Position 2203: 0.00032326379775709857
Position 4860: 0.00031231411356995406
Position 179: 0.0003004943112756636
Position 1820: 0.00029841833783612133
Position 420: 0.0002965971650949564
Position 3932: 0.00028661183518630205
Position 4053: 0.00027780843801394623
Position 177: 0.00027066691916617777
Position 9674: 0.0002564141882440946
Position 334: 0.00025096823598851563
Position 2384: 0.0002387557479155844
Position 1116: 0.00022699757183140552
Position 27: 0.00020929233287058892
Position 5738: 0.0002048045999173115
Position 5771: 0.00019163434487163723
Position 8747: 0.00017894517953365396
Position 2992: 0.00017657630808096242
Position 1238: 0.00017142862222135964
Position 3012: 0.0001714263151498696
Position 1232: 0.00017127979003478107
Position 5109: 0.00015156529732785463
Position 2698: 0.00014984694653937772
Position 8961: 0.00014497964367654175
Position 7153: 0.00013988075763031138
Position 1140: 0.00013772663877088793
Position 3006: 0.00013189297896952599
Position 524: 0.0001316005863144707
Position 832: 0.00012654772329613668
Position 8778: 0.0001246217543954183
Position 91: 0.0001163642529460152
Position 1054: 0.00010941452678959893
Position 843: 0.00010355473163671235
Position 235: 9.954712265382797e-05
Position 6183: 9.867040023270393e-05
Position 2271: 9.768343029633371e-05
Position 4139: 9.645439142948546e-05
Position 603: 9.497215566124877e-05
Position 3884: 9.402325586340839e-05
Position 855: 9.33522628473762e-05
Position 95: 9.07885804250214e-05
Position 443: 8.433384113154004e-05
Position 97: 8.375666027573921e-05
Position 5274: 8.117158712879799e-05
Position 8625: 8.009260868274237e-05
Position 791: 7.852327694790278e-05
Position 749: 7.487516511680359e-05
Position 972: 7.284161373057738e-05
Position 9191: 6.836137293439439e-05
Position 9901: 6.806819979185647e-05
Position 5646: 6.432966137155373e-05
Position 2095: 6.0307628272508404e-05
Position 2146: 5.884927914259908e-05
Position 165: 5.1717119180774095e-05
Position 6055: 5.113701055834049e-05
Position 277: 4.9759319049636465e-05
Position 2256: 4.942033034936233e-05
Position 2288: 4.6739276437613076e-05
Position 1834: 4.5598149396678154e-05
Position 32: 4.4215996992863934e-05
Position 9499: 4.3597349918376904e-05
Position 9223: 4.023022972928041e-05
Position 2276: 3.860459640719441e-05
Position 8172: 3.82161443542563e-05
Position 1872: 3.655514145156446e-05
Position 6854: 3.575441610424686e-05
Position 982: 3.420525642891589e-05
Position 8963: 3.399068635450719e-05
Position 9491: 3.1941535740552796e-05
Position 1584: 3.179409328542862e-05
Position 140: 3.0264680762964294e-05
Position 1723: 2.9647982497542463e-05
Position 9878: 2.8466486169194802e-05
Position 8429: 2.8240963992705167e-05
Position 3638: 2.7692720992985606e-05
Position 1589: 2.344476894369517e-05
Position 9896: 2.3199790435157485e-05
Position 9874: 2.119826152012046e-05
Position 5172: 1.9324747181249015e-05
Position 396: 1.770524701313404e-05
Position 9754: 1.586597757089722e-05
Position 9866: 1.5309337453893563e-05
Position 5812: 1.4751720583227019e-05
Position 8266: 1.4647477924857528e-05
Position 346: 1.2769268543480954e-05
Position 198: 1.0338921822558848e-05
Position 8345: 1.0065565396013527e-05
Position 8351: 9.680467530327961e-06
Position 8510: 8.834874305859167e-06
Position 181: 8.251108576820257e-06
Position 9939: 7.7766645104618e-06
Position 8973: 7.445457386714946e-06
Position 262: 6.959405906531834e-06
Position 374: 5.821261160686672e-06
Position 83: 5.48523613981656e-06
Position 9263: 5.274189276168152e-06
Position 4724: 5.137926027293009e-06
Position 8202: 4.127572274218896e-06
Position 19: 2.830719680974694e-06
Position 8993: 2.7731305482592027e-06
Position 3837: 2.4242556740451847e-06
Position 1630: 2.292157172396434e-06
Position 594: 2.253792552957296e-06
Position 252: 1.4617862577671295e-06
Position 546: 1.3372678323092971e-06
Position 1577: 9.605600302981342e-07
Position 183: 8.473884880959247e-07
Position 1586: 4.987519776989946e-07
Position 8144: 4.6891832870289506e-07
Position 8077: 4.5014524460924713e-07
Position 8195: 3.6193674855021945e-07
Position 169: 3.3488058446992106e-07
Position 240: 3.287229596154885e-07
Position 1363: 2.385434869631143e-07
Position 4064: 1.70507059259623e-07
Position 4385: 1.667600895873567e-07
Position 965: 1.2783125803733214e-07
Position 1066: 8.437095690884349e-08
Position 4285: 7.891857449266894e-08
Position 8: 4.0353207935531374e-08
Position 899: 2.56355525502077e-08
Position 8513: 1.0137742686743213e-08
Position 9163: 6.0161933690793356e-09
Position 9279: 3.1778206127832346e-09
Position 172: 2.559261504881819e-09
Position 932: 1.9884947878973194e-09
Position 8502: 1.7074054477364455e-09
Position 920: 1.600241141650099e-09
Position 9066: 1.3926979783654498e-09
Position 4129: 1.0741520785765736e-09
Position 8375: 3.325050856382898e-10
Position 4027: 3.254808714797592e-10
Position 914: 3.095748847445326e-10
Position 3819: 5.6681683031114186e-11
Position 8372: 5.175526242639321e-12
Position 8666: 1.5465761001508265e-13
Position 9156: 1.8303715280120215e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 8679: 0.9992999421814822
Position 8307: 0.9944376278142197
Position 3492: 0.9821622406995678
Position 8035: 0.9688665367769734
Position 815: 0.7773418155598787
Position 1042: 0.2822469278708133
Position 899: 0.08456024092531798
Position 7427: 0.05904122325683341
Position 7401: 0.04383871070485991
Position 1736: 0.04015522556919208
Position 3906: 0.03113206591651085
Position 6967: 0.030989241446364318
Position 846: 0.025286767920151075
Position 5452: 0.02443343362946814
Position 7988: 0.02249988191771426
Position 7602: 0.014655110970312968
Position 530: 0.010658131689668844
Position 7171: 0.008509842752769146
Position 1519: 0.00809300854316737
Position 8513: 0.007357776856724201
Position 3513: 0.007046636149292217
Position 867: 0.005533753217465449
Position 1460: 0.005281014250313576
Position 1360: 0.004445525314734262
Position 502: 0.004300204562611187
Position 2481: 0.004225665813522501
Position 9633: 0.004125199565473679
Position 775: 0.003972629657592628
Position 5901: 0.003941202504719839
Position 499: 0.0037150378269876373
Position 6281: 0.003698178801496545
Position 8919: 0.003682332613316004
Position 4608: 0.003527249329574758
Position 2745: 0.0032869111357983383
Position 6118: 0.0031698230615634774
Position 8481: 0.0031486584565306413
Position 5934: 0.0029401875583738597
Position 2201: 0.0028345345874721747
Position 5472: 0.002783871473198973
Position 9665: 0.0025584688530763513
Position 4432: 0.002485758797906637
Position 1711: 0.002449234476181405
Position 9573: 0.0023394136161976956
Position 9228: 0.002281276253929267
Position 2444: 0.0021576907587147792
Position 2018: 0.002001710025193953
Position 914: 0.0019225606958983563
Position 5363: 0.0018754086992329127
Position 5874: 0.0016476445984511198
Position 9304: 0.001640931681850071
Position 8314: 0.0015590721138839462
Position 9598: 0.0015576298978260956
Position 2574: 0.0014851787715333248
Position 1647: 0.0014309268366448323
Position 1129: 0.0013875257375411878
Position 8165: 0.0012385589673666762
Position 8318: 0.0011720547904586788
Position 4379: 0.0011337108893487572
Position 1495: 0.0011035719246885942
Position 6267: 0.0010293439934358675
Position 1688: 0.0010133686434211976
Position 8973: 0.0009708803274160777
Position 2460: 0.000938018885182847
Position 9163: 0.0008880051525862023
Position 2045: 0.0008853583474936328
Position 5332: 0.0008286568326534582
Position 1054: 0.0008257787555302035
Position 8985: 0.0008028860144398067
Position 10005: 0.0007836056900718628
Position 9033: 0.0007723153630297202
Position 9081: 0.0007695288170248828
Position 6146: 0.0007641810024494414
Position 8699: 0.0006790221534755492
Position 8410: 0.000670265299892336
Position 9351: 0.0006271858151367897
Position 1759: 0.000617758536799056
Position 2974: 0.0006072194868131884
Position 1097: 0.0005903439257650442
Position 920: 0.0005846397881785799
Position 1182: 0.0005489660475598517
Position 6928: 0.0005369607661636363
Position 669: 0.0005207643422101987
Position 3928: 0.000511759014168551
Position 2256: 0.0005066791640884764
Position 1502: 0.0004941132756536956
Position 9957: 0.0004912073807077749
Position 7327: 0.0004878689733935047
Position 4789: 0.000466810712235035
Position 389: 0.0004162484145446077
Position 8449: 0.00040759288506433456
Position 234: 0.0003799706536592916
Position 4413: 0.00036133147748251474
Position 6249: 0.0003576365258010124
Position 1524: 0.00035326698574464924
Position 9736: 0.0003515556518958053
Position 2637: 0.00035065086637224807
Position 5238: 0.00034514541538264716
Position 862: 0.00033958936530827945
Position 9106: 0.00032560259424895547
Position 1584: 0.00032307135179529496
Position 9705: 0.00029984753104477993
Position 832: 0.00029938211416399813
Position 5645: 0.00029647398465225454
Position 8341: 0.000278507790610514
Position 1229: 0.0002696505381694394
Position 9246: 0.00026909035479520026
Position 346: 0.00025986176436869547
Position 1941: 0.0002561699038140099
Position 5260: 0.00023754149214705046
Position 1819: 0.0002369893185443749
Position 5420: 0.00023516236018680394
Position 5656: 0.0002318197043948405
Position 9831: 0.00022932517004630115
Position 6553: 0.00022477491551387151
Position 8745: 0.00021903409166816005
Position 6567: 0.00019929426936756228
Position 5837: 0.0001937949383292576
Position 4817: 0.0001821390963514185
Position 9374: 0.00017651126667788975
Position 5615: 0.0001701026554060852
Position 1545: 0.00016990621471341146
Position 4350: 0.00016060084291406434
Position 2578: 0.0001533351021482782
Position 8751: 0.00013336499347331186
Position 1075: 0.000132564119108595
Position 1755: 0.00010543389942869456
Position 7433: 0.00010393836942063255
Position 9109: 9.592545750886806e-05
Position 3966: 9.566732091864595e-05
Position 932: 9.22646265752242e-05
Position 9763: 9.113544343011129e-05
Position 4366: 8.724577092331619e-05
Position 8413: 8.628684073603532e-05
Position 8356: 8.259580223358129e-05
Position 9242: 8.034219329432053e-05
Position 5303: 8.001377634768822e-05
Position 3444: 7.970339924923425e-05
Position 9640: 7.720465007288036e-05
Position 8805: 7.690269578768633e-05
Position 5340: 7.498769780596302e-05
Position 7711: 7.464742238130767e-05
Position 4015: 7.310515862076633e-05
Position 5190: 7.130950116949962e-05
Position 3431: 6.574173484725117e-05
Position 4696: 6.448946803179035e-05
Position 363: 6.374223170708164e-05
Position 5042: 6.336111939413422e-05
Position 5320: 6.182036444910123e-05
Position 3748: 6.110971504319013e-05
Position 2611: 6.035465290149685e-05
Position 8932: 5.846777682764569e-05
Position 9856: 5.802316779974975e-05
Position 8389: 5.504580341976313e-05
Position 9595: 5.0108010467971096e-05
Position 5689: 4.897761732476764e-05
Position 1767: 4.466813187391764e-05
Position 2846: 4.388851787339055e-05
Position 5290: 4.3435824507694344e-05
Position 2261: 4.1923925413502e-05
Position 5493: 3.856649885671476e-05
Position 9937: 3.700103204234596e-05
Position 4082: 3.635470856382866e-05
Position 8458: 3.0286373889472427e-05
Position 3703: 2.7692720992985606e-05
Position 3770: 2.6368019030781307e-05
Position 1618: 2.6329675716859865e-05
Position 8907: 2.5905448373578907e-05
Position 9863: 2.0509775408793455e-05
Position 7297: 1.9764233476236458e-05
Position 9484: 1.7462574842844088e-05
Position 6429: 1.715929015525093e-05
Position 9354: 1.552075269390452e-05
Position 369: 1.547261112327424e-05
Position 312: 1.5211208908338694e-05
Position 8416: 1.3298729115815855e-05
Position 396: 1.2693139836360587e-05
Position 6004: 1.1375710033094728e-05
Position 8560: 1.1289540211856252e-05
Position 4852: 1.0524440549726388e-05
Position 8455: 8.76982921441896e-06
Position 4095: 8.473094568110516e-06
Position 198: 7.816207222160554e-06
Position 8961: 6.5510850070075456e-06
Position 5117: 5.912579249117079e-06
Position 1330: 5.600139974754476e-06
Position 1292: 5.554137410315064e-06
Position 4559: 5.165493864036961e-06
Position 9740: 5.087288454558294e-06
Position 296: 4.963230812735245e-06
Position 393: 4.909016793579408e-06
Position 8600: 4.285748722409465e-06
Position 319: 4.0915400949374415e-06
Position 2179: 4.012304585760214e-06
Position 9423: 3.984334595248835e-06
Position 1020: 3.927700028902758e-06
Position 3263: 3.731424785473409e-06
Position 4188: 2.541038648947506e-06
Position 334: 2.530162529369665e-06
Position 1016: 2.4942454726976663e-06
Position 374: 1.9465584959610716e-06
Position 8942: 1.887694829381482e-06
Position 3417: 1.6631870563350111e-06
Position 2270: 1.5077416246144356e-06
Position 1622: 1.5020263383583659e-06
Position 5140: 1.4989380875051035e-06
Position 135: 1.451739643860899e-06
Position 3925: 1.424968441121693e-06
Position 323: 1.1837054714006966e-06
Position 140: 1.156286586828376e-06
Position 2958: 1.1477344594872352e-06
Position 1066: 1.1090832370301086e-06
Position 124: 1.081926275160653e-06
Position 3560: 8.616331405898298e-07
Position 1114: 7.752035981823345e-07
Position 1189: 7.727033587083295e-07
Position 1147: 6.953652601713658e-07
Position 4385: 6.332591566756242e-07
Position 3360: 6.088379497445131e-07
Position 1192: 5.418380290091974e-07
Position 3095: 5.058741164566708e-07
Position 327: 4.370308255274815e-07
Position 1856: 4.2267419502802354e-07
Position 3951: 3.7389980911608706e-07
Position 3182: 3.383536742192691e-07
Position 874: 2.4238562498799866e-07
Position 8991: 1.766115574818164e-07
Position 418: 1.7064400241466269e-07
Position 2927: 1.4107622327948622e-07
Position 664: 1.3118965853968408e-07
Position 2268: 1.1882185966762299e-07
Position 451: 1.1213284321630284e-07
Position 2995: 1.0978537390439397e-07
Position 2614: 1.0426374214625375e-07
Position 77: 9.374699779975128e-08
Position 4027: 6.63657358863005e-08
Position 2310: 5.782231409579688e-08
Position 2547: 5.753945058921452e-08
Position 2410: 4.7831870117331936e-08
Position 115: 4.739259739100067e-08
Position 443: 4.3367095030628415e-08
Position 9001: 3.906678488017048e-08
Position 8953: 3.046724232919167e-08
Position 1248: 2.328796386447506e-08
Position 2688: 2.206676487011644e-08
Position 848: 1.7101240461685726e-08
Position 403: 1.227346970005475e-08
Position 978: 7.83378214455794e-09
Position 9102: 7.285921580961485e-09
Position 212: 6.339938013418798e-09
Position 408: 5.628779206282097e-09
Position 8894: 4.177554683957315e-09
Position 8703: 4.102348864858693e-09
Position 8769: 2.9185402304916573e-09
Position 8832: 2.4410701655277056e-09
Position 992: 2.16405584020402e-10
Position 3976: 1.969347025882154e-10
Position 8777: 1.678217213774612e-10
Position 3892: 1.476604745548729e-10
Position 8765: 4.0432503509268556e-11
Position 8812: 1.7207403111735315e-13
Position 425: 7.239032782645006e-15
Position 55: 7.215936180638647e-15
Position 420: 9.137548791978697e-17
