Gene = tup
Position 329: 1.3814344275165812e-05
Position 19231: 1.3102491465682877e-05
Position 1073: 1.2864407771860134e-05
Position 17833: 1.0725475057307916e-05
Position 2366: 1.0164173415057592e-05
Position 803: 8.637180638856241e-06
Position 913: 8.5229212440806e-06
Position 17162: 8.267157841559102e-06
Position 19463: 8.265407282383691e-06
Position 609: 8.112772925830298e-06
Position 323: 8.102106865716825e-06
Position 16848: 7.935621078522016e-06
Position 17313: 6.757761751784828e-06
Position 20449: 6.7353403922415845e-06
Position 1243: 6.614555578427154e-06
Position 16873: 5.23015663867389e-06
Position 1396: 4.80399928119973e-06
Position 19086: 4.792502726639097e-06
Position 16846: 4.7132810473893105e-06
Position 20207: 4.517858123321181e-06
Position 510: 4.286277711525266e-06
Position 20566: 3.277581272123965e-06
Position 754: 3.054716423126711e-06
Position 719: 2.9331954762905465e-06
Position 1759: 2.449015444006561e-06
Position 1245: 2.403043891457689e-06
Position 261: 2.2703071459644055e-06
Position 17838: 2.0633629324524827e-06
Position 20978: 2.013803662173782e-06
Position 19195: 1.9058446423592595e-06
Position 992: 1.862752554262488e-06
Position 270: 1.6515007251784791e-06
Position 54: 1.5940271975172021e-06
Position 17302: 1.4759051161099464e-06
Position 19920: 1.440542130698204e-06
Position 19897: 1.4394291087624267e-06
Position 19236: 1.4306405967623917e-06
Position 448: 1.327376872405692e-06
Position 446: 1.3031883431422817e-06
Position 1036: 1.2247972349613579e-06
Position 834: 9.186760626088395e-07
Position 19041: 8.550858843306131e-07
Position 1362: 8.290828818800465e-07
Position 19803: 8.075475773979493e-07
Position 268: 7.898776382997704e-07
Position 918: 7.229637218109336e-07
Position 19657: 5.138402457861837e-07
Position 19801: 5.040324397505594e-07
Position 17: 4.6030154460345126e-07
Position 1133: 4.4281481478886357e-07
Position 19368: 4.1120642339097536e-07
Position 17034: 2.9120603708991095e-07
Position 71: 2.870282936784376e-07
Position 17012: 2.83945406932179e-07
Position 11776: 2.6205788193485157e-07
Position 23: 2.2876495246163064e-07
Position 17263: 2.2719992458885173e-07
Position 19720: 2.1683650655836275e-07
Position 1391: 2.158678359507959e-07
Position 17048: 1.3841360814442604e-07
Position 20827: 1.275468202416244e-07
Position 20836: 1.2171938168337772e-07
Position 6: 1.1924474380834292e-07
Position 17325: 1.1917652652321401e-07
Position 19416: 1.0987818628222551e-07
Position 20485: 7.357009768547867e-08
Position 20676: 6.576768098483445e-08
Position 20628: 6.478811717595619e-08
Position 1773: 5.5306039487117354e-08
Position 68: 5.500845350041358e-08
Position 816: 4.3317434045050476e-08
Position 19050: 4.0859506834541783e-08
Position 17171: 3.530295239258475e-08
Position 19858: 3.3487251172965807e-08
Position 17376: 3.298862187036584e-08
Position 19222: 3.000164974539616e-08
Position 19326: 2.0136408656774567e-08
Position 20654: 1.0419461289899657e-08
Position 20438: 9.99222356529176e-09
Position 17369: 8.905776026912492e-09
Position 9: 7.881838419583677e-09
Position 20757: 6.000467435188024e-09
Position 935: 4.40293573847445e-09
Position 18337: 3.703978784996863e-11
Position 847: 8.949127268675564e-12
Position 19212: 3.0889081182521975e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 19142: 0.9999202319407
Position 19363: 0.9915036842804125
Position 20055: 0.9912309271514548
Position 15601: 0.9858679883127331
Position 16737: 0.9808104864988759
Position 18960: 0.9440050364023753
Position 20347: 0.6664743572987615
Position 17963: 0.5535866663683681
Position 16977: 0.5209275531045503
Position 21086: 0.28875085410407
Position 16933: 0.2587293268188781
Position 17338: 0.2097775119010226
Position 16924: 0.18175253827095084
Position 17742: 0.1747191971250323
Position 16001: 0.1259601648350677
Position 20800: 0.08044433410499716
Position 17553: 0.07939330406150377
Position 17724: 0.0665325622805755
Position 1332: 0.05400657950661955
Position 15041: 0.04081651370888815
Position 16109: 0.031515075361625663
Position 17369: 0.02398055285236818
Position 546: 0.022704589733579392
Position 17513: 0.014579761709177134
Position 21506: 0.01117777097405283
Position 21669: 0.009520686620726474
Position 21533: 0.009313562914121337
Position 21223: 0.008934744714344956
Position 18133: 0.008575487254534518
Position 17507: 0.008352080443269117
Position 17527: 0.007499867739446645
Position 20810: 0.0068320528503499145
Position 19366: 0.006393014509385297
Position 18569: 0.0062279570398280975
Position 18906: 0.006136018525357202
Position 17292: 0.005910566229522359
Position 17536: 0.00512664616173487
Position 18156: 0.004930493384764284
Position 16779: 0.004867896733720997
Position 20757: 0.004172583391153569
Position 21536: 0.00394734104672833
Position 21493: 0.003754068835829868
Position 20929: 0.0036501202060219198
Position 21695: 0.003474317465475689
Position 11937: 0.0033763542261867454
Position 754: 0.003368797068669901
Position 16454: 0.0032497693801905076
Position 18793: 0.003203691516510864
Position 17419: 0.0031975513157196816
Position 21745: 0.002965131616375547
Position 178: 0.0028158287862519436
Position 1022: 0.002596555462363848
Position 11108: 0.002338725628018339
Position 20788: 0.0020666126681131514
Position 986: 0.0020349640254196002
Position 16269: 0.0019676990220488326
Position 856: 0.001842301511204872
Position 19943: 0.0017641048766679536
Position 17845: 0.0017048907379472616
Position 6721: 0.0015744478393797745
Position 19821: 0.001500265042239961
Position 17196: 0.0013313915919850633
Position 20591: 0.001298696130636134
Position 13608: 0.0011497545832744632
Position 17802: 0.0011091847405675724
Position 18201: 0.0011037765952165394
Position 8279: 0.0010335856143336907
Position 13794: 0.0010311568903962442
Position 7487: 0.0009928587739283614
Position 12483: 0.0009668809706371371
Position 19453: 0.0009615212150751566
Position 20328: 0.0009130989132921815
Position 17128: 0.0009104476673876553
Position 18387: 0.0009066731579304558
Position 9559: 0.0008423795053877399
Position 18991: 0.0008156008427345008
Position 5249: 0.0007496792309908738
Position 16019: 0.0007091892652318493
Position 847: 0.0007023456616630647
Position 1447: 0.0006982281196158975
Position 6335: 0.0006941068050454832
Position 1133: 0.0006642226267877965
Position 20582: 0.0006418704286218492
Position 6352: 0.0006284181487635154
Position 18550: 0.0006250254707845741
Position 18414: 0.0006087996353883073
Position 13263: 0.0006047799277449625
Position 17166: 0.0005949987087041034
Position 2119: 0.0005519314002510592
Position 17021: 0.0005519089613381276
Position 17146: 0.0005472484493066939
Position 672: 0.0005364817796447132
Position 10043: 0.0005341613218519933
Position 478: 0.0005255360500221567
Position 18119: 0.0004747601203692058
Position 16035: 0.0004447877178319915
Position 20355: 0.0004287767922977483
Position 18608: 0.00037863456197167577
Position 21240: 0.0003531481251353812
Position 5909: 0.0003462457068302082
Position 18337: 0.0003312340914924506
Position 713: 0.00032175383463673915
Position 21358: 0.0003215961845775347
Position 15942: 0.0003130965432531267
Position 1660: 0.00028255832547963595
Position 9518: 0.00027357753087377175
Position 3345: 0.00026662568069913024
Position 415: 0.0002516213229454512
Position 19416: 0.00024404450188410953
Position 6514: 0.00024065619057043767
Position 2799: 0.0002394815803498288
Position 504: 0.00023375995731519906
Position 955: 0.00022820185707615105
Position 21686: 0.00022697063547636974
Position 15930: 0.00021315926980867297
Position 9355: 0.00021078849849999562
Position 18997: 0.00020577748288354536
Position 7648: 0.0002017020099448858
Position 15948: 0.0001964825573557811
Position 1822: 0.0001853765419469855
Position 1452: 0.00018304901493526382
Position 1273: 0.00017798412626548782
Position 17672: 0.00016763114626557822
Position 15105: 0.0001667890213245342
Position 17213: 0.00015871374092501977
Position 21257: 0.00015718440417395105
Position 7048: 0.00015548734703944712
Position 1103: 0.0001494021730826968
Position 297: 0.00014415105642543493
Position 88: 0.00014016733961601477
Position 5712: 0.00014015196087379452
Position 2145: 0.00013789939661938713
Position 696: 0.0001290258592110552
Position 14201: 0.00012691322856430364
Position 783: 0.00012362310634564784
Position 261: 0.00012200806935134344
Position 1339: 0.00011533016398845415
Position 18579: 0.00010753524267680827
Position 17608: 0.0001071732943386309
Position 19396: 0.00010616070521826337
Position 900: 0.00010304571797432855
Position 17054: 9.961377725581057e-05
Position 457: 9.905506876283731e-05
Position 16669: 9.832791062608784e-05
Position 9992: 9.625585634271113e-05
Position 16084: 9.347006557435802e-05
Position 17024: 9.192322577657923e-05
Position 118: 9.09783098370656e-05
Position 719: 9.044305013709603e-05
Position 14740: 8.81263547962021e-05
Position 2528: 8.3893281976179e-05
Position 17771: 8.347888790549007e-05
Position 1073: 7.929659395795242e-05
Position 2666: 7.192361659762057e-05
Position 7939: 6.965232901463418e-05
Position 14871: 6.791043623786314e-05
Position 18970: 6.773748727195874e-05
Position 2555: 6.58973602506202e-05
Position 1361: 5.9304493285894086e-05
Position 17059: 5.805602639161989e-05
Position 910: 4.994555225271794e-05
Position 2345: 4.799166886480608e-05
Position 3486: 4.7632387582180604e-05
Position 16521: 4.7235726157170646e-05
Position 3222: 4.677571807545822e-05
Position 16594: 4.5250552766922216e-05
Position 17454: 4.463848582158905e-05
Position 14135: 4.450813975345855e-05
Position 5678: 4.431862432734732e-05
Position 19468: 4.3724253971888737e-05
Position 19993: 3.985708251050933e-05
Position 407: 3.8926840508655446e-05
Position 17657: 3.7573154213873504e-05
Position 432: 3.6719682189289107e-05
Position 19747: 3.507376419867227e-05
Position 19185: 3.3943395228209254e-05
Position 3288: 3.1067421472724145e-05
Position 2320: 3.0404902173513313e-05
Position 19191: 2.9845137330072095e-05
Position 1060: 2.9017990490353064e-05
Position 17445: 2.7958535638001156e-05
Position 3085: 2.5486401367852135e-05
Position 20936: 2.5203003245888932e-05
Position 18532: 2.4400009994095565e-05
Position 126: 2.4081598177780043e-05
Position 392: 2.3451560203890305e-05
Position 329: 2.3354296375822434e-05
Position 15816: 2.1118591483418647e-05
Position 1391: 2.0851025121245088e-05
Position 373: 2.024110331135084e-05
Position 1070: 1.8614363221712932e-05
Position 19490: 1.8306706543107763e-05
Position 2584: 1.8066995826012616e-05
Position 19696: 1.8045174817888007e-05
Position 19957: 1.7495563818305457e-05
Position 19963: 1.6857576826327705e-05
Position 19527: 1.6288086679506025e-05
Position 17649: 1.5191822684514385e-05
Position 19685: 1.3856520476773341e-05
Position 1412: 1.3170876324708653e-05
Position 18660: 1.2977140187652983e-05
Position 16341: 1.2780756275805218e-05
Position 20136: 1.2437577360654647e-05
Position 20181: 1.0467797331659312e-05
Position 19242: 1.0063681997178952e-05
Position 17101: 9.732090821659903e-06
Position 16039: 9.360267205670424e-06
Position 19850: 9.223556165564794e-06
Position 20172: 8.671610661306499e-06
Position 18140: 8.338337162447728e-06
Position 20122: 8.207022702980344e-06
Position 17302: 7.819928995072019e-06
Position 19188: 6.723153398035675e-06
Position 17599: 6.553932988895309e-06
Position 16061: 6.018376149605665e-06
Position 19960: 5.387836261463826e-06
Position 19847: 4.83302582727821e-06
Position 17104: 4.192020817607647e-06
Position 19497: 4.080679946365032e-06
Position 19869: 3.3956942210677313e-06
Position 20178: 3.260170694281215e-06
Position 17098: 3.1655701523898558e-06
Position 20000: 3.069690593571397e-06
Position 19375: 2.606552353533203e-06
Position 16048: 1.6935132592285362e-06
Position 20246: 1.6625044012725531e-06
Position 17881: 1.654970617722039e-06
Position 20651: 1.0481166670790601e-06
Position 825: 9.267663770540955e-07
Position 20193: 7.900257956966826e-07
Position 19296: 7.779629913573227e-07
Position 17056: 6.638601422949379e-07
Position 1034: 6.488140454936517e-07
Position 822: 6.227614135324718e-07
Position 19564: 5.700638495603499e-07
Position 19299: 5.582723110135598e-07
Position 803: 4.6896384317273586e-07
Position 1145: 4.3325093332820794e-07
Position 20532: 4.006724715679299e-07
Position 834: 3.427912509418756e-07
Position 1220: 2.6523450706002795e-07
Position 623: 2.0965448807036856e-07
Position 17878: 1.959615070344841e-07
Position 226: 1.884849530210399e-07
Position 19302: 1.752575311776288e-07
Position 323: 1.459122414725644e-07
Position 731: 1.0044063826048736e-07
Position 918: 6.769508390526312e-08
Position 19284: 4.767105964908483e-08
Position 19278: 4.624598177771807e-08
Position 692: 4.208922607468997e-08
Position 19248: 3.8625679108094604e-08
Position 315: 3.563413012123569e-08
Position 1233: 2.898642455921729e-08
Position 19567: 2.0091113412948643e-08
Position 20434: 1.6516184069167764e-08
Position 288: 1.5383344034322652e-08
Position 480: 1.503388364078427e-08
Position 19657: 2.2442958344782967e-09
Position 19257: 1.6131051438919434e-09
Position 19615: 7.371382900949526e-10
Position 446: 1.5723532102439673e-10
Position 19855: 1.1124273196094752e-10
Position 48: 4.448402714069266e-12
Position 154: 1.3667660088334167e-12
Position 19305: 2.1372075556546725e-13
Position 19535: 1.28683906968166e-15
