Gene = corn
Position 5935: 0.00045864478770134975
Position 11716: 0.0004495156046585115
Position 13328: 0.00042167521195011717
Position 155: 0.0004195364955440109
Position 6865: 0.0003924441079717163
Position 10496: 0.0003657284863995892
Position 3193: 0.0003403602069379262
Position 3249: 0.0003143919454679506
Position 13509: 0.00031073902110139063
Position 11622: 0.00030433922142067497
Position 1796: 0.00030033405828315285
Position 736: 0.00029610857388301837
Position 12064: 0.0002875994797132819
Position 708: 0.00028748687137753165
Position 13349: 0.00027533438766921825
Position 11710: 0.0002744246949489975
Position 323: 0.00026781070359024244
Position 509: 0.00021843402889478537
Position 11297: 0.00021758858853501546
Position 12704: 0.00020685455145476992
Position 12034: 0.00019462053413521588
Position 1400: 0.00018606560259001577
Position 706: 0.00018573477116893994
Position 13530: 0.0001780061529213193
Position 157: 0.00016067488983423768
Position 10138: 0.00015759229913152455
Position 3163: 0.00013293028806697117
Position 13323: 0.00012555524694749236
Position 485: 0.00011424768510349467
Position 511: 0.0001056192026421314
Position 12052: 0.00010435218407321954
Position 1300: 0.00010340173439177945
Position 6274: 9.722576857167362e-05
Position 12385: 9.490128647387563e-05
Position 12293: 9.285296853020365e-05
Position 12458: 8.803471604206351e-05
Position 2815: 8.467673224036608e-05
Position 12510: 8.44652772350687e-05
Position 150: 7.48890643923386e-05
Position 9499: 7.380810943843811e-05
Position 12502: 6.771223749019902e-05
Position 13699: 5.783641292204988e-05
Position 3083: 5.3683705338974545e-05
Position 1780: 5.302173364043215e-05
Position 9508: 5.017937804597537e-05
Position 423: 4.744667482241147e-05
Position 519: 4.669706103707529e-05
Position 11258: 4.471670757095727e-05
Position 688: 4.1482372069441616e-05
Position 499: 3.9724144331900606e-05
Position 2338: 3.9019144354160624e-05
Position 1432: 3.879769467042577e-05
Position 12421: 3.679807635086109e-05
Position 13364: 3.4039054678830586e-05
Position 11982: 3.212658305586978e-05
Position 44: 3.1989430007872715e-05
Position 3255: 2.9017312665379187e-05
Position 1465: 2.7757979874437455e-05
Position 1932: 2.5263097251419247e-05
Position 12427: 2.3985577548156755e-05
Position 11416: 2.351756584725087e-05
Position 7484: 2.27854007024429e-05
Position 759: 2.125820598655043e-05
Position 77: 1.9621371014341835e-05
Position 12507: 1.8106151159550106e-05
Position 11749: 1.7750663394958932e-05
Position 1290: 1.6682715769399996e-05
Position 1247: 1.4726094313449216e-05
Position 344: 1.4385692811050905e-05
Position 12955: 1.280236420665646e-05
Position 1788: 1.2285008125731836e-05
Position 1257: 1.150514306994618e-05
Position 6502: 1.1272258654797948e-05
Position 577: 1.1150609636338285e-05
Position 11610: 9.22426511313053e-06
Position 1142: 8.92107487297845e-06
Position 12115: 8.455551719025137e-06
Position 1166: 8.044677422711084e-06
Position 11655: 7.381591463323424e-06
Position 550: 6.816864199805298e-06
Position 12004: 6.720509265966803e-06
Position 12022: 5.68674078868654e-06
Position 8092: 5.273539658983939e-06
Position 100: 4.818643398624945e-06
Position 12001: 4.3111857573382815e-06
Position 11440: 4.212748931767227e-06
Position 11512: 3.933660952646791e-06
Position 12513: 3.1770925532253197e-06
Position 1294: 2.78585365454974e-06
Position 11612: 2.6084826769947575e-06
Position 12121: 2.5272734260657987e-06
Position 13949: 2.080987241212075e-06
Position 493: 1.5022129533709713e-06
Position 513: 1.4426385542787588e-06
Position 12373: 1.2854010703577277e-06
Position 255: 9.662930670741161e-07
Position 1800: 8.820858244851722e-07
Position 11281: 7.631070095525893e-07
Position 35: 7.285749119909869e-07
Position 12922: 6.717581874398423e-07
Position 2141: 6.187042551711122e-07
Position 11354: 5.117524862626355e-07
Position 241: 3.122207237508521e-07
Position 293: 2.623325238178399e-07
Position 11885: 5.052653242240067e-08
Position 13136: 3.67033637084188e-08
Position 12555: 3.1448289455614894e-08
Position 12672: 2.4742647352867274e-08
Position 523: 2.3640629012780116e-08
Position 13054: 2.3480819537101007e-08
Position 13018: 2.318377601062188e-08
Position 11859: 2.1137867136786243e-08
Position 12982: 1.7615911025029028e-08
Position 11933: 1.3399219562097154e-08
Position 2028: 1.2602325885131009e-08
Position 548: 1.0034660707048996e-08
Position 268: 7.82358863847981e-09
Position 13283: 6.515583631597615e-09
Position 13197: 6.302625232371475e-09
Position 13021: 4.068759146616183e-09
Position 545: 1.7699459862953006e-09
Position 13097: 1.5514000170494078e-09
Position 12133: 8.715155193765486e-10
Position 13145: 6.091593579648069e-10
Position 1189: 2.8965068908385766e-10
Position 244: 2.274680620610925e-10
Position 263: 1.3140739555640587e-10
Position 12223: 1.1473728706101791e-10
Position 12569: 1.3478834946191367e-11
Position 12944: 7.211673987078073e-16
Position 625: 3.1071390524972394e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 11172: 0.9996683658986799
Position 12164: 0.9986342794797458
Position 11900: 0.9984025124541258
Position 11544: 0.9928538201319462
Position 13066: 0.9487216057154091
Position 9208: 0.813779822061373
Position 12791: 0.784023625981376
Position 757: 0.33644674342928127
Position 9162: 0.16433300625886837
Position 8885: 0.11502225656767522
Position 449: 0.10659147214099185
Position 12896: 0.09301492138703707
Position 12566: 0.07025712916431989
Position 1518: 0.04610953406503926
Position 12502: 0.04430414448975409
Position 13084: 0.0408132133223957
Position 8642: 0.03518795977911199
Position 255: 0.031136691975085843
Position 12507: 0.03103352236828845
Position 554: 0.03037869033286367
Position 7130: 0.019851989428026504
Position 12438: 0.018708076542238588
Position 13367: 0.01779822828344103
Position 1045: 0.01769857409749763
Position 406: 0.017635464447136772
Position 6636: 0.015268646335253537
Position 8011: 0.01474019823362928
Position 1200: 0.013926602605368717
Position 8404: 0.012762337935687432
Position 662: 0.012703803453702929
Position 12835: 0.012111494450680405
Position 12402: 0.011762531507969036
Position 988: 0.010489556043092643
Position 6243: 0.008611233414571016
Position 12832: 0.006974398894906097
Position 13110: 0.006895499496540935
Position 573: 0.006745884546608231
Position 412: 0.006060431664138727
Position 3493: 0.004934042673247552
Position 8309: 0.004632731154500331
Position 12513: 0.004617180280205855
Position 5200: 0.004605961832353544
Position 1567: 0.004454782914448859
Position 6077: 0.0042558598469913675
Position 2961: 0.003854620058464783
Position 12572: 0.003547071571555049
Position 434: 0.003513868422942906
Position 13567: 0.003156997412327329
Position 12672: 0.002874476787035797
Position 855: 0.0026281328899195604
Position 11688: 0.002511803312331635
Position 789: 0.002493085402204009
Position 13399: 0.002368465394307986
Position 11768: 0.0022504364191050204
Position 13692: 0.0019863769065458403
Position 6360: 0.0018518021398794557
Position 2932: 0.0018196191143307879
Position 3340: 0.0017636956680362821
Position 13758: 0.0017170057758588006
Position 13546: 0.0015532680154934585
Position 1079: 0.0015295938771248884
Position 5175: 0.001107627855851679
Position 6041: 0.001106498956495629
Position 12950: 0.0010905444033602592
Position 913: 0.0010709113971180866
Position 1129: 0.0009528550423316584
Position 363: 0.0009087502072024614
Position 1413: 0.0008716768156539935
Position 12177: 0.0008442101366114532
Position 12908: 0.0007903165486880368
Position 5805: 0.0007890664488444468
Position 1851: 0.0007824198809364046
Position 920: 0.0007813499378551877
Position 13418: 0.0007466915520554666
Position 11397: 0.0007439604460384975
Position 479: 0.0007389292224210582
Position 5597: 0.0006353775998961698
Position 883: 0.000606142570501587
Position 1424: 0.0005869011592834209
Position 276: 0.0005573873526014587
Position 13717: 0.0005535730871695852
Position 889: 0.0005234086675269134
Position 13906: 0.0004477147564783697
Position 3425: 0.00040402780525852224
Position 12684: 0.0003644129192219549
Position 13619: 0.0003477624683521625
Position 12692: 0.00032959597792078576
Position 13627: 0.0002476801166392129
Position 11719: 0.00024767732901283734
Position 13371: 0.00024183917438491665
Position 11579: 0.0002388696705565896
Position 585: 0.00023671352069973335
Position 3316: 0.0002315549519278914
Position 12180: 0.0002037555003307891
Position 613: 0.000203333941418177
Position 11780: 0.00018758611678994835
Position 11191: 0.0001773635858485693
Position 1076: 0.00017714859649560345
Position 13555: 0.0001451316776324075
Position 1253: 0.0001414489287020269
Position 13054: 0.00014031471108945812
Position 542: 0.00013777111414609686
Position 1682: 0.00013295412761720905
Position 1304: 0.00013045271645338268
Position 13189: 0.00012811946409702966
Position 668: 0.0001269126490657837
Position 12715: 0.00012323325221102162
Position 2814: 0.00012178914246841914
Position 13484: 0.00010622500222519534
Position 12803: 0.00010553738561184451
Position 13132: 9.911785467349533e-05
Position 1455: 9.750666256063029e-05
Position 11254: 9.306024552927582e-05
Position 13440: 8.568582947516794e-05
Position 1109: 8.08233933265317e-05
Position 1014: 6.0021484506357953e-05
Position 11726: 5.874631715563894e-05
Position 5600: 5.7804395587187835e-05
Position 13444: 5.659887269304328e-05
Position 12555: 5.309742379183524e-05
Position 11188: 5.1175979985667096e-05
Position 11322: 4.3407813727770854e-05
Position 11798: 3.836987038618679e-05
Position 13732: 3.026687786055523e-05
Position 485: 2.945057632555366e-05
Position 360: 2.7542980579346845e-05
Position 206: 2.584726821233656e-05
Position 13931: 2.419701756092175e-05
Position 11710: 2.252850570970635e-05
Position 1494: 2.2517466109544555e-05
Position 13456: 2.1079190624567197e-05
Position 577: 1.4850161036677564e-05
Position 2620: 1.395801325179723e-05
Position 393: 1.3584858329763162e-05
Position 12069: 1.3130973915530768e-05
Position 11618: 1.2913831662008122e-05
Position 128: 1.2370364032104152e-05
Position 12999: 1.1485191486111577e-05
Position 11928: 1.027342264227893e-05
Position 11510: 9.412954184919898e-06
Position 336: 8.325462180563314e-06
Position 12264: 7.2407017412884726e-06
Position 11987: 6.5853315399313225e-06
Position 2247: 4.744605257543862e-06
Position 13924: 3.9113847704431845e-06
Position 12211: 3.581618321705998e-06
Position 12240: 2.770181783159561e-06
Position 12103: 2.3491671454993162e-06
Position 12186: 2.1399421103344363e-06
Position 14009: 2.0809872412120804e-06
Position 12012: 1.7564702593950933e-06
Position 519: 1.5232989699826157e-06
Position 3365: 1.3859804304236856e-06
Position 718: 1.3632680558638038e-06
Position 12136: 1.2603231566391477e-06
Position 2090: 1.2435635493599605e-06
Position 11925: 9.586416796121745e-07
Position 1189: 7.731058855314984e-07
Position 11982: 7.3290323698834e-07
Position 1082: 6.730852698414263e-07
Position 595: 6.650026038109477e-07
Position 12189: 4.826704161320288e-07
Position 12219: 3.698818334650492e-07
Position 12052: 3.698319865815292e-07
Position 12234: 3.4693160008949166e-07
Position 2148: 3.2821241835960115e-07
Position 2267: 2.748009452338152e-07
Position 11997: 2.3347035307026111e-07
Position 11933: 1.2424424295426085e-07
Position 12349: 8.611862485280886e-08
Position 13201: 6.571096594183774e-08
Position 155: 6.151472414876348e-08
Position 12267: 4.717804241820921e-08
Position 1382: 3.937108367890714e-08
Position 373: 3.9142917469942374e-08
Position 1526: 1.8456931379855332e-08
Position 12845: 1.6369652974481778e-08
Position 11846: 1.552722432132227e-08
Position 1696: 9.049698317975189e-09
Position 12121: 2.816205824443509e-09
Position 493: 9.897842136380737e-10
Position 180: 8.523239457264639e-10
Position 12315: 7.288560348653225e-10
Position 12279: 2.764076032484364e-10
Position 12201: 1.9554870181933928e-10
Position 12303: 1.31136309297043e-10
Position 12293: 1.0623664899320978e-10
Position 100: 1.038548345344564e-10
Position 12284: 8.35702366913938e-11
Position 12366: 7.080457828895895e-11
Position 186: 5.593172750688899e-11
Position 12111: 3.775442185684918e-12
Position 1531: 3.675192898398958e-13
Position 1483: 2.595317500700475e-13
