Gene = spz4
Position 5969: 1.928554315355427e-06
Position 5757: 1.442437513071531e-06
Position 4395: 1.1309028160060803e-06
Position 6037: 1.0635037943323673e-06
Position 774: 9.699165487269704e-07
Position 5870: 5.853473333014373e-07
Position 5754: 2.672104028963248e-07
Position 5: 1.8096762935023742e-07
Position 1559: 1.2664979039863183e-07
Position 482: 1.0360391012199363e-07
Position 5846: 9.809932074255766e-08
Position 4945: 5.596247873050406e-08
Position 500: 4.432731395724323e-08
Position 5392: 3.95035467009236e-08
Position 334: 3.2044182424888936e-08
Position 1507: 3.1169111532286474e-08
Position 1415: 7.853614887072568e-09
Position 384: 5.570976379565878e-09
Position 806: 1.4514123749692752e-09
Position 992: 1.152745856630615e-09
Position 900: 6.584198830130478e-10
Position 743: 3.858463514445341e-10
Position 1023: 3.592017722884103e-10
Position 485: 1.6387401068912693e-10
Position 1066: 1.1618478468434978e-11
Position 5332: 2.620544403339931e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5728: 0.9921873617617969
Position 4380: 0.9773286038936863
Position 302: 0.6672952840922522
Position 2524: 0.2525541014649832
Position 3057: 0.15967797027861583
Position 5285: 0.1365119539741259
Position 526: 0.10133876685333117
Position 6280: 0.04114432291107513
Position 6422: 0.038456915087042416
Position 5200: 0.024551195054592124
Position 5175: 0.02449479301533216
Position 5230: 0.02418004437436478
Position 4976: 0.01767964342517045
Position 5140: 0.0174190768873907
Position 5038: 0.01598544247860417
Position 6798: 0.01566979698950417
Position 5462: 0.012757354032984166
Position 2848: 0.010921502365985901
Position 3305: 0.009615232297212917
Position 6825: 0.005884274234008811
Position 5432: 0.005758130142644002
Position 3794: 0.005754394472606368
Position 5368: 0.005693440120722741
Position 2892: 0.005489095611674737
Position 1726: 0.005229519178783767
Position 3975: 0.005158019437308603
Position 86: 0.005033540143731116
Position 1932: 0.00425556937595699
Position 6879: 0.004143445387894565
Position 2953: 0.004001207448941893
Position 6338: 0.003950630626564404
Position 3529: 0.003762550845566967
Position 6926: 0.0037448010929389823
Position 5890: 0.0033800192034682875
Position 6259: 0.0033775147140282973
Position 684: 0.002938219966062827
Position 2606: 0.002750600290681917
Position 4772: 0.0027075176272337667
Position 2487: 0.0026896555736208973
Position 6457: 0.002597686631867091
Position 334: 0.0025539087967918262
Position 2008: 0.002532837380961836
Position 5747: 0.0018842289826162186
Position 4564: 0.0017719588449668906
Position 5986: 0.0017109041269614982
Position 6858: 0.0014869361468396387
Position 2575: 0.001281432635830288
Position 5195: 0.001247737717185175
Position 3754: 0.0010979589652341426
Position 5828: 0.0010934783644723557
Position 2280: 0.0010160824860115359
Position 6555: 0.0009433939273331885
Position 1694: 0.0009302862060996895
Position 703: 0.0007898325587966125
Position 4996: 0.000779008059071179
Position 3409: 0.0007715133195027367
Position 6696: 0.0007461315510561216
Position 4386: 0.0006580732791768142
Position 2228: 0.0006367943460108948
Position 3292: 0.000557437148851612
Position 4646: 0.0005312505021427947
Position 155: 0.0005060198271640569
Position 3349: 0.0004963712916212171
Position 2275: 0.0004190395410320225
Position 3491: 0.0004101994443278043
Position 2637: 0.0004072731359341901
Position 3798: 0.00039642595000503986
Position 4912: 0.00036757865105374826
Position 3255: 0.00034986017520107204
Position 6040: 0.0002026292717470878
Position 541: 0.0001774239762263771
Position 2879: 0.00016286841402667396
Position 5917: 0.00014355295733391873
Position 710: 0.00011985202521847648
Position 4138: 0.00011899918048783933
Position 1610: 0.00011830124118008968
Position 1106: 0.00010895866696637816
Position 532: 0.00010783315294558612
Position 4472: 0.00010018007892161301
Position 1796: 9.253041587034265e-05
Position 5903: 8.932409479891754e-05
Position 6397: 8.804856353264476e-05
Position 158: 7.57160885444974e-05
Position 5900: 6.328546660570148e-05
Position 1472: 6.169210023575929e-05
Position 6220: 5.852470288623795e-05
Position 926: 3.782172220869043e-05
Position 6676: 3.43617272907659e-05
Position 1905: 1.96855415379172e-05
Position 957: 1.3840845469210582e-05
Position 816: 1.0724582383594367e-05
Position 597: 9.826977044221306e-06
Position 1062: 5.727874242700861e-06
Position 448: 5.329883867319616e-06
Position 245: 4.25827710397308e-06
Position 1802: 3.840051869446267e-06
Position 2034: 3.6462961484109987e-06
Position 1884: 3.5808243909949497e-06
Position 6298: 1.308068114501748e-06
Position 2252: 1.2887239780887898e-06
Position 109: 1.2391594667790993e-06
Position 187: 1.2272686942519824e-06
Position 2263: 1.17491988692935e-06
Position 546: 9.982460487545338e-07
Position 95: 5.909073653208618e-07
Position 384: 2.2473424001335488e-07
Position 430: 1.234199147832377e-07
Position 171: 7.162629741859253e-08
Position 395: 5.715348084361208e-08
Position 463: 5.555086988217088e-08
Position 565: 4.4080531321551894e-08
Position 616: 3.369347410361384e-08
Position 1133: 1.9317972673683554e-08
Position 263: 1.8234899296676028e-08
Position 607: 1.6295608917669354e-08
Position 1330: 1.4329745453338556e-08
Position 1282: 1.3251558349226599e-08
Position 401: 3.6172838740352983e-09
Position 478: 3.214444781956649e-09
Position 496: 7.292226518561201e-10
Position 552: 6.879390488256786e-10
Position 500: 2.912113910702676e-10
Position 1021: 8.983124204773165e-11
Position 1738: 2.5238405135708058e-11
Position 255: 4.825666591125097e-13
