Gene = Rcd2
Position 1382: 0.0005203994279713496
Position 94: 0.0005066661301623208
Position 765: 0.0004947218566182344
Position 861: 0.0004900068631649455
Position 520: 0.0004762770967979307
Position 11816: 0.0004503959000353144
Position 11014: 0.00041608403050889326
Position 11133: 0.000408185221409146
Position 415: 0.00039401246907956253
Position 657: 0.00037848761619347146
Position 257: 0.00037842293122641375
Position 859: 0.0003611095274302024
Position 4967: 0.0003609627922175824
Position 683: 0.0003602006924121026
Position 10833: 0.0003143105293204757
Position 10870: 0.0002895793462937397
Position 4078: 0.0002734287152110788
Position 11001: 0.0002595748093682026
Position 10868: 0.00020764535189203508
Position 212: 0.00019702893043712546
Position 1123: 0.0001789518974745651
Position 5524: 0.0001720481321479424
Position 8620: 0.00017166771605912505
Position 1039: 0.00016528026199699996
Position 5017: 0.00015720003958509136
Position 420: 0.00013243718548994508
Position 10686: 0.00013157120957269682
Position 10757: 0.00012868242165519942
Position 1004: 0.0001226205779114171
Position 1030: 0.00011692587512429193
Position 2144: 0.00010546761277184473
Position 358: 8.373635289613853e-05
Position 1197: 8.183038370172254e-05
Position 49: 7.371060335930143e-05
Position 671: 7.146837622782038e-05
Position 1019: 5.80330304240444e-05
Position 1400: 5.387403433546397e-05
Position 3174: 4.480525130301433e-05
Position 892: 4.1587838835688295e-05
Position 890: 3.981079233716991e-05
Position 4064: 3.7123403855695085e-05
Position 2280: 3.69431631264666e-05
Position 4799: 3.6558441654825834e-05
Position 34: 3.344468906775755e-05
Position 2837: 3.1194724035734166e-05
Position 575: 2.9849064898594194e-05
Position 454: 2.8225964100796726e-05
Position 2179: 2.795834575980776e-05
Position 360: 2.5554217095797644e-05
Position 386: 2.2496735960020878e-05
Position 617: 2.0237128529807304e-05
Position 6901: 1.999647664467624e-05
Position 910: 1.747144198458123e-05
Position 36: 1.6810637238821355e-05
Position 4994: 1.6726900102087417e-05
Position 1556: 1.4998618530028258e-05
Position 8394: 1.3861965472969128e-05
Position 5722: 1.3408227677959225e-05
Position 984: 1.2385144796452236e-05
Position 5184: 1.2243231211190057e-05
Position 4: 1.1847282302657818e-05
Position 391: 9.949759561158483e-06
Position 2097: 9.228873596577074e-06
Position 4436: 8.808369833861736e-06
Position 1002: 8.500505300896769e-06
Position 2457: 8.292433296996268e-06
Position 952: 7.708130018971041e-06
Position 41: 7.392524518803171e-06
Position 688: 6.7221601328131275e-06
Position 2479: 6.711825245210777e-06
Position 771: 6.38282817826506e-06
Position 4478: 6.308591330631452e-06
Position 982: 5.802680759708257e-06
Position 4368: 4.954546581221284e-06
Position 448: 4.783145778296149e-06
Position 4808: 4.399790589057508e-06
Position 465: 3.303131046850106e-06
Position 3325: 2.9464872352977796e-06
Position 11274: 2.8860366223388454e-06
Position 10861: 2.632311492771612e-06
Position 600: 2.5581216324911227e-06
Position 298: 2.5226135734326875e-06
Position 7449: 2.4862610434510104e-06
Position 3951: 2.318331863533853e-06
Position 4372: 1.9307220884071053e-06
Position 935: 1.8565309375613014e-06
Position 602: 1.6754940989264555e-06
Position 7421: 1.2094565838394702e-06
Position 3543: 9.022480160202463e-07
Position 3518: 8.56972462973675e-07
Position 3707: 6.552233757726363e-07
Position 4091: 4.3543778518990473e-07
Position 1756: 4.2224415254739507e-07
Position 5528: 3.511858299861293e-07
Position 2674: 3.348425963228161e-07
Position 3162: 2.2239690531115724e-07
Position 1736: 1.7089482041544764e-07
Position 3201: 5.8193429135345355e-08
Position 1602: 4.672395286104552e-08
Position 1588: 1.2627357931943458e-08
Position 1596: 9.028594915434344e-09
Position 3124: 8.729859523272686e-09
Position 1543: 8.503864755250604e-09
Position 1476: 8.49700424453884e-09
Position 3060: 7.030638267242088e-09
Position 2608: 6.5161428847115924e-09
Position 1517: 4.38948542870414e-09
Position 1960: 3.9710064894363e-09
Position 4822: 2.9975305596576975e-09
Position 1531: 2.6128723191980355e-09
Position 3738: 2.529298987714853e-09
Position 2022: 2.3998929644907077e-09
Position 1515: 1.6962678420277972e-09
Position 2008: 1.4653929759107035e-09
Position 1775: 1.2255810139058143e-09
Position 549: 9.253936570019591e-10
Position 2425: 7.420974567018821e-10
Position 2795: 7.276804963025635e-10
Position 2941: 6.985417928249206e-10
Position 2812: 5.339791795682215e-10
Position 2192: 3.564656896111971e-10
Position 3097: 3.3729308540362973e-10
Position 1611: 3.0672936253340223e-12
Position 1880: 5.939382797663155e-13
Position 1977: 5.916666645773259e-13
Position 1964: 5.524822685125768e-13
Position 2015: 5.031345500518103e-13
Position 1968: 1.0505951390093156e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1342: 0.9938858811799803
Position 10661: 0.9609614236769181
Position 10475: 0.67637608516596
Position 10455: 0.1502976088706312
Position 11264: 0.14704977294281935
Position 12057: 0.05456378046181858
Position 10541: 0.04436489443634352
Position 8485: 0.027735690881139446
Position 4696: 0.021757813501552807
Position 10510: 0.021257878121833725
Position 10682: 0.01482259624183913
Position 11351: 0.011532172423126423
Position 1106: 0.011253380975285254
Position 9546: 0.00874959061410996
Position 9671: 0.008685974161075022
Position 331: 0.008079212089074476
Position 11343: 0.007731018255616932
Position 11243: 0.00717246991651263
Position 779: 0.005992933107159713
Position 591: 0.0051344430845848684
Position 12092: 0.004782573602515733
Position 964: 0.004664920809994382
Position 8619: 0.004300676823905481
Position 11219: 0.004148651173434885
Position 515: 0.0037140771537019003
Position 1444: 0.003407478119527179
Position 11918: 0.0031557752320676867
Position 1062: 0.003075609199056206
Position 11286: 0.0029059887917224792
Position 11552: 0.0022575570133726683
Position 873: 0.0020152750814651167
Position 11214: 0.0018553301025095697
Position 11183: 0.0016498400605313931
Position 976: 0.0016206345144207676
Position 11843: 0.0014507293571690318
Position 11050: 0.0011824116695837179
Position 542: 0.0010489077982200974
Position 10745: 0.0009372812085609541
Position 1400: 0.0009134244418822392
Position 11421: 0.0008038473526993904
Position 358: 0.0006961460814782745
Position 4706: 0.0006352118689059898
Position 1000: 0.0005723607562063173
Position 11768: 0.0005088349932761637
Position 11086: 0.0005070834813528395
Position 89: 0.0004586431802614219
Position 1350: 0.00043308914298324834
Position 4650: 0.00042222746276325394
Position 11979: 0.0003591336508582884
Position 3252: 0.0003425661477110672
Position 4764: 0.0003260164829951329
Position 11169: 0.0003201901808022269
Position 811: 0.00029204189427825615
Position 11331: 0.0002691304721823495
Position 1164: 0.0002685428860655211
Position 12402: 0.00023934244897182201
Position 4861: 0.0002387535443742147
Position 11592: 0.00023797798870854248
Position 836: 0.00023078191650427742
Position 11504: 0.00018428912829489513
Position 3809: 0.00014497072345332835
Position 1066: 0.00013587620409033678
Position 11202: 0.00012947611821165504
Position 8217: 0.00012548124237265698
Position 882: 0.00012421889278585005
Position 1284: 0.000117079969981918
Position 10686: 0.00011102482893078937
Position 4532: 0.00010758775154893224
Position 10691: 0.00010419657337944195
Position 917: 0.0001011907358902742
Position 8978: 9.507036734408051e-05
Position 708: 9.058769299344799e-05
Position 657: 9.052860061902802e-05
Position 8932: 7.911819428126645e-05
Position 3016: 7.793360991884981e-05
Position 337: 7.699364112205219e-05
Position 825: 7.661311658631597e-05
Position 7126: 7.624457314164399e-05
Position 973: 6.980399552528385e-05
Position 745: 6.626971013429055e-05
Position 565: 6.580597828103635e-05
Position 4894: 6.573667647979874e-05
Position 12417: 6.573527587070717e-05
Position 908: 6.18265371558217e-05
Position 119: 5.2506339932219284e-05
Position 7500: 5.070281002432435e-05
Position 3449: 4.98858244297208e-05
Position 1664: 4.9452012591707984e-05
Position 1089: 4.761686035426e-05
Position 1655: 3.78330829831178e-05
Position 9015: 3.35942052632064e-05
Position 4209: 3.305477212495064e-05
Position 482: 3.185214141402919e-05
Position 9551: 3.106921802517184e-05
Position 4701: 2.9081140469466576e-05
Position 4368: 2.8747416153466513e-05
Position 9743: 2.842410019408563e-05
Position 1465: 2.688686591219517e-05
Position 1210: 2.645368998225357e-05
Position 9791: 2.5910439364279223e-05
Position 2714: 2.5753766495993926e-05
Position 1375: 2.5549854250859536e-05
Position 5767: 2.5372267872773202e-05
Position 5046: 2.4547620031335144e-05
Position 2095: 2.33965426163931e-05
Position 1246: 2.2017786739895442e-05
Position 5409: 1.765235416986804e-05
Position 1410: 1.720230446195496e-05
Position 6791: 1.7039063082185198e-05
Position 5889: 1.6268686589603853e-05
Position 1170: 1.614283987269877e-05
Position 8653: 1.5122763090286495e-05
Position 1773: 1.3016339030559444e-05
Position 1096: 9.525143314120777e-06
Position 6690: 9.46081704609745e-06
Position 6852: 8.919809958428437e-06
Position 3364: 7.626332362139586e-06
Position 1998: 7.1514340527960264e-06
Position 5144: 6.928489540960132e-06
Position 2179: 6.3164972457497526e-06
Position 8175: 6.100330915580779e-06
Position 2392: 6.0859914198578565e-06
Position 7543: 5.846079877399642e-06
Position 8300: 4.780105411550753e-06
Position 7724: 4.648258432864292e-06
Position 7900: 4.4019405314989514e-06
Position 7775: 3.9561572299325105e-06
Position 1639: 3.383369949647295e-06
Position 3967: 3.3439300239547163e-06
Position 1037: 3.214509900852001e-06
Position 3853: 2.9747328504294428e-06
Position 7364: 2.5867982918043486e-06
Position 7169: 2.286966932003651e-06
Position 7578: 1.5501545740281742e-06
Position 2131: 1.427331091100528e-06
Position 7549: 1.3784714288793914e-06
Position 7148: 1.374229042368212e-06
Position 2870: 1.2856243584845294e-06
Position 1643: 1.2365050206516175e-06
Position 5558: 1.217576850528174e-06
Position 7229: 1.1784735998958336e-06
Position 5587: 1.0409744168286985e-06
Position 6007: 9.993657284514835e-07
Position 4335: 9.255774608412772e-07
Position 2437: 8.863230614079784e-07
Position 6633: 8.12447558117751e-07
Position 6359: 7.816640346589143e-07
Position 2584: 7.451995694287821e-07
Position 2554: 7.44885510686787e-07
Position 2599: 7.429447332742889e-07
Position 3080: 7.028162008935888e-07
Position 4287: 5.21579690781844e-07
Position 2697: 5.200690601375629e-07
Position 2323: 5.120106663737455e-07
Position 4266: 5.04113162750261e-07
Position 6154: 3.4279727254547813e-07
Position 5126: 3.3468366990062567e-07
Position 2252: 3.163058247716844e-07
Position 2844: 3.1294201760681706e-07
Position 5742: 3.124970348600926e-07
Position 4263: 3.0021145542228716e-07
Position 6167: 2.9569330850073036e-07
Position 1257: 2.9162514721058806e-07
Position 3371: 2.655622085592341e-07
Position 3884: 2.2651023216497417e-07
Position 5510: 2.1466507490042395e-07
Position 1228: 2.0568383034299966e-07
Position 5187: 2.0375481059308592e-07
Position 5438: 1.670971117837871e-07
Position 5483: 1.4057691544093262e-07
Position 3764: 1.2882310937859311e-07
Position 2296: 1.1408893611200253e-07
Position 2408: 1.0983408955822434e-07
Position 4372: 6.942697060901972e-08
Position 2913: 6.761232633292658e-08
Position 2143: 3.728159396315897e-08
Position 1689: 3.080762930116818e-08
Position 1779: 2.8478600310666957e-08
Position 4163: 2.3736642312068717e-08
Position 3201: 1.5619502622923548e-08
Position 3396: 9.957794796303578e-09
Position 3337: 7.0353713446334845e-09
Position 1692: 6.634721020228417e-09
Position 2275: 5.058254758471066e-09
Position 1190: 4.824812416014261e-09
Position 2479: 4.6923912282882945e-09
Position 1355: 4.6085122322067835e-09
Position 2927: 4.0487269906135194e-09
Position 2824: 3.948763744641787e-09
Position 2518: 3.921505104940738e-09
Position 2808: 3.7652055226847114e-09
Position 2202: 3.461980466367106e-09
Position 2484: 3.3552285867940906e-09
Position 257: 2.428440310038494e-09
Position 1215: 2.075874924596262e-09
Position 261: 1.9905179147195467e-09
Position 1633: 1.7159187809794488e-09
Position 1799: 1.5244119231372425e-09
Position 715: 1.3923306653007296e-09
Position 230: 1.1982476837067252e-09
Position 283: 3.041910665109672e-10
Position 171: 2.84398992691901e-10
Position 132: 1.4216417115661115e-10
Position 2722: 1.1617925434665957e-10
Position 520: 8.915506454378878e-11
Position 204: 8.6989629926886e-11
Position 49: 4.4711865368273104e-11
Position 208: 3.8886543857856136e-11
Position 189: 3.5631036571556265e-11
Position 137: 2.6446613034497677e-11
Position 240: 2.5987172782968647e-11
Position 278: 8.797461283592809e-12
Position 1960: 6.91872258432047e-12
Position 191: 5.940515790506747e-12
Position 273: 3.958525466523465e-12
Position 1114: 8.368999486036309e-13
Position 298: 5.626563531357571e-14
Position 2284: 1.6179278976855068e-14
