Gene = cort
Position 802: 8.65217964773615e-07
Position 933: 7.899805260553689e-07
Position 684: 7.418773847534119e-07
Position 105: 6.169247098740266e-07
Position 1417: 5.920675161216565e-07
Position 927: 5.540661296833566e-07
Position 1380: 4.365809452229941e-07
Position 288: 4.2706064848402124e-07
Position 265: 3.7804132898632817e-07
Position 715: 3.601531618440711e-07
Position 43: 2.950588418561548e-07
Position 4: 2.9493476819899085e-07
Position 689: 2.8853235170072337e-07
Position 1280: 2.619591769624984e-07
Position 1334: 2.566867006751295e-07
Position 107: 1.5264476258286162e-07
Position 290: 6.209572915173863e-08
Position 91: 5.0302379696201745e-08
Position 144: 2.9265326778549634e-08
Position 297: 1.032679728298439e-08
Position 247: 8.152529793101622e-09
Position 462: 6.686458538034906e-09
Position 113: 4.7901533504925806e-09
Position 712: 1.888214869328425e-09
Position 752: 6.54333031818173e-10
Position 736: 6.264000512290362e-10
Position 760: 1.0917326731396676e-10
Position 975: 2.5402558418151225e-12
Position 464: 1.4188174314006518e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 263: 0.9789140794326457
Position 1363: 0.9763769543765944
Position 933: 0.8797566376783748
Position 460: 0.8762548914460356
Position 1572: 0.8147873110957177
Position 480: 0.07490251938226748
Position 1649: 0.0416631592817555
Position 1186: 0.011438081934227016
Position 113: 0.010748302854790668
Position 1430: 0.007699416703105065
Position 132: 0.007548186076772714
Position 1590: 0.0064326199508388995
Position 684: 0.005747839335129793
Position 652: 0.005706144966425142
Position 950: 0.005358511661710071
Position 1229: 0.004673527798090284
Position 989: 0.0026477103164361943
Position 748: 0.002408417907570547
Position 247: 0.002118119884185173
Position 287: 0.001431822420525206
Position 1001: 0.0013041349345689706
Position 74: 0.0013034882148265628
Position 553: 0.0012133053917648224
Position 1172: 0.0011972927730261834
Position 165: 0.00095938153183625
Position 1202: 0.000679278236332153
Position 1067: 0.0006445819620794063
Position 1018: 0.0006201376685130576
Position 558: 0.0005201602244021786
Position 144: 0.0004744404417616046
Position 1244: 0.00040832444411883036
Position 307: 0.00037304399755959286
Position 908: 0.00028379841933414405
Position 1373: 0.0002822797327893942
Position 561: 0.00024645896713799135
Position 1118: 0.00023497562046631445
Position 1754: 0.00018399550939010874
Position 1872: 0.0001523411902518949
Position 66: 0.00011093428976789993
Position 493: 9.469970408052698e-05
Position 667: 7.946848368952174e-05
Position 1472: 7.068843577467058e-05
Position 284: 4.637417462398017e-05
Position 1436: 4.5045987276475863e-05
Position 884: 4.3350074351846806e-05
Position 96: 4.320350820175952e-05
Position 955: 3.38504455330176e-05
Position 101: 2.7434127300549037e-05
Position 335: 2.4048676086669912e-05
Position 1255: 2.1364907252889986e-05
Position 1047: 1.1682801780643854e-05
Position 1458: 9.676796763361202e-06
Position 278: 7.698600161595434e-06
Position 795: 7.081327444626529e-06
Position 536: 5.2844380101462235e-06
Position 356: 5.126632354612447e-06
Position 1445: 4.595528631029269e-06
Position 875: 3.4692682576694164e-06
Position 820: 3.2749257447873595e-06
Position 405: 1.985361241161386e-06
Position 1145: 1.8948185683522565e-06
Position 329: 1.0918983658934143e-06
Position 265: 8.915590139405506e-07
Position 189: 8.588904767501944e-07
Position 192: 6.13529688571948e-07
Position 864: 5.108299598920193e-07
Position 568: 4.752736994557424e-07
Position 1760: 4.182787795554598e-07
Position 274: 3.7096018440771143e-07
Position 1368: 2.7767317091753556e-07
Position 1332: 2.101061066070449e-07
Position 582: 1.5892390491176532e-07
Position 368: 1.2107459965872113e-07
Position 802: 7.713985432936064e-08
Position 565: 5.946309977059515e-08
Position 838: 3.565375514617675e-08
Position 374: 3.2716140077529625e-08
Position 204: 2.1312223367085866e-08
Position 209: 5.544704593822603e-09
Position 377: 5.389056621325658e-10
Position 344: 1.178543570808595e-10
Position 495: 4.0540112519196406e-11
Position 381: 2.6027476772101512e-11
