Gene = ChLD3
Position 2567: 0.00029355960497931533
Position 1003: 0.0002774159955990537
Position 1501: 0.0002767941523647091
Position 506: 0.0002700503438998848
Position 2886: 0.0002565805499304999
Position 1620: 0.00024436088065690563
Position 2401: 0.00023050146118601568
Position 1886: 0.000229343785752084
Position 1656: 0.00022916952910399913
Position 2696: 0.0002162381790494524
Position 3268: 0.00020965426277383075
Position 1390: 0.00020055329779244347
Position 2646: 0.00019232228670133163
Position 2876: 0.0001728400715791138
Position 2844: 0.0001638002601426183
Position 527: 0.00015870770771932215
Position 206: 0.00014857779460971624
Position 435: 0.0001271194094664191
Position 778: 0.00012126388760074111
Position 1852: 0.00010531081839146135
Position 283: 0.00010333039996271425
Position 2474: 0.00010134659517112216
Position 2606: 9.845734369704211e-05
Position 1080: 9.284594547034857e-05
Position 1625: 7.974959147564605e-05
Position 2093: 7.78336154476581e-05
Position 1349: 6.858961097895145e-05
Position 1220: 6.696209637856098e-05
Position 2055: 6.518757482498743e-05
Position 2922: 6.442827113736808e-05
Position 127: 6.15986633443819e-05
Position 48: 5.875653180118645e-05
Position 363: 4.809538623358022e-05
Position 2896: 4.530803142323599e-05
Position 2706: 4.053525038329495e-05
Position 192: 3.931441100289885e-05
Position 1206: 3.721423571305028e-05
Position 3444: 3.479053507456222e-05
Position 944: 3.0485217288743602e-05
Position 443: 2.966228520735108e-05
Position 2459: 2.7970699839655497e-05
Position 3289: 2.7928162833714822e-05
Position 571: 2.2277892891853466e-05
Position 464: 2.0991816796807734e-05
Position 1470: 1.6738080180109932e-05
Position 319: 1.6230285172562023e-05
Position 593: 1.4949205053268033e-05
Position 1458: 1.4654087366778953e-05
Position 60: 1.3857842112373645e-05
Position 1310: 1.3674882025656514e-05
Position 2661: 9.542132278808822e-06
Position 2821: 8.74745428887718e-06
Position 2441: 3.953058157570918e-06
Position 3054: 3.6195375619488938e-06
Position 2462: 2.594821196903192e-06
Position 1446: 1.8533787728302968e-06
Position 509: 1.4290968343315077e-06
Position 322: 1.2984908726937296e-06
Position 200: 1.2194547189763344e-06
Position 1140: 8.274625718267352e-07
Position 437: 7.837616841441991e-07
Position 399: 7.389904364386745e-07
Position 316: 4.008328247694891e-07
Position 956: 3.8830382615090925e-07
Position 1550: 3.0376992458574813e-07
Position 876: 1.872473594248035e-07
Position 1184: 1.5528775230299703e-07
Position 119: 9.284255435820915e-08
Position 446: 7.573049037422001e-08
Position 2088: 5.664301660262291e-08
Position 573: 5.5065901377395275e-08
Position 209: 3.38044932222923e-08
Position 2427: 2.4032005513677176e-08
Position 2813: 1.554214507541633e-08
Position 2894: 1.1780689945790388e-08
Position 3: 1.2150552379337856e-10
Position 855: 2.715759695403916e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2515: 0.9405619763441153
Position 1721: 0.856688189198927
Position 3096: 0.5218798934600453
Position 3534: 0.13708591397311412
Position 399: 0.05999449548180554
Position 1546: 0.05620504126637832
Position 3339: 0.054018286333362274
Position 3400: 0.034469110318626095
Position 3575: 0.029655273228797057
Position 1097: 0.026163437692107928
Position 593: 0.02339377514937844
Position 3070: 0.02145505421190091
Position 2401: 0.018906252233666092
Position 3481: 0.016931091199314012
Position 827: 0.011894299608597336
Position 1140: 0.01053223689590697
Position 3153: 0.010310620629814816
Position 1936: 0.00937343130690164
Position 3496: 0.00923716296381044
Position 1821: 0.009217371691709726
Position 2329: 0.0086360599046298
Position 1069: 0.007831957637919882
Position 2818: 0.006689290539590309
Position 1778: 0.004926120957279155
Position 1693: 0.004014662301663396
Position 3564: 0.0035232481761653654
Position 1507: 0.0033284703387653886
Position 3150: 0.003288965745816316
Position 2678: 0.0032558848149348966
Position 2096: 0.0027655666328982986
Position 2362: 0.0025689750069261778
Position 2071: 0.002426800659101136
Position 2529: 0.0023178304085206317
Position 2191: 0.002184139098187613
Position 2254: 0.0021330874450808425
Position 1951: 0.0020486185939821624
Position 1148: 0.0019437942307151987
Position 679: 0.0018524993728620417
Position 3120: 0.0017238255165467147
Position 1206: 0.0017157659042282586
Position 1461: 0.001666752634937205
Position 876: 0.0014407602008981444
Position 3543: 0.001300351615432753
Position 2334: 0.0012414494685382273
Position 3185: 0.001207369545915439
Position 792: 0.001198949496919352
Position 1339: 0.001018495788831233
Position 3598: 0.0009466997738802948
Position 461: 0.0007469311263687525
Position 2314: 0.0005980154493757891
Position 1430: 0.000561666465655437
Position 486: 0.00046583088106442387
Position 3650: 0.00045755777918199934
Position 2785: 0.0004387081984574593
Position 2038: 0.0004133041054713218
Position 1211: 0.00039977603410915676
Position 2074: 0.00037452859297412944
Position 1885: 0.00036631315119153824
Position 3327: 0.00034458329344404844
Position 2774: 0.00032404727625011485
Position 688: 0.0003016560504483211
Position 1977: 0.00030094683459879997
Position 1371: 0.0002975829779159908
Position 1736: 0.0002458650811578758
Position 567: 0.00018944705263071004
Position 1080: 0.0001859930772851969
Position 1458: 0.00018420662944590985
Position 1040: 0.00018028463987452553
Position 1200: 0.0001760525528769119
Position 1184: 0.00017452273595336353
Position 2011: 0.000160634293158041
Position 3700: 0.00015218134488598374
Position 1234: 0.0001225732773520971
Position 3376: 0.00012251446695432202
Position 1217: 8.354373400692217e-05
Position 700: 7.844047883861186e-05
Position 724: 7.721835131026631e-05
Position 770: 7.172771224989991e-05
Position 443: 6.862226694555985e-05
Position 1277: 5.8606991240058257e-05
Position 1984: 5.5403214459097804e-05
Position 2410: 5.080722649346884e-05
Position 1564: 4.089684411766757e-05
Position 2120: 4.011922867137071e-05
Position 1319: 3.34280159139123e-05
Position 1900: 2.769094896633565e-05
Position 2613: 2.2726796434687066e-05
Position 1349: 2.069455169308016e-05
Position 692: 1.9401865585953058e-05
Position 2531: 1.7041851985398933e-05
Position 704: 1.636291994337485e-05
Position 79: 1.5287874095939456e-05
Position 248: 1.1058470869776885e-05
Position 3011: 1.0872956094374241e-05
Position 1649: 1.0379650146829594e-05
Position 1287: 9.329304650138741e-06
Position 712: 8.816411605697205e-06
Position 3249: 7.956606319168973e-06
Position 200: 6.919752228214313e-06
Position 279: 4.683652544106434e-06
Position 774: 3.920686919338634e-06
Position 3162: 2.1681445720604853e-06
Position 491: 1.76690429332934e-06
Position 3228: 1.6583522749954725e-06
Position 501: 1.5987242466516747e-06
Position 730: 1.5322968839746295e-06
Position 2588: 6.968642785579923e-07
Position 2693: 3.4855141590953083e-07
Position 205: 3.3605427160726685e-07
Position 99: 1.783870207729718e-07
Position 2546: 1.6236344191382353e-07
Position 2862: 1.4910431342145554e-07
Position 642: 8.292171153570035e-08
Position 119: 6.882209813031442e-08
Position 223: 4.863323748259988e-08
Position 86: 4.72881518093578e-08
Position 95: 2.774458989133629e-08
Position 736: 2.4978109481266014e-08
Position 706: 1.910847234546069e-08
Position 984: 1.6062038696985015e-08
Position 1009: 1.4995067620560654e-08
Position 464: 1.4518816071551494e-08
Position 102: 1.443797436458312e-08
Position 748: 9.224298383096704e-09
Position 127: 5.531255042315271e-09
Position 137: 4.7657450621228365e-09
Position 718: 1.6148841888851427e-09
Position 742: 1.1138724103704313e-09
Position 235: 6.751026718522974e-10
Position 134: 1.9382387132667175e-11
