Gene = GlyP
Position 4590: 3.686847696005211e-11
Position 793: 3.642982761716433e-11
Position 920: 2.005611793336755e-11
Position 1281: 5.653790993161498e-12
Position 966: 4.291708132296773e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5917: 0.9987842009157635
Position 3625: 0.8040039882782105
Position 4224: 0.7111337975365875
Position 5221: 0.4515284181060825
Position 2675: 0.17815334852020365
Position 5153: 0.055578575532288226
Position 5732: 0.04658346758515579
Position 3288: 0.034219161535132006
Position 4247: 0.02949154356281049
Position 5450: 0.0280535996148875
Position 2647: 0.020807955083978116
Position 5756: 0.014343207667634587
Position 3596: 0.011494403460719414
Position 3473: 0.010856926638790667
Position 3007: 0.007489211078038312
Position 3700: 0.006879844001657197
Position 2514: 0.0059050992750858886
Position 3892: 0.005058964093076849
Position 5048: 0.0046554223804807
Position 3889: 0.004339692790330262
Position 4838: 0.003837191566163868
Position 5469: 0.0034944662260891733
Position 3570: 0.0034737984454555107
Position 3238: 0.003349562608120368
Position 2710: 0.003053148134609794
Position 2691: 0.002958006118053432
Position 2800: 0.002765730417885445
Position 2783: 0.0025393674836606353
Position 4973: 0.002464379427715422
Position 2622: 0.0023625742848876366
Position 4370: 0.0022370401797140384
Position 5693: 0.0022055255358620473
Position 2870: 0.0015697427629477697
Position 3401: 0.0014092836993793933
Position 2331: 0.0013992291412581444
Position 3649: 0.0013302726222102813
Position 2897: 0.0013052415581148672
Position 5707: 0.0012274469171323168
Position 3453: 0.0010685961328581997
Position 324: 0.0010169462866846109
Position 3410: 0.0009021272749245272
Position 1100: 0.0009006043169571726
Position 3295: 0.0008697525840416767
Position 1933: 0.0008448630344245976
Position 5279: 0.0007397820070638229
Position 504: 0.0007192458795800081
Position 1174: 0.0006760555477205699
Position 2069: 0.0006624716458702419
Position 3161: 0.0006366720583656392
Position 3124: 0.0006337694572903185
Position 507: 0.0005645048776811185
Position 2223: 0.0005400569062697408
Position 4451: 0.0004892774741351952
Position 5309: 0.0004786289554385034
Position 1347: 0.000468603602877842
Position 4691: 0.00046071384112444724
Position 237: 0.00044002362302618126
Position 1810: 0.0004317385709031501
Position 3435: 0.0004216688474774984
Position 6241: 0.00041998822674071403
Position 2844: 0.00038674888868082843
Position 3087: 0.0003564710517134943
Position 1655: 0.00035559230615157735
Position 5420: 0.0003473964386379605
Position 3958: 0.0003460583451820983
Position 1508: 0.00033676823630151225
Position 1844: 0.0003237023805931071
Position 1446: 0.00027037220558638955
Position 5964: 0.0002604040462878688
Position 5372: 0.0002352684726201229
Position 1547: 0.0002263503549098619
Position 5024: 0.00022404618306287068
Position 4018: 0.0002105730225922338
Position 3144: 0.00020573465119150874
Position 2568: 0.0001973313186563824
Position 720: 0.0001734601050819252
Position 4391: 0.00017131071426549114
Position 1866: 0.0001709753381613229
Position 5021: 0.00016925708002142235
Position 3193: 0.00016434876629757296
Position 5241: 0.0001635013297397467
Position 6224: 0.00014357323644884849
Position 4322: 0.00013795893091676594
Position 2981: 0.00013670354134947863
Position 4599: 0.00013320065605981865
Position 3706: 0.00012737869383133902
Position 4703: 0.00012484653867177214
Position 347: 0.0001172957710972706
Position 3955: 0.00011149063731268231
Position 2389: 0.00011078028065374309
Position 4564: 0.00010872190195356643
Position 2120: 0.00010861940532475364
Position 2474: 0.00010204499232243889
Position 2987: 9.232484675036983e-05
Position 1218: 8.767540781978793e-05
Position 2942: 8.650087583427095e-05
Position 6123: 8.423039539692576e-05
Position 2876: 8.409364816986106e-05
Position 1485: 8.11857045653056e-05
Position 4150: 7.843779905630769e-05
Position 3132: 7.582972280809179e-05
Position 381: 6.909900694112946e-05
Position 1828: 6.718310925130178e-05
Position 2457: 6.263982140871185e-05
Position 4325: 5.971739002536076e-05
Position 1023: 5.932379405889022e-05
Position 3898: 5.693998921983576e-05
Position 3337: 5.213870961231416e-05
Position 3265: 5.086267368212857e-05
Position 1887: 4.670469195560702e-05
Position 2083: 4.2286363410507065e-05
Position 1961: 3.469454407790563e-05
Position 5929: 3.339691800957366e-05
Position 6171: 3.1692407486950765e-05
Position 4544: 3.1114672182187936e-05
Position 2020: 2.7777535315244035e-05
Position 811: 2.7041250307114748e-05
Position 2159: 2.5305544492459257e-05
Position 4463: 2.485820971891304e-05
Position 2603: 2.3925352459463076e-05
Position 1274: 2.2877384438975596e-05
Position 171: 2.1754827460844857e-05
Position 2246: 2.1654658197858924e-05
Position 414: 2.02520230679362e-05
Position 5924: 1.6493066026143835e-05
Position 2127: 1.6445967134074007e-05
Position 1566: 1.6049617742715042e-05
Position 1360: 1.4307488095291354e-05
Position 554: 1.4185410754198804e-05
Position 6428: 1.3949109548730127e-05
Position 1563: 1.3441551155049514e-05
Position 1028: 1.2687228281236776e-05
Position 1973: 1.266943605033277e-05
Position 3364: 1.1827277491753653e-05
Position 6387: 1.1639396227095452e-05
Position 1417: 1.138562128747458e-05
Position 2958: 1.1378865985369899e-05
Position 2949: 1.134037322739181e-05
Position 160: 1.1321150738013855e-05
Position 6371: 9.842930341761088e-06
Position 192: 7.912234209759032e-06
Position 2533: 7.432700488236162e-06
Position 6300: 7.009688268315199e-06
Position 2929: 6.611333728497778e-06
Position 1215: 4.408161486805543e-06
Position 793: 4.005332469168994e-06
Position 6415: 3.476157674153155e-06
Position 1070: 2.891002411405379e-06
Position 417: 2.786898709638773e-06
Position 288: 2.1090540133035925e-06
Position 5938: 1.8837939409804778e-06
Position 148: 1.3975213653821881e-06
Position 6187: 1.206578331923406e-06
Position 2080: 1.1953036618604983e-06
Position 1203: 1.120215490674118e-06
Position 6353: 1.068709802632434e-06
Position 1058: 9.695620987941444e-07
Position 2398: 6.952234307515633e-07
Position 2903: 6.713512676598846e-07
Position 731: 6.275264149324956e-07
Position 1131: 5.811765418098024e-07
Position 1055: 5.140251463632875e-07
Position 1666: 4.0643044140631247e-07
Position 790: 3.0085179625588405e-07
Position 1267: 2.631206936037014e-07
Position 2495: 2.471889128967749e-07
Position 1052: 2.262985237579408e-07
Position 150: 8.87881131814456e-08
Position 176: 8.674341436995107e-08
Position 285: 6.944143163834339e-08
Position 280: 6.336297040766016e-08
Position 207: 4.171131403958537e-08
Position 1801: 1.6621833835803853e-08
Position 1238: 3.6641948276548096e-10
Position 1192: 2.1995532369973574e-10
Position 1281: 5.635315270206295e-12
Position 1306: 5.572264202224947e-12
Position 1315: 5.412916363544581e-12
Position 483: 7.581230886962111e-13
Position 432: 2.3983112247528654e-13
Position 173: 1.109606472755344e-14
Position 261: 1.1465114068425514e-15
Position 162: 1.124354600064935e-15
Position 429: 1.011234009985933e-16
