Gene = Mnn1
Position 1512: 0.0007929026571194135
Position 43: 0.0007418738886657456
Position 2381: 0.000638778282444543
Position 5224: 0.0006299882977729387
Position 3463: 0.0005641045159809101
Position 3324: 0.0005541950114801693
Position 319: 0.0004532935160186538
Position 2460: 0.0004366788181936884
Position 5432: 0.0004269295834487192
Position 1449: 0.0004029930382248638
Position 4550: 0.00035939612693328956
Position 2471: 0.00035293450149709906
Position 3294: 0.0003486050087466572
Position 877: 0.0003422680855664785
Position 559: 0.0003381215140940032
Position 860: 0.0003291688482008523
Position 1019: 0.00032425393415511984
Position 5323: 0.00031412547325741324
Position 1907: 0.00030048203141003687
Position 4222: 0.0002967755211864958
Position 3292: 0.000293644163648404
Position 1717: 0.0002675083403141947
Position 1359: 0.0002630357177404822
Position 590: 0.0002463970987433113
Position 2477: 0.0002279952706834822
Position 4459: 0.00020985924466017164
Position 1186: 0.00019963531515303028
Position 3426: 0.0001681105127419112
Position 3177: 0.00016787433206919553
Position 3829: 0.0001640711583200634
Position 3936: 0.0001413478808354518
Position 3335: 0.00014045399780847277
Position 5111: 0.00012931125822882454
Position 4630: 0.00012014117748446659
Position 4465: 0.00010553125256586143
Position 3088: 0.00010545181366292526
Position 247: 0.00010396166993458596
Position 3472: 8.808483662777793e-05
Position 3059: 7.831826204992254e-05
Position 330: 7.811896506342848e-05
Position 218: 7.429974740492457e-05
Position 662: 5.76804176772706e-05
Position 1456: 4.6396433453403474e-05
Position 240: 4.179016851187716e-05
Position 2488: 4.176194323745257e-05
Position 1215: 4.1305994555934426e-05
Position 1017: 3.799052856484074e-05
Position 2039: 3.741077720752571e-05
Position 1046: 3.474249267300783e-05
Position 353: 3.141833545117623e-05
Position 2700: 3.0607595978532584e-05
Position 229: 3.0348074355148894e-05
Position 1661: 2.9758271877550958e-05
Position 4367: 2.815734438645179e-05
Position 2207: 2.612584425209065e-05
Position 1430: 2.4182859312389688e-05
Position 1871: 2.3517347667562127e-05
Position 17: 2.2900567870589644e-05
Position 3095: 2.269386932951661e-05
Position 1657: 2.2421574527565873e-05
Position 3091: 2.0682854556086633e-05
Position 1563: 1.7877774739138608e-05
Position 3023: 1.7759325969506156e-05
Position 766: 1.7571415688007238e-05
Position 2103: 1.6372315763339685e-05
Position 2181: 1.5424116250894317e-05
Position 2106: 1.3923568005590403e-05
Position 1376: 1.1946888325895499e-05
Position 553: 1.1314448845812428e-05
Position 476: 1.129923967674657e-05
Position 1199: 1.1163245010617251e-05
Position 1904: 1.0479542422202214e-05
Position 864: 1.0382614306455425e-05
Position 665: 1.0295127106715919e-05
Position 1210: 1.0106728570527069e-05
Position 1390: 9.904471063367296e-06
Position 64: 9.84487126103331e-06
Position 1137: 9.795531758251e-06
Position 1940: 9.472859310035345e-06
Position 80: 8.919265074955408e-06
Position 374: 8.384314431918778e-06
Position 1642: 7.217895141563253e-06
Position 1157: 6.999713083352524e-06
Position 183: 6.973549378257967e-06
Position 1633: 6.66260904191425e-06
Position 1545: 5.7663639458939174e-06
Position 2483: 5.496120073678195e-06
Position 120: 4.166975281692017e-06
Position 3030: 3.7196108315463578e-06
Position 213: 2.3341689521131382e-06
Position 1807: 2.179121970349299e-06
Position 518: 1.7276317779932875e-06
Position 424: 1.657658946908661e-06
Position 1340: 1.4797804434296165e-06
Position 700: 1.4225920496817607e-06
Position 498: 1.3020040185423221e-06
Position 515: 1.1717594555984787e-06
Position 847: 1.1346914883859922e-06
Position 527: 1.0664251204959515e-06
Position 509: 1.0057234599699171e-06
Position 754: 8.86311358938719e-07
Position 10: 8.100608581422366e-07
Position 3965: 7.366038908183732e-07
Position 710: 7.326409484032319e-07
Position 3388: 6.393366740249778e-07
Position 211: 5.357448101493617e-07
Position 1268: 5.027512026924961e-07
Position 501: 4.901203359044223e-07
Position 1835: 4.826485761664778e-07
Position 2047: 4.68900195822366e-07
Position 3422: 4.6482276835020385e-07
Position 95: 2.0616252202512785e-07
Position 3596: 2.004120547503005e-07
Position 2116: 1.8088888037958526e-07
Position 1838: 1.6530922808219022e-07
Position 1823: 1.5638092791048797e-07
Position 521: 1.2170831304088243e-07
Position 1852: 8.492503997720759e-08
Position 2950: 8.194897713529687e-08
Position 2127: 7.21408305883152e-08
Position 669: 5.128613738442804e-08
Position 686: 4.514362355605894e-08
Position 347: 1.1488846849743496e-08
Position 3104: 8.217258322889311e-09
Position 1664: 4.002833900620984e-09
Position 1174: 3.624206620207395e-09
Position 19: 2.977194649740133e-09
Position 1285: 2.8322956962891926e-09
Position 3047: 2.386116891368741e-09
Position 1845: 2.2137749469901295e-09
Position 1795: 8.224244617660114e-10
Position 1592: 6.742723746886882e-10
Position 2831: 2.2810574069880272e-10
Position 2742: 1.6465098536327926e-10
Position 2717: 1.2996618199198506e-10
Position 1265: 3.252040063497155e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2091: 0.9655451165513204
Position 1562: 0.7789305417702915
Position 4664: 0.6473201203198827
Position 4261: 0.626865016664446
Position 1046: 0.5392319759476883
Position 2734: 0.4331054164715863
Position 5278: 0.43032009486441886
Position 922: 0.41259987247984664
Position 4497: 0.28402268517363466
Position 5536: 0.1894882554642849
Position 4515: 0.14127990283073882
Position 1442: 0.10210927066015699
Position 692: 0.0836937524060997
Position 3004: 0.07098742134141058
Position 1604: 0.06474864949074266
Position 4576: 0.06247185908087305
Position 6268: 0.05388751292600449
Position 5253: 0.05325504559747304
Position 4291: 0.04722193202268786
Position 4037: 0.04511390987807051
Position 5558: 0.04028813218661222
Position 6849: 0.03995948079005954
Position 4058: 0.03667477636146246
Position 3537: 0.03608811903690633
Position 4520: 0.03282207861323687
Position 292: 0.029860439761019944
Position 3073: 0.026082285459773875
Position 5700: 0.024355991755703743
Position 424: 0.022238352038704914
Position 3361: 0.019911822977104157
Position 1522: 0.019225282944404246
Position 6911: 0.019000794497601267
Position 5030: 0.0188287740031513
Position 6036: 0.01750863046201307
Position 1788: 0.01630242064314274
Position 7264: 0.015358665579295869
Position 1085: 0.013870578540335462
Position 3709: 0.013208688376854797
Position 7036: 0.012280572126965001
Position 6422: 0.011618188046365613
Position 6389: 0.011303024343732954
Position 3022: 0.010762933575787155
Position 3926: 0.010542373855784009
Position 3679: 0.009597345123461765
Position 4754: 0.009260204836879346
Position 3145: 0.009145222162758796
Position 4673: 0.007667864894123753
Position 1088: 0.007070465937973067
Position 3896: 0.007042152536813896
Position 315: 0.006345191425199542
Position 5697: 0.006224721127736959
Position 1122: 0.005995729443479367
Position 5528: 0.005502954325437453
Position 4502: 0.005312180254765504
Position 2393: 0.00528969316971779
Position 6662: 0.004276213674991947
Position 2717: 0.00403893347122512
Position 4120: 0.003998270928044182
Position 5779: 0.003934710767158561
Position 5944: 0.0031380964804754398
Position 319: 0.0030740346000426204
Position 6857: 0.0030228834263200605
Position 4315: 0.0027312649664953128
Position 5514: 0.0025490614813892983
Position 590: 0.0025165755555798166
Position 3162: 0.002121325999737597
Position 1125: 0.002018490999285821
Position 3502: 0.0020091911642349833
Position 4081: 0.0018792001138804146
Position 4312: 0.0016929892766826792
Position 3177: 0.0015499931248399376
Position 2741: 0.0014846776656857223
Position 3460: 0.0014344968551291267
Position 6001: 0.0014337255711847367
Position 6467: 0.0014251237688559586
Position 476: 0.001418644757811882
Position 5474: 0.0012508204640318975
Position 719: 0.0012170427034077919
Position 1590: 0.001140625911449199
Position 5479: 0.0011353581783979105
Position 2173: 0.0010889015913946526
Position 3472: 0.0010550995704430538
Position 1752: 0.0010322098899599415
Position 3733: 0.0010215699884397553
Position 2945: 0.0009738774269705052
Position 479: 0.0009590186277509298
Position 490: 0.0009526887740195729
Position 1538: 0.0009115299657260657
Position 6204: 0.0008845533974388827
Position 4727: 0.0008732991569832092
Position 1051: 0.0007891737429118292
Position 1186: 0.0007550473242697524
Position 5511: 0.0007162238671407889
Position 3366: 0.0006904288671158353
Position 4141: 0.0006511596584313675
Position 2305: 0.0006296381997723798
Position 1749: 0.0005966300870476961
Position 976: 0.0005849902574326494
Position 3091: 0.0005720305471362943
Position 139: 0.00056135666168805
Position 2483: 0.0005291283869313688
Position 1642: 0.0004899986499774991
Position 4271: 0.0004859380505309094
Position 4061: 0.0004564025402385498
Position 722: 0.0004474222033810552
Position 3343: 0.00043256102971975393
Position 1648: 0.00039832326046143087
Position 2603: 0.00032359067049463796
Position 3544: 0.0003192583445713294
Position 1447: 0.00030040265500608747
Position 5290: 0.00029988803452699736
Position 736: 0.00028808447326451436
Position 4843: 0.0002659860819164774
Position 3490: 0.00024184681859666608
Position 2559: 0.00021974450563538183
Position 4234: 0.00019572632964814338
Position 1807: 0.00019459283851183085
Position 3821: 0.00016717994968868419
Position 4818: 0.00016626811617588392
Position 700: 0.00016408713071665366
Position 3204: 0.00015676880274959713
Position 3249: 0.00013587208138249603
Position 3841: 0.0001318517363772715
Position 3430: 0.00013174183699110777
Position 4849: 0.0001315666317116903
Position 933: 0.00011562435803994371
Position 1672: 0.00011320582861554537
Position 4220: 0.00011060105672385345
Position 3452: 0.0001027842323392091
Position 4130: 0.00010273867692985546
Position 4580: 8.931006233852171e-05
Position 948: 8.322137383210627e-05
Position 2753: 8.209743107364406e-05
Position 1921: 7.628045883639052e-05
Position 2950: 7.586071022519506e-05
Position 1491: 7.502624073906312e-05
Position 805: 7.047324894338709e-05
Position 602: 7.032346434054416e-05
Position 3292: 6.72319791270054e-05
Position 759: 6.661490347453257e-05
Position 2960: 6.412540364457759e-05
Position 3606: 5.961399985944898e-05
Position 1867: 4.1826326339987066e-05
Position 498: 3.782754827406533e-05
Position 2584: 3.4129011148972185e-05
Position 1170: 3.403239812984413e-05
Position 2777: 3.3494342500070915e-05
Position 2771: 3.25123699395574e-05
Position 553: 3.16368895785685e-05
Position 1456: 3.133651901901931e-05
Position 990: 3.0047819016708652e-05
Position 630: 2.8104896444332676e-05
Position 1639: 2.7091998779914828e-05
Position 4083: 2.704184663207035e-05
Position 754: 2.5235465809987772e-05
Position 2651: 2.1059940342370837e-05
Position 1702: 1.951496186258412e-05
Position 772: 1.9117404598948014e-05
Position 2780: 1.883510645816548e-05
Position 1131: 1.84350086480107e-05
Position 622: 1.571186303586156e-05
Position 389: 1.5447503263879016e-05
Position 997: 1.4608352685576498e-05
Position 662: 1.0451222510299921e-05
Position 981: 9.376971129708941e-06
Position 824: 8.576188701016237e-06
Position 1940: 7.398950275118521e-06
Position 607: 7.327341244966732e-06
Position 2271: 7.14303176422208e-06
Position 783: 6.6519089031793885e-06
Position 597: 5.551143632272465e-06
Position 1017: 4.913190359019324e-06
Position 2595: 4.531818184196482e-06
Position 1714: 4.151567716092745e-06
Position 1468: 3.8991620274478436e-06
Position 1315: 3.6127059887866944e-06
Position 1852: 3.493761666809296e-06
Position 1958: 3.4569288205403675e-06
Position 3059: 3.3796441725999114e-06
Position 1014: 3.321590081626027e-06
Position 1691: 3.1881301076743594e-06
Position 567: 2.943174283975299e-06
Position 559: 2.878966884628454e-06
Position 564: 2.6440516293994544e-06
Position 2340: 2.4296645929461046e-06
Position 396: 1.961635262614708e-06
Position 1711: 1.937296920492603e-06
Position 637: 1.6911729089593836e-06
Position 1282: 1.56479519270757e-06
Position 404: 1.2523003736287155e-06
Position 1678: 1.1422854529413414e-06
Position 643: 1.0898122825802728e-06
Position 2311: 9.049958595066473e-07
Position 203: 8.836339095106975e-07
Position 270: 7.147087673504385e-07
Position 1005: 6.433345964006254e-07
Position 610: 5.503135271834792e-07
Position 218: 4.2618037688692027e-07
Position 640: 3.976233430690402e-07
Position 2563: 2.468667440940453e-07
Position 229: 2.4315150325926477e-07
Position 323: 2.027350071265095e-07
Position 792: 2.0042651551159306e-07
Position 1340: 1.8205186282272786e-07
Position 2207: 1.8104820711868602e-07
Position 1137: 1.7966536897776504e-07
Position 2878: 9.303991173217092e-08
Position 336: 7.949353977041121e-08
Position 1301: 7.188148854124657e-08
Position 766: 3.999379984939728e-08
Position 795: 2.9879747590019794e-08
Position 833: 1.6682646773625602e-08
Position 325: 7.623009338608954e-09
Position 838: 5.919086615262407e-09
Position 1349: 4.3545609405794474e-09
Position 175: 2.087187104959459e-12
Position 245: 4.0500731721174234e-14
Position 257: 8.560967363737741e-16
Position 255: 3.1396414600812664e-22
