Gene = Tsp66A
Position 281: 1.6745587348370423e-05
Position 991: 1.3629904096280565e-05
Position 2567: 1.356220531921794e-05
Position 1278: 1.2689742090700071e-05
Position 844: 1.0588228674912449e-05
Position 429: 8.183572757137523e-06
Position 779: 4.916529909485467e-06
Position 257: 3.488799069526136e-06
Position 303: 2.989589101667694e-06
Position 76: 2.379551804542832e-06
Position 577: 2.0332701918643417e-06
Position 131: 1.8562352432191348e-06
Position 417: 1.7510692261855623e-06
Position 579: 1.5243020153298532e-06
Position 272: 1.265763716699495e-06
Position 62: 1.1565536585306224e-06
Position 142: 6.327446655441015e-07
Position 437: 6.31401034267073e-07
Position 2598: 6.291483535002491e-07
Position 2603: 6.288282970025005e-07
Position 419: 5.331088791404156e-07
Position 1571: 4.4984276831626235e-07
Position 731: 3.170336963377675e-07
Position 125: 2.1064982346641315e-07
Position 398: 1.9241831311531149e-07
Position 449: 4.867750749728467e-08
Position 2551: 1.9264111453173625e-09
Position 2708: 2.4488127506861316e-10
Position 2760: 6.628290217436521e-11
Position 799: 1.8339452434330692e-11
Position 443: 1.6141760646126865e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2410: 0.9507733954624045
Position 2214: 0.8977275481666176
Position 391: 0.7345622695213375
Position 737: 0.7304825000290024
Position 1116: 0.7169819397523494
Position 160: 0.6505359801802356
Position 1309: 0.6348084354590019
Position 1968: 0.5759190978385985
Position 577: 0.5532927599804953
Position 2646: 0.47067218677239886
Position 891: 0.22744009385722996
Position 2683: 0.2144141920812643
Position 2636: 0.19535621652102658
Position 1619: 0.1454114242290198
Position 775: 0.1424777950887175
Position 1135: 0.12455281171241445
Position 1479: 0.11840755437917715
Position 1458: 0.08871285903405471
Position 2760: 0.08687632870150885
Position 945: 0.08475204776193503
Position 2809: 0.0842426384683826
Position 415: 0.05946734659480713
Position 1740: 0.0581923837155787
Position 1289: 0.04545297023637512
Position 913: 0.04315294986940116
Position 269: 0.04276918017515939
Position 991: 0.04027674455052692
Position 1641: 0.039008476893696256
Position 281: 0.031733316117454
Position 1743: 0.028694129862803605
Position 461: 0.028637105491593543
Position 623: 0.025282288525252366
Position 1976: 0.023030431806661575
Position 702: 0.021074564735757945
Position 1772: 0.0196593613935069
Position 2416: 0.019157539393379636
Position 2660: 0.01679139393950196
Position 2704: 0.011407165297555795
Position 2250: 0.008445860577766504
Position 3014: 0.007658646731375864
Position 2280: 0.007274111914750735
Position 3111: 0.00722039805700959
Position 1645: 0.005890110135043702
Position 467: 0.005544429398079363
Position 1761: 0.004809948460166102
Position 3288: 0.0043477938042752575
Position 2686: 0.0038061648061411403
Position 2183: 0.0035572602297435003
Position 2224: 0.0035298960933041043
Position 1526: 0.0033185101836559253
Position 182: 0.0030116805672189147
Position 974: 0.0027922357470666222
Position 2843: 0.0025778013345805566
Position 422: 0.002416160719556046
Position 1594: 0.0019627936918733893
Position 1694: 0.0011376146478721738
Position 2840: 0.001122176767177616
Position 840: 0.0010962115346644704
Position 2485: 0.0010324725951480194
Position 2045: 0.0006503843650872022
Position 1915: 0.0005168713567329289
Position 1370: 0.0004993073998127227
Position 3069: 0.0004931134605082268
Position 1178: 0.00040270828085377876
Position 657: 0.00030796200689709325
Position 822: 0.00028046233627818416
Position 2846: 0.00027070538044761134
Position 2780: 0.00026624893888355333
Position 1493: 0.00022777294340171328
Position 2522: 0.0002053974172853744
Position 427: 0.00018615922727173705
Position 106: 0.00017769601279003973
Position 2791: 0.00017493044995420254
Position 2013: 0.00014853837467249272
Position 2731: 0.00011934605734617918
Position 1952: 9.407156921499923e-05
Position 336: 7.45038659590263e-05
Position 243: 6.74674969557728e-05
Position 1200: 6.36396551508652e-05
Position 3164: 4.961232305783568e-05
Position 2740: 4.314416837408115e-05
Position 2449: 4.0815073393709555e-05
Position 3090: 3.138188345848248e-05
Position 3057: 2.7498996389091724e-05
Position 638: 2.5490067097307787e-05
Position 659: 2.4856921550138236e-05
Position 248: 2.4077910699288835e-05
Position 3184: 2.354120200228166e-05
Position 1378: 1.6961508562667665e-05
Position 2493: 1.2786384542134742e-05
Position 1057: 1.2115706521142733e-05
Position 919: 1.1097460173840411e-05
Position 675: 1.033183720339333e-05
Position 633: 4.722851971208795e-06
Position 187: 2.2081482862352165e-06
Position 625: 1.212058704948532e-06
Position 118: 8.743027362002213e-07
Position 110: 1.97030009357777e-11
