Gene = Nrt
Position 10862: 3.282762669044892e-05
Position 9144: 3.1700672213618365e-05
Position 8299: 3.0262668302889343e-05
Position 1037: 2.8350969628865563e-05
Position 1348: 2.7848345670665877e-05
Position 9384: 1.1176007142751278e-05
Position 899: 9.189021689398461e-06
Position 973: 6.970540869714152e-06
Position 449: 5.9300725402612e-06
Position 805: 5.168753419774026e-06
Position 2417: 4.300846242057725e-06
Position 9210: 3.484609879535841e-06
Position 524: 3.46124771297399e-06
Position 487: 3.202073691079251e-06
Position 8267: 3.116669325844065e-06
Position 237: 2.7559349688379574e-06
Position 2414: 2.7537657483541843e-06
Position 9956: 2.6890852157113553e-06
Position 1230: 2.6643721485174334e-06
Position 564: 2.16026148979375e-06
Position 725: 1.9749335148640475e-06
Position 2973: 1.955151295577419e-06
Position 750: 1.6609682325441645e-06
Position 328: 1.480451747468309e-06
Position 702: 1.414091223450862e-06
Position 2393: 1.1550445876408942e-06
Position 313: 1.0271477333363245e-06
Position 485: 1.0010520888664642e-06
Position 669: 9.858255607839113e-07
Position 1099: 8.842117654141059e-07
Position 1015: 8.728832571318883e-07
Position 1225: 8.333003973151311e-07
Position 1101: 7.741962884677144e-07
Position 246: 6.851047456187298e-07
Position 997: 5.507909313679634e-07
Position 8864: 5.096357436660947e-07
Position 54: 4.1820372787780416e-07
Position 1966: 4.0366214262971917e-07
Position 8837: 3.513257109646787e-07
Position 17: 2.653636624886608e-07
Position 743: 2.386897299799714e-07
Position 330: 2.0487166597144174e-07
Position 8672: 1.9972022204369007e-07
Position 1035: 1.9940598154052803e-07
Position 7: 1.9837467621639354e-07
Position 256: 1.84010236461016e-07
Position 1981: 1.6901574916244856e-07
Position 371: 1.3933515257604198e-07
Position 35: 1.1118926965989145e-07
Position 10160: 1.0510565117680225e-07
Position 7777: 7.399175803631829e-08
Position 12: 7.01994007632446e-08
Position 8688: 3.670770743444485e-08
Position 9057: 2.8332644755175045e-08
Position 8968: 1.508291426537215e-08
Position 10280: 1.4979813969831574e-08
Position 8314: 1.4617150148519147e-08
Position 8085: 1.4433979148372411e-08
Position 8037: 1.4143367644498364e-08
Position 8694: 1.1663917148464032e-08
Position 8009: 5.6691707225202105e-09
Position 10345: 5.655358624503088e-09
Position 8711: 4.2058385365007304e-09
Position 8319: 2.8693599375286063e-09
Position 8855: 2.40495059754725e-09
Position 8412: 7.493095990507661e-10
Position 8892: 2.0254420678641965e-10
Position 1188: 1.0356172060273474e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7641: 0.9889227140907617
Position 8357: 0.9408267453279776
Position 10844: 0.17543618299193647
Position 1199: 0.08599818802375792
Position 8360: 0.05507707820400048
Position 7271: 0.05397216887876844
Position 9954: 0.030922849790293937
Position 5723: 0.02422368802170583
Position 264: 0.011562411463123798
Position 7652: 0.008294400825616548
Position 11193: 0.006781350357403552
Position 11260: 0.006506695714961549
Position 338: 0.005480825331108319
Position 1403: 0.004928477388662092
Position 3706: 0.0045585804285232226
Position 6348: 0.004311909370036354
Position 10602: 0.004039435060382175
Position 6988: 0.0028004827406299063
Position 5041: 0.002487429648550063
Position 10885: 0.0020169287062931744
Position 267: 0.001988806812596132
Position 3738: 0.0019871777213018187
Position 981: 0.0018569006835531462
Position 9559: 0.0018359129318351716
Position 9419: 0.0018103033381730107
Position 3761: 0.0017432034651568226
Position 669: 0.0017246479511036983
Position 3315: 0.0016383816326562784
Position 3054: 0.001504103747772478
Position 11126: 0.0014095331687701516
Position 11245: 0.001404642802121697
Position 5021: 0.0013452779415419358
Position 10019: 0.0012878366317063462
Position 10308: 0.001251120918397294
Position 1223: 0.0012108373227275205
Position 9268: 0.0011825518403778346
Position 447: 0.0011165062131778562
Position 9000: 0.001109333107627219
Position 10613: 0.0010892681075702153
Position 2990: 0.0010755653599077357
Position 6699: 0.0010665950650676614
Position 4527: 0.001038795206476473
Position 9572: 0.0009601037372537436
Position 7018: 0.0009258308005719454
Position 9265: 0.0009142520479179646
Position 10775: 0.0008732160215208572
Position 9739: 0.0008239049672042303
Position 1318: 0.0007817085231503827
Position 1483: 0.0007256571494735082
Position 3071: 0.0007036382519134081
Position 10445: 0.0006955788141059633
Position 10926: 0.0006841047071333213
Position 4220: 0.0005790388601665562
Position 7620: 0.0005471880187338095
Position 328: 0.0005317534153171679
Position 2473: 0.0005286447120951056
Position 9433: 0.0005146270302885315
Position 8065: 0.0004843474230948977
Position 3280: 0.0004748977029321951
Position 8366: 0.00047472894637320024
Position 4084: 0.0004592839885764715
Position 934: 0.00037621904863787445
Position 10710: 0.00037486371544452927
Position 5071: 0.0003741833506733473
Position 9730: 0.0003651850969615758
Position 2028: 0.00034460644683125924
Position 379: 0.0003354406163918143
Position 1440: 0.0003332114479768676
Position 10177: 0.00028594388213877596
Position 10770: 0.0002842842922885632
Position 4725: 0.00028000700203393425
Position 10510: 0.00027810189379546483
Position 9003: 0.0002512162193642642
Position 10542: 0.0002338264975764051
Position 10859: 0.00023100585619895147
Position 10126: 0.00022448036772181387
Position 2771: 0.0002227350214380194
Position 2009: 0.0002058294764028361
Position 7916: 0.00019790160144182725
Position 5146: 0.00019445375510913698
Position 2549: 0.00018679223045951922
Position 11362: 0.00018660154390390146
Position 5299: 0.00018398654483880433
Position 4786: 0.00018189544048565805
Position 1286: 0.00017956448612077705
Position 2505: 0.0001587951609141005
Position 5393: 0.00014500095286349658
Position 4547: 0.0001354299109845217
Position 9526: 0.0001313735524331446
Position 10097: 0.00012908278527990543
Position 9245: 0.000121533491355079
Position 11337: 0.00012077852817041867
Position 9862: 0.00011673991840503198
Position 5773: 0.0001053217882509425
Position 10944: 0.00010462190067048928
Position 8921: 9.68714195346852e-05
Position 5765: 9.190460105169224e-05
Position 8542: 8.784907700425584e-05
Position 4498: 7.897690999436408e-05
Position 3371: 7.794157788435425e-05
Position 10129: 7.66429099007468e-05
Position 923: 7.19873848009169e-05
Position 7602: 7.012019820074716e-05
Position 9041: 7.01145187593078e-05
Position 8387: 6.700526427634125e-05
Position 9019: 5.4721470039118284e-05
Position 7397: 5.3808378260863506e-05
Position 2574: 5.222281468662897e-05
Position 1341: 4.719295080761932e-05
Position 1048: 4.2427566356004364e-05
Position 10165: 4.1852335182931546e-05
Position 417: 3.978849262229723e-05
Position 9915: 3.952594486501954e-05
Position 3368: 3.5869325907967556e-05
Position 9901: 3.549990052133507e-05
Position 6054: 3.376399571729966e-05
Position 2087: 3.3189974412792455e-05
Position 10204: 2.6665510579457653e-05
Position 1824: 2.593163771047132e-05
Position 8464: 2.2312287899979023e-05
Position 1376: 1.77848545797132e-05
Position 8410: 1.7700137207331464e-05
Position 687: 1.5950389254494026e-05
Position 9640: 1.5550197892233984e-05
Position 9988: 1.4766350448533129e-05
Position 728: 1.0900075346347943e-05
Position 8575: 8.23495694620887e-06
Position 3334: 8.15422374733755e-06
Position 702: 8.128876836422862e-06
Position 6067: 7.841464098795801e-06
Position 2719: 7.824028339085519e-06
Position 6731: 7.524104603178987e-06
Position 8434: 6.973915467720876e-06
Position 8925: 6.963416880336851e-06
Position 6702: 6.669580425742509e-06
Position 9579: 6.502670810721636e-06
Position 6581: 5.390459873597903e-06
Position 10036: 4.9834253388496535e-06
Position 513: 4.168227300800432e-06
Position 3331: 3.0944694802265153e-06
Position 2431: 2.418123639336153e-06
Position 8599: 2.2031167177729206e-06
Position 590: 2.1779550131374386e-06
Position 8656: 1.8594144814656067e-06
Position 555: 1.7969705681423512e-06
Position 8467: 1.7368887596841714e-06
Position 3758: 1.596602565318998e-06
Position 492: 1.5366026343412432e-06
Position 3829: 1.4510752407646951e-06
Position 1022: 1.1395011698705554e-06
Position 99: 1.13940892531255e-06
Position 763: 8.368774455925653e-07
Position 3133: 7.417422457844248e-07
Position 9751: 6.4112741666694e-07
Position 428: 6.176452932087481e-07
Position 342: 5.713198234047261e-07
Position 617: 4.603058491496448e-07
Position 468: 4.5793617151586156e-07
Position 760: 4.5756339996170747e-07
Position 9501: 3.903690459028381e-07
Position 3237: 2.9020143185449096e-07
Position 757: 2.8413629266400617e-07
Position 1254: 2.645555449189757e-07
Position 1354: 2.548324137880376e-07
Position 1686: 2.5092627038306997e-07
Position 868: 2.424312922719883e-07
Position 1573: 2.0359532132281216e-07
Position 2176: 1.8570719876411754e-07
Position 510: 1.4891604031673169e-07
Position 473: 1.398019080661692e-07
Position 2201: 1.0579895474361324e-07
Position 524: 8.490625145943655e-08
Position 1864: 6.25185398579181e-08
Position 770: 4.457372751009186e-08
Position 192: 1.9202832820490448e-08
Position 1225: 1.7840252187414808e-08
Position 1619: 1.0895408307070219e-08
Position 277: 6.9419511859440015e-09
Position 186: 6.59363984783609e-09
Position 457: 4.91037518030391e-09
Position 519: 4.514826166835731e-09
Position 8791: 4.444975482820501e-09
Position 1290: 3.8780270026734655e-09
Position 1489: 2.2899040692721293e-09
Position 1553: 2.4162258519400474e-10
