Gene = Gart
Position 1454: 0.0006627019221480749
Position 455: 0.0006557979883184198
Position 6230: 0.0006026377215771249
Position 3920: 0.000546613043593102
Position 5741: 0.0005434102237298862
Position 8809: 0.0005244913394470564
Position 118: 0.00047410851395373026
Position 8805: 0.0004092161013824243
Position 1153: 0.0003900261554945802
Position 796: 0.0003753478951225281
Position 142: 0.000373222401670727
Position 6746: 0.0003172868128357355
Position 5453: 0.00030672488934940534
Position 8764: 0.0002838806829922573
Position 7081: 0.00024844597959331475
Position 418: 0.0002457581402514695
Position 442: 0.0002437085455199391
Position 8147: 0.00023438999768989513
Position 1376: 0.0002329123041924088
Position 9197: 0.00021027503162887107
Position 907: 0.00019777936111142178
Position 8312: 0.00018747491314880608
Position 760: 0.00018113851627055242
Position 4671: 0.0001806995956868779
Position 126: 0.00017871589540732576
Position 6030: 0.00017059323154748626
Position 984: 0.00016843761043853437
Position 791: 0.00015996115386019352
Position 5824: 0.0001587449731784414
Position 7065: 0.000152724519742335
Position 609: 0.0001459211749855592
Position 6984: 0.00012729276348167582
Position 7466: 0.00011980230647909544
Position 5026: 0.0001191449851249259
Position 7476: 0.00011247320437448571
Position 32: 0.00011178550939757003
Position 5692: 0.00011114773510746612
Position 735: 9.928699218801013e-05
Position 7919: 9.905680288495387e-05
Position 6829: 9.841530808822132e-05
Position 6475: 9.40274232007274e-05
Position 723: 9.280252361645514e-05
Position 8289: 9.04641007331774e-05
Position 6301: 8.741271517883898e-05
Position 1966: 8.583124021365566e-05
Position 5879: 7.487610673572378e-05
Position 271: 7.440391346356207e-05
Position 941: 7.386775911272204e-05
Position 7898: 6.571230670869013e-05
Position 7552: 6.098012691019625e-05
Position 409: 6.081628071728826e-05
Position 6185: 5.815122392951353e-05
Position 4943: 5.21739461433318e-05
Position 1167: 5.076772696010098e-05
Position 8640: 4.916988617234495e-05
Position 7565: 4.5925461733585826e-05
Position 2745: 4.277239272328996e-05
Position 113: 4.225181711411116e-05
Position 834: 4.196592330829541e-05
Position 120: 4.16480841602142e-05
Position 5577: 3.6448683268457507e-05
Position 296: 3.612548856392377e-05
Position 5408: 3.557052341849803e-05
Position 1650: 3.552608594210511e-05
Position 5556: 3.4228514971612863e-05
Position 7700: 3.393770013810326e-05
Position 1911: 3.365904606492147e-05
Position 1357: 3.297620349598611e-05
Position 6486: 2.8266559426820145e-05
Position 7410: 2.7352259745339795e-05
Position 1961: 2.660790088676186e-05
Position 404: 2.551170639782162e-05
Position 2047: 2.5210060296872534e-05
Position 1686: 2.3865235406212335e-05
Position 8798: 2.3478556415817068e-05
Position 6769: 2.311300232942647e-05
Position 462: 2.2106359210575318e-05
Position 6047: 2.086841467002644e-05
Position 5616: 2.050733596564585e-05
Position 656: 2.0461736631320238e-05
Position 7453: 2.0130376277404595e-05
Position 7316: 1.9730959490582766e-05
Position 1631: 1.7452203000227798e-05
Position 3043: 1.6355716997566234e-05
Position 8114: 1.464018467979984e-05
Position 5183: 1.3204993331851074e-05
Position 703: 1.317252367411612e-05
Position 9185: 1.3008997445888063e-05
Position 631: 1.2028350409382689e-05
Position 4993: 1.1674647406290854e-05
Position 7581: 1.0867678435244811e-05
Position 7731: 9.873663183724632e-06
Position 7432: 9.395709170474097e-06
Position 8411: 9.225856272113966e-06
Position 1593: 9.054978226478152e-06
Position 6477: 8.955025631667426e-06
Position 4963: 7.661599167262002e-06
Position 19: 7.38334903625938e-06
Position 81: 7.219608305440919e-06
Position 5611: 7.063959179268618e-06
Position 5024: 6.655947325004677e-06
Position 432: 6.4303042917455665e-06
Position 9174: 5.79340982130978e-06
Position 7721: 5.609117810561048e-06
Position 446: 5.278686410777415e-06
Position 5213: 4.650348611093737e-06
Position 211: 3.83681752509498e-06
Position 809: 3.6980467287401625e-06
Position 2203: 3.1454336502830313e-06
Position 5277: 2.7428797611263407e-06
Position 150: 2.5272779990411017e-06
Position 316: 2.095866657271871e-06
Position 9149: 2.078646855457108e-06
Position 4966: 1.9520918583880633e-06
Position 5215: 1.9080350745123937e-06
Position 5404: 1.64758710836802e-06
Position 252: 1.5107017852681353e-06
Position 171: 1.4697686041004745e-06
Position 324: 1.4371145382879e-06
Position 1155: 1.3809129674907212e-06
Position 2198: 1.3519257281914191e-06
Position 6856: 1.307403101584375e-06
Position 1894: 1.2889441672859213e-06
Position 1741: 1.2175647169013556e-06
Position 1266: 1.0855297359805334e-06
Position 5149: 1.008716235597261e-06
Position 227: 7.718572704575298e-07
Position 159: 7.676650705728325e-07
Position 6063: 6.350371178903679e-07
Position 2022: 4.7444609478114615e-07
Position 6834: 4.223193322015908e-07
Position 1640: 4.18040682022171e-07
Position 6084: 3.517415093269765e-07
Position 168: 3.425933150807774e-07
Position 5: 2.976446121038544e-07
Position 444: 2.743910591091407e-07
Position 6137: 2.1389641837320585e-07
Position 6412: 2.0719128258739515e-07
Position 6079: 1.2324842528193116e-07
Position 7649: 8.359099557402496e-08
Position 6284: 5.438287735360245e-08
Position 6305: 5.016137604156381e-08
Position 6002: 5.004913287744673e-08
Position 7297: 3.6367610606455764e-08
Position 6234: 3.3794781804666734e-08
Position 806: 1.9595815111982665e-08
Position 7695: 1.9476673580478423e-08
Position 378: 1.7209047848565416e-08
Position 598: 1.646225250615536e-08
Position 506: 1.4812091921061708e-08
Position 886: 1.2814424985201813e-08
Position 956: 8.224655648027013e-09
Position 7784: 4.78407515466186e-09
Position 205: 3.726654119173562e-09
Position 1643: 2.6803482932593855e-09
Position 6451: 2.6102611272391386e-09
Position 195: 1.598210053374647e-09
Position 492: 9.34497373800905e-10
Position 547: 3.041335288222332e-10
Position 475: 2.99744026619441e-10
Position 7422: 9.900845383719858e-11
Position 516: 7.24250031288106e-11
Position 1724: 5.903852549359881e-11
Position 487: 5.614861712810929e-11
Position 544: 2.246820735642151e-11
Position 255: 2.218580630221904e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7523: 0.9746010020628331
Position 6411: 0.955114705899795
Position 5523: 0.9495619485525973
Position 4515: 0.9449941203867551
Position 5931: 0.6656910842524603
Position 4817: 0.6283841195628499
Position 4831: 0.3381376307371574
Position 1478: 0.17339880693774742
Position 1266: 0.17240906138595635
Position 1492: 0.04072750854407624
Position 5566: 0.0370552037585322
Position 6599: 0.03692257745717212
Position 516: 0.036038596141507624
Position 2433: 0.03535484980796667
Position 1131: 0.029904483409364725
Position 185: 0.027969830507930366
Position 5838: 0.02727573144132396
Position 5894: 0.02583462686773976
Position 5824: 0.023989803360599943
Position 3244: 0.016278993148068216
Position 3131: 0.012626270206490632
Position 7533: 0.011498399469857833
Position 6527: 0.01074065215705595
Position 1338: 0.009876887657575432
Position 7146: 0.009342730115961708
Position 7973: 0.009288779421891298
Position 5937: 0.009239956277907815
Position 2004: 0.008524807785261287
Position 2449: 0.008481370268447776
Position 159: 0.008407378322096929
Position 7176: 0.008307515674431252
Position 7214: 0.0052369920272118484
Position 5354: 0.005043419674582354
Position 7564: 0.004940563748438317
Position 1304: 0.004335649527351036
Position 6900: 0.003678980122006794
Position 4608: 0.0028738123088188463
Position 4539: 0.0026704649163488206
Position 1439: 0.00264714594244388
Position 168: 0.0020797447792737364
Position 9148: 0.002027965082835638
Position 1539: 0.0018396352334119842
Position 1035: 0.0017578799679535718
Position 2262: 0.0017174211060873865
Position 2297: 0.0016157558225264788
Position 998: 0.0013712581053987065
Position 4466: 0.0013281516027711022
Position 1214: 0.0012781432779023784
Position 6728: 0.0011040636500555768
Position 2073: 0.0010033478105230288
Position 677: 0.000938101160880355
Position 221: 0.0009105508694727195
Position 150: 0.0008842136666075608
Position 1561: 0.0008758939610855854
Position 1396: 0.0008511837207375576
Position 834: 0.0008364267302945845
Position 7034: 0.0008045104494950649
Position 9261: 0.0007582903700634287
Position 4545: 0.0007114795756682296
Position 7357: 0.0006242135278316758
Position 6486: 0.000602657227227243
Position 6681: 0.0005752986120280773
Position 2496: 0.0005269714764787492
Position 1393: 0.0005227186370465744
Position 7601: 0.0005203509388982227
Position 1702: 0.00048737179016815243
Position 5591: 0.0004867137144831755
Position 8961: 0.00046030138699937795
Position 5492: 0.00044895280611726183
Position 418: 0.00043804341341187564
Position 5943: 0.00042255288618895374
Position 7639: 0.0003967624249783999
Position 2016: 0.00036474509508823983
Position 1424: 0.0003471172478441944
Position 6710: 0.00033677648453735875
Position 6840: 0.0003088893112807463
Position 7683: 0.0003086325059719107
Position 8920: 0.00030778790108951953
Position 6230: 0.00029427930238719974
Position 1001: 0.000271826159467904
Position 6301: 0.00024864739722147745
Position 6944: 0.0002277149870897593
Position 6091: 0.0002171774341279369
Position 6037: 0.00020308394385813242
Position 6625: 0.0001932092313364408
Position 6277: 0.00018918411031074766
Position 1140: 0.00016779310879247022
Position 1152: 0.0001589585489961212
Position 1785: 0.00015894431563772917
Position 8578: 0.00014939021396341424
Position 2883: 0.0001452903971107621
Position 2160: 0.00013617248577662113
Position 3108: 0.0001332712263473289
Position 1514: 0.0001279591291395629
Position 8557: 0.00012325186096421475
Position 270: 0.00011631210771612817
Position 6707: 0.00011366505273898217
Position 2669: 9.38471223545499e-05
Position 7391: 9.253142670196358e-05
Position 8347: 8.791011152298565e-05
Position 554: 8.622093330581159e-05
Position 9111: 7.578946447329971e-05
Position 7717: 7.115661462463434e-05
Position 458: 7.006441669559833e-05
Position 7598: 6.946274487102618e-05
Position 2941: 6.807627057778434e-05
Position 8877: 5.7548629987163794e-05
Position 2050: 5.4441126893889015e-05
Position 6812: 5.364500932520981e-05
Position 4869: 5.1650804451309394e-05
Position 956: 4.74231808143666e-05
Position 1590: 4.726586475153572e-05
Position 5451: 4.5160268468849414e-05
Position 299: 4.430621548205494e-05
Position 6426: 4.3387714480178556e-05
Position 6133: 4.2890337544763256e-05
Position 2704: 4.224693819042898e-05
Position 796: 3.7015187952680855e-05
Position 6494: 3.5792985206118387e-05
Position 8287: 3.572575964389405e-05
Position 8581: 3.332076523931133e-05
Position 7755: 3.112655364428696e-05
Position 1408: 2.706689816705164e-05
Position 5965: 2.267931936675354e-05
Position 6106: 2.1317368189751548e-05
Position 1861: 2.009227218540501e-05
Position 8203: 1.999700733586609e-05
Position 598: 1.7157605405813506e-05
Position 5644: 1.631710466606594e-05
Position 8894: 1.4974823393595001e-05
Position 5798: 1.4917253539411538e-05
Position 4155: 1.4400197617431912e-05
Position 5595: 1.3665657737651288e-05
Position 9202: 1.3020800416865763e-05
Position 4337: 1.2791557998426199e-05
Position 426: 1.2398370384596005e-05
Position 5806: 1.0115685861076782e-05
Position 5958: 8.912246186973997e-06
Position 1023: 6.715318733366759e-06
Position 1731: 4.3666446406408075e-06
Position 7868: 3.83995983030828e-06
Position 5686: 3.1430709977567335e-06
Position 1222: 2.098233204442299e-06
Position 1521: 1.877975154854533e-06
Position 941: 1.6228430976781792e-06
Position 1794: 1.3640264358691518e-06
Position 760: 8.208759550807804e-07
Position 617: 5.500587366704289e-07
Position 312: 5.453118670928034e-07
Position 360: 3.663279744769488e-07
Position 113: 2.3113247873204795e-07
Position 324: 2.0843929829724538e-07
Position 1762: 1.0954354759596771e-07
Position 870: 8.65380978458706e-08
Position 252: 5.6030889970251996e-08
Position 592: 1.0580053830708105e-09
Position 345: 1.0521093017780987e-09
Position 373: 5.885633405148996e-10
Position 369: 2.59664603648146e-11
Position 577: 2.346920422799472e-11
Position 716: 5.395166593504219e-12
Position 321: 1.7734062325544687e-12
Position 234: 1.2962668122299214e-12
Position 395: 2.762211823155671e-13
