Gene = DIP2
Position 5824: 0.002740320136863434
Position 5595: 0.002435068794666749
Position 1029: 0.0023627427869431913
Position 5874: 0.00229964741747384
Position 4248: 0.0021213966110077117
Position 3446: 0.001960331604654905
Position 3828: 0.0019138447799510524
Position 3476: 0.0017837159353692818
Position 4829: 0.0017831971587330745
Position 6115: 0.0015092368173891195
Position 6131: 0.0013970247592000186
Position 1294: 0.0013969126363190274
Position 625: 0.001355548688859112
Position 913: 0.0013322818317119858
Position 1020: 0.0013305475959561343
Position 2187: 0.0012145669096169911
Position 3563: 0.0011668371979449027
Position 1015: 0.0010441647066622357
Position 2185: 0.0010386373759875057
Position 40: 0.000955703477805703
Position 3428: 0.0009488879769945805
Position 140: 0.0009140020609204235
Position 5631: 0.0009040043422961147
Position 6025: 0.000805440992867522
Position 627: 0.0008009434456656939
Position 7262: 0.0007748328608338192
Position 1821: 0.0006786746409898548
Position 4124: 0.0006658445485814909
Position 2423: 0.0006598451987632583
Position 4959: 0.0006414179640170723
Position 6436: 0.0006353116499406049
Position 1967: 0.0006238499199183585
Position 3510: 0.0006163218321968514
Position 2358: 0.0006136528216878153
Position 1165: 0.0005909783157934145
Position 4285: 0.0005855267025275127
Position 3761: 0.000577549060898017
Position 1363: 0.0005508794258589115
Position 6923: 0.0005381710156933394
Position 3814: 0.0005163007519359928
Position 3186: 0.0005067232990165232
Position 1868: 0.0004932053367020746
Position 3570: 0.00048553509068955606
Position 6828: 0.0004579021791143128
Position 5412: 0.00041607574401480795
Position 3810: 0.0003971543836389319
Position 3075: 0.00039449639509150686
Position 5799: 0.00039404693384841917
Position 7475: 0.00039184671794768546
Position 3833: 0.0003720957048671472
Position 394: 0.0003696265329532341
Position 7265: 0.0003596466031974446
Position 596: 0.0003416485143402656
Position 3405: 0.00030198803635349513
Position 2937: 0.00027161574597424305
Position 4549: 0.00024486000364724994
Position 1450: 0.00023777754672615908
Position 265: 0.00022733925749526246
Position 1243: 0.00022290845109307426
Position 2351: 0.0002181628030001999
Position 1898: 0.00021124970778061374
Position 906: 0.00020269459817879278
Position 7597: 0.0002010686490055947
Position 2882: 0.00018713664499409328
Position 5430: 0.00017848303583685606
Position 829: 0.0001692555987617783
Position 247: 0.00016190003394056502
Position 1310: 0.0001600293643676028
Position 23: 0.00014853951320393266
Position 241: 0.00013459318657435123
Position 5657: 0.00013148484881699476
Position 7487: 0.00012942174143769578
Position 7288: 0.00012752069203393485
Position 6751: 0.00012664721002832077
Position 990: 0.00012378349496126046
Position 6466: 0.00012273257557911967
Position 5: 0.00012185413760707072
Position 1210: 0.00011630201354997577
Position 148: 0.0001116512920827742
Position 4007: 0.00010851000631508602
Position 5861: 0.00010083588869500201
Position 215: 9.843143230658884e-05
Position 5815: 9.569386273007411e-05
Position 7497: 9.203387251567012e-05
Position 2407: 8.904251875498635e-05
Position 5585: 8.690026739060312e-05
Position 3139: 8.445915990153387e-05
Position 1805: 8.020704311761084e-05
Position 1319: 7.527098572572297e-05
Position 223: 6.655488455866503e-05
Position 7232: 6.589686382691108e-05
Position 3682: 6.566985321317287e-05
Position 1654: 5.867897302130225e-05
Position 171: 5.588479258533299e-05
Position 7427: 5.5490938993881645e-05
Position 7271: 5.53482542553412e-05
Position 504: 5.501745150292369e-05
Position 450: 5.465733096756449e-05
Position 2139: 5.2147127520356654e-05
Position 552: 5.203480606941373e-05
Position 81: 4.7888643229197675e-05
Position 872: 4.582020525985915e-05
Position 359: 4.578300471378049e-05
Position 71: 4.549533161512761e-05
Position 996: 4.366288371317875e-05
Position 631: 4.2291584838506764e-05
Position 5607: 3.945164960640755e-05
Position 2205: 3.8939373102358024e-05
Position 441: 3.6645670602907066e-05
Position 7506: 3.394421474707218e-05
Position 123: 3.1647026242315155e-05
Position 3670: 3.104779254886219e-05
Position 636: 3.0468341666965276e-05
Position 94: 2.9533483003495476e-05
Position 5491: 2.860012820685198e-05
Position 5623: 2.8536641034879203e-05
Position 2124: 2.79564599326596e-05
Position 1613: 2.767749837810135e-05
Position 753: 2.748753011659779e-05
Position 3182: 2.579639256974626e-05
Position 1173: 2.3818028404664022e-05
Position 58: 2.1587166036253643e-05
Position 7256: 2.1538071881674207e-05
Position 887: 1.719783796821524e-05
Position 1252: 1.617197031906516e-05
Position 3555: 1.4285210060640406e-05
Position 5826: 1.3055467772030162e-05
Position 939: 1.1654874948173402e-05
Position 6837: 1.1197563108622671e-05
Position 6819: 1.1073472003588413e-05
Position 5420: 1.0870313762936976e-05
Position 496: 9.257971379698262e-06
Position 850: 9.127907621166193e-06
Position 890: 7.776009344829752e-06
Position 5447: 7.710249159215526e-06
Position 998: 4.297635013920779e-06
Position 229: 4.276471374787084e-06
Position 629: 3.997193927489725e-06
Position 129: 3.969794374829593e-06
Position 444: 3.832943434677066e-06
Position 466: 3.342274044532349e-06
Position 463: 2.929377015302713e-06
Position 2733: 2.866550572502383e-06
Position 5763: 2.771213310914787e-06
Position 639: 2.6433036198607518e-06
Position 669: 2.61190721617227e-06
Position 478: 1.528982040863719e-06
Position 3044: 1.13000848722828e-06
Position 160: 1.009649604165914e-06
Position 239: 8.837722061396938e-07
Position 634: 8.381735802065577e-07
Position 245: 7.491409695583829e-07
Position 102: 7.13727549727925e-07
Position 557: 7.09871270893608e-07
Position 858: 6.521130752169244e-07
Position 499: 6.005861336611505e-07
Position 641: 4.975856832659218e-07
Position 231: 4.6882945291215376e-07
Position 2766: 4.2775110906012806e-07
Position 6502: 3.9191242076701397e-07
Position 3750: 2.480743795945628e-07
Position 3647: 2.4362073303899784e-07
Position 487: 2.136016589533473e-07
Position 3801: 2.0268989443424188e-07
Position 3458: 1.794421627603425e-07
Position 2810: 1.351430062338961e-07
Position 3992: 7.756142935147153e-08
Position 5533: 4.4637575371048466e-08
Position 7395: 3.9320815918359874e-08
Position 2888: 3.661403500248479e-08
Position 3699: 3.261187195244759e-08
Position 1229: 2.3616470104522068e-08
Position 722: 1.6025786242382143e-08
Position 2015: 5.97340721488999e-09
Position 805: 4.457860562140387e-09
Position 1842: 2.943968868215038e-09
Position 104: 1.4645073827043403e-09
Position 3514: 9.331285339995603e-10
Position 3701: 9.122993761781011e-10
Position 861: 1.183172484603832e-10
Position 1040: 6.506110186045861e-12
Position 853: 3.2648043844592035e-13
Position 529: 3.673809355412747e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7340: 0.9926575958306012
Position 3317: 0.9905433404086026
Position 5310: 0.9219151069828319
Position 2238: 0.8820263870205727
Position 6628: 0.8779352466214317
Position 7134: 0.8668506297946448
Position 752: 0.7361908750497925
Position 3910: 0.6869146897687711
Position 2049: 0.6342473066903753
Position 5903: 0.6010974782291199
Position 897: 0.5583059841388045
Position 1360: 0.5316210783197062
Position 4958: 0.5023926239159258
Position 5490: 0.4850123778010426
Position 1821: 0.4160097791859262
Position 5178: 0.3535789643602338
Position 5009: 0.3010285490077086
Position 2842: 0.2928018484403915
Position 6192: 0.21121430181981493
Position 5194: 0.14316315632504203
Position 2927: 0.14279683260756504
Position 2862: 0.1168814280166137
Position 2972: 0.11406565474524094
Position 5472: 0.10929566394084095
Position 2905: 0.06553615533530097
Position 5645: 0.06472437053151783
Position 6205: 0.06139139358376725
Position 2988: 0.06120445337787347
Position 651: 0.05873538908904578
Position 450: 0.058271820843850554
Position 2261: 0.05598367041370628
Position 1363: 0.052140390846821476
Position 2916: 0.045799184259562135
Position 958: 0.045363974738018016
Position 7690: 0.04390083966817631
Position 5779: 0.04062597676703245
Position 7595: 0.0380562640063543
Position 1052: 0.03259009798329177
Position 2957: 0.0290707355359616
Position 3007: 0.027485523160539566
Position 5297: 0.02602321695871617
Position 6439: 0.025782216487398636
Position 5021: 0.024761706697081647
Position 4983: 0.022811331082628623
Position 3047: 0.022239740748066672
Position 1635: 0.020419305101279914
Position 1085: 0.019088223310355076
Position 2493: 0.015221593274271023
Position 5915: 0.010536782343265522
Position 5051: 0.01018582891586881
Position 2059: 0.009428684314295
Position 1638: 0.008353054103547796
Position 5699: 0.008154750026250174
Position 2398: 0.00812234831154943
Position 1896: 0.007983506150422147
Position 2868: 0.007749334719359152
Position 1163: 0.007480714318735288
Position 3074: 0.0074079466457534
Position 493: 0.007135941165474765
Position 3136: 0.007029881305951267
Position 1396: 0.006854420959409754
Position 1118: 0.006401841939480772
Position 2684: 0.005895783913021876
Position 1839: 0.005804765013043163
Position 4338: 0.005537318318655879
Position 3650: 0.005400760676087822
Position 469: 0.004685646170140837
Position 5623: 0.003990405352296421
Position 4251: 0.0039446102477267144
Position 5718: 0.003565840631239737
Position 3710: 0.003489451846867454
Position 1463: 0.003475873873343989
Position 1978: 0.0034539762814967665
Position 2018: 0.0034297263584458556
Position 2544: 0.00316478852648283
Position 3107: 0.0030773577598550987
Position 6758: 0.002916420545340875
Position 7163: 0.0028866653098096945
Position 499: 0.002804228166918971
Position 5284: 0.0026757950182110853
Position 1089: 0.002482050792509439
Position 2190: 0.0023669574449179756
Position 3118: 0.002355595741477529
Position 6791: 0.002253157814346604
Position 1421: 0.0021538215546273846
Position 4072: 0.0021406294674165627
Position 4167: 0.002119529650711548
Position 7545: 0.002091068364140665
Position 2716: 0.0020484714596180837
Position 310: 0.0020456231145162805
Position 1588: 0.0020424742858751585
Position 1220: 0.002002866367771786
Position 7359: 0.0017560542808969357
Position 2453: 0.0016097407876137651
Position 596: 0.0015403216243334386
Position 1310: 0.0015342125707559701
Position 3059: 0.001523302003755977
Position 6493: 0.0015199812884901227
Position 1997: 0.001449553247948771
Position 3753: 0.0014493548180350873
Position 123: 0.0011986467198821756
Position 7669: 0.0011476620449302917
Position 3338: 0.0011174168540018686
Position 3062: 0.0011051998131910569
Position 3691: 0.0010976449042536893
Position 5027: 0.0010957164855178827
Position 2472: 0.0010891284590278827
Position 1313: 0.0010225824509029144
Position 766: 0.0009746686707974894
Position 1927: 0.0009537611209042218
Position 1542: 0.0008412398800241915
Position 582: 0.0008219465483425403
Position 1386: 0.0008178054317057752
Position 1243: 0.0007286311782387987
Position 6478: 0.0007010993161501488
Position 3848: 0.0006981606671099902
Position 1229: 0.0005868906774844386
Position 2616: 0.0005657942116808513
Position 5259: 0.0005632588363955996
Position 5056: 0.0005583767400022107
Position 1440: 0.0005290226637221321
Position 2602: 0.0004979672354783128
Position 1268: 0.0004721485829900548
Position 3173: 0.0004609566394183655
Position 4172: 0.0004571588614328737
Position 1877: 0.000451925493102561
Position 5757: 0.00044596064355373175
Position 669: 0.0004409868090727004
Position 3163: 0.00043550336592940094
Position 3568: 0.00040842960591768677
Position 4154: 0.0004074653125279802
Position 7663: 0.0004072655082306273
Position 7108: 0.0003807317937172801
Position 1683: 0.0003575103439117982
Position 2001: 0.00034971213152853493
Position 1539: 0.00034936870059042245
Position 5351: 0.0003348345233185127
Position 2185: 0.00031205367437285234
Position 3810: 0.0003021436195394056
Position 7702: 0.00028781547220705056
Position 1982: 0.0002777015582998773
Position 727: 0.0002668740798767523
Position 6635: 0.0002646647743505275
Position 5657: 0.00020732007379512454
Position 906: 0.0002003983352064582
Position 3236: 0.00019214202865718515
Position 2520: 0.00018695221659977815
Position 6163: 0.00017244979940315015
Position 2069: 0.00016673411790396004
Position 1770: 0.0001521127543102129
Position 3728: 0.00014651778247032568
Position 259: 0.00014281815753763432
Position 868: 0.00013149255074678982
Position 623: 0.00013118329844962894
Position 2337: 0.00012834863647098968
Position 4346: 0.00011076320124967399
Position 1785: 0.00010839944180974931
Position 1057: 0.000104552350970516
Position 1029: 9.88186880246211e-05
Position 1372: 9.379819017558665e-05
Position 3570: 9.169739326874393e-05
Position 3605: 8.42350578465213e-05
Position 1849: 7.045929049441318e-05
Position 4109: 6.742232759895567e-05
Position 1574: 6.696713034837047e-05
Position 2528: 6.646892778223296e-05
Position 1003: 6.371977010077834e-05
Position 4078: 6.363474646172743e-05
Position 802: 6.362664183303831e-05
Position 4621: 5.959745568609932e-05
Position 786: 5.388239831941857e-05
Position 552: 5.198749133474758e-05
Position 3716: 5.130602797099294e-05
Position 1247: 4.826645870161808e-05
Position 1193: 4.550729746235217e-05
Position 7597: 4.5375734719379864e-05
Position 1404: 4.457953961617637e-05
Position 1015: 4.277475441249896e-05
Position 1568: 3.830970665302254e-05
Position 618: 3.8018381252717724e-05
Position 872: 3.748287364894273e-05
Position 215: 3.5296882452352025e-05
Position 770: 3.4158706463802565e-05
Position 2097: 3.3830616066548754e-05
Position 5342: 3.3284691382201756e-05
Position 1772: 3.0113905437800624e-05
Position 284: 2.8057242976621756e-05
Position 3818: 2.619997240440299e-05
Position 3750: 2.3513230424874043e-05
Position 334: 2.256721236487192e-05
Position 265: 2.081564092083527e-05
Position 87: 1.88677460161115e-05
Position 1007: 1.5941716179253653e-05
Position 3519: 1.1619879617557088e-05
Position 1319: 1.0190281862089305e-05
Position 913: 9.634772418565713e-06
Position 270: 7.1538686881738494e-06
Position 814: 6.353674458377494e-06
Position 817: 5.425973238779191e-06
Position 1210: 3.917997875195263e-06
Position 290: 3.68637652185005e-06
Position 7430: 3.485537095044866e-06
Position 295: 3.212387212117108e-06
Position 707: 3.010326946550497e-06
Position 226: 1.76581411396191e-06
Position 179: 1.6492928623437325e-06
Position 288: 1.2864239833866747e-06
Position 781: 4.0236090308306074e-07
Position 370: 3.456823141059967e-07
Position 140: 2.362390258082018e-07
Position 701: 2.2518388966358944e-07
Position 793: 1.0867181412511506e-07
Position 389: 8.022674785884145e-08
Position 223: 3.646813854546199e-08
Position 367: 8.185749382396151e-09
Position 391: 6.738783889391396e-13
Position 401: 3.0351028773422127e-15
