Gene = NimC2
Position 264: 1.9822814615360537e-06
Position 432: 1.3018964885144037e-06
Position 436: 1.263229709484363e-06
Position 301: 8.178075321495729e-07
Position 652: 7.001899328143095e-07
Position 149: 2.8012317429052676e-07
Position 144: 6.564551935751092e-08
Position 793: 2.116681213924483e-08
Position 319: 1.6975301183017946e-09
Position 314: 4.032042717780973e-10
Position 112: 3.4793601611702565e-10
Position 153: 2.1474467540610957e-11
Position 583: 8.72551319602731e-12
Position 56: 7.432991829184905e-12
