Gene = simj
Position 322: 0.0022843410432040957
Position 856: 0.0022657725025437584
Position 446: 0.002236461809876145
Position 22253: 0.002181956972015592
Position 25858: 0.0019772138095711755
Position 8478: 0.0018966296174690767
Position 75: 0.0018894902898345426
Position 21970: 0.0015713412281863257
Position 13503: 0.0015498017723108552
Position 22004: 0.0013062507191179337
Position 248: 0.0012363118872702854
Position 21823: 0.0011695918751647503
Position 2654: 0.0008921496465271489
Position 25458: 0.0006967210571274745
Position 79: 0.0006858709444739222
Position 22851: 0.0006727656473037417
Position 59: 0.0005767235271388979
Position 23745: 0.0005293333890204484
Position 23409: 0.0005177710315931501
Position 21892: 0.0005154788972523767
Position 25791: 0.0004970425928095895
Position 24556: 0.00043249894607035716
Position 61: 0.00039563962121998814
Position 22176: 0.00037966958106527973
Position 21860: 0.0003325745401392444
Position 310: 0.0003106022610684246
Position 21651: 0.00030578613489635516
Position 22957: 0.0003055650293105609
Position 303: 0.0002899484151819971
Position 22869: 0.00028160033148188205
Position 21601: 0.0002704284000092375
Position 65: 0.00026760208011411313
Position 24895: 0.00026493984276754174
Position 21759: 0.0002367475314353656
Position 1085: 0.00020668535611182578
Position 23128: 0.00020242232418188049
Position 23863: 0.00020133875206623965
Position 2302: 0.00015893450313809294
Position 444: 0.0001297852026908145
Position 158: 0.00011968753312226398
Position 24578: 0.00011000624456839246
Position 2380: 9.67083434113897e-05
Position 22337: 9.48798586446269e-05
Position 25341: 8.273260574506859e-05
Position 21920: 8.16127707326436e-05
Position 20645: 7.59943530465298e-05
Position 21992: 7.510084937494787e-05
Position 23197: 6.942703144430305e-05
Position 4928: 6.92379411357687e-05
Position 22127: 6.294866293768564e-05
Position 21317: 5.893485518466033e-05
Position 20965: 5.180259829621701e-05
Position 24959: 4.905843546795786e-05
Position 887: 4.7767659858684e-05
Position 252: 4.565314670683101e-05
Position 23090: 4.366569211496415e-05
Position 1999: 4.291504457244864e-05
Position 2332: 4.024580755186388e-05
Position 23836: 3.9519659982376664e-05
Position 22973: 3.775882767632071e-05
Position 20832: 3.748573619821951e-05
Position 20689: 3.664964876311899e-05
Position 931: 3.43023920333393e-05
Position 188: 3.2890677138451374e-05
Position 21472: 3.0435745228436682e-05
Position 4788: 2.9374068509403212e-05
Position 23109: 2.762366045884057e-05
Position 23249: 2.6292699130592647e-05
Position 22943: 2.5955212295508953e-05
Position 23243: 2.5898680240312675e-05
Position 22205: 2.4988692013098153e-05
Position 20411: 2.3675254651232856e-05
Position 163: 2.2376873405169962e-05
Position 369: 2.1666064461872376e-05
Position 23316: 1.938558172635635e-05
Position 2315: 1.8400358711609414e-05
Position 868: 1.817158845439299e-05
Position 268: 1.660347118429169e-05
Position 420: 1.6247792454820354e-05
Position 266: 1.5799874326176613e-05
Position 22734: 1.572655661564299e-05
Position 21527: 1.4686795972576684e-05
Position 21362: 1.4382606722928194e-05
Position 357: 1.4304650468840187e-05
Position 63: 1.3864211959941403e-05
Position 1037: 1.3459930619542458e-05
Position 21774: 1.2887415819974353e-05
Position 12443: 1.2824636492537327e-05
Position 73: 1.254719975986716e-05
Position 40: 1.2439256690443102e-05
Position 3204: 1.2092140051796095e-05
Position 21506: 1.1350779682127763e-05
Position 23909: 1.1087453766582092e-05
Position 24267: 1.0987345586674788e-05
Position 23869: 1.0927860614727592e-05
Position 4947: 1.0809367836671584e-05
Position 23900: 1.0521026665928273e-05
Position 24346: 1.0489837736834742e-05
Position 1615: 1.0447193849897933e-05
Position 375: 9.726526289777412e-06
Position 250: 9.510722344237223e-06
Position 258: 9.380130095205735e-06
Position 2440: 8.732185096119703e-06
Position 3576: 8.467905447934703e-06
Position 2658: 8.272481912706953e-06
Position 55: 8.179312017393275e-06
Position 130: 7.78087749841151e-06
Position 23141: 7.611969038648722e-06
Position 23239: 7.190437490742597e-06
Position 4317: 6.936334636599903e-06
Position 20510: 6.433553047260082e-06
Position 1547: 5.833863790215942e-06
Position 24980: 5.5506530050647825e-06
Position 50: 5.488757552720103e-06
Position 4908: 5.374927647189682e-06
Position 935: 5.226717055539096e-06
Position 22871: 5.2132553861591984e-06
Position 392: 5.167113066192646e-06
Position 3733: 5.026183852539956e-06
Position 3710: 4.8963330568683406e-06
Position 240: 4.503132881004405e-06
Position 499: 4.214759700354544e-06
Position 823: 3.97244366697214e-06
Position 1363: 3.58757540910661e-06
Position 2833: 3.477973501410884e-06
Position 20573: 2.7853415786865186e-06
Position 23143: 2.6846575941818423e-06
Position 120: 2.58728642913974e-06
Position 21795: 2.521602158316719e-06
Position 24035: 2.3308631188779618e-06
Position 22745: 2.291015464478005e-06
Position 22653: 2.254797350967206e-06
Position 22640: 1.983601509136064e-06
Position 512: 1.7962646359159162e-06
Position 22843: 1.7701190723359902e-06
Position 915: 1.649017903487204e-06
Position 1509: 1.50207864911674e-06
Position 22605: 1.4323669915748743e-06
Position 865: 1.2516197518386977e-06
Position 1660: 1.0954783821787867e-06
Position 842: 1.0736328269249007e-06
Position 23428: 9.806625386761324e-07
Position 23799: 9.430006242513987e-07
Position 123: 8.423575632150558e-07
Position 22732: 7.81592081386552e-07
Position 23769: 7.796870657047501e-07
Position 23998: 6.186259680583389e-07
Position 414: 6.101284846513902e-07
Position 22756: 6.084037906287211e-07
Position 22961: 4.79740174881353e-07
Position 23225: 4.3589730479962414e-07
Position 23079: 4.0592324316240246e-07
Position 22845: 3.5325181388441275e-07
Position 1357: 3.209225084772395e-07
Position 872: 2.9694179008042286e-07
Position 862: 2.908804959171345e-07
Position 22811: 2.874301757037099e-07
Position 971: 2.4232763470770515e-07
Position 1631: 2.279280274386019e-07
Position 22821: 2.249780084514906e-07
Position 22659: 2.2295796759136496e-07
Position 24162: 2.2223056806180185e-07
Position 22759: 1.8977721580285137e-07
Position 1522: 1.5509245774834708e-07
Position 1535: 1.4002518276607633e-07
Position 1812: 1.3768995756037875e-07
Position 22814: 1.2556473827442917e-07
Position 23631: 9.854843392878114e-08
Position 32: 7.739161584088229e-08
Position 23061: 6.810153834419016e-08
Position 23676: 2.8718822517422255e-08
Position 1014: 2.5028989349997096e-08
Position 524: 1.8924300233797486e-08
Position 23503: 1.3695667341180944e-08
Position 373: 1.1104249465061206e-08
Position 22774: 1.052826216191456e-08
Position 636: 1.0186029323724318e-08
Position 854: 8.64827916825616e-09
Position 23983: 7.65414049279403e-09
Position 23132: 5.824805510177457e-09
Position 23292: 5.64172017445469e-09
Position 860: 5.619895637659914e-09
Position 1200: 5.293409351072067e-09
Position 510: 5.111754952285518e-09
Position 1624: 4.840908205498196e-09
Position 1633: 4.617555822672226e-09
Position 1731: 4.572189554944202e-09
Position 724: 3.158760129153361e-09
Position 644: 2.6076835334178454e-09
Position 23024: 1.8180291364004413e-09
Position 23335: 1.651160988487517e-09
Position 23958: 1.6132739745559994e-09
Position 1174: 6.636546353592699e-10
Position 899: 3.122690824035736e-10
Position 1216: 9.315578921962414e-11
Position 938: 8.053875129780353e-11
Position 1198: 2.163521146978135e-11
Position 23161: 1.8111970716343612e-11
Position 870: 1.5970429351477485e-11
Position 22891: 1.5765120085289457e-11
Position 22795: 1.2037239015708116e-12
Position 23563: 5.705006172706855e-18
Position 23418: 5.123845410352064e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 22925: 0.9994054419072272
Position 21224: 0.997784421189818
Position 20270: 0.9941818354900287
Position 22498: 0.9714203079383392
Position 23939: 0.9574305148519969
Position 22665: 0.8714179388304731
Position 24186: 0.758403255492424
Position 22312: 0.4925280605311444
Position 538: 0.3162248037126627
Position 21587: 0.23647879749158895
Position 22336: 0.190198716845246
Position 25439: 0.14834625462377013
Position 25489: 0.1399514371484411
Position 25707: 0.13123659851702896
Position 22718: 0.11778410123233685
Position 16666: 0.1023030680234534
Position 22041: 0.0959261604999947
Position 25089: 0.09022277133166988
Position 25224: 0.08957903626422928
Position 16592: 0.07972293789846972
Position 21774: 0.05798595931103366
Position 369: 0.0458703078785337
Position 14164: 0.04007827538700828
Position 23971: 0.03720364495641603
Position 16303: 0.034495488639265846
Position 1862: 0.03398997489380564
Position 357: 0.03363130151371248
Position 21851: 0.03326776944178201
Position 24473: 0.02997585935089011
Position 22474: 0.025269636981356834
Position 16551: 0.02505604143935689
Position 15419: 0.018333641292383823
Position 24816: 0.014635911248690492
Position 21669: 0.012844158508147914
Position 395: 0.010683555431930813
Position 16306: 0.010578334638102434
Position 25106: 0.00954694603728679
Position 21622: 0.009264334112475554
Position 2542: 0.008660838265945109
Position 21746: 0.008538889523572181
Position 24209: 0.008407007565411045
Position 2600: 0.007659884102424139
Position 2733: 0.007551797828944
Position 25687: 0.007406348669677962
Position 21905: 0.006695808769822683
Position 1420: 0.005905116875283996
Position 21787: 0.005313951524218639
Position 290: 0.004752945571036228
Position 5044: 0.004316243502256367
Position 20285: 0.004308059911137115
Position 16054: 0.0043021484323033455
Position 24206: 0.00428695057756152
Position 16147: 0.004277102212539464
Position 24214: 0.004243060071699918
Position 22693: 0.004237500758092977
Position 24088: 0.004114366543239334
Position 24787: 0.003837348481540153
Position 22353: 0.003800771023734117
Position 14132: 0.0035804744899201506
Position 17665: 0.0033206633342533643
Position 17722: 0.003297227873171815
Position 24534: 0.0031846383321194496
Position 14202: 0.0031591774857505344
Position 25499: 0.0030442336076956403
Position 2440: 0.002962414961225426
Position 15948: 0.0028641641589921855
Position 14772: 0.0028475147921833946
Position 21908: 0.002804241410877842
Position 2699: 0.0027143176176543074
Position 21975: 0.002662055770112145
Position 24653: 0.002606606125508326
Position 22518: 0.002583791310097613
Position 22680: 0.002520786561522435
Position 24703: 0.0025163218798150053
Position 2657: 0.0024732464905756622
Position 14394: 0.0023513395528495227
Position 25381: 0.002345114307454289
Position 2685: 0.0023021763649957246
Position 2597: 0.002207957501367676
Position 13446: 0.0021797620294317804
Position 22653: 0.0021621813679922938
Position 21743: 0.002133775848690273
Position 13805: 0.0020589031078006607
Position 701: 0.0020384592271417614
Position 12864: 0.0020346559989525377
Position 310: 0.0019607294671291657
Position 1911: 0.0018962308863779166
Position 2614: 0.001892727433193
Position 25912: 0.0018742667338067108
Position 16028: 0.001822456045451444
Position 21236: 0.0017694629694549543
Position 21795: 0.0017412390678287796
Position 3633: 0.0016986002747831036
Position 13837: 0.0016156012630983469
Position 676: 0.0015612776564867298
Position 21944: 0.0015595678845140687
Position 3405: 0.0014841467697284676
Position 25254: 0.0014450152352278505
Position 25538: 0.0013818956561127654
Position 1775: 0.0013798099231945168
Position 15791: 0.0013666710943048524
Position 9386: 0.0013198751501880771
Position 5100: 0.0012092549092593745
Position 7736: 0.0011734813402146142
Position 524: 0.0011539491364022365
Position 15373: 0.001021185172130104
Position 19584: 0.0010138342931779165
Position 510: 0.0009990786862326267
Position 14056: 0.0009563306108936998
Position 9543: 0.0009440487356463603
Position 24502: 0.0008608620499582441
Position 24247: 0.0008456640336096138
Position 1972: 0.0007993659326992904
Position 2204: 0.0007739826993621322
Position 21923: 0.0007585422959079241
Position 8691: 0.0007330728867515009
Position 2706: 0.0006535360746393448
Position 317: 0.0006334398143768105
Position 24743: 0.0006224891321420328
Position 25054: 0.0005613711471550391
Position 23983: 0.0005097435991103771
Position 2293: 0.0004844788990610102
Position 23810: 0.00045563062858004023
Position 392: 0.0004334506220971317
Position 2399: 0.0004105504389099856
Position 21927: 0.0003997025152165708
Position 14406: 0.00039953471808101045
Position 22127: 0.0003682519383540615
Position 24131: 0.0003515281092601629
Position 23017: 0.0003461643468014582
Position 25862: 0.0003434719781068471
Position 9410: 0.00033041756930551707
Position 21595: 0.00029900201514594443
Position 23503: 0.0002950896149658977
Position 2286: 0.00029305642713961495
Position 21286: 0.00028891507373268667
Position 25969: 0.00028284192355815604
Position 22785: 0.00028157487137390764
Position 9034: 0.00027277529935783686
Position 3375: 0.00026782597911921384
Position 8206: 0.0002592525562358629
Position 3576: 0.00025045171770512407
Position 8940: 0.0002489041776170582
Position 22402: 0.0002481192096104896
Position 8218: 0.00022479185575429727
Position 4427: 0.00018617169715283143
Position 4462: 0.00018578311515568755
Position 2003: 0.0001755090363721697
Position 22934: 0.00016828325115556656
Position 22957: 0.00016075052727029807
Position 23789: 0.0001598612678053199
Position 21855: 0.00015913955574376157
Position 7493: 0.00014942347364229296
Position 22782: 0.0001358447889476733
Position 3335: 0.00013359248830649943
Position 23269: 0.00012986890727835146
Position 25578: 0.00012920812870541434
Position 22523: 0.00012452225659744177
Position 2209: 0.0001228849513646694
Position 703: 0.00012109289597575308
Position 23173: 0.00011996087524761083
Position 3052: 0.00011431862227978773
Position 2743: 0.00010337913297273635
Position 3548: 9.886909865559322e-05
Position 1084: 9.180175242245145e-05
Position 22695: 8.833428859006767e-05
Position 22981: 8.577972729852337e-05
Position 1075: 8.395702434843434e-05
Position 7750: 8.364568749845412e-05
Position 25065: 7.962452837564568e-05
Position 2414: 7.625678274532308e-05
Position 405: 7.480846999426736e-05
Position 507: 7.40159748717695e-05
Position 2497: 7.132818197263042e-05
Position 23029: 6.952125421478857e-05
Position 24391: 6.920274082551326e-05
Position 22821: 6.485478634879921e-05
Position 23709: 6.250484591372285e-05
Position 2511: 6.047051663712997e-05
Position 495: 5.9242760815186384e-05
Position 4822: 5.579622975505411e-05
Position 979: 5.121457081839351e-05
Position 581: 4.95937782384291e-05
Position 23148: 4.721491865617423e-05
Position 23951: 4.57741684539228e-05
Position 23713: 4.1330835992196366e-05
Position 21248: 3.7925067781616095e-05
Position 25071: 3.5266273384185845e-05
Position 2859: 3.4802043508443596e-05
Position 24101: 3.2597126411474583e-05
Position 23509: 3.203555438145638e-05
Position 1190: 3.1829229611283196e-05
Position 1268: 3.126259728611688e-05
Position 1454: 3.0004630073336322e-05
Position 2387: 2.8418145207786162e-05
Position 22943: 2.6451638073869e-05
Position 23667: 2.605611209690699e-05
Position 3254: 2.3227139103688244e-05
Position 22801: 2.2596502712774737e-05
Position 3271: 2.1599636867617533e-05
Position 23512: 2.0882111141051617e-05
Position 24025: 2.0850584099604738e-05
Position 584: 2.052001829515173e-05
Position 24256: 1.956205802678095e-05
Position 24236: 1.58328955389231e-05
Position 23316: 1.5182796231529879e-05
Position 21422: 1.438260672292819e-05
Position 23681: 1.0817722139102495e-05
Position 22531: 9.17411465499902e-06
Position 409: 7.695398413749507e-06
Position 4536: 6.210304158415901e-06
Position 23676: 6.0907807574586384e-06
Position 23038: 6.082438990574911e-06
Position 1316: 5.778510567245794e-06
Position 12158: 5.130745508302308e-06
Position 24105: 4.620950739546585e-06
Position 23249: 4.555401279453944e-06
Position 23404: 4.249831314611085e-06
Position 931: 4.052034347821226e-06
Position 23044: 3.841925029640889e-06
Position 2159: 3.2430570178516283e-06
Position 3997: 3.228255875660771e-06
Position 24244: 3.099523031414712e-06
Position 22978: 2.9966890890793176e-06
Position 12234: 2.9691543994905606e-06
Position 1379: 2.7397987939840657e-06
Position 12299: 2.7395999311517246e-06
Position 22408: 2.7178863044467846e-06
Position 24326: 2.714224620890951e-06
Position 23321: 2.303995019595177e-06
Position 12312: 1.9851366535927275e-06
Position 24650: 1.905613895800277e-06
Position 3987: 1.8398237050401515e-06
Position 322: 1.8256554470668625e-06
Position 23466: 1.808306349571035e-06
Position 22538: 1.7976834428145402e-06
Position 22549: 1.7177882129481427e-06
Position 3954: 1.4256755918258436e-06
Position 23041: 1.366389572437456e-06
Position 23194: 1.344128536190719e-06
Position 22520: 1.3287467536587532e-06
Position 223: 1.3139233001868778e-06
Position 7588: 1.1998138289485207e-06
Position 7302: 1.1746431443069041e-06
Position 427: 1.1672714706388292e-06
Position 22954: 1.0773935268121255e-06
Position 7946: 1.0404370242321479e-06
Position 24211: 9.420779412452233e-07
Position 7965: 8.872694455570596e-07
Position 7783: 8.807539408900351e-07
Position 8447: 8.517867396201193e-07
Position 2173: 6.800736793895937e-07
Position 2059: 6.643789279623844e-07
Position 23188: 6.504955970741409e-07
Position 23435: 6.037595529498451e-07
Position 22863: 5.62713087621245e-07
Position 23418: 4.943545542413999e-07
Position 24405: 4.796062288627972e-07
Position 997: 4.74534927310906e-07
Position 328: 4.74114618099221e-07
Position 23387: 4.5672535129733187e-07
Position 22827: 4.457638925340865e-07
Position 2468: 4.322056114060922e-07
Position 2176: 4.309403716490449e-07
Position 2526: 3.034397866049224e-07
Position 3584: 3.0228723688187996e-07
Position 570: 2.8393610216483233e-07
Position 22579: 2.6214288117056e-07
Position 23575: 2.6102678424502184e-07
Position 23384: 2.598848991426418e-07
Position 3088: 1.8937936146760968e-07
Position 23518: 1.8249600396690283e-07
Position 22990: 1.79877349916938e-07
Position 573: 1.653700151515304e-07
Position 23070: 1.6405281663083987e-07
Position 587: 1.5535969184262663e-07
Position 24426: 1.551376302540228e-07
Position 22576: 1.5397345658661368e-07
Position 568: 1.4443471219403124e-07
Position 22851: 5.749702183191028e-08
Position 3919: 5.198234575971381e-08
Position 483: 4.927044889327513e-08
Position 24431: 4.160368108787005e-08
Position 910: 3.7724902835637876e-08
Position 899: 3.5719849712704334e-08
Position 1037: 2.426343315592335e-08
Position 886: 1.811463518442726e-08
Position 120: 1.1563954720039874e-08
Position 3379: 1.060807057710814e-08
Position 424: 1.5607597423105177e-09
Position 99: 4.642186562477725e-10
Position 454: 9.86653268975361e-12
Position 592: 8.821065823008749e-12
Position 915: 3.827045362546561e-12
Position 598: 2.2083065257682532e-12
Position 5109: 1.437798974546575e-12
Position 4904: 1.2556475715044079e-12
Position 5106: 1.2180893949747758e-12
Position 442: 3.105272363547896e-13
Position 88: 3.662479545963226e-14
Position 83: 5.136318954167771e-16
