Gene = GABA-B-R3
Position 103: 0.00556644551030378
Position 1125: 0.005371524499239919
Position 7179: 0.005314157953623008
Position 6149: 0.00517950912803857
Position 1371: 0.005036699258983564
Position 2543: 0.005017551992938344
Position 686: 0.004604666547773886
Position 671: 0.0037867228688492605
Position 6528: 0.0036452436152859344
Position 10645: 0.0036175202149096243
Position 5076: 0.003370507674829129
Position 164: 0.0030784080982302997
Position 10343: 0.002814197297869572
Position 9694: 0.0025674936216797998
Position 9850: 0.0018745737591862625
Position 6640: 0.0017011143266900887
Position 5042: 0.0016064623434838428
Position 1585: 0.001593311351939652
Position 4050: 0.0014491517872140063
Position 11328: 0.0014011077670513503
Position 8822: 0.0013514570599977755
Position 2295: 0.001305373770096438
Position 8311: 0.0013033395127923428
Position 979: 0.0011873955827451307
Position 3816: 0.0010068486365304421
Position 2364: 0.0009867374864656465
Position 2291: 0.0009629088717196877
Position 7699: 0.0008724319050871359
Position 7082: 0.0008719709627940476
Position 9609: 0.0007938365189143265
Position 9974: 0.0007739363134906082
Position 1529: 0.0007678698192643875
Position 975: 0.0007628403885525633
Position 11452: 0.0007244213202273938
Position 10526: 0.0007239568863899922
Position 6555: 0.0006957318858308617
Position 2479: 0.0006736881885279275
Position 10128: 0.0006219452066890531
Position 7751: 0.0005974795168177623
Position 387: 0.0005589522379557901
Position 8109: 0.0005410858255074964
Position 380: 0.0005066694268322613
Position 1488: 0.0004652695301291123
Position 1228: 0.0004577430803559568
Position 8801: 0.0004096546523572855
Position 7677: 0.000408775478055696
Position 8462: 0.0004080526413556954
Position 7426: 0.0004046248544614863
Position 883: 0.0004023028127566746
Position 9365: 0.0003903214991899918
Position 10049: 0.00036247167028789876
Position 6140: 0.0003558843369978838
Position 863: 0.0003536779595166127
Position 7140: 0.0003251298212783957
Position 9358: 0.00029945042050444093
Position 1040: 0.00029150212899229836
Position 9367: 0.00028976236500559004
Position 365: 0.0002653001850341015
Position 7726: 0.0002644348345886946
Position 251: 0.0002541186542248413
Position 5423: 0.00024327045997960502
Position 1493: 0.0002049810043909453
Position 7690: 0.00020165180809789894
Position 5037: 0.0001906226323939425
Position 7321: 0.00018481067330370965
Position 6224: 0.0001821951265360224
Position 7755: 0.00017917495945488513
Position 4659: 0.00017586419074726653
Position 5637: 0.00014406676423524108
Position 1045: 0.0001410932254626598
Position 948: 0.00013173462196895013
Position 8849: 0.00012991864058172376
Position 943: 0.00012920221420235147
Position 261: 0.00012089770027228493
Position 9435: 0.00011579800231745674
Position 6118: 0.0001147091383593141
Position 7746: 0.00011373278688379902
Position 9948: 0.0001105033413202284
Position 10464: 0.00010858389277066915
Position 7985: 0.00010467063024384153
Position 6620: 0.00010465636419478254
Position 5645: 9.792277204902755e-05
Position 8125: 9.633188606783363e-05
Position 1365: 9.530758720753405e-05
Position 1790: 9.071853319768695e-05
Position 7538: 8.691051314977917e-05
Position 6211: 8.598920435367486e-05
Position 5415: 8.246057069848177e-05
Position 9912: 7.445569310990193e-05
Position 1394: 7.368793542623303e-05
Position 1679: 7.349435186359456e-05
Position 6596: 7.303807872332043e-05
Position 8574: 7.064294824366308e-05
Position 6436: 6.751944145198933e-05
Position 1461: 6.690951332784096e-05
Position 9333: 6.679989252809986e-05
Position 561: 6.203747478929934e-05
Position 1974: 5.985650881910463e-05
Position 751: 5.953585316127438e-05
Position 9945: 5.6869507871526925e-05
Position 5403: 5.617544463500527e-05
Position 1695: 5.6022098729498074e-05
Position 10377: 5.466492685473109e-05
Position 8332: 5.299903124084888e-05
Position 1593: 5.242992323573089e-05
Position 1189: 5.231343134370495e-05
Position 1705: 4.854162729437396e-05
Position 627: 4.586244698926011e-05
Position 7360: 4.485050270902542e-05
Position 9143: 4.466663252186823e-05
Position 9236: 4.46533281515401e-05
Position 1643: 4.009477987029587e-05
Position 581: 4.005967716713257e-05
Position 9660: 3.823830786127872e-05
Position 7458: 3.6007568322448777e-05
Position 8553: 3.435278710273607e-05
Position 7375: 3.3179047576909e-05
Position 1649: 3.0250447766298828e-05
Position 867: 2.9723900820277963e-05
Position 1662: 2.9634886465424647e-05
Position 9475: 2.6959765277872387e-05
Position 8242: 2.503706655446642e-05
Position 10096: 2.4592068639000873e-05
Position 8457: 2.17018185843791e-05
Position 7247: 2.1285867197403487e-05
Position 237: 2.0221524881343587e-05
Position 309: 2.006610967424335e-05
Position 754: 1.702544252306905e-05
Position 5235: 1.5864213122808548e-05
Position 10684: 1.466502816046566e-05
Position 9423: 1.2422612431723494e-05
Position 10119: 1.1667387957331987e-05
Position 7326: 8.968450545721314e-06
Position 235: 8.85278844988208e-06
Position 9318: 8.366807945036863e-06
Position 7090: 8.158987960317928e-06
Position 1673: 6.992050640617933e-06
Position 9469: 6.827210310759788e-06
Position 9832: 6.670962478212044e-06
Position 991: 6.574496357188753e-06
Position 9472: 6.443607496620994e-06
Position 7362: 6.0281796036265e-06
Position 8130: 5.9722831669418326e-06
Position 857: 5.514462380688492e-06
Position 9079: 4.601570250667404e-06
Position 1901: 4.519215147518867e-06
Position 7153: 4.404783436153975e-06
Position 7164: 3.8735131166205965e-06
Position 6908: 3.374837739700099e-06
Position 8088: 3.288476983690837e-06
Position 7998: 1.5771610005922087e-06
Position 9699: 1.4220755799766808e-06
Position 9321: 1.359638493121334e-06
Position 9158: 1.3591089231883023e-06
Position 757: 1.2359624369982804e-06
Position 275: 1.050260872000514e-06
Position 9439: 9.196690857723099e-07
Position 937: 9.086808110815362e-07
Position 9446: 8.966935692029227e-07
Position 454: 8.770240925786376e-07
Position 9064: 7.71397817357779e-07
Position 849: 6.98077694327396e-07
Position 6106: 6.145688018072946e-07
Position 7915: 6.109083978602216e-07
Position 1192: 4.940293086434496e-07
Position 9163: 4.4644065679653704e-07
Position 9563: 4.292053385792462e-07
Position 880: 3.838125650952803e-07
Position 9448: 3.0876447454556614e-07
Position 447: 3.0176482568172716e-07
Position 9802: 2.9419214674529234e-07
Position 1024: 2.8905350329923177e-07
Position 598: 2.8774589976501074e-07
Position 9761: 2.775910493311011e-07
Position 865: 2.0847171337708828e-07
Position 1205: 1.9744612712122886e-07
Position 9451: 1.49359039108675e-07
Position 842: 1.4796248740998417e-07
Position 9502: 1.3736922736165008e-07
Position 8559: 1.3305257013014817e-07
Position 427: 1.12888970119951e-07
Position 7684: 1.111411630663895e-07
Position 8971: 6.325421261589811e-08
Position 8186: 5.936663725877316e-08
Position 8298: 3.561913342115075e-08
Position 8683: 2.5808376656278113e-08
Position 8452: 2.5712750148848084e-08
Position 8568: 2.1093517968062188e-08
Position 8188: 1.3625116111891153e-08
Position 7648: 9.81244172562112e-09
Position 7080: 8.946455171624956e-09
Position 456: 7.456621999258544e-09
Position 871: 5.9089883040818755e-09
Position 9825: 4.545157410523015e-09
Position 9292: 3.732780313857715e-09
Position 851: 3.063077721364226e-09
Position 8153: 2.3808060145449033e-09
Position 484: 2.177067168460055e-09
Position 9286: 2.131796351167443e-09
Position 878: 6.836023333482415e-10
Position 537: 7.428653443062521e-11
Position 7043: 1.3895048551807795e-11
Position 9433: 6.562478014672288e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7854: 0.9646289607073499
Position 9285: 0.9310495269878117
Position 5883: 0.8376930572935429
Position 4541: 0.8075916107782664
Position 9733: 0.5621128550086835
Position 7182: 0.47579093217245966
Position 6722: 0.4722252218048444
Position 5225: 0.4075774500617834
Position 8378: 0.33532014823307477
Position 9423: 0.2969832168688035
Position 9681: 0.25744648067112563
Position 11628: 0.25503594155388376
Position 7139: 0.24164875156527202
Position 8999: 0.23661225530009056
Position 6470: 0.21454450020718988
Position 5075: 0.1795865279396484
Position 5137: 0.15688350007040086
Position 3547: 0.15442303785202915
Position 8901: 0.14445487306961646
Position 1832: 0.1348077929659971
Position 9761: 0.12045942884710546
Position 10763: 0.11270111986725005
Position 7199: 0.11240039041055863
Position 11821: 0.10896393379507
Position 7153: 0.10427486162390406
Position 8079: 0.09350859511671318
Position 6746: 0.08922589504531458
Position 6388: 0.07760601726842323
Position 2749: 0.07599756884596431
Position 4592: 0.07570846411427647
Position 4796: 0.07445153292362834
Position 8332: 0.07287952976281882
Position 5744: 0.05384856687605178
Position 1040: 0.053797741364490004
Position 6510: 0.052525584214365026
Position 6614: 0.05243250912888699
Position 3110: 0.051367813229614055
Position 9251: 0.046075865435950845
Position 3885: 0.04553096443182539
Position 4873: 0.040955768050686146
Position 7242: 0.0404393083626925
Position 8849: 0.03788718289563594
Position 6211: 0.03243984489430046
Position 8606: 0.03082648849579586
Position 4292: 0.030516088332491836
Position 11199: 0.030272263528472593
Position 5027: 0.026193214838269214
Position 12117: 0.024787194717700217
Position 5535: 0.023787912490197013
Position 5912: 0.02199993961348834
Position 5700: 0.020125845490443182
Position 7581: 0.019792341053578435
Position 3844: 0.019788272673892732
Position 9306: 0.01881485166397951
Position 8153: 0.018217944499861093
Position 10228: 0.018180553489433378
Position 8409: 0.017837164913237825
Position 5716: 0.01678100640950616
Position 5741: 0.016425054533755774
Position 8159: 0.016149455383407545
Position 4930: 0.015088568965728069
Position 9446: 0.01496791077549162
Position 8445: 0.014330758314077985
Position 2785: 0.014194980260399026
Position 4322: 0.013092676717262317
Position 1608: 0.012001991037508382
Position 8969: 0.01139005867500439
Position 6808: 0.010020241025224311
Position 6591: 0.009832382389262208
Position 3882: 0.008197423157109161
Position 6246: 0.008149554262033138
Position 7746: 0.007879482250725102
Position 10854: 0.0074876588336745395
Position 7872: 0.006860246703889569
Position 1662: 0.006776133713029336
Position 3487: 0.0063954219279786515
Position 5829: 0.006281901030364052
Position 2663: 0.006236971666751141
Position 6258: 0.006009171437035635
Position 10017: 0.005811974377825157
Position 1810: 0.005622699562826651
Position 5886: 0.005565312007651214
Position 7424: 0.005485921105501562
Position 1900: 0.005484753767939736
Position 11593: 0.005428274980447278
Position 5231: 0.005334122613747251
Position 7723: 0.005317170998068945
Position 5051: 0.0053079852678481676
Position 1854: 0.0051689325108675655
Position 2900: 0.004340660202836541
Position 8822: 0.004288327465927314
Position 6390: 0.004279142549394112
Position 11849: 0.004264479154693014
Position 1181: 0.004213230474459342
Position 10443: 0.0037732431947366044
Position 10929: 0.0036702997112955382
Position 5192: 0.003520548233945187
Position 1649: 0.0034959203004122853
Position 7802: 0.003441110681739305
Position 5045: 0.0033635005131118128
Position 4906: 0.0033077424337373145
Position 8725: 0.0032023094167650465
Position 2426: 0.0031002800043896665
Position 10551: 0.002735753573945867
Position 10505: 0.002704176664158489
Position 6313: 0.0026137528651600053
Position 6908: 0.002603828380809711
Position 6182: 0.002488134967683202
Position 6337: 0.0024440445988957744
Position 11213: 0.0023119594676580973
Position 9660: 0.0023090491880949668
Position 10523: 0.002229728581931819
Position 1253: 0.0021162065579924914
Position 3911: 0.002058544047386641
Position 443: 0.0019819234954484627
Position 925: 0.0017799627262401006
Position 11238: 0.0016891179365738362
Position 2699: 0.0016752496662316315
Position 4826: 0.001666717039075415
Position 1072: 0.001641974712331363
Position 9666: 0.001634750321263772
Position 525: 0.001632805682417496
Position 1953: 0.001597482792724144
Position 6767: 0.001468132958461379
Position 2813: 0.0014498179902144095
Position 4836: 0.0014216484127975023
Position 6241: 0.0014066155146472115
Position 3198: 0.0013279162676353138
Position 5801: 0.0012997371996807683
Position 9236: 0.001294667800763861
Position 5113: 0.0012654805920074164
Position 7699: 0.0012511635908202842
Position 7207: 0.0012328778847694628
Position 11235: 0.0012035618489212325
Position 10459: 0.0011990566873088917
Position 631: 0.0011346808274389363
Position 10494: 0.001103148614414303
Position 943: 0.001093131722178835
Position 11204: 0.001078963438396347
Position 8253: 0.0010273340680864154
Position 10857: 0.0009730994887154213
Position 4805: 0.0009074556824275613
Position 5512: 0.0008756426089703737
Position 6317: 0.0008749922174273944
Position 6060: 0.0008434441998857333
Position 8212: 0.0008434194387717012
Position 12271: 0.0007925592368804911
Position 6217: 0.0007917865710050064
Position 5922: 0.0007866898142351729
Position 5957: 0.0007567236846400297
Position 2571: 0.000736337949218853
Position 10596: 0.0007243980485484514
Position 2350: 0.0006487729030673108
Position 7027: 0.0006393611444167084
Position 8449: 0.0005987670487059933
Position 9461: 0.0005271215916863984
Position 10769: 0.0005214200643370054
Position 7164: 0.0004859720056456003
Position 11217: 0.0004342343527493729
Position 5587: 0.00041059413363123555
Position 9694: 0.00039704471857743214
Position 8117: 0.000393403230411599
Position 5276: 0.00039302935676309523
Position 9009: 0.00038644984314508367
Position 5636: 0.00035941422238907695
Position 3934: 0.0003264614207301426
Position 7818: 0.0003073195238063707
Position 1006: 0.0003067344632237467
Position 8961: 0.0003024552260684365
Position 1925: 0.00029946234206420716
Position 6229: 0.00027590781407337857
Position 8121: 0.00026930485544087915
Position 857: 0.0002452120283006773
Position 1679: 0.00021552457903761392
Position 6779: 0.00018459348148416622
Position 2032: 0.00015827299885865209
Position 8452: 0.0001560504404755376
Position 6814: 0.0001404679595768939
Position 3946: 0.00013551603365064693
Position 4724: 0.00013323437215669858
Position 9774: 0.000123779357110719
Position 3929: 0.00012342868739714143
Position 1407: 0.00010663479644257392
Position 5688: 9.849686259809523e-05
Position 11126: 9.467582115171743e-05
Position 9346: 9.248054815221468e-05
Position 5618: 8.491988466029737e-05
Position 222: 8.242210165276153e-05
Position 7898: 8.173547739117127e-05
Position 1300: 7.188446786286833e-05
Position 1280: 7.110237544591677e-05
Position 427: 6.635652002561172e-05
Position 7879: 6.482437367891642e-05
Position 9529: 6.288300343346494e-05
Position 5772: 6.204828336824436e-05
Position 9545: 6.182436333555135e-05
Position 7595: 6.036652738164827e-05
Position 422: 5.637917439471336e-05
Position 10112: 5.1500372545339086e-05
Position 8644: 4.448687743368099e-05
Position 6755: 4.408477797473689e-05
Position 5758: 4.218779987376208e-05
Position 6555: 3.9848440198187636e-05
Position 306: 3.747322137428735e-05
Position 6856: 3.6785941861420596e-05
Position 4990: 3.47896020874274e-05
Position 6637: 3.312148778645364e-05
Position 7368: 2.9722784197163028e-05
Position 7052: 2.8823949132043554e-05
Position 10173: 2.6337262199071606e-05
Position 6101: 2.5363103460115178e-05
Position 7597: 1.810115094119645e-05
Position 7704: 1.7888250768856596e-05
Position 878: 1.422660997760179e-05
Position 6640: 1.0786524206648519e-05
Position 9292: 9.18950406652587e-06
Position 10325: 7.55593009497023e-06
Position 7334: 7.528758887029609e-06
Position 962: 6.552114514759853e-06
Position 1223: 5.110030418731297e-06
Position 948: 3.8434429126823275e-06
Position 365: 3.6968506066448325e-06
Position 699: 3.029599999177491e-06
Position 150: 1.8071567820203084e-06
Position 289: 1.75309018659936e-06
Position 9326: 1.1681184559430594e-06
Position 863: 9.837722597032712e-07
Position 1370: 7.964328189058084e-07
Position 1142: 7.101621915666842e-07
Position 641: 6.83116097371635e-07
Position 7634: 6.801822072844506e-07
Position 9825: 4.685454356560292e-07
Position 336: 1.9872273696681634e-07
Position 665: 1.9486628046130285e-07
Position 199: 1.9432638165940625e-07
Position 638: 1.4049070476393928e-07
Position 10206: 1.2981218455022628e-07
Position 735: 1.0613972411263233e-07
Position 592: 1.0419065501409217e-07
Position 247: 8.544444413762602e-08
Position 380: 8.189941363953526e-08
Position 180: 1.8800936627581928e-08
Position 464: 8.336868756177007e-09
Position 233: 5.079756844236717e-09
Position 742: 4.1654567648032445e-09
Position 284: 2.3901653394676867e-09
