Gene = ebd2
Position 488: 7.666669368468685e-07
Position 574: 6.226394939122302e-07
Position 3991: 5.941370400331971e-07
Position 636: 5.788091600729337e-07
Position 3383: 3.9518118172119865e-07
Position 431: 3.4078913086216163e-07
Position 3708: 2.05931512633915e-07
Position 3274: 1.4941290402960683e-07
Position 3570: 1.1939876760592023e-07
Position 3320: 1.0991368864695529e-07
Position 63: 1.0620316763150331e-07
Position 3858: 5.80725082604772e-08
Position 71: 3.270766178104617e-08
Position 3572: 5.718974354600068e-09
Position 429: 1.3954085850894702e-10
Position 910: 3.994246499718899e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3212: 0.9972590735356398
Position 2333: 0.8835027996501905
Position 1954: 0.3506509177865412
Position 3592: 0.1205085542694422
Position 1067: 0.08247512381849913
Position 237: 0.06220801100606053
Position 316: 0.05673361775134888
Position 678: 0.039558239355700596
Position 728: 0.018833108390876485
Position 3567: 0.017797911462033623
Position 1885: 0.016974404037503346
Position 4085: 0.014047978703500523
Position 1095: 0.013609925930918339
Position 1245: 0.009377199140596898
Position 332: 0.00862597228257638
Position 3843: 0.007344298837678006
Position 4478: 0.006052396557799945
Position 3683: 0.005507325808371183
Position 2978: 0.005056863477395693
Position 4037: 0.004283515275661231
Position 4023: 0.0035185540384769353
Position 1675: 0.0034248724142493733
Position 3814: 0.0032005107544377577
Position 732: 0.0026877653718123742
Position 1071: 0.0026620122069635327
Position 2096: 0.0022831414608095045
Position 556: 0.002201498106704007
Position 4064: 0.002189557769048504
Position 2391: 0.0019117834617313808
Position 3629: 0.0018980731765869967
Position 3941: 0.0017586501885866958
Position 697: 0.0014963165623170715
Position 405: 0.0013841661404868323
Position 636: 0.001292098246995806
Position 3178: 0.0012042319527095552
Position 3904: 0.001182110607703578
Position 275: 0.0010246103453396592
Position 1034: 0.0009819992746991325
Position 2285: 0.0008267377691129411
Position 693: 0.0008089315941757703
Position 4270: 0.0007899016935526907
Position 3050: 0.000768963901859511
Position 514: 0.0007673003098258321
Position 2343: 0.0007266967802952147
Position 2655: 0.0007069036733264117
Position 680: 0.0007027874324828732
Position 3545: 0.0006238978340120103
Position 1590: 0.0006227559416422271
Position 702: 0.0004616803669943585
Position 3512: 0.0004583481974421765
Position 1998: 0.0004575834144223673
Position 1934: 0.00043559275819085797
Position 661: 0.00037877061652464607
Position 1748: 0.00037436490086674857
Position 3823: 0.0003330738917565552
Position 1992: 0.00031197950021671054
Position 3719: 0.0002995143406402022
Position 2205: 0.0002982722693119386
Position 4299: 0.0002936458967304628
Position 3260: 0.00028051846140653104
Position 246: 0.00025900969014478023
Position 3662: 0.0002554436265416942
Position 3613: 0.00023284275317131221
Position 2070: 0.00022462462576390238
Position 1891: 0.00022309881846153056
Position 4491: 0.00019164494846860288
Position 338: 0.00018685936392324822
Position 3783: 0.00016772833922042038
Position 95: 0.00015792023270513208
Position 385: 0.0001530615964358597
Position 1017: 0.00014797233521439507
Position 4372: 0.0001430429934767887
Position 797: 0.00013359811666520776
Position 4109: 0.00012052194632817132
Position 1320: 0.00011400021881928914
Position 3795: 0.00010956008146954917
Position 957: 0.00010151509070777904
Position 1159: 9.461471573442649e-05
Position 1704: 9.241679162485976e-05
Position 4446: 9.032376737922949e-05
Position 531: 8.640084483735472e-05
Position 4304: 8.615031860515382e-05
Position 1543: 8.341762608295333e-05
Position 2810: 8.334019303015353e-05
Position 1633: 7.525408408596103e-05
Position 818: 7.040044001351247e-05
Position 1924: 6.48422506491587e-05
Position 79: 5.625676434776546e-05
Position 2207: 4.966632896382816e-05
Position 259: 4.405562326526358e-05
Position 111: 3.8953335450231e-05
Position 812: 3.874703788337514e-05
Position 1959: 2.8348846917677136e-05
Position 1766: 2.5170472530791495e-05
Position 3307: 2.4265321542359405e-05
Position 1075: 2.404521871219152e-05
Position 2181: 2.1908981182335142e-05
Position 969: 2.1234902742682128e-05
Position 3912: 2.025001357294455e-05
Position 2161: 1.958643598971942e-05
Position 1967: 1.8646786267677337e-05
Position 1630: 1.5996087271938324e-05
Position 994: 1.2835985271395436e-05
Position 1646: 1.2677005462657794e-05
Position 568: 1.055299324308033e-05
Position 1253: 8.527177043320694e-06
Position 3079: 8.377994312275139e-06
Position 452: 7.844695421556345e-06
Position 3699: 7.836541272801027e-06
Position 983: 7.631974469055277e-06
Position 3301: 4.826485176711735e-06
Position 714: 4.713802916939784e-06
Position 584: 2.2504501008765247e-06
Position 3368: 1.958297717062359e-06
Position 647: 1.9107824408409595e-06
Position 762: 1.832343271111281e-06
Position 754: 1.769817434088435e-06
Position 2730: 1.4122852099214802e-06
Position 3426: 1.2553011430954914e-06
Position 117: 1.1432110935298157e-06
Position 3349: 7.331645967488544e-07
Position 164: 6.277542815735814e-07
Position 471: 5.230216018302026e-07
Position 1138: 2.89510738656972e-07
Position 3529: 1.3656949715914406e-07
Position 3523: 9.41047229498925e-08
Position 1166: 6.921688621177415e-08
Position 475: 6.169458598177466e-08
Position 1327: 5.350846724253039e-08
Position 138: 5.294910229166416e-08
Position 217: 5.1231599521007775e-08
Position 182: 3.1255356997560706e-08
Position 189: 1.6496630860637435e-08
Position 149: 1.1592096961497181e-08
Position 862: 8.872213346471824e-09
Position 199: 6.619851553810827e-09
Position 1549: 3.87501095797851e-09
Position 208: 2.135704744148858e-09
Position 904: 4.255412988134733e-10
Position 174: 2.869219360812296e-10
Position 186: 1.1800620939660427e-10
Position 381: 9.706708442145577e-13
Position 251: 8.65634237838172e-15
