Gene = smog
Position 415: 1.9803107170003957e-05
Position 19241: 1.8264007564605995e-05
Position 525: 1.7015730197858588e-05
Position 2314: 1.697973031440756e-05
Position 18832: 1.6545993188723204e-05
Position 2326: 1.601259431347297e-05
Position 21901: 1.59862529062356e-05
Position 2181: 1.5062226470119915e-05
Position 19467: 1.4890349185669035e-05
Position 1661: 1.3974893444585164e-05
Position 1265: 1.3414939104406376e-05
Position 321: 1.321530539617361e-05
Position 21009: 1.2923706078819434e-05
Position 495: 1.2881731318619345e-05
Position 19505: 1.2795240819234935e-05
Position 1217: 1.2616700479504722e-05
Position 18336: 1.1990156555499669e-05
Position 1350: 1.1895393270627017e-05
Position 18462: 1.087551214836169e-05
Position 331: 1.0842780082460803e-05
Position 19069: 9.587043613018614e-06
Position 18790: 8.283023185870631e-06
Position 21557: 8.250825571189064e-06
Position 1020: 7.816015079382746e-06
Position 568: 7.502608302108887e-06
Position 812: 7.147892419778988e-06
Position 18674: 6.6301951610488875e-06
Position 19208: 6.461248961180004e-06
Position 19610: 6.417899305279475e-06
Position 5691: 5.699056679605204e-06
Position 21818: 5.460327377946355e-06
Position 18877: 5.429263940375262e-06
Position 899: 4.974078011471527e-06
Position 18613: 4.830083063985493e-06
Position 19195: 4.431302731361057e-06
Position 19327: 4.428106175873021e-06
Position 822: 3.945282787415094e-06
Position 258: 3.862083946206702e-06
Position 21762: 3.7568854093687023e-06
Position 18347: 3.5117073635950524e-06
Position 22297: 3.2336540189054887e-06
Position 18627: 3.1150180158630673e-06
Position 22511: 2.693590666228963e-06
Position 306: 2.6455305516405745e-06
Position 5: 2.4283561577705734e-06
Position 21353: 2.4273207850207916e-06
Position 19292: 2.378353834473226e-06
Position 499: 2.3362191823189423e-06
Position 18763: 2.2820975957353707e-06
Position 3469: 2.27996741015515e-06
Position 18852: 2.2171670782327455e-06
Position 19588: 2.188821772109591e-06
Position 21310: 2.1094032810466944e-06
Position 21552: 2.071452863596346e-06
Position 1801: 2.009690467388018e-06
Position 579: 1.934238322807218e-06
Position 19438: 1.9202851620576353e-06
Position 461: 1.919845812793382e-06
Position 308: 1.6484647692052003e-06
Position 18862: 1.6019039547020343e-06
Position 620: 1.538165434412003e-06
Position 1291: 1.5380372481949291e-06
Position 1493: 1.5159949031285523e-06
Position 2910: 1.4228019288232376e-06
Position 18767: 1.413089158072325e-06
Position 18455: 1.339614541715566e-06
Position 18823: 1.3368941983459678e-06
Position 21316: 1.2196930411464984e-06
Position 21336: 1.1809601196299033e-06
Position 21594: 1.1585542406442588e-06
Position 235: 1.0978490104371518e-06
Position 21759: 1.0808092101003228e-06
Position 19324: 1.0805364342513207e-06
Position 21283: 1.06031545937976e-06
Position 516: 9.912899794138126e-07
Position 2600: 9.608630539499188e-07
Position 431: 8.097015739606078e-07
Position 642: 7.963112259853983e-07
Position 1304: 7.286385533861077e-07
Position 2672: 6.984107711485551e-07
Position 19067: 6.905872953205852e-07
Position 22200: 6.239306500047224e-07
Position 19409: 6.028038565937879e-07
Position 21519: 5.894220974915343e-07
Position 18482: 5.61609673085182e-07
Position 19253: 4.628883536656857e-07
Position 20919: 4.5713585583691056e-07
Position 20926: 4.415670826147889e-07
Position 18283: 4.095485474333032e-07
Position 20270: 3.799339479114761e-07
Position 20968: 3.3170462096463343e-07
Position 18507: 3.0742475755065123e-07
Position 609: 2.4345013705018066e-07
Position 242: 2.3536312405542366e-07
Position 810: 2.2813599047347134e-07
Position 802: 2.1829663483719054e-07
Position 18799: 2.1731591006428435e-07
Position 18468: 2.0908536560332857e-07
Position 841: 2.0416409909008036e-07
Position 18431: 2.013429355059462e-07
Position 482: 1.7255587610092038e-07
Position 19049: 1.612259617054057e-07
Position 595: 1.4089197987749145e-07
Position 876: 1.3346041948440408e-07
Position 18809: 1.3237091499909193e-07
Position 451: 1.269011623393486e-07
Position 19707: 1.1239709215529261e-07
Position 19726: 1.055249412346758e-07
Position 319: 9.617574906540307e-08
Position 21197: 8.411010727935916e-08
Position 18985: 6.270626663826765e-08
Position 18924: 6.19447821117462e-08
Position 18395: 3.9730617852278854e-08
Position 18548: 3.778163010406291e-08
Position 18939: 3.5545367450409385e-08
Position 21667: 2.462580629580771e-08
Position 19800: 1.3580133590285322e-08
Position 19951: 1.3185126166330158e-08
Position 18516: 1.0690926188592803e-10
Position 21495: 4.850412994315425e-11
Position 18433: 3.815859569457372e-11
Position 18356: 3.2990480266194166e-11
Position 18370: 2.975659087187938e-11
Position 21289: 1.7690117567595855e-11
Position 21377: 1.4760774975777215e-11
Position 18978: 4.313218559798475e-12
Position 18969: 3.842876591791438e-12
Position 19456: 6.398196183214721e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 21193: 0.9996360657724146
Position 18393: 0.9991704958540291
Position 18960: 0.9980350779090825
Position 19090: 0.9874234744279853
Position 17613: 0.9783151766650124
Position 17913: 0.9683595492780002
Position 18551: 0.9601047853763386
Position 22022: 0.90116490660614
Position 12283: 0.7738757960541084
Position 18211: 0.7415258469179329
Position 19634: 0.6817847867464947
Position 21477: 0.5514596147762278
Position 20731: 0.5267326361182104
Position 20946: 0.2613858332993252
Position 21007: 0.18789746711057292
Position 5675: 0.18353799732410306
Position 18151: 0.14814796179357817
Position 22373: 0.13445483849728646
Position 12713: 0.09923736886151584
Position 21552: 0.0988202939523827
Position 5797: 0.0915686359849014
Position 22538: 0.06794207445464964
Position 18115: 0.06671545613275888
Position 22352: 0.060841232458194366
Position 23243: 0.059007034512836
Position 5067: 0.04225247780030347
Position 18780: 0.040053981223480244
Position 22789: 0.038135999631372874
Position 22329: 0.03484912858717549
Position 17160: 0.033252104201240404
Position 4458: 0.033086202696782474
Position 4652: 0.031526311848222265
Position 4524: 0.029551381375744593
Position 4993: 0.027747776294827994
Position 22045: 0.026176284512459687
Position 19998: 0.02386956496621667
Position 20270: 0.020310167199362718
Position 21943: 0.019056021412970383
Position 20815: 0.01785458937809377
Position 5094: 0.017805784836545605
Position 1239: 0.0177717106174041
Position 22553: 0.016152108219397658
Position 17202: 0.015394951473968733
Position 22573: 0.014216661672022752
Position 21677: 0.01417550105059257
Position 21835: 0.013660213895261644
Position 21384: 0.012703490187007282
Position 20820: 0.011953911367561711
Position 20438: 0.011763814377437006
Position 20300: 0.01075430676304832
Position 23178: 0.010573628513411232
Position 22763: 0.009676747325031005
Position 22377: 0.009516892976894
Position 22638: 0.009215659667259605
Position 1533: 0.00811549080750197
Position 20362: 0.007865983740440194
Position 22818: 0.007809101870774797
Position 20541: 0.007801915947574658
Position 19687: 0.007580660471615354
Position 20953: 0.006578431884947128
Position 21913: 0.006526500132087701
Position 21984: 0.006273496244802477
Position 21869: 0.005993921454503266
Position 5379: 0.005879342907211748
Position 23036: 0.005332063378614194
Position 23103: 0.004956587299937101
Position 12156: 0.004698367989815839
Position 22603: 0.004402090339086839
Position 22394: 0.004266845620680468
Position 21404: 0.004230067794407792
Position 23535: 0.004219096033143995
Position 18226: 0.0037408832343547123
Position 16571: 0.003583548425033102
Position 5037: 0.003519961579248076
Position 23217: 0.003328994700815462
Position 20341: 0.003228490445288909
Position 1570: 0.0030103523747649127
Position 18159: 0.002740488875796874
Position 18083: 0.0027289799396001094
Position 20561: 0.0025829042878143227
Position 4908: 0.0024210919618562724
Position 22666: 0.0022843115333244764
Position 11696: 0.0022321601036506896
Position 2283: 0.001954620743234204
Position 11078: 0.0019045738772833867
Position 2427: 0.001767620455174362
Position 4695: 0.0017186530447132436
Position 21683: 0.0016206438034440966
Position 19947: 0.001586756763605672
Position 18783: 0.0014931581415836863
Position 19123: 0.0014390534801185257
Position 19344: 0.001375886313035325
Position 645: 0.0013586816694054027
Position 22752: 0.0013582965191949999
Position 1482: 0.0013479966851729973
Position 5782: 0.0013146391366981986
Position 21805: 0.001236881366626643
Position 4386: 0.0012004207560988352
Position 22889: 0.0010430197349369432
Position 19540: 0.0009976281776472847
Position 1978: 0.0009319624009952166
Position 18666: 0.0009295201253003748
Position 23286: 0.0009294450091534516
Position 5315: 0.0008800216255210762
Position 1125: 0.0007935512153387157
Position 21305: 0.0007475712037828243
Position 11763: 0.0007114492882459738
Position 20767: 0.0007053044947680964
Position 820: 0.0006247587622665607
Position 19766: 0.0006098534118436878
Position 19964: 0.0005855794900603108
Position 23790: 0.0005813999906089929
Position 1780: 0.0005710757990449009
Position 1321: 0.0005402167984628564
Position 20661: 0.0005368264027438916
Position 2082: 0.0005345257525417448
Position 21722: 0.0005333092011155006
Position 4147: 0.0005133423740435192
Position 19904: 0.0005044603963303842
Position 21353: 0.00048455843834352386
Position 1754: 0.0004694343567707108
Position 6074: 0.0004673484472071737
Position 1998: 0.0004561806773293431
Position 18316: 0.0004183913222459792
Position 19399: 0.0004133755490743603
Position 20966: 0.0004015914638685712
Position 11548: 0.00038866093564126925
Position 3102: 0.0003603122161897301
Position 1007: 0.0003206142682960756
Position 22093: 0.0003055935656268163
Position 18177: 0.00030303176714275047
Position 19351: 0.00030157422607728757
Position 22265: 0.0002708563437463461
Position 1666: 0.0002545884914453923
Position 778: 0.0002408505952005086
Position 18395: 0.0002272577419468204
Position 1424: 0.0002266027023244127
Position 2190: 0.00022574753539202544
Position 22767: 0.00019039132987341912
Position 18023: 0.0001884915658159417
Position 21239: 0.00018633118857406695
Position 2471: 0.00017749835933537808
Position 20465: 0.00016910698076996557
Position 19558: 0.0001577257754390218
Position 1367: 0.00015654952761286724
Position 20742: 0.00015488614134319352
Position 1409: 0.00014667981663436612
Position 20120: 0.00014246905187775778
Position 19574: 0.00013162538207487384
Position 20000: 0.00013157619475915387
Position 6203: 0.00012727230172694974
Position 21843: 0.00011914278764754267
Position 19930: 0.0001168581850744184
Position 18242: 0.00011586427105668208
Position 2317: 0.0001091588136270863
Position 18588: 0.00010262636595667843
Position 258: 0.00010198072664058598
Position 2130: 0.00010168523400378617
Position 20762: 9.585846237452142e-05
Position 21411: 8.763074450960402e-05
Position 18755: 8.620277080122047e-05
Position 5691: 8.511381551195198e-05
Position 3534: 8.487131731388579e-05
Position 19670: 7.886777333860794e-05
Position 2342: 7.477910094474868e-05
Position 748: 7.201733773151701e-05
Position 938: 6.694154691349886e-05
Position 19467: 6.382053114630619e-05
Position 20413: 5.332998424958433e-05
Position 20571: 4.486023878764247e-05
Position 2034: 4.396609217227913e-05
Position 19577: 3.924085035702308e-05
Position 18786: 3.5168584265608834e-05
Position 19588: 3.327264688703325e-05
Position 20163: 3.264499775063017e-05
Position 3636: 2.9168154800279047e-05
Position 2988: 2.869638909464409e-05
Position 3029: 2.662694540760515e-05
Position 22061: 2.6049390865273074e-05
Position 21212: 2.32219282150659e-05
Position 17271: 2.120010661137763e-05
Position 3948: 2.002697498983866e-05
Position 3552: 1.9167808834535435e-05
Position 19571: 1.8714062905416943e-05
Position 21221: 1.7715583782239203e-05
Position 21227: 1.6014815560589897e-05
Position 18924: 1.5304959245778246e-05
Position 21256: 1.4846022292384582e-05
Position 2985: 1.1174756975834713e-05
Position 19417: 8.106710456848684e-06
Position 18789: 7.722255006843524e-06
Position 20058: 7.021692921699062e-06
Position 22030: 6.886166549614947e-06
Position 21917: 6.827318676685764e-06
Position 3927: 6.250456400270561e-06
Position 2433: 5.613248829737249e-06
Position 19593: 5.144510910315935e-06
Position 1304: 5.083245093730686e-06
Position 1157: 4.539047915450293e-06
Position 1446: 4.180123025653547e-06
Position 19546: 4.021947090303217e-06
Position 837: 3.225012375735174e-06
Position 19229: 3.198805797571803e-06
Position 19357: 2.8128557753956575e-06
Position 1499: 2.7282130504274807e-06
Position 22117: 2.5744192509108366e-06
Position 18699: 1.698035357544593e-06
Position 1043: 1.3738508534944693e-06
Position 1175: 1.345514176310215e-06
Position 1584: 1.3433937008879427e-06
Position 18993: 1.2798559812083929e-06
Position 19034: 8.510170765729299e-07
Position 18888: 6.209725394372252e-07
Position 19192: 5.809286490409869e-07
Position 21260: 5.666988513152645e-07
Position 19808: 5.438265727585569e-07
Position 19486: 2.936663659819447e-07
Position 19777: 2.8295261348293576e-07
Position 19267: 2.69382511062847e-07
Position 19548: 1.7030328409401138e-07
Position 18939: 1.5552989766075035e-07
Position 18352: 1.160803024726674e-07
Position 21688: 1.0828022434539025e-07
Position 19520: 8.221612567501592e-08
Position 19369: 3.4326098913356035e-08
Position 19732: 3.24650441771614e-08
Position 19138: 2.8505563197251266e-08
Position 19422: 2.6907283484171108e-08
Position 18427: 2.572748712140842e-08
Position 19153: 1.3460765518761067e-08
Position 21692: 6.435650967462171e-09
Position 21331: 4.917518794910114e-09
