Gene = Zmynd10
Position 819: 1.2954449748470266e-06
Position 988: 9.657621525413689e-07
Position 742: 8.698756346184047e-07
Position 452: 7.825625619291936e-07
Position 899: 7.399934106649536e-07
Position 239: 6.990742255919806e-07
Position 242: 5.348543111810901e-07
Position 590: 5.153573798382115e-07
Position 236: 4.904398030180272e-07
Position 584: 4.545074652918726e-07
Position 1452: 4.076283785732072e-07
Position 901: 3.4760718610519375e-07
Position 1215: 3.4587350168535665e-07
Position 442: 2.9363090392546837e-07
Position 756: 2.754975072773866e-07
Position 164: 2.5531277999323284e-07
Position 596: 2.3357795493183267e-07
Position 907: 1.45016867973299e-07
Position 955: 1.1104793654274181e-07
Position 1590: 5.5472313229623e-08
Position 122: 1.6795147712380103e-08
Position 173: 8.172585049183438e-09
Position 182: 2.9079353490600022e-09
Position 248: 4.53412866248114e-10
Position 218: 3.219380184326797e-10
Position 199: 1.092055283361862e-10
Position 124: 9.043884964174005e-12
Position 251: 6.074149126876491e-13
