Gene = Reph
Position 405: 3.737914765077007e-05
Position 901: 3.720295762731243e-05
Position 1137: 3.421132733158023e-05
Position 3872: 3.175878476690352e-05
Position 3698: 3.147772624161672e-05
Position 2140: 3.144956935559478e-05
Position 3927: 3.044404031840715e-05
Position 4204: 2.563975374054563e-05
Position 903: 2.520290094787463e-05
Position 47: 2.4933037902321008e-05
Position 2060: 2.3751546336613147e-05
Position 35: 2.1879683510768572e-05
Position 4509: 2.1648330763056006e-05
Position 1194: 2.0261023878342183e-05
Position 1348: 1.989204111419019e-05
Position 3588: 1.8816985634157988e-05
Position 1335: 1.777773996894347e-05
Position 688: 1.3806889238299821e-05
Position 4137: 1.1542014431200991e-05
Position 1023: 8.655846533125234e-06
Position 3935: 7.774573212175393e-06
Position 5331: 7.662195944959223e-06
Position 4013: 6.96657675527504e-06
Position 603: 4.277799669009739e-06
Position 1058: 4.0096382368684475e-06
Position 481: 3.7091381017491606e-06
Position 433: 3.176878897945842e-06
Position 3760: 2.9233297279246093e-06
Position 234: 2.849209547803904e-06
Position 467: 2.503856635355109e-06
Position 273: 1.842275882079163e-06
Position 5433: 1.700740279746608e-06
Position 479: 1.5683874805308031e-06
Position 1683: 1.5221317052655107e-06
Position 4880: 1.1837590274359987e-06
Position 10: 1.1314812701029045e-06
Position 3458: 8.545730635272518e-07
Position 1731: 8.504043213614607e-07
Position 5681: 5.699258032812843e-07
Position 220: 5.541536075824124e-07
Position 210: 4.33026522178993e-07
Position 550: 3.8370839669352203e-07
Position 789: 3.68119375478378e-07
Position 190: 3.0473771117587646e-07
Position 5188: 2.7981271030081496e-07
Position 605: 1.823463885807484e-07
Position 4146: 1.28623127724728e-07
Position 5093: 1.0382911334287999e-07
Position 413: 7.605603741267865e-08
Position 3852: 6.214336640193419e-08
Position 563: 3.512430771533252e-08
Position 411: 2.763638215691865e-08
Position 4182: 1.6579209936285146e-08
Position 1506: 1.239769322833559e-08
Position 3979: 1.0343017351706186e-08
Position 1446: 9.317832240713662e-09
Position 255: 8.741583235360579e-09
Position 4176: 6.2796519055691305e-09
Position 266: 5.822791915756287e-09
Position 114: 4.622543156031567e-09
Position 3762: 3.6710485496108244e-09
Position 469: 2.271028471874796e-09
Position 725: 1.061035644692418e-09
Position 439: 1.4771468757191758e-10
Position 3678: 5.601716127600826e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3423: 0.9891494666753757
Position 3979: 0.955687087768907
Position 5043: 0.8718869214907851
Position 3587: 0.8645678092207466
Position 704: 0.3781068033801695
Position 1977: 0.34015064802533407
Position 3637: 0.08098025291253975
Position 1198: 0.060880570258309154
Position 4386: 0.03689489750908467
Position 1247: 0.0367742360964626
Position 285: 0.026928565417485676
Position 3611: 0.023593907918368358
Position 5664: 0.014864872314385177
Position 4146: 0.014511595696867994
Position 3634: 0.012533157896845698
Position 758: 0.009951385304058454
Position 1955: 0.009687162898664737
Position 2758: 0.008925147706138706
Position 5870: 0.008600934674625317
Position 4547: 0.008554342786858404
Position 5049: 0.007748484850469369
Position 2683: 0.007726380500696018
Position 3391: 0.007227824577982686
Position 5839: 0.006072471004882308
Position 1748: 0.005968158117628725
Position 3673: 0.005663781545928543
Position 1050: 0.00553551011178462
Position 1036: 0.005391500514266565
Position 4892: 0.0050061975731810985
Position 4482: 0.00447051882229906
Position 6069: 0.004027334487449696
Position 2881: 0.003855542772729162
Position 2462: 0.0032424650574913276
Position 5878: 0.003034749257559551
Position 3678: 0.0030289437532347663
Position 6402: 0.0026644988129982915
Position 4821: 0.0026405753545375205
Position 2094: 0.0024132235662224144
Position 4701: 0.0022891929385311987
Position 3721: 0.0021441591584244937
Position 4824: 0.0021010702563056156
Position 4763: 0.001865472408590175
Position 862: 0.0016721306092874323
Position 240: 0.0014926469017769453
Position 4664: 0.0013241928489544517
Position 2214: 0.0012630943792049337
Position 6277: 0.0012272230698740132
Position 1264: 0.001177884083324892
Position 4562: 0.0011682337431704656
Position 6133: 0.0011364907062988688
Position 6484: 0.001065849562124319
Position 5541: 0.0010586800261491165
Position 789: 0.001020214393399562
Position 2335: 0.0009301120987516096
Position 6264: 0.0009098566666948779
Position 128: 0.0008968145672288185
Position 576: 0.0008735801144700207
Position 5977: 0.0008477177845693149
Position 1070: 0.000824460242233002
Position 1087: 0.0007825231206883918
Position 3011: 0.0007437049698001367
Position 4514: 0.000629797159725566
Position 2999: 0.0005911968460201503
Position 1900: 0.0005410104779861439
Position 492: 0.0005333541922626345
Position 5513: 0.0005302149384087593
Position 2027: 0.00052565554623665
Position 5972: 0.0005002163590664894
Position 613: 0.0004978973189837256
Position 5453: 0.00046839674935038404
Position 433: 0.0004437683114251977
Position 6260: 0.00043978736146084316
Position 2499: 0.0004276358799766856
Position 1645: 0.0003989365316367163
Position 2836: 0.00036900078382443014
Position 4506: 0.00035601118077048776
Position 5421: 0.00032402889429902575
Position 1058: 0.00032164604034068953
Position 3858: 0.00032090804573023916
Position 5672: 0.00031308156729004165
Position 6012: 0.00031003221219743406
Position 1356: 0.00029612726149530217
Position 807: 0.0002937617838449289
Position 5376: 0.0002936481071091298
Position 4915: 0.0002856688677563644
Position 371: 0.00027447700006384495
Position 4633: 0.0002553952689952768
Position 5399: 0.0002481718239706673
Position 5396: 0.00024626869835900404
Position 839: 0.00024010988813764761
Position 1607: 0.00023632193394792554
Position 538: 0.00023286581405636473
Position 2694: 0.00023180310801230924
Position 4909: 0.00022988438809491633
Position 5817: 0.0002165946420132275
Position 293: 0.00021294272182241207
Position 4675: 0.00019442298228112195
Position 4360: 0.00019124065546864536
Position 579: 0.00017788663933585022
Position 4684: 0.00016687065124424062
Position 346: 0.0001651333460696258
Position 4229: 0.00016447065780520053
Position 5775: 0.0001498887124204288
Position 5146: 0.0001404686455699158
Position 563: 0.00013824693309012772
Position 146: 0.00013327806907674397
Position 359: 0.0001171943659850329
Position 4876: 0.00011629178823585666
Position 1110: 0.00011264678999657645
Position 266: 0.00010776869764892304
Position 526: 0.00010742140182620542
Position 4843: 9.81564213585408e-05
Position 4354: 9.150901522495906e-05
Position 911: 8.301407247497462e-05
Position 4398: 8.282246930541993e-05
Position 588: 7.27006150048374e-05
Position 4494: 6.700892330191426e-05
Position 5135: 6.157805373366728e-05
Position 6167: 5.362365273461518e-05
Position 4979: 5.101719686487662e-05
Position 1437: 5.019695234309421e-05
Position 4062: 4.502553950407159e-05
Position 4681: 4.32076398960608e-05
Position 299: 2.9213628940525843e-05
Position 1335: 2.4046918148133826e-05
Position 5261: 2.1837596339052498e-05
Position 377: 2.1188803635929285e-05
Position 5287: 1.763424269395165e-05
Position 4722: 1.619024511174331e-05
Position 379: 1.4597665576544658e-05
Position 251: 1.4063814660959869e-05
Position 1328: 1.0494830059166717e-05
Position 3903: 6.1407506094480106e-06
Position 373: 5.616565068174659e-06
Position 550: 4.631291419950883e-06
Position 475: 4.535093942981668e-06
Position 3850: 3.4732479674017457e-06
Position 500: 3.469199835042434e-06
Position 3811: 2.70657444439151e-06
Position 253: 2.4461118507069106e-06
Position 851: 2.1561422569566216e-06
Position 3691: 2.062129964563762e-06
Position 450: 1.6427385662213152e-06
Position 273: 1.056160282217412e-06
Position 4213: 6.475426297510543e-07
Position 4051: 6.077857414114094e-07
Position 836: 4.5151615523796664e-07
Position 649: 4.338486277289036e-07
Position 383: 3.5539408963551756e-07
Position 4200: 2.604363549869057e-07
Position 4338: 2.0140667267877226e-07
Position 1442: 1.9461988708299387e-07
Position 4105: 1.5596092228599936e-07
Position 3997: 8.08596366471854e-08
Position 247: 6.74083440444804e-08
Position 158: 6.716865212830797e-08
Position 4443: 6.420863199304285e-08
Position 148: 5.4082454659373784e-08
Position 4159: 4.7022205251599886e-08
Position 4042: 4.264441512134722e-08
Position 457: 3.7899279808604055e-08
Position 152: 3.6261551919598475e-08
Position 4303: 2.20838811778009e-08
Position 245: 2.204485747592517e-08
Position 461: 1.8644970705066737e-08
Position 177: 1.598649640842968e-11
Position 186: 1.1075261336594679e-11
Position 190: 2.2571792818512012e-12
Position 167: 8.387135758404408e-14
Position 169: 7.996280923725024e-16
Position 173: 7.555742806888084e-16
Position 387: 9.444355738911726e-17
Position 171: 8.522601079255328e-17
