Gene = AIMP2
Position 684: 5.803803367842452e-06
Position 1175: 5.78679478477868e-06
Position 1226: 5.524133725431944e-06
Position 457: 5.047860825796601e-06
Position 1517: 4.445707611725921e-06
Position 288: 4.353519576561119e-06
Position 1514: 3.5465859557110626e-06
Position 1298: 3.500479712451582e-06
Position 1679: 3.1570593305450355e-06
Position 664: 2.70571107138542e-06
Position 445: 2.571907158506263e-06
Position 696: 2.126251818828711e-06
Position 299: 2.0301781133938087e-06
Position 265: 1.962145685812837e-06
Position 1601: 1.5754656823158933e-06
Position 197: 1.0970015226051905e-06
Position 248: 7.619360891113734e-07
Position 1182: 7.498399894281027e-07
Position 765: 7.009508747845948e-07
Position 783: 6.856001005583467e-07
Position 823: 6.79413514618014e-07
Position 954: 6.029217870904779e-07
Position 854: 2.7060824029877153e-07
Position 1636: 2.645516269336645e-07
Position 756: 2.3400074923042557e-07
Position 1620: 1.6711736322393568e-07
Position 844: 1.4469738780842716e-07
Position 272: 9.013782157326154e-08
Position 693: 7.89388325560424e-08
Position 463: 5.401925296423132e-08
Position 681: 4.547104564638174e-08
Position 702: 3.0476234116057625e-08
Position 798: 1.3606877374061553e-08
Position 829: 4.086111542682011e-11
Position 717: 8.073757130950344e-12
Position 269: 4.379496823291897e-12
Position 801: 1.6791037152683644e-12
