Gene = Ncoa6
Position 460: 0.0002768152236623282
Position 10192: 0.0002687104025207589
Position 9088: 0.00025944240962941776
Position 11157: 0.00025883208368528783
Position 3574: 0.00024754521236853763
Position 10244: 0.00024385682933747562
Position 11187: 0.00024314343303973737
Position 8444: 0.00023266050045409942
Position 352: 0.00023156230299220112
Position 8321: 0.00023106583919735776
Position 140: 0.00022336742911462863
Position 10249: 0.00019415212797352894
Position 251: 0.0001880058319861827
Position 3810: 0.00018384134950097904
Position 11332: 0.00017770747138297718
Position 9843: 0.00016725298711332668
Position 3602: 0.00016423317076187804
Position 9366: 0.00016404376011840233
Position 10418: 0.00016255171326117458
Position 9473: 0.00015527429671312903
Position 3039: 0.00014539438547835559
Position 2440: 0.00014281285579602205
Position 9303: 0.00014263058588397906
Position 10954: 0.00013931183657732088
Position 10431: 0.00012195790895787038
Position 8745: 0.00011529077997471875
Position 280: 0.00010551158741856807
Position 8867: 0.00010507065096751207
Position 8429: 9.879879434913984e-05
Position 2790: 9.705846506087701e-05
Position 6: 9.56590370234294e-05
Position 369: 9.199111440030906e-05
Position 9165: 8.951964789748576e-05
Position 8717: 8.464949047271276e-05
Position 394: 8.44286272483633e-05
Position 163: 7.888401751175582e-05
Position 432: 7.70580813587663e-05
Position 9354: 7.548916650805127e-05
Position 1187: 7.26914328212497e-05
Position 4299: 7.251472905438921e-05
Position 8381: 7.223786478123586e-05
Position 1734: 7.136749843813199e-05
Position 1912: 7.061589483040253e-05
Position 540: 6.696916191377949e-05
Position 4192: 6.291713630091734e-05
Position 8325: 6.156589231540792e-05
Position 1257: 6.118683125419838e-05
Position 671: 5.864088349137445e-05
Position 1206: 5.49314384634668e-05
Position 2434: 4.949780513111646e-05
Position 3685: 4.90706862530897e-05
Position 3320: 4.8262760129178906e-05
Position 637: 4.81942047530825e-05
Position 2688: 4.8012152637262e-05
Position 4882: 4.5965070166004915e-05
Position 4074: 4.4779453661996986e-05
Position 1526: 4.115386803670191e-05
Position 200: 4.002200783081338e-05
Position 6945: 3.943425110502505e-05
Position 214: 3.768696476638289e-05
Position 709: 3.4242336799095335e-05
Position 9091: 3.323060866482435e-05
Position 45: 3.2412479466523146e-05
Position 4768: 3.059970564447899e-05
Position 3354: 3.0388243835926e-05
Position 8764: 2.9493281619652918e-05
Position 1731: 2.9489176634756262e-05
Position 9332: 2.9467736556447562e-05
Position 9994: 2.692171202513206e-05
Position 4996: 2.5102266197162276e-05
Position 3116: 2.45601550908411e-05
Position 1331: 2.454193906879675e-05
Position 8088: 2.357398799176745e-05
Position 5596: 2.280322265751761e-05
Position 1064: 2.2636184464085386e-05
Position 131: 2.0353140630383173e-05
Position 9277: 1.9893698381178897e-05
Position 7509: 1.9680561523301884e-05
Position 829: 1.962193249827848e-05
Position 3735: 1.9080876567860236e-05
Position 1931: 1.892019670622663e-05
Position 2546: 1.728638423838543e-05
Position 696: 1.7217731822049308e-05
Position 9587: 1.4351902967265989e-05
Position 707: 1.392802455603321e-05
Position 4962: 1.3356591606233222e-05
Position 9905: 1.2706728076597443e-05
Position 758: 1.1457503405670855e-05
Position 1390: 9.79513867213225e-06
Position 8857: 9.79178019060734e-06
Position 4421: 9.371452891869839e-06
Position 287: 8.700244505726299e-06
Position 6288: 8.655908023046613e-06
Position 2025: 8.532570246615535e-06
Position 9541: 8.283352417309013e-06
Position 38: 8.238265418401543e-06
Position 947: 8.237134891009027e-06
Position 1656: 7.828030459426612e-06
Position 4888: 7.730125914366026e-06
Position 8876: 7.69373219578251e-06
Position 2074: 7.611970425590936e-06
Position 6078: 7.3976551703407784e-06
Position 2967: 7.193563015626505e-06
Position 1307: 6.75588580002134e-06
Position 519: 6.726929632911336e-06
Position 3370: 6.311811177923717e-06
Position 2582: 5.073751893917224e-06
Position 2982: 4.9558098503794885e-06
Position 2644: 4.79522470291276e-06
Position 743: 4.213220444546387e-06
Position 582: 4.117114115552883e-06
Position 1374: 3.973301018050767e-06
Position 8708: 3.836774647409465e-06
Position 414: 2.9373890353531528e-06
Position 8688: 2.718605120205779e-06
Position 2843: 2.709386985236598e-06
Position 998: 2.274540965285632e-06
Position 3036: 2.2691674248846584e-06
Position 72: 2.0914618963517275e-06
Position 406: 1.8905247139628627e-06
Position 2298: 1.8853063398523764e-06
Position 1891: 1.8398838398488908e-06
Position 496: 1.4237672496997044e-06
Position 970: 1.414964762761153e-06
Position 2893: 1.3386019844681506e-06
Position 2363: 1.3095755693338145e-06
Position 3435: 1.132802048669521e-06
Position 2822: 1.0507733679319802e-06
Position 430: 1.0157246340061402e-06
Position 2979: 8.312772557038352e-07
Position 16: 7.731699506045735e-07
Position 9274: 6.019135750942332e-07
Position 3091: 5.314260222002779e-07
Position 9895: 5.108262231201573e-07
Position 9900: 4.719699573554795e-07
Position 580: 4.1070963920376936e-07
Position 9448: 3.387492760003349e-07
Position 603: 2.532065234788975e-07
Position 408: 1.567828415246494e-07
Position 2345: 1.5586219345678577e-07
Position 972: 1.537275110431262e-07
Position 9575: 1.1785820007719937e-07
Position 9838: 8.785640544426651e-08
Position 9554: 7.160463239120327e-08
Position 9560: 6.565057466124864e-08
Position 8852: 2.4094934363475973e-08
Position 745: 7.227468474860881e-09
Position 9613: 5.719371109166568e-09
Position 8396: 4.990791150298227e-09
Position 8426: 4.8186995423348616e-09
Position 2071: 4.743820747585052e-09
Position 8478: 4.2381289132521375e-09
Position 1120: 2.9665630155093195e-09
Position 4780: 1.3959811963425117e-09
Position 8564: 6.297064541334696e-10
Position 2671: 2.0147740300130466e-10
Position 2777: 1.8892130347993737e-10
Position 8574: 1.716794821173352e-10
Position 736: 4.655414290299779e-12
Position 2003: 2.3019427258352656e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8246: 0.9995960398127874
Position 2019: 0.9941757921039273
Position 8808: 0.9827343830596015
Position 3453: 0.8395598743524538
Position 1773: 0.8157795157233917
Position 7965: 0.2722842221638401
Position 1776: 0.1636890507704951
Position 7379: 0.11493027762462757
Position 8009: 0.1116838586189876
Position 6738: 0.10562428847378126
Position 7971: 0.08910937846509956
Position 624: 0.0846787928189537
Position 7389: 0.08341821180394274
Position 7608: 0.038293109814716605
Position 1114: 0.029616995372903916
Position 6934: 0.0234374826726048
Position 1053: 0.02002895226522085
Position 7061: 0.015804671829638336
Position 6931: 0.01409898053272312
Position 6552: 0.012899125878778773
Position 7801: 0.011504855802887114
Position 3197: 0.00930622779821343
Position 3125: 0.009170460914351829
Position 6549: 0.008822804268130912
Position 7737: 0.008311563641512462
Position 7622: 0.008084308941506328
Position 519: 0.0069213517265824115
Position 10334: 0.0068268626153545
Position 6823: 0.005583337471269938
Position 9752: 0.00539772627663246
Position 11020: 0.004783436743719444
Position 1825: 0.004522764719773754
Position 10100: 0.003892134688511676
Position 4213: 0.003471132675640113
Position 1214: 0.0034263859632526245
Position 2804: 0.003017518361758938
Position 10349: 0.0028947260012223445
Position 10927: 0.002811733104894155
Position 1025: 0.002803451217477977
Position 9621: 0.0027944654641041604
Position 3497: 0.002677928271726004
Position 731: 0.0026703207198001577
Position 8526: 0.002589330628696851
Position 481: 0.0023101211621323428
Position 1585: 0.0021505716226058835
Position 6631: 0.0020184182263110733
Position 11387: 0.001959022768778506
Position 59: 0.0018988437325870033
Position 9580: 0.001891190867563946
Position 7100: 0.0018798482608255848
Position 473: 0.0017376270597154236
Position 1638: 0.0016883622439123436
Position 9541: 0.001611050136555232
Position 5832: 0.0015816597419178221
Position 7103: 0.0015744379241521597
Position 911: 0.0015411631466604376
Position 10972: 0.0014775121279159355
Position 496: 0.001223687440681456
Position 6617: 0.0012236070054972756
Position 3131: 0.0011277094903022116
Position 3491: 0.0010973794297435195
Position 10997: 0.0010625397892017022
Position 460: 0.0009689395838118167
Position 3008: 0.000930399619388418
Position 1615: 0.0009056666183332259
Position 3707: 0.0008658533131749977
Position 5017: 0.0008081532502404254
Position 8960: 0.0006867504501263087
Position 6096: 0.0006832941599314326
Position 10106: 0.0006728609009538641
Position 3398: 0.0006632439494017909
Position 525: 0.0006483394298176482
Position 5366: 0.0006470987480303442
Position 5073: 0.0006384241478243968
Position 2483: 0.0005964302843900616
Position 558: 0.0005936937261806019
Position 6350: 0.0005803241646556365
Position 3667: 0.0005611278927381582
Position 5411: 0.0005467445310963544
Position 9994: 0.000543159494078235
Position 9548: 0.0005421644936752857
Position 802: 0.0005278942021885222
Position 11223: 0.0005197895594030122
Position 1556: 0.0005126503396003796
Position 2189: 0.00044933714351125595
Position 2837: 0.0004491370916304759
Position 572: 0.00044513714198789677
Position 2701: 0.000439706627449105
Position 6263: 0.0004383296729197575
Position 6217: 0.00042374399730620634
Position 9693: 0.0004120754716408776
Position 10286: 0.0003765515735713244
Position 5507: 0.00034717188672501456
Position 9371: 0.0003339059113553086
Position 3819: 0.0003264752857985311
Position 6509: 0.00032538118169072824
Position 9895: 0.0003180652545069435
Position 5354: 0.0003141032578932601
Position 8396: 0.0003055997744683779
Position 9401: 0.00027119336264604625
Position 1354: 0.00025391115722558656
Position 3685: 0.00025164898560188866
Position 2339: 0.00024271166003597287
Position 10123: 0.00023708492367913669
Position 227: 0.00023371868553314035
Position 2333: 0.00021758207100293304
Position 1267: 0.00021186388154208302
Position 9130: 0.00019728903631636806
Position 2550: 0.00019333275802563775
Position 10744: 0.00018546205287406418
Position 587: 0.0001808551429252879
Position 10516: 0.0001787849686531951
Position 9259: 0.00016673415878988492
Position 1410: 0.00015116780457236043
Position 3831: 0.00014458091351673256
Position 9937: 0.00014224719328208833
Position 3134: 0.00013797275029495143
Position 527: 0.00012828262251283906
Position 3959: 0.00011567373142258354
Position 8895: 0.00011029448999373203
Position 10931: 0.00010442475074906558
Position 2138: 0.00010181599326210768
Position 2591: 9.491325292531768e-05
Position 9584: 9.065536324343624e-05
Position 173: 8.764036608450815e-05
Position 3935: 8.121759406846227e-05
Position 467: 7.91043014817774e-05
Position 8361: 7.803476116948266e-05
Position 669: 7.548378284751021e-05
Position 884: 7.508240956695576e-05
Position 120: 7.289972674301075e-05
Position 2069: 6.923550671165444e-05
Position 3287: 6.701347796712174e-05
Position 2858: 6.44215543115937e-05
Position 648: 6.158172827292678e-05
Position 3560: 6.049318948342376e-05
Position 2705: 5.853914182820773e-05
Position 11373: 5.8377655949600796e-05
Position 8925: 5.816712919459942e-05
Position 9916: 5.672445365757804e-05
Position 1434: 5.516022293880333e-05
Position 9133: 4.891294540362077e-05
Position 8966: 4.889544621691825e-05
Position 3941: 4.7000570569520075e-05
Position 2042: 4.6450156133247374e-05
Position 312: 4.612000097848329e-05
Position 3842: 4.4101453104735945e-05
Position 2671: 4.250589187870044e-05
Position 3170: 4.2468625194988045e-05
Position 414: 4.0220967214570986e-05
Position 2855: 3.3419238903408856e-05
Position 8874: 3.2189483180408085e-05
Position 3284: 3.117323414060833e-05
Position 2249: 3.099945842515931e-05
Position 9867: 3.093603493645917e-05
Position 8309: 2.883314426225661e-05
Position 8949: 2.7395121730050835e-05
Position 3563: 2.653429210708895e-05
Position 2661: 2.436120856628093e-05
Position 3953: 2.2711121467446988e-05
Position 1656: 2.2484817975946796e-05
Position 9554: 2.237780321760904e-05
Position 8379: 2.1438857754564916e-05
Position 9590: 1.953414843657213e-05
Position 3242: 1.916475952932956e-05
Position 8451: 1.897985301538288e-05
Position 10355: 1.692206340708066e-05
Position 3917: 1.660968051949137e-05
Position 736: 1.566594790046277e-05
Position 2162: 1.5624758377966872e-05
Position 1132: 1.4485674186360408e-05
Position 580: 1.4465241660543369e-05
Position 3263: 1.4450458448059172e-05
Position 478: 1.2745943068907913e-05
Position 2141: 1.2435942123010362e-05
Position 1505: 1.2161641700849803e-05
Position 9211: 1.16928619800382e-05
Position 2402: 1.1270043620235347e-05
Position 8358: 1.0185513784586097e-05
Position 9697: 9.553723274775248e-06
Position 245: 9.234259059559835e-06
Position 9851: 9.188315741834765e-06
Position 2758: 9.16385439549975e-06
Position 3080: 9.007690349691863e-06
Position 2104: 8.971731134928934e-06
Position 8786: 8.746233594143124e-06
Position 9838: 8.400448688983553e-06
Position 2492: 8.215014209694809e-06
Position 335: 8.144725941975978e-06
Position 8867: 7.634280672500824e-06
Position 2194: 7.168071638168588e-06
Position 1160: 7.064398369373284e-06
Position 2947: 6.885681746143139e-06
Position 8848: 6.71221073217377e-06
Position 1669: 5.96707259948524e-06
Position 1060: 5.784394686755899e-06
Position 266: 5.576135891332897e-06
Position 103: 5.570528299873005e-06
Position 1947: 5.366781780392327e-06
Position 261: 4.0520252060472505e-06
Position 2572: 4.022685062125951e-06
Position 1956: 3.1816780120933933e-06
Position 287: 2.874290633882015e-06
Position 2504: 2.76268951919861e-06
Position 140: 2.620655129409857e-06
Position 2390: 2.1364675609078697e-06
Position 1543: 1.734218709949567e-06
Position 332: 1.6237914420740956e-06
Position 1526: 1.4754716729983287e-06
Position 1939: 1.467929690615149e-06
Position 214: 1.3843476527928898e-06
Position 1520: 1.0921221785534014e-06
Position 324: 1.0003124305688857e-06
Position 886: 8.432894259430998e-07
Position 659: 8.076223807103934e-07
Position 947: 6.551572202480805e-07
Position 3406: 1.245936832863205e-07
Position 3986: 1.2081921284341383e-07
Position 341: 4.38363190468728e-08
Position 4251: 4.297724071414939e-08
Position 127: 2.617225799494694e-08
Position 3962: 2.286389383641675e-08
Position 360: 1.167317543854267e-08
Position 776: 7.453066620006695e-09
Position 4221: 7.442314961450972e-09
Position 400: 7.831464170881992e-10
Position 352: 5.456151128941098e-11
