Gene = Mul1
Position 626: 2.1230094091597366e-05
Position 786: 2.083473788954972e-05
Position 355: 2.01042241550687e-05
Position 376: 1.6233484524030525e-05
Position 49: 1.602114051773082e-05
Position 644: 1.4199217004745254e-05
Position 207: 1.3333776364252118e-05
Position 389: 1.214369268662927e-05
Position 899: 1.183969547123481e-05
Position 621: 1.04805303702174e-05
Position 1778: 8.596907374134244e-06
Position 1704: 6.962644682171301e-06
Position 619: 6.596462510350553e-06
Position 717: 6.4173290001310475e-06
Position 851: 5.401535969622126e-06
Position 1734: 5.321946645302144e-06
Position 1200: 4.418651421341623e-06
Position 1887: 4.0182330341146214e-06
Position 1679: 3.7075773682582548e-06
Position 853: 3.0272489773642357e-06
Position 548: 3.0047366043992655e-06
Position 286: 2.092117494768991e-06
Position 394: 1.963914669193419e-06
Position 565: 1.723531105801544e-06
Position 902: 1.5516824130990854e-06
Position 136: 1.4672249276482595e-06
Position 526: 1.3515352239547447e-06
Position 535: 1.3244585726136136e-06
Position 150: 1.2153246929236577e-06
Position 904: 1.125849799154324e-06
Position 289: 9.759169829199185e-07
Position 44: 7.000185415290641e-07
Position 1640: 6.955462236691586e-07
Position 556: 4.054566682947215e-07
Position 1691: 4.0219269985814155e-07
Position 1648: 3.9993909202043897e-07
Position 603: 1.5142471927041395e-07
Position 134: 1.0114182730204799e-07
Position 38: 7.309990385707021e-08
Position 214: 1.4073351268293743e-08
Position 1392: 7.326557730418e-09
Position 228: 7.161965714811735e-09
Position 111: 4.138926015483587e-09
Position 1380: 2.1120271184907418e-09
Position 929: 1.7921105048567133e-09
Position 99: 1.5985866021927629e-09
Position 1619: 1.4606437681038666e-09
Position 1454: 7.685191168048092e-10
Position 1383: 6.15703575491652e-10
Position 1390: 5.59629293634622e-10
Position 1407: 1.9409172995085932e-10
Position 219: 9.442807798520494e-11
Position 1438: 6.19096092526256e-11
Position 1617: 3.059778870597695e-11
Position 1440: 1.1437279299534145e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 888: 0.9947188473462675
Position 1363: 0.9777179330152047
Position 246: 0.977243530473991
Position 1663: 0.014965377446892518
Position 648: 0.012070672098611538
Position 1244: 0.011741050426245608
Position 1660: 0.009253431206040287
Position 744: 0.007557441669408515
Position 1585: 0.006286325967918307
Position 1969: 0.005418368553752157
Position 1263: 0.004248370414392451
Position 516: 0.00283935734954826
Position 1215: 0.0012763617712423594
Position 1813: 0.0008330265059333332
Position 1449: 0.0006889538693988594
Position 2010: 0.0006483817305525574
Position 895: 0.0006325646539969425
Position 1414: 0.00038597534713706133
Position 967: 0.0003774235700115138
Position 1825: 0.0003732498796233042
Position 468: 0.0003540352998861703
Position 970: 0.00033335418093244796
Position 1802: 0.00030973738405610726
Position 402: 0.0002884109210607846
Position 946: 0.00028127047428818096
Position 1268: 0.00020797000456201573
Position 909: 0.00012796872845467015
Position 1305: 0.00012186610898419343
Position 717: 0.00010585342450570656
Position 1252: 7.98472909111093e-05
Position 1669: 7.891327778694898e-05
Position 1726: 6.2284827273376e-05
Position 340: 5.872812785067052e-05
Position 531: 5.381546024883137e-05
Position 1402: 4.1658225388838364e-05
Position 1220: 3.870420204371371e-05
Position 1944: 3.644150688212341e-05
Position 1790: 3.5012677596782946e-05
Position 1702: 3.262308215462198e-05
Position 1794: 2.9559169375187466e-05
Position 672: 2.1940653342455803e-05
Position 383: 2.141700283517301e-05
Position 214: 2.137044289783592e-05
Position 1834: 2.1154787012272075e-05
Position 801: 1.971153429717798e-05
Position 300: 1.6204592744928552e-05
Position 786: 1.4919117412585887e-05
Position 518: 1.3833051804230903e-05
Position 228: 1.3567253209000881e-05
Position 425: 1.2162951679275917e-05
Position 756: 1.1965615131839154e-05
Position 274: 1.165662813265287e-05
Position 669: 1.0085841508743827e-05
Position 492: 9.094412437638295e-06
Position 548: 7.3281250805069515e-06
Position 680: 7.1846548885468104e-06
Position 1902: 6.900843156007995e-06
Position 1987: 6.658019061973248e-06
Position 389: 4.01215664915494e-06
Position 1466: 3.386372269570776e-06
Position 811: 2.953565496205131e-06
Position 1483: 2.8033197761025177e-06
Position 504: 1.8181261382138489e-06
Position 411: 1.2421656681269314e-06
Position 979: 7.219880776905485e-07
Position 973: 6.922464684294738e-07
Position 1462: 5.116889969989989e-07
Position 689: 5.013829932916214e-07
Position 685: 4.837508087409654e-07
Position 1865: 4.6400269821258814e-07
Position 1200: 4.6121445570727415e-07
Position 1977: 4.5704910933599857e-07
Position 650: 3.113625705398054e-07
Position 1057: 2.7788334183089887e-07
Position 312: 2.5309631632870425e-07
Position 394: 2.3059711071303732e-07
Position 146: 7.63772173249383e-08
Position 682: 7.44707049643071e-08
Position 294: 3.701783565378366e-08
Position 192: 3.587825205018064e-08
Position 368: 3.5871018979858146e-08
Position 1093: 2.830828864022671e-08
Position 591: 2.176396099971263e-08
Position 819: 2.0614808698233946e-08
Position 161: 2.0238278574486774e-08
Position 173: 1.258933465301393e-08
Position 309: 7.799776360201455e-11
Position 1754: 1.7835497622587274e-11
Position 182: 1.696748811030857e-11
Position 365: 1.1875659428339575e-12
Position 420: 4.620846601953641e-14
