Gene = Chs2
Position 4997: 4.87465205276317e-06
Position 2679: 4.835478075819774e-06
Position 3096: 3.7292749282570043e-06
Position 5008: 2.6055628842920118e-06
Position 232: 2.3495237839951202e-06
Position 299: 2.245410711080823e-06
Position 6531: 1.69987118258734e-06
Position 2758: 1.6386480805491442e-06
Position 284: 1.1956287044871727e-06
Position 5594: 9.608625408995353e-07
Position 2138: 9.09728632931644e-07
Position 187: 7.962569664183182e-07
Position 5401: 2.8241557400107546e-07
Position 272: 1.6036771220106816e-07
Position 5069: 1.2612133887038168e-07
Position 105: 1.2471976643311303e-07
Position 2835: 1.1613702855561671e-07
Position 3199: 1.031399548565765e-07
Position 3217: 9.337191219467705e-08
Position 2917: 5.615999385667432e-08
Position 4805: 4.882485432904522e-08
Position 157: 3.934605959053937e-08
Position 679: 2.7625622829656904e-08
Position 2478: 1.6435410100603655e-08
Position 402: 5.152348479823486e-09
Position 873: 5.110428477128462e-09
Position 408: 1.1381179837820537e-09
Position 459: 7.622459877676089e-10
Position 667: 1.409344159038257e-10
Position 832: 1.2411492536392405e-10
Position 468: 7.950152082610487e-11
Position 441: 5.032793256819001e-12
Position 2392: 6.798030334169001e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2286: 0.9758719829217274
Position 6100: 0.9153926355918769
Position 3666: 0.8555289681486172
Position 138: 0.8385545678323021
Position 438: 0.8211364983348235
Position 1307: 0.7416452949440002
Position 4724: 0.7126818570954294
Position 2001: 0.6847694084954805
Position 5829: 0.5579631793266214
Position 1052: 0.3523217946363646
Position 3505: 0.15950347078430818
Position 2938: 0.14695065782171227
Position 2469: 0.13891503319011933
Position 441: 0.134136124813966
Position 1079: 0.12766074268276298
Position 1905: 0.12236861490532797
Position 5797: 0.10024128992020337
Position 1627: 0.08255541694593024
Position 862: 0.07452511171559932
Position 178: 0.06261831325281908
Position 3427: 0.057534545614737115
Position 4234: 0.052753332528906405
Position 2718: 0.043254152051794205
Position 5301: 0.04292244505276078
Position 4220: 0.03544840192568948
Position 4476: 0.032476340114997594
Position 6073: 0.032346487771176595
Position 7454: 0.031140427981941374
Position 7337: 0.030882231403728373
Position 1653: 0.030545974019373506
Position 796: 0.029607412360049726
Position 4450: 0.027032970327107445
Position 3363: 0.02681707064211074
Position 1256: 0.0247622656359959
Position 5846: 0.02212286804802466
Position 2509: 0.021850864064751487
Position 1677: 0.0206350421226968
Position 6022: 0.020431013714670338
Position 2478: 0.02009990513171396
Position 7312: 0.019761798071127292
Position 4411: 0.019452378888103125
Position 2501: 0.017644634929032628
Position 884: 0.01750499690501365
Position 4543: 0.0168859692126747
Position 968: 0.016720684680088315
Position 4072: 0.0166379703017634
Position 5881: 0.01602386481480233
Position 2976: 0.01557013231509365
Position 4463: 0.014872411907171352
Position 4646: 0.01411520200419019
Position 6117: 0.012725004316209095
Position 2547: 0.011662676196663566
Position 1569: 0.010010843700605761
Position 924: 0.009374548533269685
Position 2969: 0.009296648889225293
Position 6611: 0.008808755289158116
Position 2475: 0.00795638402979347
Position 4060: 0.00786568634180346
Position 3349: 0.007694755969672887
Position 1827: 0.007464892105725391
Position 2229: 0.0073941244545219055
Position 2245: 0.006820943741330959
Position 2751: 0.006730750248181032
Position 1862: 0.006700111605929148
Position 3318: 0.006682317209973677
Position 2320: 0.005839253379396511
Position 5576: 0.005714425589763714
Position 890: 0.005649725441768703
Position 7418: 0.0056133628713361874
Position 2894: 0.005470049755884848
Position 4885: 0.005066159852340708
Position 4873: 0.004981826442020617
Position 2986: 0.004863138074818365
Position 3488: 0.004862590837476225
Position 7521: 0.004858708337910835
Position 1690: 0.004285890751790819
Position 2072: 0.00424098351335103
Position 3306: 0.004214427486564174
Position 842: 0.004030584087831298
Position 6681: 0.003963736465253762
Position 7374: 0.003962213336598797
Position 1694: 0.0038271366253498297
Position 769: 0.0034398712361680484
Position 984: 0.0033688653424665824
Position 1586: 0.0032444296526462297
Position 6565: 0.0030886622481174457
Position 993: 0.0030397805775514756
Position 715: 0.0030073082987939885
Position 1542: 0.0028485288976128824
Position 142: 0.0027304559243478558
Position 6584: 0.002544905557764942
Position 2732: 0.0023993069547202997
Position 3285: 0.0020735192247571294
Position 895: 0.0017794936808644428
Position 119: 0.0016931258012616004
Position 952: 0.0015678047413820548
Position 832: 0.0015365368710994324
Position 2810: 0.0014324317182881044
Position 6834: 0.0012946555932213245
Position 6907: 0.0012903760642005303
Position 2357: 0.0012795524707716677
Position 929: 0.0012555699575712911
Position 411: 0.0012457296542842072
Position 5816: 0.001189375319072572
Position 1390: 0.0011131584875720604
Position 839: 0.0011127782227112212
Position 2325: 0.001053007853922919
Position 7379: 0.0009972241345700841
Position 808: 0.00098067170250876
Position 4115: 0.0008715237335052458
Position 2950: 0.0008519681453524741
Position 1931: 0.0008510717677436114
Position 1227: 0.0008248480939691502
Position 4129: 0.0007614175274193754
Position 3431: 0.0006860183992845201
Position 3668: 0.0006681538973490041
Position 2483: 0.0006015083232472518
Position 6519: 0.0005301837938571123
Position 1065: 0.0005055517592332797
Position 1950: 0.0004590876480075815
Position 638: 0.00043934492529634783
Position 3082: 0.0004141993718102797
Position 2344: 0.00038745234274269646
Position 2261: 0.0003848081131247407
Position 4768: 0.0003125233909288107
Position 6820: 0.000301702343298515
Position 2137: 0.0002950277807632192
Position 5555: 0.00028841148070518874
Position 695: 0.0002498293422034325
Position 7071: 0.0002105541762775772
Position 2691: 0.0002073448293608913
Position 6120: 0.00017797066418106136
Position 658: 0.00017460774729906607
Position 1913: 0.00015047511350472863
Position 6910: 0.00012342515792837508
Position 3982: 0.00010308909882329193
Position 145: 0.00010253898997632542
Position 1833: 0.00010091990185852047
Position 1789: 9.826498949648747e-05
Position 1836: 8.490127846763897e-05
Position 3709: 8.311419390227778e-05
Position 1350: 7.40927502553338e-05
Position 253: 6.932068467406702e-05
Position 937: 6.638775684497403e-05
Position 2793: 5.811664575634671e-05
Position 459: 5.5647035741748006e-05
Position 2376: 5.198021242106561e-05
Position 196: 4.442089712887873e-05
Position 2621: 3.2959989549222844e-05
Position 3096: 2.7312823130896613e-05
Position 1598: 2.45348364574701e-05
Position 1428: 1.850458392313774e-05
Position 2835: 1.8395677146189512e-05
Position 1232: 1.6950911301502076e-05
Position 1207: 1.6511443879103804e-05
Position 3819: 1.5267888040082948e-05
Position 1024: 1.275320223830903e-05
Position 1395: 1.0020449039238175e-05
Position 341: 8.91122175723747e-06
Position 2415: 8.839509848908905e-06
Position 244: 7.661255758027116e-06
Position 464: 6.0731837318021945e-06
Position 6723: 4.726884745621992e-06
Position 226: 4.622512660535643e-06
Position 2381: 4.378958255943034e-06
Position 686: 4.371755376633397e-06
Position 2451: 3.897439344277165e-06
Position 223: 3.542522041472848e-06
Position 193: 3.301895041624144e-06
Position 700: 3.1692507497542886e-06
Position 2252: 9.752401082501407e-07
Position 1268: 9.190078708440301e-07
Position 575: 4.518903290107181e-07
Position 533: 4.0873893011421337e-07
Position 232: 2.8015955351694697e-07
Position 3125: 1.2041340017804964e-07
Position 475: 1.111613109034225e-07
Position 3546: 8.442495634830528e-08
Position 3217: 7.88000230538491e-08
Position 154: 6.683324160718468e-08
Position 372: 5.509233901884014e-08
Position 2200: 1.8224549410692548e-08
Position 390: 1.7863740229034635e-08
Position 408: 1.6433434612809615e-08
Position 584: 1.1472077087161927e-08
Position 642: 5.4506722627379446e-09
Position 376: 2.321613331324161e-09
Position 365: 1.9301328798672105e-09
Position 297: 1.854383424514536e-09
Position 201: 7.126530382862062e-10
Position 581: 4.5306709201880986e-11
Position 603: 1.5995171354666012e-12
Position 479: 8.684707549277483e-13
Position 385: 1.8122658994566673e-14
Position 600: 1.2094478739112794e-14
Position 592: 1.0230681511548598e-14
