Gene = Gug
Position 1614: 0.000541154092299918
Position 11026: 0.000538843443956045
Position 19007: 0.0005364754310054283
Position 21545: 0.0004847704023019084
Position 22392: 0.00048092412529930867
Position 13316: 0.00044926789960074204
Position 8855: 0.00042007035152217707
Position 245: 0.00037692890200087005
Position 8859: 0.000371118824376703
Position 20631: 0.0003330386793133379
Position 21460: 0.00030471682161901546
Position 8863: 0.0003002029312982241
Position 9782: 0.00022627589900261179
Position 9984: 0.00022305702745309118
Position 11413: 0.00021701963894571477
Position 9365: 0.00020208663630072232
Position 19822: 0.00018655381407453947
Position 18900: 0.00018439769033656378
Position 19250: 0.00018187618387165746
Position 9999: 0.000174743420243079
Position 22309: 0.0001690094395375131
Position 21783: 0.00016788747582354728
Position 20866: 0.00016377055067853645
Position 6223: 0.0001592439542930184
Position 9994: 0.00015478267458081364
Position 21945: 0.00015461596327770325
Position 9509: 0.00014984008334449866
Position 21908: 0.00014894641214421273
Position 275: 0.0001455914712512723
Position 19948: 0.00014547102983624932
Position 19383: 0.00014111777926634667
Position 22335: 0.00012953468364688075
Position 21862: 0.00012086404984766509
Position 18832: 0.00011674492267461188
Position 21406: 0.00011392702093123691
Position 19953: 0.00011004181731600274
Position 557: 0.00010633667148900908
Position 9979: 0.00010309222405565745
Position 1698: 9.779187776689706e-05
Position 20508: 9.690829944903739e-05
Position 22559: 8.679978017937208e-05
Position 20939: 8.67575715180378e-05
Position 1444: 7.906697834015207e-05
Position 10728: 7.806528769775427e-05
Position 18961: 7.611721051122301e-05
Position 1104: 6.715410271928459e-05
Position 21033: 6.614266398483848e-05
Position 19833: 6.192824456982887e-05
Position 19343: 5.6991149573502364e-05
Position 582: 5.139803927158502e-05
Position 94: 5.105620673448981e-05
Position 1585: 4.352007899480248e-05
Position 10387: 4.2274591709345816e-05
Position 19904: 4.21258827336926e-05
Position 20648: 3.7803957537937874e-05
Position 559: 3.720785917532939e-05
Position 20958: 3.401276441977277e-05
Position 18750: 3.263163777827146e-05
Position 12182: 2.9214559011963277e-05
Position 20436: 2.6579317542763616e-05
Position 10004: 2.5188626861383026e-05
Position 20733: 2.4021310857990064e-05
Position 20937: 2.2055578630012975e-05
Position 12222: 1.9576126167333407e-05
Position 10405: 1.8817471108877955e-05
Position 18566: 1.6904071478246088e-05
Position 21555: 1.6051701115001392e-05
Position 19252: 1.3876257109290361e-05
Position 18905: 1.3493883415047855e-05
Position 354: 1.2349560160001556e-05
Position 19029: 1.2282396357382247e-05
Position 3875: 1.1056232489468118e-05
Position 18845: 1.09750257200149e-05
Position 18863: 9.634405399882273e-06
Position 19891: 9.092337633238562e-06
Position 18787: 8.759470576636874e-06
Position 19879: 8.68023206369528e-06
Position 20251: 8.333296094297208e-06
Position 19942: 8.218710295807995e-06
Position 20045: 8.163887612735053e-06
Position 21415: 7.6144372474403525e-06
Position 259: 7.566478392714794e-06
Position 694: 7.383929228437917e-06
Position 1371: 7.300721948405012e-06
Position 18891: 7.26392316391672e-06
Position 261: 7.198443882941171e-06
Position 257: 7.007815753973195e-06
Position 1774: 6.787842520577004e-06
Position 19257: 6.752067804272413e-06
Position 263: 6.637951295693148e-06
Position 1652: 6.532275738786894e-06
Position 1713: 6.515973258765773e-06
Position 18743: 5.831681867072962e-06
Position 19927: 5.67580399308429e-06
Position 1268: 5.63209503484689e-06
Position 21255: 5.358892248292236e-06
Position 1857: 5.210011132753738e-06
Position 10959: 4.925688264651635e-06
Position 335: 4.877276345339647e-06
Position 18820: 4.850056529473737e-06
Position 9974: 4.8005392967691104e-06
Position 897: 4.57659441275576e-06
Position 18772: 4.422869762026383e-06
Position 20553: 4.086194089475352e-06
Position 309: 3.874028855778373e-06
Position 19460: 3.7899699567548516e-06
Position 18827: 3.7753723602387566e-06
Position 10078: 3.746474127335496e-06
Position 337: 3.5521957024940797e-06
Position 1769: 3.4651428597994435e-06
Position 331: 3.2423411823539564e-06
Position 21413: 3.2057837085047245e-06
Position 19929: 3.1136953290876787e-06
Position 22: 3.095150303267564e-06
Position 255: 3.050739045368549e-06
Position 403: 3.006851892996224e-06
Position 1701: 2.8179511807848153e-06
Position 9942: 2.60631694578158e-06
Position 339: 2.5960314037051828e-06
Position 1308: 2.4343960187934358e-06
Position 18574: 2.4258702535373373e-06
Position 45: 2.371521697969033e-06
Position 804: 2.3165540394187488e-06
Position 19934: 2.256988441422021e-06
Position 20744: 2.006437695182619e-06
Position 188: 1.8292120588534515e-06
Position 18949: 1.7432461852504755e-06
Position 7356: 1.7238139749106002e-06
Position 20568: 1.490684008114837e-06
Position 1224: 1.4705118354564508e-06
Position 1572: 1.3725236447066955e-06
Position 299: 1.221215920360061e-06
Position 965: 1.1912328007304623e-06
Position 7477: 1.03961109815924e-06
Position 716: 9.578255488048497e-07
Position 1210: 9.07161502857085e-07
Position 18512: 8.201167465851503e-07
Position 1298: 7.249158989634359e-07
Position 20526: 7.201373463847582e-07
Position 19670: 6.90378522746838e-07
Position 1362: 6.738948085981365e-07
Position 1515: 6.578732693398981e-07
Position 3900: 6.442629035645068e-07
Position 19708: 6.424080167984092e-07
Position 19899: 6.392824728568495e-07
Position 21214: 5.271628430154677e-07
Position 19529: 5.078417426633744e-07
Position 1595: 4.953017215891831e-07
Position 1296: 4.594158088139807e-07
Position 751: 4.551752565183368e-07
Position 285: 4.1987723450335557e-07
Position 352: 4.076156031532828e-07
Position 20047: 4.024317183568487e-07
Position 3493: 3.900646065829814e-07
Position 21098: 3.483719640023821e-07
Position 313: 3.36248933804078e-07
Position 18764: 2.8728644815064873e-07
Position 1226: 2.7474739535311736e-07
Position 1352: 2.700016493862062e-07
Position 10374: 2.651272921489568e-07
Position 985: 2.5565184590754044e-07
Position 18850: 2.5196129797700685e-07
Position 20566: 2.4908850728830206e-07
Position 642: 2.2066259826890955e-07
Position 770: 2.1085135663999063e-07
Position 343: 1.9341577421188383e-07
Position 647: 1.8559959004421516e-07
Position 3440: 1.6669579956985278e-07
Position 1191: 1.6214736078009147e-07
Position 1213: 1.5593605358760974e-07
Position 1667: 1.537815728498675e-07
Position 319: 1.247972066615019e-07
Position 19612: 1.1694821061026232e-07
Position 3879: 1.1450423447492147e-07
Position 311: 9.862198907537665e-08
Position 283: 9.32069069982813e-08
Position 1723: 8.831602900832106e-08
Position 279: 8.554431902598441e-08
Position 267: 7.729751007785133e-08
Position 4777: 6.408083781411142e-08
Position 3871: 6.283046618532058e-08
Position 20422: 4.3354311557609216e-08
Position 20368: 4.078360321867687e-08
Position 4429: 4.050059923865368e-08
Position 2487: 3.419225186984674e-08
Position 20376: 2.3244796711724902e-08
Position 3037: 2.2691380144802502e-08
Position 21450: 1.4343463582480146e-08
Position 341: 7.326671741163994e-09
Position 2859: 6.686157579753394e-09
Position 2699: 4.379455471563281e-09
Position 1409: 4.035197800098768e-09
Position 321: 3.6435182179526554e-09
Position 137: 3.3378047064156646e-09
Position 1163: 2.716000954265747e-09
Position 772: 2.7049928118916174e-09
Position 611: 2.4304691593174376e-09
Position 1201: 2.1952772162210493e-09
Position 2223: 2.111580271370673e-09
Position 2383: 2.0181242249499545e-09
Position 979: 1.971067065848779e-09
Position 303: 1.566334043657107e-09
Position 711: 1.3357842927954805e-09
Position 273: 5.187983031804891e-10
Position 586: 4.591437843607154e-10
Position 249: 4.538259784599986e-10
Position 48: 3.7663797977389225e-10
Position 18944: 3.3221994965790664e-10
Position 139: 3.1746699119554893e-10
Position 265: 2.1359772439958003e-10
Position 412: 1.988132793130496e-10
Position 584: 1.5375121539186616e-10
Position 621: 4.556561399443526e-11
Position 2113: 2.037075268776937e-11
Position 739: 1.7092593262474144e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18416: 0.9957826795495346
Position 19642: 0.986716412198315
Position 18621: 0.9683754868991974
Position 19487: 0.9591606894436897
Position 18212: 0.9525570206948302
Position 20832: 0.9496410047171243
Position 20362: 0.9435742450256768
Position 21229: 0.5911233183388623
Position 20165: 0.5602322080411261
Position 18944: 0.26378403655672117
Position 19883: 0.22004730186996826
Position 22441: 0.122379975542585
Position 21188: 0.10948405608421106
Position 20231: 0.10292752333364619
Position 20517: 0.05002267966139887
Position 21025: 0.034889163837920935
Position 20405: 0.03070931119916682
Position 18624: 0.029090688329987922
Position 20074: 0.02842376806097228
Position 16402: 0.027852371317383186
Position 21841: 0.026917395286016135
Position 21894: 0.026218365819052108
Position 21952: 0.014991007147461224
Position 9678: 0.01313123936999878
Position 19838: 0.012479292342524198
Position 21153: 0.010081534646114823
Position 19618: 0.010045168363260509
Position 22471: 0.009835125452168903
Position 18957: 0.009790463971170381
Position 12049: 0.008965794073300563
Position 21608: 0.00892945475691482
Position 19899: 0.00858360221069961
Position 1499: 0.008172170232773751
Position 22277: 0.00745336012351375
Position 21282: 0.007439858085919612
Position 21783: 0.0065940392350168926
Position 9178: 0.0065186483740960295
Position 19312: 0.005750262971599552
Position 2038: 0.005308376463656432
Position 18850: 0.005154803312035845
Position 21530: 0.005003443004309371
Position 18838: 0.004508623352157384
Position 22142: 0.004153126598509204
Position 21367: 0.0041194267740680204
Position 20508: 0.003910561507399711
Position 9119: 0.003617773581189229
Position 18466: 0.0031889031259195316
Position 21465: 0.0031713724465145415
Position 21406: 0.0030632357060662338
Position 22283: 0.0025857749804272506
Position 20645: 0.0024422090714889596
Position 12068: 0.0023310692758046173
Position 18627: 0.002176175014163336
Position 11230: 0.002013537158776949
Position 20121: 0.0018059348052367685
Position 19923: 0.001790310438582126
Position 18995: 0.001760353274599556
Position 19661: 0.0016801801336356025
Position 21861: 0.0016791817636393558
Position 19904: 0.001566010064059725
Position 1852: 0.001554245324088894
Position 20307: 0.0014522983077249049
Position 2079: 0.001439010046130607
Position 21582: 0.0013927776561118799
Position 22735: 0.0013564422836619232
Position 19459: 0.00105712629498448
Position 9885: 0.0009490563526682122
Position 8731: 0.000909008384013533
Position 18480: 0.000849085228039252
Position 22632: 0.0007906454102203167
Position 22618: 0.0007851643218838314
Position 21736: 0.0007770062963629543
Position 20733: 0.0007105285146570217
Position 21650: 0.000704249184846834
Position 10295: 0.0006999808132420802
Position 20457: 0.0006853217730443516
Position 19452: 0.000555418912932485
Position 9159: 0.0005058327274646873
Position 611: 0.0004993498477205773
Position 21434: 0.0004950031306995892
Position 10052: 0.0004905882511128066
Position 9197: 0.0004340066840801715
Position 8608: 0.00040592817106970116
Position 20945: 0.0003872422515235313
Position 19440: 0.0003514642160855855
Position 22147: 0.0003344004279005255
Position 10823: 0.0003081265653827234
Position 21932: 0.0003049219417084213
Position 19247: 0.000296914368374119
Position 21236: 0.000292675366549825
Position 20376: 0.00029165521510486847
Position 739: 0.00028733195871756973
Position 7638: 0.0002828793525062361
Position 11613: 0.00028243805675985017
Position 21413: 0.00028132914338817956
Position 22461: 0.0002778858247058732
Position 1952: 0.00025468439055855547
Position 19263: 0.00022645849159544875
Position 7277: 0.00022139139478353934
Position 19694: 0.00021640749226834374
Position 21297: 0.00021106085636538602
Position 9854: 0.00018394113009759198
Position 18630: 0.00017088538241285438
Position 13113: 0.00016310254179518726
Position 8588: 0.00016227367561323124
Position 1324: 0.00015436084486913232
Position 12521: 0.00014600997154836065
Position 9841: 0.000137364103448539
Position 1949: 0.0001351972251057915
Position 20314: 0.00013330133806152333
Position 1371: 0.0001235039192739854
Position 22726: 0.00011290068162490727
Position 21968: 0.00010246745612213852
Position 19424: 0.00010070565158688818
Position 8926: 9.700765995909787e-05
Position 1734: 9.576722248070003e-05
Position 11667: 9.093840105731541e-05
Position 20532: 8.950712566858122e-05
Position 12771: 8.808731109104234e-05
Position 20538: 8.65319934445442e-05
Position 4990: 8.617141119671683e-05
Position 9644: 7.950132863797042e-05
Position 1613: 7.581167647314445e-05
Position 19321: 7.550213563251016e-05
Position 9543: 6.436996349307857e-05
Position 21475: 6.182841161821029e-05
Position 8495: 5.6811095990569614e-05
Position 8602: 5.528275127265177e-05
Position 1462: 5.368485218330191e-05
Position 807: 4.906345761269545e-05
Position 1404: 4.81542901661227e-05
Position 8500: 4.565634205765365e-05
Position 1514: 3.436094490335365e-05
Position 1109: 3.3935881609022045e-05
Position 20577: 3.3063967860632404e-05
Position 12740: 3.2702166764115795e-05
Position 1595: 3.200749618117024e-05
Position 19044: 3.132156736164003e-05
Position 1191: 3.107295957131725e-05
Position 10373: 3.0357077966984252e-05
Position 18648: 3.025068185605353e-05
Position 1976: 2.6272580385352786e-05
Position 6145: 2.5485471427867217e-05
Position 1646: 2.233083839870528e-05
Position 10255: 2.197530739501388e-05
Position 21027: 2.090419888105388e-05
Position 12746: 1.9365908402036134e-05
Position 647: 1.8547897547408806e-05
Position 9699: 1.7856373155538817e-05
Position 19274: 1.648938406050554e-05
Position 5839: 1.5854551699005193e-05
Position 20844: 1.5376650611716618e-05
Position 18645: 1.5372482488004676e-05
Position 19007: 1.4777288594700122e-05
Position 829: 1.4284471272387934e-05
Position 1438: 1.4242632638379814e-05
Position 5034: 1.400545727841484e-05
Position 934: 1.397483544614894e-05
Position 851: 1.3864564339957232e-05
Position 20561: 1.3406422326118923e-05
Position 18900: 1.2029555529043775e-05
Position 10404: 1.1633399537654456e-05
Position 18782: 1.1516974572410612e-05
Position 1667: 1.0123666628986415e-05
Position 20688: 1.0024239550569438e-05
Position 1551: 9.621899573090806e-06
Position 19543: 8.740967920490653e-06
Position 18678: 8.48295858227134e-06
Position 9507: 8.149120955645391e-06
Position 20553: 7.855877144293527e-06
Position 18642: 7.155142263349038e-06
Position 20869: 6.843258522708118e-06
Position 20708: 6.724421417647544e-06
Position 19516: 5.799880211976979e-06
Position 3348: 5.794353561646012e-06
Position 5792: 5.360812860269702e-06
Position 1291: 5.304446483835036e-06
Position 20589: 5.292071001556757e-06
Position 335: 4.96952033362655e-06
Position 3017: 3.530664011861228e-06
Position 5830: 3.415417007846985e-06
Position 659: 3.3778194988291697e-06
Position 4497: 2.932286304376962e-06
Position 5842: 2.8566296129765173e-06
Position 443: 2.7172807118755274e-06
Position 20704: 2.3838529645581335e-06
Position 18595: 2.2657526319535183e-06
Position 619: 1.9604677103419706e-06
Position 1471: 1.8464703342365835e-06
Position 5477: 1.6985390604347049e-06
Position 1753: 1.6737048173287796e-06
Position 20246: 1.6568542337404602e-06
Position 19497: 1.5683321477786714e-06
Position 10259: 1.4442840231402583e-06
Position 10283: 1.4135984611307215e-06
Position 352: 1.0453892643255616e-06
Position 367: 1.0125532703359324e-06
Position 18657: 9.686730549442162e-07
Position 20860: 9.331042784722012e-07
Position 783: 9.124479234845391e-07
Position 10435: 8.828137288592885e-07
Position 2853: 8.588544929177458e-07
Position 5441: 8.031021994628565e-07
Position 319: 7.768769197391368e-07
Position 582: 7.499675780783461e-07
Position 20316: 7.491689185440908e-07
Position 21252: 7.321723392304908e-07
Position 370: 7.08532227292252e-07
Position 20526: 7.032798887141594e-07
Position 401: 6.966659597002993e-07
Position 1621: 6.405133606764639e-07
Position 10219: 6.239717420726125e-07
Position 3797: 5.798524151786522e-07
Position 20279: 5.625255053051874e-07
Position 872: 5.409726179142544e-07
Position 2109: 5.389545901702109e-07
Position 866: 4.801070477089106e-07
Position 694: 4.7256750273972165e-07
Position 3978: 4.063308142607318e-07
Position 2598: 4.012079984127033e-07
Position 488: 2.9238387895001343e-07
Position 1426: 2.7153785742106036e-07
Position 2862: 2.697801797238145e-07
Position 3658: 2.6902624190016996e-07
Position 162: 2.2385856454484235e-07
Position 895: 2.1189806182694299e-07
Position 3745: 2.061304901736825e-07
Position 7242: 1.848886886231279e-07
Position 2802: 1.830895298796244e-07
Position 3505: 1.771296249398006e-07
Position 20409: 1.626245168735666e-07
Position 18793: 1.5737070077469566e-07
Position 904: 1.5010722858764074e-07
Position 3561: 1.3681067147652207e-07
Position 3717: 1.3094327472870006e-07
Position 84: 1.1986984863636021e-07
Position 21037: 1.1892289951296551e-07
Position 18687: 1.1178154035831679e-07
Position 19015: 1.114218188582255e-07
Position 19024: 9.220024976527232e-08
Position 1072: 7.967393427980648e-08
Position 749: 6.946753464851561e-08
Position 19220: 6.227444459363645e-08
Position 412: 4.860754275246668e-08
Position 447: 4.7091523990482536e-08
Position 1296: 4.583023660803313e-08
Position 19600: 4.293592654192854e-08
Position 373: 4.2845571232385545e-08
Position 869: 4.099822797195534e-08
Position 1475: 3.434178881290239e-08
Position 4233: 2.0939539172069052e-08
Position 491: 2.03760299247641e-08
Position 456: 1.7509034881704308e-08
Position 68: 1.744101244838776e-08
Position 273: 1.6558320659957662e-08
Position 450: 1.0075282296940562e-08
Position 3691: 9.612906530900389e-09
Position 3291: 8.70104909223079e-09
Position 3636: 6.562711768693015e-09
Position 711: 3.4051742987373566e-09
Position 702: 2.0183030522246325e-09
Position 1704: 1.8236226857034716e-09
Position 19706: 1.4966586425970407e-09
Position 232: 1.4127869447535283e-09
Position 386: 1.299503471446735e-09
Position 1556: 1.2408631028922181e-09
Position 1968: 1.1798063897122044e-09
Position 19700: 9.10088105249642e-10
Position 2393: 8.85377711807105e-10
Position 2892: 7.402473036188545e-10
Position 181: 7.08376512211976e-10
Position 2923: 6.147679574956964e-10
Position 18820: 4.243991448051328e-10
Position 1564: 3.01332325996766e-10
Position 2116: 2.9332321343349366e-10
Position 2343: 2.625934065506279e-10
Position 3593: 2.462110430362565e-10
Position 1701: 1.850732373346701e-10
Position 19001: 1.0587348186991876e-10
Position 861: 7.071850008710706e-11
Position 704: 1.6351340030059396e-11
Position 18891: 1.4010221397661254e-11
Position 209: 1.3911440684562176e-11
Position 188: 9.459615507609326e-12
Position 245: 6.440341458888362e-12
Position 236: 3.912693912343708e-12
Position 383: 3.755206076279166e-12
Position 213: 2.9480683284716643e-12
Position 20566: 1.8911044548766522e-12
Position 940: 8.464950830860858e-13
Position 949: 7.396932196250364e-13
Position 557: 5.625347675865194e-13
Position 18787: 4.637869963473706e-13
Position 204: 3.8716882087858677e-13
Position 512: 3.3515519073774073e-13
Position 497: 3.1997710982518983e-13
Position 522: 1.519809833196879e-13
Position 529: 1.1705547198108457e-13
Position 526: 8.250220107039958e-14
Position 388: 2.1587454303255194e-15
