Gene = raw
Position 30177: 4.3497443836786887e-10
Position 559: 1.6175542297865364e-10
Position 562: 1.4844814123569516e-10
Position 769: 7.716481658348905e-11
Position 972: 5.352895038578592e-11
Position 29458: 3.6019200883529945e-11
Position 28579: 3.447729461181701e-11
Position 29827: 3.4326677154404635e-11
Position 27752: 1.8407388684343648e-11
Position 27939: 1.1519633862846546e-11
Position 28753: 2.7319600086226357e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 27289: 0.9999999999999954
Position 27640: 0.9930764803349744
Position 28356: 0.9911432769172452
Position 29022: 0.9895706186961719
Position 28579: 0.9681079338640408
Position 28057: 0.9504865547853389
Position 27456: 0.9226520552576825
Position 30069: 0.5915875294982116
Position 343: 0.5251472175401778
Position 30048: 0.4044781935390259
Position 5459: 0.1906305137982508
Position 28753: 0.17492015162853775
Position 29289: 0.1459724701985997
Position 30393: 0.07207913531862735
Position 349: 0.07016287496329361
Position 27460: 0.06735892285356199
Position 4794: 0.06611463148808239
Position 30723: 0.06547377609431265
Position 2104: 0.05015373772933325
Position 2357: 0.045223251233854615
Position 2037: 0.04364629132857141
Position 29374: 0.02262267800388887
Position 1477: 0.022545056369096227
Position 27869: 0.01963177008053493
Position 11146: 0.014334729785339378
Position 30439: 0.01084357576247423
Position 2316: 0.010612935924485157
Position 1487: 0.01039732509268463
Position 10858: 0.009241551742193257
Position 10716: 0.008446141397173068
Position 30277: 0.007742178703109586
Position 1414: 0.006851057556989559
Position 2325: 0.006351210980944004
Position 791: 0.006230963604046807
Position 28061: 0.006111441201126008
Position 1463: 0.005730081219461661
Position 2380: 0.005435580195090304
Position 2310: 0.0051170786757654615
Position 30367: 0.004809580373038274
Position 2197: 0.004430090212771748
Position 1308: 0.004399630437510978
Position 2345: 0.004214182724303624
Position 1118: 0.00391714519712951
Position 29573: 0.0037496780173911946
Position 1021: 0.003634319055204012
Position 5945: 0.003535003260486331
Position 29579: 0.0032781462721476456
Position 30660: 0.003228661193476767
Position 28665: 0.0031247495810889005
Position 1628: 0.002960553855505973
Position 29380: 0.0029269391713062044
Position 30604: 0.0028945706244375615
Position 3953: 0.0028565696500523732
Position 1070: 0.00277658974275534
Position 27683: 0.002445719362721553
Position 28384: 0.002389537052009435
Position 27863: 0.0023750375407486524
Position 1582: 0.002275590602664027
Position 28323: 0.0021114189588486436
Position 30350: 0.0020118132037178762
Position 29104: 0.0019984331823022796
Position 27662: 0.0018136209207869562
Position 29053: 0.0017161239826224358
Position 4172: 0.0016852616812273442
Position 1835: 0.0015965179307684942
Position 30243: 0.0013439516450834273
Position 3191: 0.0012268908866848156
Position 27752: 0.0012132749737669972
Position 547: 0.0011898187749993345
Position 2901: 0.0011024854954215168
Position 403: 0.001099135185237408
Position 1612: 0.0010673820409294766
Position 29618: 0.0010414738987842849
Position 30249: 0.0010200082786637624
Position 275: 0.0009954698894900926
Position 804: 0.0009690868773675792
Position 2411: 0.0008972448050523558
Position 3492: 0.0008412040918400772
Position 27473: 0.0008264291450530162
Position 30696: 0.0008064759641034898
Position 30410: 0.0007918159995037048
Position 4487: 0.0007890207115432842
Position 29822: 0.0007673561109742651
Position 30006: 0.0007444436295311872
Position 1457: 0.0007339751968140156
Position 29507: 0.0006372062502241173
Position 2218: 0.0006260288961419292
Position 28880: 0.0005805636195141732
Position 28706: 0.000530216078507
Position 30265: 0.0005079235711766691
Position 1769: 0.0004820145687909368
Position 29101: 0.0004783060178727713
Position 1209: 0.0004574255823726133
Position 690: 0.00044952672583184635
Position 28514: 0.00041037928804782463
Position 2877: 0.00040419632461166085
Position 3689: 0.00039234883988591997
Position 5015: 0.00035839889085034234
Position 5308: 0.0003571406879095674
Position 1619: 0.0003287665958161485
Position 9816: 0.00032583825095763527
Position 3774: 0.0002917438614320239
Position 29107: 0.0002750276188652809
Position 972: 0.0002564709319471375
Position 30481: 0.0002526665196004516
Position 28759: 0.000251595780214862
Position 27787: 0.00025107618603570196
Position 3675: 0.0002500062297080519
Position 30289: 0.00024671556463208544
Position 8920: 0.00023563531628664893
Position 28396: 0.00021603118000548176
Position 30743: 0.00021257682178314887
Position 3055: 0.00020485002368583944
Position 30671: 0.00019856842539098046
Position 1150: 0.000197955657011986
Position 30283: 0.00019766566341938643
Position 3180: 0.00018629251620407039
Position 3668: 0.00018438576941703295
Position 29997: 0.000179354151409184
Position 30739: 0.00016296988413662449
Position 1041: 0.0001604474214861079
Position 29231: 0.0001517338618416539
Position 28318: 0.0001503708040933547
Position 2837: 0.00014989350661124805
Position 27717: 0.00013991351360103082
Position 3610: 0.0001347783924482847
Position 3134: 0.0001230484987846714
Position 29150: 0.0001215095352951224
Position 500: 0.00011502962969253265
Position 29336: 0.000114314504576857
Position 28883: 0.00011396251933049757
Position 29759: 0.00010843356704736482
Position 29474: 0.00010786747588987184
Position 28692: 0.00010578273100077108
Position 29297: 0.00010489755935680908
Position 28819: 9.659367922625387e-05
Position 29796: 9.495716217147779e-05
Position 27893: 9.486813988515737e-05
Position 1962: 8.566107184909816e-05
Position 814: 8.263752857436401e-05
Position 29600: 7.828313851218695e-05
Position 28270: 7.788640442748913e-05
Position 1498: 7.515141035206193e-05
Position 453: 6.951871229826271e-05
Position 30508: 6.895062410723507e-05
Position 30090: 6.565280606421153e-05
Position 28243: 6.361309578329972e-05
Position 29585: 6.331155197741534e-05
Position 30469: 6.119528696026336e-05
Position 3451: 5.994333894179069e-05
Position 28919: 5.9255117107970566e-05
Position 1838: 5.505980819573153e-05
Position 29057: 4.957876706778126e-05
Position 828: 4.898961665222574e-05
Position 28000: 4.86343116926127e-05
Position 29513: 4.758796918968342e-05
Position 29189: 4.6427763891227374e-05
Position 2769: 4.396543004590281e-05
Position 28399: 4.313022639613685e-05
Position 29291: 4.085380573153881e-05
Position 28114: 3.959370182286925e-05
Position 28108: 3.885906892049809e-05
Position 2609: 3.559362159208e-05
Position 943: 3.0209911925973552e-05
Position 996: 2.965256221527851e-05
Position 2932: 2.6253923292130292e-05
Position 27730: 2.462582473411902e-05
Position 895: 2.4305783329218112e-05
Position 3151: 2.052087946970417e-05
Position 30465: 1.968021086132827e-05
Position 29086: 1.9570463123072502e-05
Position 29388: 1.847155644530634e-05
Position 29668: 1.7884376327015577e-05
Position 29455: 1.6763320609486478e-05
Position 29392: 1.4592462117196802e-05
Position 28246: 1.3414286126323788e-05
Position 28453: 1.2807822941773547e-05
Position 29627: 1.1200260676334377e-05
Position 27951: 1.0407418385095917e-05
Position 29663: 9.193190855597145e-06
Position 28273: 9.15326392643485e-06
Position 1312: 9.110247899047546e-06
Position 28676: 8.774658230934972e-06
Position 921: 8.632174310895133e-06
Position 833: 8.569177969521607e-06
Position 918: 7.884770265123722e-06
Position 28801: 7.3652126327754564e-06
Position 1163: 5.524710328346963e-06
Position 28886: 5.494122216699339e-06
Position 29258: 4.923478338387227e-06
Position 27844: 4.238846768780925e-06
Position 28823: 4.033858386709004e-06
Position 29077: 4.0163106050185435e-06
Position 28103: 3.6925294794993332e-06
Position 28207: 3.6683429621296455e-06
Position 29624: 3.493237946925094e-06
Position 28358: 2.9413594591195184e-06
Position 28090: 2.8531205420716476e-06
Position 28023: 2.444997867916969e-06
Position 28761: 2.4009450212498335e-06
Position 285: 2.335758653338482e-06
Position 27642: 1.9460882650765307e-06
Position 600: 1.775092373247196e-06
Position 28683: 1.7567702609086588e-06
Position 29483: 1.501006749919318e-06
Position 674: 8.761704326647606e-07
Position 28805: 7.889324130838557e-07
Position 1266: 6.886966576508561e-07
Position 3167: 6.023010163409979e-07
Position 28096: 5.567033594062987e-07
Position 2578: 5.360243807578143e-07
Position 28678: 5.118658076160838e-07
Position 1172: 4.906648990183079e-07
Position 1126: 4.7049139519683283e-07
Position 300: 4.108958969407882e-07
Position 228: 2.5324711820967453e-07
Position 464: 1.7933871835654721e-07
Position 387: 9.089330180716252e-08
Position 28482: 8.642694956737606e-08
Position 29129: 8.301298811445477e-08
Position 29135: 6.465660391402932e-08
Position 30132: 5.7961051287324883e-08
Position 152: 3.167675984214992e-08
Position 29147: 2.8389159095480788e-08
Position 29155: 2.627484421223541e-08
Position 121: 2.2115266727768222e-08
Position 29170: 1.9445147384825435e-08
Position 1326: 1.822381493936204e-08
Position 414: 1.5552388673429942e-08
Position 88: 7.976332737145402e-09
Position 608: 6.840028512889675e-09
Position 310: 6.088232519453369e-09
Position 29161: 5.5729335236048304e-09
Position 505: 5.398474865194061e-09
Position 30155: 2.492593858013491e-09
Position 602: 2.39451106861843e-09
Position 554: 2.0962702804240407e-09
Position 209: 9.563216524705277e-10
Position 236: 5.597264842773314e-10
Position 30138: 5.180349901928642e-10
Position 612: 1.8167262919159712e-10
Position 626: 1.0395610670288499e-10
Position 28009: 4.28621518292594e-11
Position 198: 2.5600691688989017e-11
Position 233: 6.812511249199552e-13
Position 108: 4.0584370852534393e-13
Position 175: 1.1301753053107093e-13
Position 177: 2.984500535590052e-15
Position 238: 4.3165896006871594e-18
Position 240: 2.8439852680730606e-18
