Gene = Ance-2
Position 41: 1.2311705565022182e-07
Position 1792: 9.982863440927389e-08
Position 923: 9.887663960492248e-08
Position 1358: 2.7265242736948867e-08
Position 181: 1.6942795315878788e-08
Position 616: 7.37501092168093e-09
Position 1194: 5.528172176419174e-09
Position 142: 4.551078001821489e-09
Position 468: 4.487205303707271e-09
Position 1410: 4.483267898930884e-09
Position 958: 2.450452878153622e-09
Position 1205: 2.0970684895750804e-09
Position 377: 1.5391073038487693e-09
Position 1049: 1.457253583017042e-09
Position 500: 9.405629062111555e-10
Position 906: 6.757936030576087e-10
Position 1746: 2.1889142089845367e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2000: 0.9515202347344738
Position 1382: 0.9073182089329039
Position 383: 0.8355710455677063
Position 1404: 0.07572850933500377
Position 1607: 0.03543288286778834
Position 1238: 0.022485809823397897
Position 1136: 0.021138334014435295
Position 2025: 0.020572876554841853
Position 2254: 0.018165727655234297
Position 368: 0.016989744097967288
Position 1774: 0.01685962634609311
Position 1058: 0.013917619754648175
Position 344: 0.01193311593378781
Position 2118: 0.0083072577536155
Position 1146: 0.008111899341736133
Position 641: 0.007038184093135095
Position 932: 0.004833636216228386
Position 1731: 0.004370209132368098
Position 1123: 0.0042011696401974856
Position 755: 0.00418057516895625
Position 2064: 0.003897273574711015
Position 2084: 0.0037921733181558097
Position 482: 0.0033333779707456525
Position 2265: 0.0019628924426981155
Position 1784: 0.0018805350752999002
Position 694: 0.001778306152414585
Position 458: 0.0017589115180382943
Position 773: 0.0014954950437733208
Position 1639: 0.0014291276741557788
Position 895: 0.0013773442371658587
Position 404: 0.0012925336014300121
Position 497: 0.0010614896302157083
Position 97: 0.0007988323025984377
Position 1241: 0.000793438987831492
Position 1970: 0.0007763446238621289
Position 1075: 0.0007700851136725454
Position 819: 0.0007468515308394947
Position 138: 0.0007205532378548755
Position 1661: 0.000621435614372323
Position 727: 0.0004956174806782411
Position 1408: 0.0004692895180749634
Position 1024: 0.0003820420718193251
Position 1181: 0.00033233070270252755
Position 416: 0.0003127212555656257
Position 996: 0.0002709735229072589
Position 1214: 0.00026653356592448317
Position 688: 0.0002549442188666248
Position 2177: 0.00022974437917920148
Position 680: 0.00021562017946810596
Position 929: 0.00019805558120572177
Position 1020: 0.00018050937839660434
Position 436: 0.00016617626503708885
Position 2271: 0.00016434599610174228
Position 812: 0.0001502706940343173
Position 1967: 0.00014937802461515538
Position 825: 0.00013033995983869923
Position 1893: 0.00010371867060793476
Position 1585: 0.00010340305442228891
Position 874: 9.703875878326341e-05
Position 149: 8.763804401287638e-05
Position 793: 8.239231977973638e-05
Position 1117: 7.450540339714749e-05
Position 545: 7.28063888379745e-05
Position 2211: 5.8837809696623354e-05
Position 2122: 5.61936253236828e-05
Position 2379: 5.5150043748965224e-05
Position 866: 5.3438792708599e-05
Position 1444: 4.931059237860948e-05
Position 2346: 3.7647988331608394e-05
Position 902: 3.610000908760682e-05
Position 608: 3.384930626146744e-05
Position 1273: 2.876423599771898e-05
Position 1846: 2.3556314738377087e-05
Position 602: 2.2674720636276994e-05
Position 1469: 1.7769229531095023e-05
Position 1004: 1.64547548834361e-05
Position 1643: 1.4106311855265194e-05
Position 941: 1.2802741824843566e-05
Position 704: 1.1968783150674601e-05
Position 566: 1.1740857939571683e-05
Position 1001: 9.343208701634594e-06
Position 2190: 8.207503995114544e-06
Position 1801: 8.199655725159879e-06
Position 575: 8.029932478536276e-06
Position 840: 7.64382251469871e-06
Position 1739: 7.038843577678604e-06
Position 1838: 7.021714620395137e-06
Position 1527: 6.943722825240653e-06
Position 83: 6.707240930184596e-06
Position 1303: 5.998634777482162e-06
Position 1358: 5.412187768917602e-06
Position 1587: 5.149362836789958e-06
Position 1042: 3.581893328737508e-06
Position 2181: 3.292412546953246e-06
Position 1328: 3.01160000455663e-06
Position 240: 2.647222347004782e-06
Position 1555: 2.607384373569615e-06
Position 194: 2.3939576712778697e-06
Position 1533: 2.026444580747263e-06
Position 1911: 1.30266355330882e-06
Position 829: 1.2552419664112805e-06
Position 293: 9.954079696071996e-07
Position 2221: 9.722395196537524e-07
Position 551: 8.311096868213953e-07
Position 1927: 4.277943203289051e-07
Position 2319: 2.5587461947593686e-07
Position 281: 8.298389928579043e-08
Position 77: 7.449857042720917e-08
Position 198: 7.236623125123207e-08
Position 259: 3.687553293335824e-08
Position 225: 3.0407968260918805e-08
Position 72: 2.046046916012704e-08
Position 290: 1.7032672331043226e-08
Position 209: 2.2705581502923297e-09
Position 297: 5.14899698370068e-10
Position 285: 2.2743257893617183e-10
Position 272: 6.971372367846864e-12
Position 614: 4.339987091457359e-12
Position 211: 3.5128930341244465e-12
Position 332: 1.0391885951978263e-15
