Gene = DIP-delta
Position 13420: 0.0004614119273218978
Position 14948: 0.00045106480429466173
Position 9096: 0.0004455452831148133
Position 14031: 0.0004418562247749141
Position 11963: 0.00043031841757611925
Position 11796: 0.0004289881583768337
Position 11024: 0.00042682280295726165
Position 14954: 0.0004259178817538011
Position 5187: 0.0004226644828959372
Position 43: 0.0004212828164965299
Position 15355: 0.00041981196152474055
Position 1064: 0.0004154116650874835
Position 15540: 0.00041169035332823796
Position 13881: 0.0003991445201069752
Position 144: 0.0003709168191271273
Position 6266: 0.0003674903556109651
Position 16872: 0.0003674860287077514
Position 3492: 0.0003655271534636027
Position 13726: 0.0003548788695275893
Position 12073: 0.0003301913634413697
Position 9122: 0.00030992378564598586
Position 10488: 0.0003086770001890228
Position 935: 0.00030031332493977894
Position 5713: 0.00029398955911238544
Position 536: 0.0002814428376684752
Position 12171: 0.0002788926236325236
Position 12542: 0.0002675222988180266
Position 1273: 0.00026135552315228994
Position 10644: 0.0002557682603151383
Position 10654: 0.0002443751421037499
Position 13072: 0.00024396997597128347
Position 625: 0.00023966959932899263
Position 14891: 0.00023697254964143017
Position 10775: 0.00022682333405808457
Position 2174: 0.0002227989626565961
Position 15750: 0.00019936219152577063
Position 2792: 0.00018885317820909532
Position 10656: 0.00017739390540115954
Position 15402: 0.00017722698462941652
Position 12003: 0.00017564375203034938
Position 13798: 0.00017486640283161076
Position 13144: 0.00017368872864259645
Position 1473: 0.00016672693311684097
Position 2315: 0.00016325715538722656
Position 15961: 0.0001612804770122852
Position 1413: 0.0001531328547852481
Position 15821: 0.00014910930538528525
Position 13400: 0.00014803370104743784
Position 13406: 0.00014438422762373394
Position 2890: 0.00014163760770886382
Position 2726: 0.0001408890257650152
Position 12536: 0.0001407635224223838
Position 7576: 0.00012644960014771123
Position 11782: 0.0001151217745323986
Position 12452: 0.00011414886588929145
Position 13105: 0.00011317235712891191
Position 9779: 0.0001081154425715438
Position 1867: 0.00010205232716613941
Position 9069: 9.462260577833458e-05
Position 12731: 9.185041770213605e-05
Position 549: 8.746583224390544e-05
Position 12889: 7.933549374707077e-05
Position 12953: 7.577569764368943e-05
Position 9470: 7.302385412799132e-05
Position 12528: 7.085018064984368e-05
Position 11619: 6.161284816883227e-05
Position 15343: 5.7810256091065384e-05
Position 16483: 5.7203191345795966e-05
Position 500: 5.680650110589663e-05
Position 13945: 5.5166336076315154e-05
Position 526: 5.4760064752046245e-05
Position 11672: 5.243309395723472e-05
Position 12945: 4.727468673974256e-05
Position 12899: 4.68207499510688e-05
Position 1837: 4.544785624495917e-05
Position 12208: 4.139341646818886e-05
Position 12325: 3.855243536361281e-05
Position 12559: 3.851396953585482e-05
Position 11574: 3.7033396673432494e-05
Position 5640: 3.418059265958719e-05
Position 13682: 3.278528463803905e-05
Position 5743: 3.1497663385259065e-05
Position 13695: 3.118996855306089e-05
Position 181: 2.8650273814350217e-05
Position 12961: 2.7427108069967045e-05
Position 337: 2.6684531658256564e-05
Position 541: 2.4321164880900857e-05
Position 11995: 2.4075827036962673e-05
Position 684: 2.3808042770906167e-05
Position 7768: 2.2749732828094335e-05
Position 763: 2.2650980391651896e-05
Position 954: 2.003412572591663e-05
Position 12515: 1.8927064875078674e-05
Position 12136: 1.7434112272071014e-05
Position 825: 1.6287337624928163e-05
Position 13277: 1.604725914885434e-05
Position 13253: 1.5649091458865755e-05
Position 12314: 1.5341089793237266e-05
Position 12264: 1.4631929035120963e-05
Position 13676: 1.353525929749075e-05
Position 12963: 1.3106809506288565e-05
Position 9357: 1.2847851555367613e-05
Position 12699: 1.28410162487473e-05
Position 15836: 1.2108226515073588e-05
Position 12951: 1.1975529783405174e-05
Position 9569: 1.1448440158194575e-05
Position 210: 1.0044565773418396e-05
Position 1687: 9.509221775341027e-06
Position 2176: 9.277839203850418e-06
Position 1669: 8.699239740775498e-06
Position 12266: 8.524896822027292e-06
Position 1682: 8.144988984220897e-06
Position 443: 5.168391714133845e-06
Position 12333: 4.766368736199709e-06
Position 15842: 4.631060202017194e-06
Position 1126: 3.921389979248847e-06
Position 1202: 3.4019427527870457e-06
Position 1304: 3.233928687802778e-06
Position 204: 2.6248133741712547e-06
Position 12551: 2.489935040796186e-06
Position 698: 2.4503090333600514e-06
Position 13918: 2.3372020396108536e-06
Position 1623: 2.222381745555099e-06
Position 12534: 2.0889917312609425e-06
Position 1657: 2.0323025373092274e-06
Position 873: 1.967395889137723e-06
Position 15377: 1.5957550340742803e-06
Position 12148: 1.52408293070252e-06
Position 12748: 8.776134396316522e-07
Position 12154: 8.571131000187801e-07
Position 15496: 7.346970731119863e-07
Position 12745: 7.291998146244843e-07
Position 847: 2.385147450459737e-07
Position 1415: 7.915971155509035e-08
Position 235: 2.703885873348008e-08
Position 237: 2.2001124714677607e-08
Position 1666: 6.488712822742773e-09
Position 12629: 4.2919140393148005e-09
Position 12517: 1.9501495757507326e-11
Position 1387: 2.250653023009021e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12413: 0.9867066284757595
Position 15080: 0.9552105204214872
Position 8912: 0.9535544825917198
Position 9181: 0.9417160929999917
Position 11478: 0.9314956400866173
Position 7522: 0.9215934078012127
Position 13603: 0.8898256756939402
Position 5053: 0.7565313502616685
Position 15421: 0.7205274206747346
Position 12119: 0.6614473614191881
Position 16193: 0.3057750431930319
Position 14227: 0.30307397184384854
Position 12673: 0.2389276673892984
Position 9617: 0.21160304816257933
Position 11956: 0.20888624778615061
Position 15659: 0.1322132202119047
Position 878: 0.11753429413647996
Position 8143: 0.11053592313787661
Position 11922: 0.1034589650935889
Position 13188: 0.09063035355831002
Position 9656: 0.08701073693951474
Position 4772: 0.054389444504635724
Position 11282: 0.0492571433071888
Position 16600: 0.04340159627777148
Position 5790: 0.038423292678651445
Position 11899: 0.035814442209553723
Position 8617: 0.033233128075726606
Position 715: 0.03151779158479557
Position 17623: 0.030057452864689548
Position 5329: 0.029854140310050663
Position 9491: 0.028238227180752307
Position 8222: 0.028044457605093734
Position 17236: 0.027209478001353957
Position 6608: 0.025663306968559688
Position 11410: 0.023860081313968124
Position 10413: 0.021878901809221713
Position 8557: 0.021540889837174868
Position 16922: 0.02143479110491776
Position 7964: 0.02054175821505121
Position 1980: 0.019192209807811125
Position 5460: 0.018728819931834936
Position 5423: 0.01773655074980783
Position 5703: 0.016022066385106445
Position 7835: 0.014191142713567499
Position 7377: 0.014156638504647837
Position 11985: 0.013554761069424543
Position 246: 0.012378991250980987
Position 11660: 0.011998299437839035
Position 9400: 0.011324522789221034
Position 366: 0.01101190468848701
Position 11368: 0.010455580926312118
Position 12660: 0.009946349120226636
Position 18084: 0.009056553598036112
Position 5755: 0.008880232720368208
Position 13423: 0.008650421194723014
Position 2250: 0.00810439966585356
Position 17437: 0.008037934733975963
Position 13036: 0.007933816261460743
Position 3228: 0.007619185658407281
Position 13088: 0.007169525974105672
Position 17929: 0.006938158212076138
Position 6084: 0.006667514388319168
Position 9458: 0.0066095474828289785
Position 10013: 0.006021882699846015
Position 18052: 0.005853703043003508
Position 13265: 0.005490336230627643
Position 12318: 0.005390495003107125
Position 10032: 0.0053726287284773366
Position 9410: 0.005347530739262764
Position 5357: 0.005177658143070957
Position 16335: 0.004726081913503888
Position 16220: 0.004687406950598513
Position 15755: 0.004355754813229662
Position 2675: 0.004103174134183016
Position 13056: 0.003978471941179478
Position 5581: 0.003925559702231201
Position 18108: 0.003854755599708419
Position 7875: 0.003783756779563842
Position 6013: 0.0037055965773123483
Position 13291: 0.0036594017033482265
Position 17311: 0.003633592677021004
Position 12755: 0.00360008244177723
Position 10774: 0.003561469782069373
Position 15993: 0.003521270690461587
Position 564: 0.0033644991667601347
Position 12339: 0.003340592956255636
Position 9438: 0.003314687099473409
Position 9475: 0.0033074406205145707
Position 5636: 0.003256384615593323
Position 6056: 0.0031288721645274524
Position 7324: 0.0030468601956291476
Position 16275: 0.002826163635153166
Position 5242: 0.0027586733986140377
Position 11196: 0.00262286581771255
Position 7839: 0.002537172739712878
Position 8049: 0.0024701875004518453
Position 4226: 0.002462110201456711
Position 15587: 0.002442103757844585
Position 5928: 0.0024049972191828076
Position 1028: 0.002384352138131815
Position 5610: 0.0022609118536037107
Position 5991: 0.0022511366551466283
Position 16945: 0.0022262946305878165
Position 104: 0.0021616607805750743
Position 12588: 0.0021067253717491343
Position 5840: 0.0020664291641211297
Position 7551: 0.0020184601596060165
Position 14253: 0.001999535861204063
Position 1149: 0.0019448923017306467
Position 3391: 0.0019349027158643338
Position 12806: 0.0017854487862823537
Position 9892: 0.0017704377872523474
Position 8497: 0.0017135229324242716
Position 10518: 0.0016941965296587134
Position 17719: 0.001649026372490274
Position 1965: 0.0016314100272119157
Position 15167: 0.001625472257925859
Position 8640: 0.0015749294781260447
Position 10278: 0.001565038963730136
Position 1612: 0.0015180940194716092
Position 15895: 0.0013947756000522657
Position 14714: 0.001386540808184495
Position 3083: 0.001359744879052017
Position 5881: 0.001343355097730969
Position 11671: 0.0013371319154698955
Position 13789: 0.001328087112935824
Position 16168: 0.0012732658503431208
Position 15232: 0.0012423050172093203
Position 12392: 0.0011682190114426863
Position 4549: 0.0010910130335142353
Position 6543: 0.001079381720987591
Position 11336: 0.0010386798066120966
Position 403: 0.0010204948300647431
Position 17005: 0.001017174158915958
Position 13338: 0.0009806764838570657
Position 13460: 0.0009703263615841299
Position 15665: 0.0009653626936521547
Position 5441: 0.0009461363691398419
Position 11256: 0.0009410597218039961
Position 249: 0.0009300609459381222
Position 3448: 0.00092689187268311
Position 10430: 0.0009101638777157942
Position 17543: 0.0008828951773633866
Position 3920: 0.000881392939396078
Position 9867: 0.0008326612261454256
Position 804: 0.0008093566612280918
Position 15727: 0.0008058642187268677
Position 5091: 0.0007899437836872576
Position 18284: 0.0007870091632430476
Position 7269: 0.0007794856024994524
Position 15530: 0.0007606404060402719
Position 13825: 0.0007581365293529855
Position 13199: 0.0007229705095942255
Position 16086: 0.0007151827081155858
Position 9091: 0.0007003652548395246
Position 16421: 0.0006980881098377456
Position 12616: 0.0006970720729838169
Position 13253: 0.0006957333490131655
Position 971: 0.000691393970142599
Position 6482: 0.0006856232815430846
Position 3286: 0.0006313782317971018
Position 12581: 0.0005867403587250629
Position 11249: 0.0005621474761786366
Position 8070: 0.0005569696969317003
Position 3425: 0.0005438548353988893
Position 4758: 0.0005409650735918089
Position 10427: 0.0005314188721272792
Position 6309: 0.0005116511218243599
Position 13315: 0.0004913162479213883
Position 15440: 0.0004709403681803017
Position 12073: 0.0004696671216389164
Position 14022: 0.0004452985134805873
Position 12363: 0.0004253357850150722
Position 1488: 0.00042077206485415246
Position 2750: 0.0004027236201067322
Position 8935: 0.00039595891648328495
Position 8769: 0.0003933994662289761
Position 11700: 0.00039011669729735677
Position 3337: 0.0003865487083112297
Position 210: 0.0003856220281614317
Position 2297: 0.0003775278372525292
Position 3996: 0.00037656159330875453
Position 5177: 0.00036305963371172377
Position 14256: 0.00035286893221962246
Position 3306: 0.00034923683088930853
Position 16198: 0.0003362359675302548
Position 15705: 0.00032678496637257646
Position 11042: 0.0003169279362341821
Position 7196: 0.00031285592358468666
Position 15151: 0.0003092229979288826
Position 1231: 0.0003061760038801715
Position 16650: 0.0003013515274939509
Position 4698: 0.00030062669646658283
Position 3471: 0.0002959154298848163
Position 1438: 0.0002813026350756985
Position 8525: 0.0002700101366690293
Position 9951: 0.00026340808520745976
Position 2815: 0.0002585293077898021
Position 13272: 0.0002486213344586734
Position 8974: 0.00024072304857473894
Position 6782: 0.00023997213622887524
Position 9470: 0.00022018568344751486
Position 13192: 0.00021993385063478351
Position 6292: 0.0002148139098839669
Position 9897: 0.00021318139642800517
Position 988: 0.00020930756888189734
Position 11160: 0.00020830250224839302
Position 1406: 0.00019361041958780944
Position 10813: 0.00018245370694639716
Position 1346: 0.00017751556360980043
Position 15840: 0.00017242890080465073
Position 998: 0.0001711226101120044
Position 1387: 0.0001696196329120023
Position 1732: 0.00016535452525349168
Position 8931: 0.00016035268766370186
Position 4716: 0.00015993055191758558
Position 6547: 0.00015390037847813626
Position 3422: 0.0001444951703551822
Position 13752: 0.0001435645319209914
Position 5065: 0.00014219765613075777
Position 9875: 0.00013127638279424928
Position 11732: 0.00012123061044626263
Position 7148: 0.00011674182909693306
Position 7881: 0.00011237138471648865
Position 12912: 0.00010436187147493101
Position 14881: 0.0001024737696659182
Position 10363: 9.858912876020053e-05
Position 13912: 9.050018789910868e-05
Position 3431: 8.88402056565186e-05
Position 9207: 8.210423577064449e-05
Position 8788: 8.050810343423093e-05
Position 1085: 7.710319188967979e-05
Position 6514: 5.928758410454235e-05
Position 11308: 5.870883070270583e-05
Position 14049: 5.849708180905465e-05
Position 739: 5.5917683508724236e-05
Position 13833: 5.565793059752144e-05
Position 438: 5.526160749936505e-05
Position 625: 5.273394296657409e-05
Position 167: 5.1584275929049885e-05
Position 2645: 5.087662411934694e-05
Position 469: 4.8669858485728284e-05
Position 1161: 4.3364149642431564e-05
Position 6843: 4.149244173599106e-05
Position 14796: 3.876608391452309e-05
Position 517: 3.8580281936447536e-05
Position 8644: 3.796689413018158e-05
Position 8707: 3.5923597312785735e-05
Position 14753: 3.524820823025305e-05
Position 14491: 3.3859275392565186e-05
Position 11767: 3.213464037808194e-05
Position 11532: 2.8368522628822943e-05
Position 179: 2.725345977287226e-05
Position 1633: 2.2807990027343435e-05
Position 14303: 2.0422970349313794e-05
Position 12426: 1.9865004745096596e-05
Position 14461: 1.8308393769009764e-05
Position 13482: 1.4210131045435397e-05
Position 11782: 1.3524792645180179e-05
Position 11757: 1.2552615171540113e-05
Position 10446: 9.702101605231403e-06
Position 4509: 9.127181981751252e-06
Position 11746: 7.796158041590614e-06
Position 6450: 6.614411609228537e-06
Position 2016: 6.382529634608671e-06
Position 14088: 4.7088474864536245e-06
Position 594: 4.094101479609512e-06
Position 12483: 4.077921547657961e-06
Position 12873: 3.730601686047454e-06
Position 12939: 3.2845783520806567e-06
Position 13635: 3.2075765322887383e-06
Position 9500: 3.0172795190589313e-06
Position 12699: 2.798515238300129e-06
Position 724: 2.4543336800019733e-06
Position 12368: 2.261577142777664e-06
Position 1292: 2.1695776474512384e-06
Position 14282: 2.140537645079906e-06
Position 144: 2.0497335502836684e-06
Position 9446: 1.5933411903111573e-06
Position 1379: 1.5646411259828553e-06
Position 9724: 1.331460871599757e-06
Position 2261: 1.1092402345828185e-06
Position 12171: 9.329159415397088e-07
Position 661: 9.245925798667592e-07
Position 409: 8.668009611927797e-07
Position 12437: 5.244887268389605e-07
Position 678: 5.238059391666089e-07
Position 1469: 4.5622768169999846e-07
Position 898: 3.738191029405283e-07
Position 1099: 3.4424376871580433e-07
Position 13228: 2.733013185069475e-07
Position 9443: 2.495113021319351e-07
Position 1077: 2.339272708211091e-07
Position 763: 1.8908038274408393e-07
Position 309: 1.8494041283836383e-07
Position 12228: 1.1512187637355219e-07
Position 1034: 1.0677871093267714e-07
Position 1497: 1.0619054591873669e-07
Position 667: 9.084662764778419e-08
Position 1304: 8.678598607208745e-08
Position 684: 8.21275133692792e-08
Position 320: 3.914234755508728e-08
Position 415: 2.4109713438529107e-08
Position 12505: 2.3070205121272155e-08
Position 13464: 8.156745062487246e-09
Position 9704: 4.8195576839283794e-09
Position 990: 2.426343864116129e-09
Position 12192: 1.950117280524241e-09
Position 1046: 2.640315289732495e-10
Position 115: 2.460796883092116e-10
Position 12729: 1.034322045993926e-11
Position 337: 2.121142806172541e-14
Position 482: 1.5587810710772547e-15
Position 422: 8.385579171498126e-17
Position 328: 4.264418246606839e-18
