Gene = RpL23A
Position 206: 0.0026870331083401673
Position 2156: 0.0017757631780582542
Position 2100: 0.0015881443784583461
Position 1711: 0.0013567733575066193
Position 1774: 0.0013508385149202432
Position 195: 0.001312153904787342
Position 2326: 0.0012768336104466242
Position 175: 0.0012282419797130255
Position 1465: 0.001167919130273108
Position 1396: 0.0009829715810206832
Position 358: 0.0008317630456686747
Position 1872: 0.000817834045715513
Position 107: 0.0007968301506500169
Position 2361: 0.0006173010052752778
Position 437: 0.0005964106557679747
Position 1408: 0.0005941580096647396
Position 113: 0.0004961690352514432
Position 1236: 0.00042852687828764583
Position 1174: 0.0004277445991809004
Position 2220: 0.0002940513510657995
Position 294: 0.00028805093530550967
Position 954: 0.0001955793291342762
Position 1807: 0.00018103717333705347
Position 2251: 0.00018079643906421353
Position 1930: 0.0001757752550104736
Position 1071: 0.00013563714518018485
Position 2289: 0.00013551011180883043
Position 1430: 0.00012313300974304406
Position 927: 0.00010199223119679117
Position 257: 0.00010096658799674774
Position 1239: 8.266947191134487e-05
Position 2175: 7.233559270654775e-05
Position 1544: 6.831001486776227e-05
Position 1650: 4.711201619674912e-05
Position 1155: 4.6280716146935825e-05
Position 1040: 3.253607268163092e-05
Position 996: 2.568834048314819e-05
Position 1206: 2.3521138935966838e-05
Position 1197: 2.263498858795265e-05
Position 1896: 1.9540856768365905e-05
Position 1778: 1.5145466078755048e-05
Position 314: 1.36427614173582e-05
Position 545: 1.3585324401224561e-05
Position 1575: 1.3514473180399522e-05
Position 272: 1.2115706397188226e-05
Position 1242: 9.602804060911164e-06
Position 731: 8.850051711904537e-06
Position 452: 8.491219356730717e-06
Position 497: 6.808471088575602e-06
Position 117: 6.465294124488894e-06
Position 1631: 5.8606964741334045e-06
Position 590: 5.805386012241306e-06
Position 525: 4.315040927410403e-06
Position 1561: 3.7953022142273234e-06
Position 137: 3.504998180402932e-06
Position 140: 3.453774713083903e-06
Position 719: 3.176493311789076e-06
Position 124: 3.054432976912357e-06
Position 1662: 2.8514459717879693e-06
Position 698: 2.7048736179975118e-06
Position 246: 2.431866713631783e-06
Position 620: 1.9816363180976435e-06
Position 1004: 1.868805131359641e-06
Position 749: 1.7078317195493135e-06
Position 267: 1.6243884667384043e-06
Position 695: 1.4537919041530068e-06
Position 449: 1.3075106493605283e-06
Position 494: 1.2292624732682413e-06
Position 1089: 1.210858663085502e-06
Position 788: 8.086594243094121e-07
Position 521: 8.003025566444402e-07
Position 635: 7.687019601388623e-07
Position 704: 7.219906312589217e-07
Position 680: 5.35992970314388e-07
Position 617: 4.58858122709098e-07
Position 1101: 4.472068392087132e-07
Position 1104: 3.9248210683026423e-07
Position 779: 3.4689663867595013e-07
Position 587: 3.1744050011933067e-07
Position 542: 3.1054534602617744e-07
Position 129: 3.0899973253426016e-07
Position 677: 2.859234866244387e-07
Position 558: 2.3896618087153543e-07
Position 331: 2.2140856553413602e-07
Position 383: 1.6623902587125247e-07
Position 1182: 1.5810978242017438e-07
Position 1022: 1.532416466184079e-07
Position 767: 1.518284365920849e-07
Position 461: 1.420630664486815e-07
Position 467: 1.2581216891055707e-07
Position 806: 1.1281112024419015e-07
Position 569: 1.0709075955159017e-07
Position 833: 9.768269278276593e-08
Position 464: 9.537945498394166e-08
Position 755: 9.161260866008842e-08
Position 653: 8.962584462991567e-08
Position 456: 8.605419354297256e-08
Position 758: 8.514239313675252e-08
Position 500: 4.852007847323245e-08
Position 458: 4.276786001624015e-08
Position 1293: 3.804077874821192e-08
Position 566: 2.7509196239997536e-08
Position 800: 2.6448639884504045e-08
Position 674: 2.6425590123697564e-08
Position 665: 1.801263335244493e-08
Position 594: 1.3111631593019325e-08
Position 323: 5.684137849589483e-09
Position 280: 2.0819145036951614e-10
Position 284: 4.2681768964240266e-11
