Gene = cyc
Position 2163: 0.0019291794988716532
Position 239: 0.0017964911126507879
Position 144: 0.0012173497206961266
Position 1031: 0.0011181046417032305
Position 1721: 0.0009735563289064861
Position 1871: 0.0009517004202803551
Position 1287: 0.0008123740796771576
Position 1058: 0.0008109314521786168
Position 1404: 0.0007264169976238637
Position 1950: 0.0005819731288501061
Position 773: 0.0005677233362701141
Position 1847: 0.00048032836052575755
Position 319: 0.0004665494832523676
Position 1440: 0.0003502147077728493
Position 1340: 0.00030565039611786163
Position 107: 0.0002342093551988419
Position 311: 0.00021753541100481247
Position 1826: 0.000209565338799285
Position 1802: 0.0001913669681767873
Position 1855: 0.00017521217900053046
Position 810: 0.00014307658675977
Position 1761: 0.00014175764899465105
Position 1865: 0.00012832377366549954
Position 1301: 0.00012357886378762674
Position 2151: 0.00011816616154783085
Position 1735: 0.00010831072924485133
Position 599: 0.00010381807258082185
Position 339: 9.589813020901491e-05
Position 1814: 8.762459988655189e-05
Position 896: 6.185250187801045e-05
Position 1014: 4.926517434446482e-05
Position 1311: 4.907460193970712e-05
Position 701: 4.506395827441839e-05
Position 1100: 4.424211359183103e-05
Position 1389: 4.0206912430502716e-05
Position 2153: 4.010605795807082e-05
Position 880: 3.769720207515642e-05
Position 1422: 3.6608603677423316e-05
Position 815: 2.9069005718363777e-05
Position 1065: 2.814363343464291e-05
Position 1130: 2.2505902824853077e-05
Position 1175: 1.731173234118527e-05
Position 1931: 1.5783793407573603e-05
Position 1790: 1.509074337232392e-05
Position 1745: 1.2370470180254924e-05
Position 246: 1.2165923675954057e-05
Position 1370: 1.1038322855676584e-05
Position 844: 1.0535629346824747e-05
Position 485: 9.269168451731494e-06
Position 291: 8.804535294159329e-06
Position 111: 8.74617899707691e-06
Position 1079: 7.668486898213274e-06
Position 692: 6.955843371001703e-06
Position 2102: 6.694201868593332e-06
Position 1070: 6.618738499914947e-06
Position 1033: 6.470662357232571e-06
Position 537: 6.223034242241467e-06
Position 465: 5.243114079623177e-06
Position 1082: 5.167166109589956e-06
Position 779: 4.597269685568578e-06
Position 488: 4.3587883689081775e-06
Position 838: 3.907228504322317e-06
Position 921: 2.7440917347157225e-06
Position 1877: 2.7397495916367903e-06
Position 455: 2.3940976164032367e-06
Position 1108: 2.2570053926441447e-06
Position 1162: 1.8624595054971106e-06
Position 737: 1.390150276824311e-06
Position 1624: 9.072859958818052e-07
Position 356: 8.177161448697299e-07
Position 344: 7.232104904227098e-07
Position 1317: 6.796180832770215e-07
Position 698: 5.877276995388916e-07
Position 899: 5.223328897991015e-07
Position 1359: 5.136659038799102e-07
Position 1349: 4.308519642811214e-07
Position 1320: 3.6330356805970566e-07
Position 1076: 2.9007788699104525e-07
Position 93: 2.7786696791720184e-07
Position 350: 2.6639686295566747e-07
Position 1114: 2.652288765699759e-07
Position 175: 2.43794668712995e-07
Position 716: 2.4151345021330944e-07
Position 1235: 2.242372989259427e-07
Position 126: 2.0806818413130047e-07
Position 170: 1.6627407818782467e-07
Position 482: 1.4526725483580181e-07
Position 83: 5.9142438370729634e-08
Position 202: 4.9147800944436773e-08
Position 518: 1.8079679840249723e-08
Position 458: 1.3108563272376563e-08
Position 188: 8.836234103165358e-09
Position 492: 6.117252150681137e-09
Position 178: 2.382188325088041e-09
Position 496: 1.9707875200005258e-09
Position 346: 1.6593577045696468e-09
