Gene = Fuca
Position 412: 2.8108392932476134e-05
Position 3365: 2.793019186784944e-05
Position 1010: 2.5392806686228287e-05
Position 2869: 2.249110662099986e-05
Position 1669: 2.1195859440992633e-05
Position 3337: 2.0964909957097494e-05
Position 2963: 1.8761672696415612e-05
Position 3607: 1.8512047831637514e-05
Position 2175: 1.7986015167683272e-05
Position 311: 1.7947003831484246e-05
Position 2707: 1.6365702565895892e-05
Position 47: 1.6112497517853657e-05
Position 1125: 1.3778909488585066e-05
Position 1804: 1.1815009606556838e-05
Position 2960: 1.1427003523985432e-05
Position 2033: 1.0787597280542222e-05
Position 1612: 1.0573411007801034e-05
Position 1540: 1.0525468737991476e-05
Position 660: 1.0066716404267345e-05
Position 3859: 9.396844473058026e-06
Position 1375: 9.280930443381571e-06
Position 3469: 8.67555919253051e-06
Position 3648: 8.62341813248685e-06
Position 1893: 8.539262463079332e-06
Position 2995: 7.374731361551714e-06
Position 115: 7.082471304548879e-06
Position 1931: 6.858817526994835e-06
Position 636: 5.209363880745932e-06
Position 663: 4.995313901955719e-06
Position 317: 4.87308857847963e-06
Position 2785: 4.604660188325904e-06
Position 2353: 3.3102581328897933e-06
Position 991: 3.0616125139555984e-06
Position 1279: 2.955386893012859e-06
Position 3282: 2.948465479485195e-06
Position 3233: 2.598159506309918e-06
Position 260: 2.4534095471048268e-06
Position 364: 2.4060575899705337e-06
Position 3121: 2.3412834586278783e-06
Position 3363: 2.2034055855799857e-06
Position 2840: 1.755178516016932e-06
Position 3461: 1.6202829807188708e-06
Position 3729: 1.4545849899236832e-06
Position 2917: 9.594943026036848e-07
Position 3113: 8.830977470349081e-07
Position 3567: 6.307283771594521e-07
Position 3240: 5.711322560067537e-07
Position 2761: 5.303039051305391e-07
Position 105: 4.977086959853143e-07
Position 3277: 4.0036049741112403e-07
Position 2943: 3.031783213749305e-07
Position 2718: 2.981034143117278e-07
Position 1015: 2.018928243033765e-07
Position 2848: 1.9798500186461035e-07
Position 239: 1.8989117676917073e-07
Position 466: 1.0377167944079696e-07
Position 2650: 9.979328226676419e-08
Position 983: 6.592838981938996e-08
Position 961: 1.723323472565572e-08
Position 242: 1.1401957478257073e-08
Position 626: 7.927069472939785e-09
Position 3179: 3.293199060767157e-10
Position 3042: 1.8166057697026636e-10
Position 3263: 1.6991313443458632e-10
Position 3044: 1.463532621123351e-10
Position 3021: 1.1047667095798301e-10
Position 3731: 1.1118950298508732e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2277: 0.9937105534876024
Position 2678: 0.992521114852283
Position 3218: 0.9850252439342057
Position 3698: 0.9801163918287625
Position 2500: 0.9287840356580778
Position 206: 0.6736552700107133
Position 636: 0.1813647927962288
Position 1893: 0.13738080464167785
Position 1100: 0.06900065540524
Position 2518: 0.029972012109580618
Position 242: 0.02632583287892471
Position 1828: 0.025356041552611258
Position 1669: 0.011643849027501124
Position 1804: 0.010863236496190346
Position 2027: 0.01049745094529508
Position 3220: 0.010112742468079293
Position 1231: 0.010094548129453002
Position 3853: 0.01007266030594188
Position 1480: 0.009732968018255496
Position 2797: 0.006709482761687839
Position 1898: 0.005277247146863129
Position 796: 0.0048679138215239155
Position 1693: 0.004817241700001238
Position 1862: 0.004592784860661764
Position 1062: 0.004370432655471058
Position 579: 0.003999184425382595
Position 1622: 0.0036875614660771714
Position 2044: 0.0035826393909069052
Position 2451: 0.0035736808116975504
Position 2342: 0.002855911023534342
Position 597: 0.0027852465463368815
Position 350: 0.002301672574039861
Position 956: 0.0022776675520415155
Position 3859: 0.002091170015570485
Position 3053: 0.0020005754432004226
Position 3906: 0.0018819118083576204
Position 2312: 0.0017406966361287932
Position 1002: 0.0014430455362057185
Position 1140: 0.0013892596141438784
Position 1931: 0.0013095739392705798
Position 565: 0.0011653428330882882
Position 1575: 0.001122965952534671
Position 2169: 0.0011178280927504666
Position 1422: 0.0011064800885681222
Position 1601: 0.0010523274844605821
Position 2085: 0.0007817156712524218
Position 2680: 0.0007119784978862817
Position 1005: 0.0007003949931652284
Position 76: 0.0006704977891398567
Position 983: 0.0006092929111369978
Position 779: 0.0005945358506593637
Position 3469: 0.0005319635498145171
Position 2292: 0.0005298273493934156
Position 3277: 0.0004963447764218781
Position 843: 0.00037315277146777136
Position 495: 0.0003576377423255008
Position 3061: 0.0003182658584151686
Position 3382: 0.00030311246878583537
Position 675: 0.00029789339006531157
Position 679: 0.00027718396767048895
Position 3514: 0.0002672498004555402
Position 660: 0.00026363517072255287
Position 1436: 0.00025569163724438926
Position 2815: 0.00023541344338686928
Position 2364: 0.00023477602195773613
Position 3424: 0.00022203206481836069
Position 2128: 0.00021826604345676764
Position 3093: 0.00020047409438350976
Position 3912: 0.00019506227273581115
Position 769: 0.0001898390366958626
Position 1912: 0.00013809752900494562
Position 2353: 9.746953079119034e-05
Position 2848: 9.38145607812843e-05
Position 3427: 7.919113374199631e-05
Position 2704: 6.584051835374966e-05
Position 480: 5.7359416605313395e-05
Position 407: 4.99021816679706e-05
Position 3304: 3.877333257200168e-05
Position 3591: 3.4894814491104656e-05
Position 616: 3.0200723731365336e-05
Position 450: 2.579651186692367e-05
Position 2943: 2.3900520525158497e-05
Position 93: 1.4668523768607244e-05
Position 498: 1.3574330875520603e-05
Position 306: 1.2965047957339862e-05
Position 419: 1.011679954317435e-05
Position 531: 7.4649037629210714e-06
Position 1197: 7.382336862518871e-06
Position 80: 7.3347413900809194e-06
Position 1200: 6.679072150797747e-06
Position 2555: 6.059366140254079e-06
Position 1159: 5.864073447348876e-06
Position 2845: 5.425751952916148e-06
Position 1170: 4.886404674859806e-06
Position 2324: 4.575895234714779e-06
Position 3363: 4.071864733800252e-06
Position 705: 3.4060400921343265e-06
Position 1247: 3.2706541008951197e-06
Position 3803: 3.1172408330124863e-06
Position 300: 2.503902415598891e-06
Position 460: 2.4075406323648262e-06
Position 317: 2.1632171846921407e-06
Position 2560: 1.854260393223444e-06
Position 693: 1.7901985317096627e-06
Position 2952: 1.6734221244450965e-06
Position 2294: 1.5890230448365783e-06
Position 3809: 1.5551614840433158e-06
Position 3337: 1.5225607148262718e-06
Position 3760: 1.1458085969865214e-06
Position 3315: 8.270746689441335e-07
Position 3142: 7.565297161241304e-07
Position 3349: 7.4796149000713e-07
Position 51: 3.548249613743886e-07
Position 1019: 1.961423962167288e-07
Position 3648: 1.2411946634540828e-07
Position 255: 1.0554730360625852e-07
Position 3662: 8.312805058620601e-08
Position 47: 3.3448665636111784e-08
Position 144: 3.633733433520867e-09
Position 412: 1.3164069561378272e-09
Position 707: 6.210729989264752e-10
Position 168: 4.405719409465984e-10
Position 162: 3.492162028142571e-10
Position 567: 2.387376905749056e-10
Position 149: 2.22695713436629e-10
Position 173: 1.5693840857024486e-10
Position 160: 1.0565315233334235e-10
Position 177: 9.64926155342643e-11
Position 399: 2.1478650253404658e-12
Position 308: 1.2360781664819877e-16
