Gene = Bdp1
Position 767: 2.2583122233422682e-06
Position 1594: 1.6755444301402438e-06
Position 1686: 1.4254276922097548e-06
Position 2270: 3.129543974572063e-07
Position 189: 1.1234668477989832e-07
Position 1762: 2.2022649703500133e-08
Position 228: 2.3052162230706182e-09
Position 1920: 9.735993020218222e-10
Position 1841: 9.408902380604332e-10
Position 1646: 9.252525297920509e-10
Position 495: 8.68969129103382e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1253: 0.9685737515414661
Position 1636: 0.9584311154735194
Position 1468: 0.1529297639524975
Position 960: 0.08672910105099688
Position 1651: 0.026151713852668443
Position 879: 0.023831741752342102
Position 2129: 0.018031405189941875
Position 1483: 0.01538103195759744
Position 1654: 0.00612017951374436
Position 2426: 0.005799635937230286
Position 731: 0.005541902375592871
Position 1068: 0.004986274842165624
Position 2453: 0.004088580961848334
Position 1060: 0.0038739548144539533
Position 1012: 0.0032270057222102133
Position 118: 0.003095979230701451
Position 471: 0.0029820875289269465
Position 2255: 0.0017237471490400649
Position 2135: 0.0014662761402185476
Position 2442: 0.0014329115993692374
Position 784: 0.0013476381339853401
Position 906: 0.0011466876243638668
Position 894: 0.0010943865847020606
Position 2081: 0.0010767165607252658
Position 503: 0.0009831929325547393
Position 936: 0.0009723319422011613
Position 1329: 0.0009523909097131982
Position 1920: 0.0008449282200682672
Position 2052: 0.00076893996397696
Position 1997: 0.0005583055829794209
Position 1438: 0.0005268690337984143
Position 1282: 0.00051731157032088
Position 609: 0.00047893668674808137
Position 1074: 0.0004353297603528906
Position 2098: 0.0004269412798594421
Position 1888: 0.00041907611027922406
Position 2102: 0.00035607384410522576
Position 675: 0.00033547424421629697
Position 1451: 0.00031543483755576873
Position 1847: 0.0002509522380978469
Position 1646: 0.00020078797137864548
Position 2411: 0.0001936257361813353
Position 678: 0.00017869032454438468
Position 2374: 0.00016877416445085653
Position 787: 0.00014924426849139628
Position 1841: 0.00014592770482774322
Position 474: 0.0001453865286297359
Position 2061: 0.00011832953949633881
Position 2083: 0.00010687830989913469
Position 1752: 9.240279756638078e-05
Position 681: 8.373742188554745e-05
Position 1885: 7.776263514146911e-05
Position 507: 7.385966444848218e-05
Position 1671: 6.775383510165805e-05
Position 1035: 6.716096439410723e-05
Position 1039: 6.186561117908569e-05
Position 2257: 5.834251678708363e-05
Position 1708: 5.525239218581489e-05
Position 1834: 4.600932813542953e-05
Position 390: 3.7323322083450203e-05
Position 1948: 3.0384039211369316e-05
Position 1492: 3.0016124036809536e-05
Position 552: 2.910385997458349e-05
Position 2222: 2.5658321057038733e-05
Position 1256: 2.2533026993291008e-05
Position 1092: 2.232032821431534e-05
Position 2339: 2.1531041593983345e-05
Position 1726: 1.997135123441659e-05
Position 1336: 1.7950089179509252e-05
Position 837: 1.6946238695681263e-05
Position 1206: 1.5012980496547822e-05
Position 1119: 1.3720816687349239e-05
Position 1860: 1.33956299652281e-05
Position 2413: 1.2502911066930953e-05
Position 978: 1.1417159055515467e-05
Position 563: 1.1399870846611979e-05
Position 587: 1.0505643353862294e-05
Position 1016: 9.628039096050597e-06
Position 459: 7.24440532445497e-06
Position 1417: 7.202276627753476e-06
Position 1402: 7.0315877054476064e-06
Position 254: 4.94870088978488e-06
Position 1309: 4.3716968559483e-06
Position 2008: 3.2880321009746995e-06
Position 1659: 3.116774633732038e-06
Position 2212: 2.916788940370093e-06
Position 1813: 2.6878946679989372e-06
Position 1486: 2.2773732129513034e-06
Position 1222: 1.872951073290616e-06
Position 2380: 7.858429168104654e-07
Position 246: 7.61234578641746e-07
Position 522: 3.2792624302990167e-07
Position 63: 2.9064550713656244e-07
Position 597: 1.27000424013895e-07
Position 647: 5.622502945593012e-08
Position 163: 3.513699866916123e-08
Position 1663: 3.064450909560191e-08
Position 791: 3.030832060287927e-08
Position 401: 2.857961732311176e-08
Position 367: 1.7300540537929197e-08
Position 213: 8.4560618545808e-09
Position 166: 7.728580984876966e-09
Position 204: 7.235146973297277e-09
Position 185: 6.442424677741657e-09
Position 1597: 6.2417677899195934e-09
Position 444: 4.423068522879691e-09
Position 1735: 3.3942061928681485e-09
Position 414: 3.366985791495919e-09
Position 616: 2.2709811611730605e-09
Position 181: 2.007711783458731e-10
Position 369: 1.4844919970796512e-10
Position 514: 1.2977822265384268e-10
Position 258: 1.210263658648236e-10
Position 279: 1.0169590425051733e-10
Position 1768: 1.0045088638185004e-10
Position 172: 3.297773211095696e-11
Position 288: 3.178465614394957e-11
Position 282: 1.2930706950090257e-11
Position 294: 3.91280990760752e-12
Position 291: 2.295268439615994e-12
Position 316: 1.8317173581743146e-12
Position 297: 5.843327393500976e-13
Position 261: 2.526306630863725e-13
Position 318: 6.224059821091628e-14
Position 324: 4.9669774950547207e-14
Position 421: 1.7344645651670242e-14
Position 155: 9.206793212510358e-15
Position 174: 4.73089294899036e-15
Position 313: 3.6134527908145524e-15
