Gene = Nlg2
Position 30647: 2.2553903955219687e-07
Position 30865: 2.1884518999684713e-07
Position 262: 1.829363878680696e-07
Position 386: 1.6899503453545146e-07
Position 30645: 1.6284540678315445e-07
Position 1325: 1.5170852399973114e-07
Position 4463: 1.4955169632053217e-07
Position 30522: 1.2701530674686572e-07
Position 30215: 1.1275696611912083e-07
Position 2495: 9.713932554819547e-08
Position 29738: 9.511481931705286e-08
Position 30490: 8.308642174990455e-08
Position 30443: 7.508342525314603e-08
Position 30066: 4.594058036654039e-08
Position 33: 4.0870587824662304e-08
Position 328: 3.988751689744361e-08
Position 965: 3.791916365801431e-08
Position 30669: 3.365289618142512e-08
Position 214: 3.209927793021005e-08
Position 2068: 2.6867307901140433e-08
Position 30772: 2.4214367465968258e-08
Position 30493: 2.2239646855242386e-08
Position 30177: 2.0538849401429124e-08
Position 30825: 1.3033359783633104e-08
Position 29720: 1.0796747957526548e-08
Position 1696: 7.59505744816554e-09
Position 30148: 2.7216500001057923e-09
Position 29199: 1.7035707761790715e-09
Position 29043: 1.2323630828192523e-09
Position 29058: 1.1439645735190597e-09
Position 30087: 9.004229130478506e-10
Position 172: 7.222185868388857e-10
Position 30091: 4.5480105421847533e-10
Position 30449: 2.864639619837732e-10
Position 30517: 2.6600580993654335e-10
Position 30114: 1.8993842812268375e-10
Position 514: 1.896724696387004e-10
Position 8: 1.8557927553949856e-10
Position 794: 1.5989567218235607e-10
Position 803: 7.247197497894672e-11
Position 953: 5.350095049816501e-11
Position 339: 4.3290470279867655e-11
Position 797: 2.312634424801734e-11
Position 19: 1.662294762536662e-11
Position 22: 1.7246680300582555e-12
Position 28: 1.2301031895221807e-12
Position 25: 1.0671514617303226e-12
Position 1412: 2.4345069445243984e-14
Position 29472: 7.493823362631183e-15
Position 31: 8.871992132522922e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 30064: 0.9977453200651738
Position 29030: 0.9736167081147558
Position 29843: 0.9653454197731139
Position 27907: 0.9539835081529259
Position 28524: 0.9427326228166808
Position 28358: 0.9360707912402974
Position 28780: 0.9303076235837251
Position 22193: 0.7802316882349909
Position 29619: 0.7767939437313334
Position 26341: 0.6690718470585509
Position 29220: 0.5080183764964694
Position 29346: 0.26014804459631136
Position 29690: 0.21445128148209705
Position 6642: 0.10023996629552334
Position 29232: 0.08709402754177972
Position 6668: 0.07684073945799715
Position 28299: 0.059493972390476414
Position 28824: 0.04477414707404582
Position 29866: 0.0319779734984628
Position 29257: 0.01930954591401649
Position 3717: 0.018873165471924067
Position 13676: 0.01734112074100422
Position 29032: 0.013285233013153255
Position 27188: 0.01305663400973615
Position 10248: 0.012349840122930559
Position 14109: 0.012220675321957232
Position 29281: 0.011195779121107795
Position 1437: 0.01079992946704781
Position 14152: 0.009850012972317003
Position 27198: 0.00927088174554392
Position 10898: 0.008587594202944793
Position 31478: 0.008349661290165006
Position 29366: 0.007561734186119209
Position 9985: 0.006974435048731598
Position 18987: 0.005491699448157758
Position 27346: 0.004568227407157487
Position 28786: 0.004485559147844763
Position 31386: 0.004268627463194471
Position 31147: 0.003708536044676695
Position 10119: 0.0037000336265403714
Position 29427: 0.003331369255777888
Position 29639: 0.003308796375309251
Position 29290: 0.003177353041861126
Position 29308: 0.0028617346422971355
Position 29905: 0.0026138710142587485
Position 1412: 0.002542066707476615
Position 29720: 0.0021905797238622195
Position 31129: 0.0021288762666366316
Position 29458: 0.002087572873135144
Position 29472: 0.0020293004011355843
Position 29595: 0.0020205583726580667
Position 3309: 0.0019919505335526965
Position 29380: 0.0019289662183098687
Position 10797: 0.001751647449922748
Position 31747: 0.0017438429066913915
Position 28532: 0.0016823011202417482
Position 3878: 0.0016623885253511156
Position 29407: 0.001619140110133281
Position 5241: 0.0016126546720642823
Position 28308: 0.0015749182022923261
Position 3002: 0.0015458830132071793
Position 30797: 0.0013467656043884045
Position 30825: 0.0013198637381388878
Position 3297: 0.0013096880994407484
Position 29424: 0.001283651981225385
Position 29447: 0.0010619010208969314
Position 3357: 0.00103571771876752
Position 3846: 0.001001453201296612
Position 30114: 0.0009728492692898049
Position 4085: 0.0009321071521395917
Position 4994: 0.0009251873315033953
Position 30327: 0.0008078113562271123
Position 29627: 0.0007933334500719527
Position 5190: 0.0006923720045051093
Position 4677: 0.0006854711002959611
Position 10506: 0.0006591462660042228
Position 3836: 0.0006582056715959117
Position 3396: 0.0006509252528344611
Position 29385: 0.0006361323986078384
Position 9781: 0.0006306891253786157
Position 3956: 0.0006205729479609497
Position 10530: 0.0006059007578512894
Position 30952: 0.0006029422791597718
Position 29261: 0.0005948455804806812
Position 2397: 0.0005755938935832163
Position 6733: 0.0005549463857423163
Position 3453: 0.0005464577567066244
Position 31347: 0.0005404714881054479
Position 9305: 0.0005079893902769593
Position 10029: 0.0005040449402643728
Position 29660: 0.0004779268361823099
Position 3165: 0.00045572708737671183
Position 3918: 0.00044049511889923605
Position 4293: 0.0004372332771153964
Position 31504: 0.00038700563536540894
Position 2485: 0.000386911881187446
Position 29305: 0.00038189681042239917
Position 31255: 0.00037851990379921967
Position 29055: 0.00036905173387391364
Position 2805: 0.000352333592444127
Position 28801: 0.00033618220582835065
Position 3760: 0.0003223952486669481
Position 9490: 0.00027867442284126555
Position 3550: 0.00027307521197923344
Position 31539: 0.0002591197663782756
Position 5112: 0.0002586832480591131
Position 9934: 0.00023709051376005592
Position 31609: 0.00022711389863056162
Position 28615: 0.00022669308238015658
Position 29325: 0.0002213802751041137
Position 3368: 0.00021386544682915277
Position 769: 0.0002079174307422455
Position 4872: 0.0002057932575556624
Position 975: 0.00020161825859241
Position 3868: 0.00020151634469562472
Position 4773: 0.00019672143066011845
Position 2856: 0.0001930227251619071
Position 1742: 0.00018571720807462625
Position 31249: 0.00018547316600058225
Position 1837: 0.00018279530617290718
Position 2697: 0.00018276560580749853
Position 3768: 0.0001774296430237754
Position 3057: 0.00016536036100997991
Position 2323: 0.00014875954850180907
Position 2365: 0.00014822321128044014
Position 3965: 0.00014475768493501056
Position 3797: 0.00014010735790588493
Position 3124: 0.00013411408139408959
Position 28902: 0.0001296332031731453
Position 5070: 0.00012840364305515765
Position 30713: 0.00011679774828768355
Position 30123: 0.0001164462247826164
Position 29311: 0.00011492628215625793
Position 29490: 0.00011491340683002017
Position 5786: 0.00010997704894315765
Position 29436: 0.00010572700882259874
Position 28804: 9.635598067671478e-05
Position 6102: 9.486521686445544e-05
Position 4577: 9.160840163774506e-05
Position 4535: 9.018677821337058e-05
Position 3976: 8.62866091633116e-05
Position 3424: 8.625856137397251e-05
Position 1564: 8.479667127542829e-05
Position 31326: 8.164503586290362e-05
Position 3725: 8.068250031214292e-05
Position 2273: 7.326197513718532e-05
Position 5088: 7.094695967851257e-05
Position 1643: 7.055447633202848e-05
Position 29738: 6.405732879354786e-05
Position 3590: 5.7877845551106815e-05
Position 2669: 5.137505196524271e-05
Position 29314: 4.887574524592344e-05
Position 28989: 3.6420830559280816e-05
Position 30333: 3.57396813441241e-05
Position 29872: 3.551354555092321e-05
Position 29117: 3.319513269442403e-05
Position 31567: 2.9909229312809678e-05
Position 31008: 1.9720601802620785e-05
Position 29744: 1.798323709912014e-05
Position 31287: 1.4950647461450367e-05
Position 28945: 1.344970099186088e-05
Position 30804: 1.2592423654693337e-05
Position 30066: 1.2136117362559147e-05
Position 31303: 1.0737394398994826e-05
Position 31654: 1.06360134898248e-05
Position 30960: 1.0497220935506506e-05
Position 30142: 9.459585343084236e-06
Position 30849: 6.718563032686987e-06
Position 28720: 6.258475296005982e-06
Position 29009: 5.424794590778e-06
Position 29907: 5.357378050264225e-06
Position 31110: 4.677755229622426e-06
Position 31519: 4.394199237053915e-06
Position 498: 4.004615454380303e-06
Position 30250: 3.849417968033697e-06
Position 30336: 3.846193330535704e-06
Position 29178: 3.535514327200604e-06
Position 29876: 3.4007158802438984e-06
Position 29641: 2.499800975584948e-06
Position 30755: 2.182262475866994e-06
Position 224: 2.0808351114333434e-06
Position 4201: 1.8255904271519027e-06
Position 29542: 1.6103508644514274e-06
Position 28969: 1.4130104327578253e-06
Position 547: 1.2690691575160752e-06
Position 4149: 1.1069729492604006e-06
Position 30131: 1.1051285029649804e-06
Position 3248: 1.1033583047788758e-06
Position 29910: 1.054875098433928e-06
Position 1820: 9.306341930727041e-07
Position 5520: 9.110669456877574e-07
Position 5508: 8.935401718686475e-07
Position 29761: 8.299614640811144e-07
Position 8953: 7.43166149857636e-07
Position 2889: 6.063904714497629e-07
Position 29605: 5.707041898721042e-07
Position 29913: 5.338801127841106e-07
Position 2156: 4.718463721147825e-07
Position 5550: 4.4687555065014553e-07
Position 3196: 4.0713500221284636e-07
Position 3481: 3.8165060762045027e-07
Position 3236: 3.4653898986930924e-07
Position 29134: 3.038098350912326e-07
Position 4695: 3.035622106324623e-07
Position 939: 3.0076302100894816e-07
Position 416: 2.9742263760349314e-07
Position 481: 2.1734086651908474e-07
Position 3006: 2.1277544203952106e-07
Position 2811: 2.1054590136920138e-07
Position 985: 2.0144901368346756e-07
Position 199: 1.8655359342491524e-07
Position 578: 1.7770685697991164e-07
Position 29941: 1.7025394871110502e-07
Position 29882: 1.4964285801998635e-07
Position 997: 1.443063848779023e-07
Position 2234: 1.255088638131021e-07
Position 1465: 1.1410981863880047e-07
Position 2737: 9.438393573847552e-08
Position 794: 8.741652421963046e-08
Position 6514: 8.631275468043326e-08
Position 4484: 8.478028669262273e-08
Position 30536: 6.545673929977835e-08
Position 1416: 6.316055524576467e-08
Position 328: 6.24928726470889e-08
Position 512: 6.1165062655028e-08
Position 2986: 5.714784255383116e-08
Position 221: 5.7025658245155383e-08
Position 1748: 5.693267132603249e-08
Position 30975: 4.717588459544212e-08
Position 29798: 3.4731629887211605e-08
Position 3201: 3.433715737392901e-08
Position 29774: 3.103765232379672e-08
Position 30500: 1.81321780195183e-08
Position 30685: 1.3654346003866357e-08
Position 30681: 9.950372745664158e-09
Position 29966: 5.765674043034628e-09
Position 1228: 5.650581922767884e-09
Position 203: 4.65747766019877e-09
Position 1581: 4.15533808794543e-09
Position 823: 2.999699744610133e-09
Position 788: 2.942648902589015e-09
Position 826: 2.724756355414236e-09
Position 593: 2.724590679430323e-09
Position 688: 1.7855186484874612e-09
Position 950: 1.538698006003803e-09
Position 1504: 1.5132925754007961e-09
Position 1689: 1.0639945045756694e-09
Position 1345: 7.544514508582906e-10
Position 345: 7.214442284223644e-10
Position 1057: 6.858991396738255e-10
Position 605: 6.409402088446758e-10
Position 694: 6.141966808349746e-10
Position 237: 6.08969312960061e-10
Position 424: 5.234410559485293e-10
Position 212: 5.174268805316669e-10
Position 247: 3.401887274709201e-10
Position 1000: 2.601274033241254e-10
Position 1089: 2.3455066803752084e-10
Position 712: 1.978332811202057e-10
Position 440: 1.7535996287586985e-10
Position 743: 1.3868322443381723e-10
Position 994: 1.287164421754568e-10
Position 1054: 1.2371940690264318e-10
Position 30162: 1.0147048762416768e-10
Position 602: 9.040792584280114e-11
Position 704: 8.081431998270623e-11
Position 355: 3.39243805887926e-11
Position 436: 3.137721344567389e-11
Position 585: 2.9392727100176256e-11
Position 373: 1.6235047505770426e-11
