Gene = Cln3
Position 4428: 1.257043919920872e-05
Position 4420: 1.2440110473357595e-05
Position 4493: 1.1686956200907399e-05
Position 255: 1.1002578277610102e-05
Position 4742: 1.02649472991589e-05
Position 4030: 9.869703782390191e-06
Position 3227: 9.281483105936313e-06
Position 4570: 8.84438485101036e-06
Position 3299: 6.2910428327795676e-06
Position 4718: 5.324231754384221e-06
Position 4393: 5.158245162983312e-06
Position 75: 5.012889101351276e-06
Position 613: 4.938387722850409e-06
Position 4249: 4.697256997058193e-06
Position 647: 4.662926599834916e-06
Position 4044: 4.661589898401028e-06
Position 1220: 4.242093750433019e-06
Position 4748: 3.910966228238521e-06
Position 4744: 3.5550814536121537e-06
Position 1021: 3.423929200206808e-06
Position 4007: 3.1585299194293145e-06
Position 914: 3.1470871024749063e-06
Position 3791: 2.944016222479641e-06
Position 4666: 2.844947851219701e-06
Position 4567: 2.648719687287199e-06
Position 919: 2.627714229183755e-06
Position 3499: 2.5113499996989947e-06
Position 3451: 2.4605449351141055e-06
Position 194: 2.3764709706566568e-06
Position 4004: 2.3706247860638643e-06
Position 4377: 2.0986651984663756e-06
Position 3932: 1.808480036328704e-06
Position 3875: 1.6520311262249434e-06
Position 3674: 1.124495116597052e-06
Position 3711: 8.743856450546216e-07
Position 1096: 8.199676918494569e-07
Position 719: 6.927571719143052e-07
Position 4455: 6.238654070453722e-07
Position 4501: 5.983499628848109e-07
Position 393: 4.6923335046521766e-07
Position 3886: 4.3523844341369247e-07
Position 4767: 4.2512915015323804e-07
Position 34: 3.3822466086065137e-07
Position 4811: 2.673606239236883e-07
Position 1210: 2.208958903649015e-07
Position 685: 1.3835746651786392e-07
Position 3847: 9.30161912960843e-08
Position 4726: 8.363621650686208e-08
Position 3429: 6.518016405768728e-08
Position 233: 5.616761233841716e-08
Position 3713: 5.583429498263013e-08
Position 3802: 5.015946153773334e-08
Position 3864: 3.3467554897989234e-08
Position 3861: 2.9692220915216075e-08
Position 342: 3.422951957305129e-09
Position 3630: 1.8843940895769147e-09
Position 4131: 8.194928618280818e-10
Position 3663: 6.906580549193669e-10
Position 4453: 2.7296770469753055e-10
Position 4465: 1.7299726905288015e-10
Position 4239: 9.186672396835719e-11
Position 4640: 3.289479096220573e-11
Position 4224: 2.9109560813009067e-12
Position 4575: 4.011268399819653e-13
Position 4637: 3.824248199355429e-13
Position 3624: 1.2506106950575482e-14
Position 3443: 9.154738838114264e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 3842: 0.9991173692964955
Position 3405: 0.9988519137607792
Position 4239: 0.9712314689859267
Position 3119: 0.9623393109594408
Position 3635: 0.5249131937743183
Position 3624: 0.4566408694272189
Position 2543: 0.1091005222784842
Position 332: 0.026055064725574596
Position 4261: 0.01686066991535654
Position 3659: 0.016616777184158656
Position 598: 0.014191797574050239
Position 3098: 0.011793964094365134
Position 719: 0.011181465109428697
Position 541: 0.01092590697874626
Position 2090: 0.00986854316395934
Position 1690: 0.009034938939093183
Position 685: 0.008974299927151213
Position 339: 0.007588399883663303
Position 1903: 0.007093087049334336
Position 1102: 0.00644458735265656
Position 1592: 0.006050273294573068
Position 1873: 0.005590688983380607
Position 3147: 0.005389768787230046
Position 1577: 0.004135352146711763
Position 4356: 0.004034855945511773
Position 355: 0.003725305128957888
Position 2880: 0.00303595610740975
Position 1173: 0.002219100595102746
Position 673: 0.002051303604321893
Position 413: 0.0016122299699692709
Position 4442: 0.0014409106767093087
Position 865: 0.0012190281804795795
Position 2511: 0.001097710672448631
Position 2556: 0.0010188203676660618
Position 1607: 0.0007627031049393726
Position 1036: 0.0007163489342358192
Position 4389: 0.0006592574362528572
Position 3460: 0.0005730150189267377
Position 2995: 0.0003863354651219912
Position 4113: 0.0003530215630952252
Position 1956: 0.0003304726593199739
Position 2040: 0.0003230921963204568
Position 791: 0.00028013037858018176
Position 633: 0.0002759736973969097
Position 181: 0.000262560199800961
Position 574: 0.0002051649339067909
Position 4767: 0.00019282607211331394
Position 1641: 0.00018520552914625928
Position 4092: 0.00017519000478310995
Position 4527: 0.00017494018102486491
Position 194: 0.00016875181940257343
Position 4731: 0.00014842626701016426
Position 1694: 0.00013858159467213056
Position 868: 0.00012067087230637105
Position 655: 0.0001045870862680471
Position 293: 0.00010222848574699525
Position 3421: 9.027487053475089e-05
Position 3425: 8.685966175210594e-05
Position 758: 8.255432927133194e-05
Position 2230: 7.302272953257498e-05
Position 4098: 7.214320453828325e-05
Position 1293: 6.911612210441024e-05
Position 2969: 6.818769800649756e-05
Position 4855: 6.806667587837015e-05
Position 429: 6.459592347578426e-05
Position 135: 5.62208615036685e-05
Position 4530: 5.60837753617476e-05
Position 501: 5.533754270519282e-05
Position 4314: 5.4471009790996946e-05
Position 221: 4.6923951980594464e-05
Position 520: 4.46916562456458e-05
Position 766: 3.14706802639531e-05
Position 4551: 2.700619218352364e-05
Position 450: 2.6172666184937353e-05
Position 3925: 2.5345246877402668e-05
Position 4287: 2.4457292080129217e-05
Position 4803: 2.39010144599806e-05
Position 4278: 2.1780415924857762e-05
Position 2730: 1.971621212546497e-05
Position 2409: 1.6963651783962844e-05
Position 2417: 1.6486676189228214e-05
Position 1278: 1.5139879120308143e-05
Position 2363: 1.3427817984489151e-05
Position 4575: 7.82314918609192e-06
Position 3735: 6.553717385743044e-06
Position 4015: 5.956796879916936e-06
Position 3938: 4.188911960777928e-06
Position 4542: 4.09118877602197e-06
Position 1548: 3.7031391280008464e-06
Position 4081: 3.609930134589097e-06
Position 4850: 3.357774095867349e-06
Position 4819: 3.1605321019193263e-06
Position 1219: 2.8306679188610456e-06
Position 4823: 2.6933896773953446e-06
Position 3911: 2.638793385408418e-06
Position 4177: 2.200335069886027e-06
Position 3932: 1.9147677768427633e-06
Position 4807: 1.8308801725813227e-06
Position 557: 1.4958211163777577e-06
Position 185: 1.3217138402207897e-06
Position 3504: 1.272268020435713e-06
Position 3346: 1.1862145364668411e-06
Position 4837: 8.94700743716198e-07
Position 1154: 8.166806072102758e-07
Position 1225: 7.202009012360251e-07
Position 808: 7.186646633773604e-07
Position 639: 6.570041203523146e-07
Position 3478: 6.202638393564445e-07
Position 3732: 6.149437638005269e-07
Position 4476: 5.936993494194106e-07
Position 4064: 5.41485777027649e-07
Position 4074: 5.143234334050059e-07
Position 4661: 4.925721220251823e-07
Position 4548: 4.3652548062791184e-07
Position 469: 4.001923243004819e-07
Position 3902: 3.8884625138892603e-07
Position 3437: 3.117935087416003e-07
Position 4044: 2.6830580185738376e-07
Position 4740: 2.644993477655404e-07
Position 4054: 2.470313947345203e-07
Position 506: 2.161472008422426e-07
Position 4071: 1.8820081380617937e-07
Position 3917: 1.293423266616704e-07
Position 3978: 1.237754241382229e-07
Position 3537: 6.699521495450537e-08
Position 358: 5.128433838570172e-08
Position 139: 4.8871206770740135e-08
Position 147: 4.0868914094692526e-08
Position 3886: 3.623213596183504e-08
Position 3940: 3.602433426650533e-08
Position 241: 3.491840065795573e-08
Position 462: 2.333175957449851e-08
Position 58: 1.4851858511691038e-09
Position 774: 1.4675897277633976e-09
Position 350: 3.7001053781879154e-10
Position 3784: 2.398208532421905e-10
Position 96: 3.6852572756956306e-17
