Gene = nuf
Position 3465: 0.00019541589694315866
Position 43: 0.00018181839141518877
Position 27553: 0.00015456797449175892
Position 41287: 0.00015052961900969566
Position 742: 0.0001495105562197362
Position 130: 0.00014876685884514926
Position 41190: 0.00014274231367282628
Position 110: 0.00014257552887862466
Position 40418: 0.0001358640766925343
Position 1304: 0.00013188819051112595
Position 1081: 0.00012839367234165626
Position 40761: 0.00012792117486268
Position 511: 0.00012742729500600443
Position 897: 0.00011462806128720556
Position 289: 0.00011368390756138118
Position 356: 0.0001131636748431777
Position 10186: 0.0001101834125335436
Position 13293: 0.00010916058448538643
Position 41974: 0.00010830049041841641
Position 41475: 0.00010543655529596538
Position 27421: 0.00010276972967739354
Position 1378: 0.00010133055745589992
Position 3417: 0.00010022550862189232
Position 1205: 9.594530242458703e-05
Position 912: 9.492247156925223e-05
Position 11358: 9.376387051319068e-05
Position 13160: 8.818016680308096e-05
Position 1190: 8.624577283909824e-05
Position 3447: 8.441297605500535e-05
Position 35534: 7.977637039396478e-05
Position 41185: 7.898909925917783e-05
Position 11051: 7.428356213453175e-05
Position 875: 6.803451349147591e-05
Position 201: 6.542065616605658e-05
Position 601: 6.08156378259841e-05
Position 12643: 6.049531699121214e-05
Position 25: 6.0053924185209104e-05
Position 672: 5.8489898233655324e-05
Position 10148: 5.8202024882688964e-05
Position 754: 5.7985306054232286e-05
Position 990: 5.515433733552775e-05
Position 3514: 5.512714628761403e-05
Position 27647: 5.0269410536923436e-05
Position 27936: 4.4562913749928835e-05
Position 10455: 4.2431970075860834e-05
Position 27978: 3.8809158287533004e-05
Position 9531: 3.852829001083759e-05
Position 2281: 3.557765959164799e-05
Position 12: 3.539485318825111e-05
Position 598: 3.49967203751959e-05
Position 10317: 3.4722620193494736e-05
Position 10435: 3.3258968165859514e-05
Position 1937: 3.1814937409058164e-05
Position 619: 3.114457831640022e-05
Position 9717: 3.098697057087188e-05
Position 9726: 3.01999493343765e-05
Position 1018: 2.9555670058615768e-05
Position 9606: 2.922418950922042e-05
Position 3357: 2.9124250979370425e-05
Position 15: 2.90582428802569e-05
Position 26287: 2.8973423350432864e-05
Position 10121: 2.8878181745260647e-05
Position 595: 2.5569715085673098e-05
Position 39959: 2.5157951288629416e-05
Position 1579: 2.3510284456906957e-05
Position 10190: 2.3199799741746598e-05
Position 10125: 2.2909295504314744e-05
Position 9582: 2.1922472165001797e-05
Position 1443: 2.1552076021130546e-05
Position 29067: 1.9889028791836478e-05
Position 1857: 1.7404116200994713e-05
Position 307: 1.7335512079055408e-05
Position 40501: 1.732954593803642e-05
Position 10421: 1.5585590880729132e-05
Position 771: 1.5195849218416699e-05
Position 27048: 1.3864666345793415e-05
Position 1251: 1.3498387603476257e-05
Position 1042: 1.2882583023184567e-05
Position 10488: 9.306333847323555e-06
Position 573: 8.755115980832846e-06
Position 28449: 8.341967473907924e-06
Position 2523: 8.172206830472109e-06
Position 3062: 7.953524125281782e-06
Position 28427: 7.943922211438611e-06
Position 40541: 7.551436195924788e-06
Position 40554: 7.513366562448404e-06
Position 10400: 7.327973908322076e-06
Position 27076: 7.248006943290512e-06
Position 1098: 7.168712979439499e-06
Position 27706: 7.128744002169059e-06
Position 41230: 6.82231168757302e-06
Position 2155: 6.654562737403761e-06
Position 113: 5.790985729420481e-06
Position 40481: 5.214440757717699e-06
Position 27565: 5.106119273963141e-06
Position 10366: 4.8615439863528655e-06
Position 10290: 4.767709932043672e-06
Position 41452: 4.446721980406844e-06
Position 9555: 3.881778121461872e-06
Position 40638: 3.191846263097099e-06
Position 9690: 2.7238984734116616e-06
Position 10828: 2.5053234634415647e-06
Position 571: 2.3130623489043412e-06
Position 2286: 2.2528154445713834e-06
Position 9615: 2.0259784768581367e-06
Position 604: 1.946949297468889e-06
Position 40468: 1.6970365288081422e-06
Position 298: 1.519385649717767e-06
Position 785: 1.4740567704163528e-06
Position 40150: 1.4558608162773474e-06
Position 534: 1.3567004818581617e-06
Position 40443: 1.2969069845949216e-06
Position 660: 1.286513024781715e-06
Position 39859: 9.59098865051835e-07
Position 1061: 7.030880488591302e-07
Position 41574: 5.631873776371348e-07
Position 40378: 5.322002818516258e-07
Position 744: 4.162670200296808e-07
Position 41232: 3.829037778126582e-07
Position 27156: 3.5708594379446585e-07
Position 460: 2.56238254139228e-07
Position 39961: 2.5083226000186117e-07
Position 40001: 2.4395231911678155e-07
Position 40506: 2.2910437023700178e-07
Position 40388: 1.3651791556667985e-07
Position 726: 1.1031318387512308e-07
Position 40091: 9.711149795978512e-08
Position 632: 8.845070841248399e-08
Position 41162: 2.5128110893896402e-08
Position 10886: 2.2420709761604512e-08
Position 642: 2.2070043653043932e-08
Position 793: 9.656116222035603e-10
Position 889: 4.126923445332175e-10
Position 685: 2.984311566912417e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 39785: 0.999119386935627
Position 22218: 0.9984105411665515
Position 39305: 0.9965145916742306
Position 9074: 0.9941043088157455
Position 40306: 0.9864666545195696
Position 41056: 0.9190593046784229
Position 9294: 0.7588648672540627
Position 9868: 0.7460181901955478
Position 12841: 0.6063650397085073
Position 12534: 0.49771310896577214
Position 1797: 0.2831164935915443
Position 6897: 0.27193987829151633
Position 9297: 0.21786393798455114
Position 25951: 0.20362112204232136
Position 40726: 0.15378806441071136
Position 12660: 0.1404423863079958
Position 10751: 0.12761428075162562
Position 21323: 0.10975437996883249
Position 39516: 0.09328263015094844
Position 2020: 0.0915391341587933
Position 13064: 0.06775417683995913
Position 13031: 0.06619429081735718
Position 3268: 0.05946890624929157
Position 42078: 0.046557648921897454
Position 13572: 0.04551131912821713
Position 12075: 0.03756566962868099
Position 40687: 0.03277000516936875
Position 437: 0.030208888014199176
Position 13454: 0.029393321674069807
Position 4156: 0.02845777009607554
Position 178: 0.027420997712978172
Position 10235: 0.023702068120846312
Position 41366: 0.022163548761738927
Position 4967: 0.021651075451382604
Position 5437: 0.02042397962038113
Position 9675: 0.020183329556036918
Position 6271: 0.02014765857813154
Position 40501: 0.018141049794687187
Position 41657: 0.01646152307417571
Position 2440: 0.015540611649503662
Position 11458: 0.01424779136270455
Position 665: 0.013437773350574993
Position 13834: 0.013227506301231828
Position 551: 0.012632519704272548
Position 3325: 0.012455355560356344
Position 4681: 0.011392395813646232
Position 5649: 0.010780409567400657
Position 9454: 0.010358108217205932
Position 5723: 0.009982820123014591
Position 42010: 0.009879176787074341
Position 2387: 0.009691221063562282
Position 2409: 0.009626680455547475
Position 12046: 0.00946151373841766
Position 6827: 0.009030987919858385
Position 8206: 0.008932971898628034
Position 5994: 0.007767846658832476
Position 11101: 0.007692297435877353
Position 4168: 0.00606184950634154
Position 4105: 0.0058515095255145385
Position 9731: 0.005654003475277034
Position 229: 0.005515840219832104
Position 3153: 0.005478943929652746
Position 6605: 0.005348141756860102
Position 483: 0.005216501575696241
Position 12442: 0.004733196201437007
Position 41693: 0.004592055841512694
Position 9148: 0.004585185670562491
Position 1053: 0.0045351863631196455
Position 1698: 0.00438713861783863
Position 990: 0.0040792991405666675
Position 40320: 0.003927273829806842
Position 39526: 0.0038940166609093777
Position 41833: 0.0036918623285627714
Position 39530: 0.0036087291534928536
Position 40315: 0.0035009866926785484
Position 1194: 0.003482418572197111
Position 6305: 0.003469495654125878
Position 3572: 0.003258949960405574
Position 41389: 0.0032566953671006836
Position 25642: 0.003211552371384098
Position 42333: 0.002959617054653055
Position 10720: 0.0029108533711584782
Position 10603: 0.002772519617702524
Position 805: 0.0025993357905436513
Position 7356: 0.002511417570080188
Position 41632: 0.002485753510323528
Position 1163: 0.0024818090252185605
Position 41822: 0.002417841013598956
Position 1737: 0.002416827813447592
Position 13414: 0.0021256046312987803
Position 1538: 0.002082100625313153
Position 12411: 0.001958313515415549
Position 22415: 0.0019506766952262931
Position 42015: 0.0019322026096180056
Position 9484: 0.0018878928015817235
Position 41502: 0.0017702320194941566
Position 10007: 0.0016716185760213805
Position 3700: 0.0016691215350157192
Position 4211: 0.0016568564848506758
Position 1647: 0.0016498989705425661
Position 3669: 0.0016478197280224295
Position 41065: 0.0016365988102509392
Position 13887: 0.0015454087456395998
Position 22455: 0.0015009505217687788
Position 2619: 0.0014961003030670137
Position 1118: 0.0014841281495029963
Position 41849: 0.0014646576969700373
Position 10640: 0.0014553548740675664
Position 9314: 0.0014445535716500453
Position 40541: 0.0014342923163822069
Position 13894: 0.0013513782340767505
Position 40356: 0.001343586783294972
Position 4340: 0.0013428549003355835
Position 10987: 0.0012857235258021838
Position 13870: 0.0012802190771393014
Position 40619: 0.0012235756021345828
Position 1345: 0.0011512137609109116
Position 41563: 0.0010665086588690221
Position 808: 0.0010293051291710255
Position 42119: 0.0009758806175811907
Position 41720: 0.0009679165046529283
Position 2052: 0.0009069952703441132
Position 22601: 0.0009069484664654111
Position 2334: 0.0008700808477520684
Position 721: 0.0008681517772500697
Position 4223: 0.0008230537861449912
Position 41335: 0.0007574445525374786
Position 9523: 0.000748114400675113
Position 1358: 0.0006896963784443291
Position 41300: 0.0006831463822288969
Position 1701: 0.0006581583405388197
Position 40506: 0.0006417977183162489
Position 24719: 0.0005978852761558543
Position 427: 0.0005702432942856375
Position 927: 0.0005432228361814545
Position 42277: 0.0004940157340343385
Position 765: 0.0004937407045607537
Position 2370: 0.0004912001397341773
Position 349: 0.0004840626683588245
Position 22670: 0.00047417772912468126
Position 8944: 0.00046111877668725515
Position 10709: 0.0004529186604857616
Position 39691: 0.00044762628452704414
Position 276: 0.0003950669874001111
Position 11375: 0.000390168508885473
Position 10975: 0.00037684414263699075
Position 10340: 0.0003731312752490407
Position 27474: 0.0002917210540299097
Position 595: 0.0002786019292690433
Position 40765: 0.00026626220945595526
Position 10763: 0.0002461704095908999
Position 9937: 0.00024015064499765916
Position 11061: 0.00023062570170099446
Position 11383: 0.0002271149076928104
Position 39718: 0.00022445804921942628
Position 11142: 0.0002024041178300796
Position 42285: 0.00019787216706612843
Position 2463: 0.00019018685975044817
Position 1135: 0.0001894372801392514
Position 41441: 0.00016429869137209876
Position 9736: 0.00015291710271394442
Position 41518: 0.000145364331383186
Position 42259: 0.00013024526304767758
Position 2155: 0.00011984195531086459
Position 10246: 0.0001031051533373797
Position 40546: 0.00010004120102466097
Position 40573: 9.936655558696299e-05
Position 2782: 9.296105394327067e-05
Position 3905: 9.265602647334026e-05
Position 33947: 7.97763703939648e-05
Position 4172: 7.79793943739731e-05
Position 40335: 7.541158184282807e-05
Position 40788: 6.994310582465888e-05
Position 10409: 5.945267426578345e-05
Position 3837: 5.862166672344525e-05
Position 4232: 5.3241138437699916e-05
Position 1243: 5.2263568495117976e-05
Position 4035: 5.008752155265819e-05
Position 897: 4.995198238335437e-05
Position 40742: 4.193252177746107e-05
Position 40326: 4.1767575468223294e-05
Position 40761: 3.9349931418104406e-05
Position 619: 3.9173189389824955e-05
Position 28164: 3.617491847718301e-05
Position 9916: 3.320142170432772e-05
Position 811: 3.319119589815551e-05
Position 678: 3.302956535656546e-05
Position 836: 3.1455525400754996e-05
Position 1255: 3.019062954561738e-05
Position 2705: 2.825367547372562e-05
Position 10058: 2.6886553392762072e-05
Position 40040: 2.3524842892596012e-05
Position 1140: 2.3274062419638446e-05
Position 10159: 2.297713844738831e-05
Position 10043: 1.9958993376267655e-05
Position 10077: 1.9282737213035094e-05
Position 10025: 1.5463989691431717e-05
Position 39751: 1.5284960608733534e-05
Position 1084: 1.3942130316461123e-05
Position 1866: 1.3385371521628466e-05
Position 11196: 1.2889340321252797e-05
Position 912: 1.2741244220939079e-05
Position 1363: 1.2032179472859682e-05
Position 1042: 1.1100127373550747e-05
Position 26067: 1.1063846435809425e-05
Position 940: 1.0785792207528689e-05
Position 9744: 1.0151354982109947e-05
Position 1081: 9.523656947690593e-06
Position 1462: 9.05331838727099e-06
Position 1016: 7.380272459672391e-06
Position 39670: 7.281177259216704e-06
Position 39610: 6.0727785573982255e-06
Position 1001: 5.81971168464323e-06
Position 2093: 5.417792119207723e-06
Position 10085: 5.225758883527491e-06
Position 9988: 5.0697498590257655e-06
Position 2281: 5.02373604028003e-06
Position 2022: 4.938804477475316e-06
Position 7830: 3.866380649519642e-06
Position 10773: 3.6335767860345163e-06
Position 289: 3.570194133286104e-06
Position 10648: 3.5056334700109123e-06
Position 295: 2.6587309300470656e-06
Position 40418: 2.5840714797188484e-06
Position 10435: 1.8843439436685597e-06
Position 10091: 1.79195813950286e-06
Position 40386: 1.7061658776676613e-06
Position 10481: 1.3284385549003814e-06
Position 10504: 1.0853294753812945e-06
Position 8298: 8.199837365491781e-07
Position 9910: 1.5302956568821956e-07
Position 104: 1.506492091540438e-07
Position 373: 1.4734226872826523e-07
Position 889: 5.975815547374917e-08
Position 393: 5.9071006661590564e-08
Position 40383: 3.961850443492462e-08
Position 143: 2.4674673244623098e-08
Position 110: 2.0164792777671552e-08
Position 40329: 1.758498700690188e-08
Position 41074: 9.877948092931757e-09
Position 502: 7.022619322339151e-09
Position 399: 6.530754349232521e-09
Position 146: 6.0857881821696274e-09
Position 387: 4.935480085636422e-09
Position 356: 2.2515876477378804e-09
Position 130: 1.556716541323989e-09
Position 40428: 2.7671211008867687e-10
