Gene = Fic
Position 442: 1.5158535420996992e-06
Position 215: 1.1851172962039464e-06
Position 1173: 9.332541915810511e-07
Position 496: 9.044955389202708e-07
Position 1329: 9.03220589326614e-07
Position 1701: 8.832037157025609e-07
Position 985: 7.089126059270779e-07
Position 1185: 4.9863462016498034e-08
Position 1439: 3.4609362130414684e-09
Position 1282: 1.744574244943154e-09
Position 1421: 9.196846249980988e-10
Position 494: 6.353048704429142e-10
Position 310: 1.385356043507312e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1129: 0.995143017834816
Position 1392: 0.9944661604267199
Position 320: 0.38303768263426946
Position 414: 0.038592664871895374
Position 74: 0.008975319836460256
Position 2015: 0.008151282724092296
Position 106: 0.006565778594213794
Position 922: 0.005792707010326763
Position 723: 0.005392081245828878
Position 1280: 0.004168218619698992
Position 631: 0.0039170775760643105
Position 1148: 0.003833866417664784
Position 1400: 0.0026569395090434954
Position 350: 0.0025124077899708725
Position 1660: 0.0021970357631705393
Position 171: 0.00214526638918887
Position 2001: 0.0019501450217020329
Position 1559: 0.0017495379691335991
Position 737: 0.0015262981335460756
Position 954: 0.0012994948085025511
Position 1171: 0.0006796674120433297
Position 1890: 0.0006718073537883173
Position 181: 0.0005265212512868617
Position 919: 0.000516119329681443
Position 466: 0.0004468300801946376
Position 970: 0.000430713097789594
Position 1555: 0.0003927681218625488
Position 1678: 0.00030084340908906223
Position 1887: 0.00028657575698525086
Position 1615: 0.00027778992670787756
Position 1940: 0.0002547814007114832
Position 381: 0.0002474189047339959
Position 903: 0.00024270512796198607
Position 1751: 0.00024006950247635434
Position 988: 0.00020210980015490906
Position 1644: 0.00019339746275703657
Position 480: 0.0001567064013688553
Position 1417: 0.00015158650405247833
Position 144: 0.00015039918151215707
Position 771: 0.00014878986915284448
Position 261: 0.00014609326530642743
Position 743: 0.00012165959436125246
Position 687: 0.00010458114935101091
Position 1528: 9.725626616575829e-05
Position 1900: 8.40733561393715e-05
Position 792: 8.359530007684387e-05
Position 781: 7.241940865145413e-05
Position 1795: 5.646190992354188e-05
Position 228: 4.370783712289072e-05
Position 1737: 4.107288352640242e-05
Position 1496: 3.454044477496023e-05
Position 231: 3.0224216175381053e-05
Position 1223: 2.8479973446139176e-05
Position 1810: 2.5232780367530715e-05
Position 760: 2.254562616722563e-05
Position 1200: 2.0924985322609424e-05
Position 711: 2.0883295106834697e-05
Position 525: 1.633551976512292e-05
Position 1717: 1.5696056168597263e-05
Position 1058: 1.5063940873221447e-05
Position 494: 9.821742622095384e-06
Position 885: 7.622137131707493e-06
Position 205: 6.649776032240542e-06
Position 1095: 4.885517540880594e-06
Position 858: 3.59050411165936e-06
Position 588: 3.531186668178748e-06
Position 506: 3.500032718520967e-06
Position 1160: 3.4660617054378517e-06
Position 276: 3.2938327476722486e-06
Position 1522: 2.5849539826529993e-06
Position 447: 2.404813164354663e-06
Position 1622: 2.249500014499223e-06
Position 202: 2.1408130761404443e-06
Position 1612: 2.037914694363546e-06
Position 649: 2.002106947459847e-06
Position 567: 1.877636413898161e-06
Position 1905: 1.5167922043573049e-06
Position 1315: 1.2327503753706722e-06
Position 522: 1.2219905278328178e-06
Position 1533: 1.1231982278260334e-06
Position 1508: 1.1141612507178296e-06
Position 1312: 1.0097776875485882e-06
Position 1091: 9.99457798169466e-07
Position 540: 9.728094111868745e-07
Position 1251: 9.590417253150464e-07
Position 835: 5.609466522395266e-07
Position 1947: 5.521067034247758e-07
Position 488: 4.6385039797740675e-07
Position 753: 3.9016928102662716e-07
Position 794: 3.082964313428781e-07
Position 1236: 2.3031851019024594e-07
Position 1044: 1.9669675345164152e-07
Position 537: 1.513644506596839e-07
Position 1307: 1.005801771304486e-07
Position 235: 4.396385886621566e-09
Position 243: 8.359873114631565e-10
Position 1348: 4.5780129927931353e-10
Position 1374: 4.0363816632748944e-10
Position 241: 2.0536598897936713e-10
Position 50: 9.032710373986202e-11
Position 215: 7.82431987262046e-11
Position 426: 6.354898443449864e-15
