Gene = Kr-h1
Position 3269: 2.2238805919381453e-06
Position 806: 2.194211529462287e-06
Position 11429: 2.1341460947198795e-06
Position 2440: 1.8960190212209212e-06
Position 11820: 1.6635436356042204e-06
Position 133: 1.6051173284652005e-06
Position 2379: 1.4735370231387233e-06
Position 1291: 1.3709693372087586e-06
Position 1665: 1.1766735621880361e-06
Position 406: 1.0576215234352982e-06
Position 2761: 1.047247596433718e-06
Position 1142: 1.0142517176640737e-06
Position 1655: 9.819357530966266e-07
Position 926: 7.49370907827153e-07
Position 844: 7.444548013615945e-07
Position 1995: 6.659755245924549e-07
Position 2590: 6.616784618807432e-07
Position 1502: 6.425064988409733e-07
Position 167: 5.23404570813574e-07
Position 11: 4.696760318575806e-07
Position 968: 4.696689684043359e-07
Position 1085: 4.606380828073543e-07
Position 821: 3.722735999180274e-07
Position 1550: 3.68471455397212e-07
Position 1464: 3.5207787170612004e-07
Position 411: 3.01280540791915e-07
Position 509: 2.949209282452265e-07
Position 16: 1.4070976372890458e-07
Position 2568: 1.392153599027715e-07
Position 2188: 1.3037039839549634e-07
Position 4491: 8.666040792222028e-08
Position 11610: 5.07184679128312e-08
Position 11780: 4.170513880805858e-08
Position 11309: 3.5894068146529684e-08
Position 4852: 3.249928540730199e-08
Position 12989: 2.2111084932981078e-08
Position 3462: 1.937964469173257e-08
Position 3475: 1.7416255042497893e-08
Position 11215: 1.4446346462206955e-08
Position 3443: 1.3774258497511001e-08
Position 11231: 1.2213790948566617e-08
Position 12865: 1.168009241700048e-08
Position 13197: 1.1556027896115719e-08
Position 11477: 1.0340291520687617e-08
Position 12902: 8.840060628513033e-09
Position 1579: 5.45289358224142e-09
Position 3255: 3.5896740330760812e-09
Position 12879: 2.9312975821122946e-09
Position 13202: 1.4761411115883446e-09
Position 219: 2.0425465691592413e-10
Position 279: 1.461857153093762e-10
Position 230: 5.1641166157410606e-11
Position 647: 3.5047265313640557e-11
Position 224: 3.274445814275066e-12
Position 2530: 2.0482416413111413e-12
Position 2270: 1.7095816659070853e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11189: 0.9975036949085945
Position 12634: 0.9926121843877687
Position 10391: 0.8747065824225
Position 1487: 0.43492883886014994
Position 1585: 0.08560925584957815
Position 9467: 0.0779190352689306
Position 8778: 0.07149328708240588
Position 9416: 0.05678182850542826
Position 1440: 0.05057107625762428
Position 365: 0.043218429778799645
Position 1736: 0.03943873001149052
Position 10432: 0.03552239945729435
Position 10327: 0.03450039805126819
Position 9458: 0.03231398453538277
Position 10499: 0.03044584426100205
Position 12218: 0.018637176567670097
Position 1719: 0.01261109258128443
Position 1971: 0.01216502747314265
Position 743: 0.01139445920294515
Position 10299: 0.010027746263922999
Position 1208: 0.008948116317626235
Position 1889: 0.008760576498450847
Position 8538: 0.007879368646956687
Position 781: 0.00772592559678922
Position 628: 0.006599538620388213
Position 448: 0.005745026501227148
Position 12047: 0.005520434492711922
Position 10308: 0.005461033737753628
Position 9130: 0.005247327547148567
Position 8560: 0.005208481743392783
Position 13255: 0.004877408296313267
Position 1695: 0.004724795792592459
Position 2110: 0.004589736291939114
Position 11925: 0.004489018150338306
Position 426: 0.0039842904260352025
Position 9070: 0.0038705519982223918
Position 13580: 0.0036828781772801173
Position 1464: 0.0036608899406325723
Position 7908: 0.0036261869221208653
Position 9006: 0.0036012117641815223
Position 7825: 0.0028214815234822795
Position 926: 0.0027475101777959367
Position 1343: 0.0025955394680242435
Position 8730: 0.0025547086465887883
Position 384: 0.0022105119221820513
Position 855: 0.0021312710133794955
Position 801: 0.0021094804835034447
Position 459: 0.0018907421887720793
Position 12001: 0.0018403257066092024
Position 10480: 0.001744783337564359
Position 406: 0.0016929591868969861
Position 11633: 0.0016904162436743551
Position 11965: 0.001675444937563017
Position 11974: 0.0016121908548848538
Position 2848: 0.0015894281111348768
Position 389: 0.0014477731485615334
Position 516: 0.0014435869968465742
Position 12261: 0.0013604437288747431
Position 13317: 0.0013003250042169223
Position 2419: 0.0012215219597603597
Position 9786: 0.001142225472733937
Position 1018: 0.0011241619386586868
Position 13375: 0.0010251693403646488
Position 635: 0.0009875348077661554
Position 12465: 0.0008853588358689186
Position 13306: 0.0008579198837506754
Position 13274: 0.0008488135339795918
Position 13340: 0.000846101084855929
Position 13346: 0.000753646813541039
Position 474: 0.0006148837507747211
Position 1499: 0.0006072996842551091
Position 1002: 0.0005758990053981032
Position 242: 0.0005678553910307494
Position 1565: 0.0005538464571404168
Position 12697: 0.0005279348434100177
Position 2392: 0.0005146461903556382
Position 456: 0.0004998640924144005
Position 898: 0.00046571308151549165
Position 13225: 0.0004637716317658101
Position 12302: 0.00044716963492611437
Position 1755: 0.0004450152399069916
Position 1857: 0.00041829024163279367
Position 4265: 0.0003987745833601509
Position 3186: 0.0003939546276762532
Position 13046: 0.00036997871299388596
Position 864: 0.00033402648409071566
Position 1907: 0.00030102636459413567
Position 947: 0.0002864841603429999
Position 2494: 0.00027927179852981285
Position 1332: 0.0002767601365198428
Position 1976: 0.0002649014458386109
Position 12191: 0.00023693993443355685
Position 13803: 0.000230455354157399
Position 12599: 0.0002080299211857771
Position 2781: 0.00020632156836964424
Position 11166: 0.00020089811455535302
Position 2706: 0.00019370802817600025
Position 1625: 0.00018301654781062345
Position 3338: 0.0001740938300840763
Position 706: 0.00016259992646742096
Position 2158: 0.0001502471779719652
Position 11153: 0.00014907552056487908
Position 1520: 0.00014847166988068663
Position 13015: 0.00012646541354957165
Position 552: 0.00011402057790132438
Position 3527: 0.00011134994366311525
Position 753: 0.00010400963484167192
Position 1125: 0.00010356803736580124
Position 1752: 0.00010316601473847373
Position 13643: 9.809785950185323e-05
Position 4205: 9.057104629284629e-05
Position 661: 9.048759676759021e-05
Position 12597: 8.773202496426605e-05
Position 1529: 8.447857984146301e-05
Position 12978: 8.108810895883369e-05
Position 11528: 6.89886662482493e-05
Position 1897: 6.387548507301635e-05
Position 13436: 5.27753121210516e-05
Position 13816: 5.1016689296512034e-05
Position 2978: 4.4462418752031635e-05
Position 250: 3.794814222683778e-05
Position 11354: 3.644760132394678e-05
Position 1036: 3.17529501199652e-05
Position 1059: 2.4139660394467698e-05
Position 13757: 2.3114088909596786e-05
Position 13754: 2.0569095774089623e-05
Position 13021: 1.8915796316334956e-05
Position 12674: 1.8748785787128732e-05
Position 873: 1.8403777645923834e-05
Position 885: 1.63100888999392e-05
Position 558: 1.532502546102544e-05
Position 1062: 1.476086900316572e-05
Position 1321: 1.3207613509243976e-05
Position 541: 1.2946755858653599e-05
Position 586: 1.1386594608783144e-05
Position 573: 1.0234407348378572e-05
Position 11690: 9.148058521088072e-06
Position 11648: 9.013800527094986e-06
Position 564: 8.010601650049232e-06
Position 13882: 7.31281871456787e-06
Position 13280: 5.7271391461139015e-06
Position 1639: 5.036250734572445e-06
Position 13714: 4.166714491183957e-06
Position 680: 3.9483963460993115e-06
Position 942: 3.7786488103656285e-06
Position 1044: 3.663064678958754e-06
Position 13086: 3.5088583066701277e-06
Position 13105: 3.2743503678688512e-06
Position 1834: 3.2310247922958205e-06
Position 1093: 2.7620296402373928e-06
Position 1535: 2.448190610601356e-06
Position 279: 2.4466152197922518e-06
Position 150: 1.2944712499886484e-06
Position 579: 1.2457516587526563e-06
Position 193: 1.0178844207729566e-06
Position 268: 1.0177876712611346e-06
Position 1763: 9.97368297730667e-07
Position 934: 9.920707754624217e-07
Position 147: 8.167182476646129e-07
Position 1998: 6.764786859586507e-07
Position 3913: 5.744118939629952e-07
Position 887: 4.625972115864377e-07
Position 180: 4.5115338907559073e-07
Position 2273: 4.0547902203786126e-07
Position 2128: 3.483481133674314e-07
Position 76: 3.009370706904687e-07
Position 307: 2.668028082117329e-07
Position 73: 1.5116767500659455e-07
Position 153: 1.2777126612785181e-07
Position 304: 9.638890913488983e-08
Position 1550: 9.035741539772356e-08
Position 343: 7.632090335358718e-08
Position 294: 6.588165069104666e-08
Position 4584: 2.459454537707126e-08
Position 58: 2.3857831174875977e-08
Position 2042: 1.1988835189237187e-08
Position 6450: 2.4655253715845035e-09
Position 6521: 2.1287301251517843e-09
Position 2213: 1.3346666311238884e-09
Position 2264: 2.2306264802384315e-10
Position 172: 2.1509874783635068e-10
Position 4321: 1.8577632811985095e-10
Position 2530: 1.5170165044992635e-10
Position 2162: 1.4143831572754996e-10
Position 91: 2.512400691076911e-11
Position 330: 4.291360315295182e-12
Position 313: 2.7348524710741536e-12
Position 158: 1.5850319116861022e-12
Position 62: 2.2087282762213923e-13
Position 338: 2.009796891064596e-13
Position 428: 1.348214653875958e-13
Position 317: 1.8969244148604217e-14
Position 309: 2.6379823739238863e-15
Position 324: 4.115104616760609e-16
