Gene = Herp
Position 2021: 0.0018942032702217622
Position 2565: 0.0017950830117401517
Position 2615: 0.0013654109428554747
Position 1238: 0.0013544765538303593
Position 1683: 0.001349990810007249
Position 1130: 0.001332664490743713
Position 1470: 0.0009821829633733152
Position 884: 0.0009350659236762895
Position 793: 0.0009295948188297906
Position 463: 0.0008013863644940152
Position 1985: 0.0007678111796512638
Position 3371: 0.0007472287627819576
Position 1272: 0.0007197485625958308
Position 2864: 0.0006946909602943763
Position 3189: 0.000692136137663906
Position 1449: 0.0005944992924230524
Position 1686: 0.0004626815571791717
Position 3386: 0.00044068772873236844
Position 1136: 0.00043412924064154576
Position 319: 0.0004244327999421884
Position 1075: 0.00041570637891531656
Position 582: 0.0004041009619543936
Position 1352: 0.00039659143273877674
Position 2103: 0.0003951880817182471
Position 3331: 0.0003750353029428348
Position 662: 0.0003696693293631988
Position 3670: 0.00032852599823432086
Position 2556: 0.0003199959279895394
Position 3003: 0.0003057647823410768
Position 805: 0.00028926274274029715
Position 1689: 0.00028450346863208845
Position 2092: 0.00022327764600290338
Position 545: 0.00022233509516343328
Position 628: 0.0002043017491323157
Position 1307: 0.0002020996155020088
Position 1293: 0.00020015103439585856
Position 3422: 0.0001947295391972047
Position 3458: 0.00017239787460339093
Position 2885: 0.00014450258245258634
Position 1767: 0.00014318542303122777
Position 3646: 0.0001390296501403971
Position 1027: 0.00013551695249793775
Position 3690: 0.00013158600959462224
Position 225: 0.00012662021616464248
Position 1566: 0.00011667947332043554
Position 412: 0.00010852582680012471
Position 614: 0.00010534138045348895
Position 1287: 0.0001051879991371528
Position 3275: 0.00010390611799111191
Position 3425: 9.298984585216281e-05
Position 659: 8.609932429739606e-05
Position 647: 8.457489608434604e-05
Position 1222: 7.763595687745889e-05
Position 520: 7.723822855225296e-05
Position 2527: 7.597241631320102e-05
Position 3479: 6.482246620027128e-05
Position 328: 5.83555469177019e-05
Position 3152: 5.3420868424062737e-05
Position 1182: 5.284061988075226e-05
Position 2244: 5.238835287311842e-05
Position 3027: 5.174497232245092e-05
Position 67: 5.1358849798109863e-05
Position 3395: 4.4513912958055535e-05
Position 2444: 4.0388770545767173e-05
Position 468: 3.902524271175408e-05
Position 2985: 3.689424929107374e-05
Position 3251: 2.9880261114368905e-05
Position 3588: 2.700323216312484e-05
Position 3544: 2.5996204367628573e-05
Position 451: 2.588919467863222e-05
Position 3460: 2.5802880841717313e-05
Position 1830: 2.542773347261153e-05
Position 2165: 2.384620287836664e-05
Position 2223: 1.882358989014043e-05
Position 3181: 1.8267355213679237e-05
Position 1164: 1.810030645966183e-05
Position 3342: 1.6967073384818684e-05
Position 916: 1.6470624955020416e-05
Position 194: 1.3351104562235448e-05
Position 2840: 1.140908913446339e-05
Position 436: 1.114847635285561e-05
Position 1150: 1.1020093674798663e-05
Position 3531: 1.0630570808792938e-05
Position 826: 7.823959032551074e-06
Position 906: 6.835389794552606e-06
Position 2500: 6.330631647386531e-06
Position 2696: 6.166224687356285e-06
Position 2464: 5.741625269803463e-06
Position 2040: 3.827979713334494e-06
Position 2024: 3.557024109464058e-06
Position 707: 6.554071077832827e-07
Position 2907: 4.82110753789823e-07
Position 414: 3.9371345560180085e-07
Position 419: 3.5045199865221427e-07
Position 2870: 3.3882351736388367e-07
Position 808: 1.3572876692925622e-07
Position 230: 1.1474981216778956e-07
Position 247: 6.354156378555061e-08
Position 422: 5.224544387886652e-08
Position 306: 4.6439179811222536e-08
Position 75: 4.005962936951189e-08
Position 668: 3.298578592762709e-08
Position 719: 1.600204589714845e-08
Position 551: 7.3079588559834326e-09
Position 407: 1.8931604816034143e-10
Position 242: 7.893081668307184e-11
Position 244: 6.040574651597938e-12
Position 409: 1.6316620200488366e-13
Position 426: 4.4696235599788715e-14
