Gene = pHCl-1
Position 3071: 0.0001416259166723939
Position 2502: 0.0001369573048341177
Position 31770: 0.00012858700748336958
Position 44312: 0.00012190887316643438
Position 32841: 0.00012145623746735776
Position 600: 0.00011896663461214318
Position 644: 0.0001098005817961106
Position 1511: 8.46527184172733e-05
Position 35449: 7.797123989871453e-05
Position 35726: 7.116978208944576e-05
Position 40253: 7.106756321708022e-05
Position 3378: 7.041873084025942e-05
Position 729: 6.527607715855274e-05
Position 34776: 6.448892007863445e-05
Position 571: 5.8858597757454765e-05
Position 43102: 5.102460334223474e-05
Position 32383: 4.899779661215256e-05
Position 2430: 4.589623220697509e-05
Position 35302: 4.400683471164429e-05
Position 35630: 4.138968157473939e-05
Position 34564: 4.071066791735919e-05
Position 35534: 3.770976869747969e-05
Position 2699: 3.496573377643231e-05
Position 718: 3.354049176204433e-05
Position 709: 3.194570653574444e-05
Position 968: 3.176433468185826e-05
Position 2394: 2.790247121343463e-05
Position 598: 2.6087756406884644e-05
Position 323: 2.386516743372471e-05
Position 615: 2.3856829657312747e-05
Position 1631: 2.3655116143748505e-05
Position 456: 2.198722184394309e-05
Position 2142: 2.1974255708746285e-05
Position 1956: 2.0094063612314117e-05
Position 1991: 1.9975271201020423e-05
Position 484: 1.835557789047438e-05
Position 3203: 1.8239988889704087e-05
Position 2136: 1.797449892753266e-05
Position 384: 1.4446789595654961e-05
Position 3397: 1.4010428810798272e-05
Position 35314: 1.2763007796350989e-05
Position 1396: 1.203318618341962e-05
Position 348: 1.1300886779971726e-05
Position 1033: 9.749421237525415e-06
Position 34645: 9.15229706266588e-06
Position 630: 6.8509258457997825e-06
Position 325: 6.645360990875908e-06
Position 849: 6.5482001154382395e-06
Position 2378: 6.437833323585687e-06
Position 386: 6.400573470842689e-06
Position 33276: 6.327531967834078e-06
Position 913: 6.189113431680707e-06
Position 2398: 5.9296955535932615e-06
Position 294: 5.6082595916556855e-06
Position 34617: 5.116310143158153e-06
Position 1347: 4.883142212695375e-06
Position 34454: 4.735337577885988e-06
Position 1648: 4.729691950960894e-06
Position 110: 4.708038198134234e-06
Position 553: 4.208190057446059e-06
Position 818: 3.845810987176815e-06
Position 34541: 3.2930817955301245e-06
Position 474: 3.121073772949638e-06
Position 116: 3.0547191150240805e-06
Position 2362: 3.052502483603477e-06
Position 1149: 2.6016772140711628e-06
Position 36436: 1.7943183009050397e-06
Position 801: 1.6411088045377933e-06
Position 12: 1.482781032880866e-06
Position 413: 1.409683392901801e-06
Position 789: 1.2608698192630992e-06
Position 37141: 1.1266120459451758e-06
Position 31552: 8.595363425051527e-07
Position 32283: 8.484848528901509e-07
Position 34706: 7.690779762742867e-07
Position 32266: 7.636204893398926e-07
Position 467: 6.453423756422767e-07
Position 34535: 6.235823668572225e-07
Position 34315: 4.2351833607283035e-07
Position 617: 4.0940352149014553e-07
Position 34650: 3.3262011316016547e-07
Position 492: 3.1921522361242034e-07
Position 35236: 3.18705880259342e-07
Position 34432: 3.164677938725805e-07
Position 28: 3.074998440315296e-07
Position 36584: 3.0254671969563743e-07
Position 160: 2.6185521928506027e-07
Position 1069: 2.328239911969954e-07
Position 917: 2.285105110882267e-07
Position 14: 2.0850830843177376e-07
Position 469: 1.9605585733938736e-07
Position 65: 1.0694445057191769e-07
Position 451: 6.070033475391514e-08
Position 963: 5.486301608925896e-09
Position 34491: 7.914795300154018e-10
Position 415: 2.3072868156829323e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 28221: 0.9999999999999968
Position 47130: 0.9936475763788122
Position 31542: 0.9863182807191483
Position 34289: 0.9403901137894246
Position 46779: 0.905915271996468
Position 30381: 0.8894890796035053
Position 30971: 0.8817665011798435
Position 33188: 0.7867114439337091
Position 31409: 0.7803862116928714
Position 42629: 0.3220713334483018
Position 29760: 0.29569159451164345
Position 17986: 0.23032886128956775
Position 31178: 0.15204832867848334
Position 40877: 0.08954000510277253
Position 32201: 0.08702900787120256
Position 19632: 0.06628993624951449
Position 19003: 0.05839394027532997
Position 32432: 0.046380508128190896
Position 33341: 0.04524307562563552
Position 33321: 0.04276678659588765
Position 42675: 0.03204064539582451
Position 10639: 0.03036895993443867
Position 33423: 0.02565696447801628
Position 42935: 0.024833249107023184
Position 19772: 0.024452251714570595
Position 18287: 0.023602838605882227
Position 431: 0.02184610821418488
Position 38475: 0.021816288502060004
Position 29448: 0.020054552375565967
Position 35402: 0.019651188120532535
Position 31995: 0.017942205492107108
Position 19125: 0.017651596086596215
Position 30620: 0.017535284950712233
Position 29633: 0.017095561772922048
Position 38648: 0.015522788855111087
Position 42321: 0.013531305853588547
Position 33022: 0.013339153550749381
Position 16271: 0.013129865864765956
Position 47330: 0.011418427918434842
Position 35792: 0.011170587523158007
Position 47389: 0.01095473843573113
Position 34616: 0.010940833154964885
Position 2102: 0.010508917421869275
Position 2834: 0.010363512251577877
Position 29412: 0.010199608784229805
Position 49439: 0.010010875124170256
Position 1445: 0.009729361703346939
Position 31137: 0.00902260973292291
Position 45436: 0.007908735864438987
Position 3215: 0.007459083766686367
Position 45015: 0.00740498518172414
Position 31237: 0.0070756086759330905
Position 34497: 0.006965504102232168
Position 266: 0.006793655045420869
Position 8810: 0.006568870476006949
Position 47433: 0.006419873043394509
Position 41457: 0.006073123467939568
Position 16100: 0.0059321864836212575
Position 34754: 0.005841354189289051
Position 30536: 0.005470199679932578
Position 33570: 0.0053919594526492
Position 48036: 0.00528254480943528
Position 32352: 0.005028039312267718
Position 35812: 0.005027953389302683
Position 32721: 0.004511563250145349
Position 30563: 0.004375822592569956
Position 556: 0.004322434026658553
Position 33348: 0.004237715334141832
Position 32168: 0.004192369540300741
Position 1716: 0.004180909381562602
Position 32472: 0.0038333033438010928
Position 8036: 0.0037058477907515918
Position 41503: 0.0036599729658641374
Position 34261: 0.003491255250360357
Position 5067: 0.0033879864850346903
Position 14963: 0.0033500242457247037
Position 2773: 0.0033314167582180034
Position 34908: 0.0031506170103670485
Position 34709: 0.0031469765838118002
Position 30977: 0.0031449839622219823
Position 38869: 0.0031336382272313962
Position 48440: 0.0030585813317941255
Position 3518: 0.0030013493115742325
Position 42298: 0.002983097244976614
Position 19311: 0.00276058512102367
Position 32765: 0.002725616206661613
Position 38500: 0.0024672860146341554
Position 29948: 0.0022785790462714534
Position 35275: 0.0022678372141301437
Position 33064: 0.0022140357885176523
Position 47083: 0.0021583924590073437
Position 294: 0.00199822728258066
Position 1264: 0.0019608800445280105
Position 33007: 0.0018552174997269854
Position 34535: 0.0017540591460977284
Position 35993: 0.0017533377561402886
Position 34740: 0.0015978901909654748
Position 34948: 0.0015714085746670048
Position 31373: 0.0014362870301845904
Position 40659: 0.0013415010695069505
Position 31285: 0.001302991543544457
Position 33213: 0.0013022995297120386
Position 35802: 0.0012735167905541264
Position 3250: 0.0012688558169809355
Position 32872: 0.001197006718439466
Position 789: 0.0011758227133804636
Position 2550: 0.0011685325258347888
Position 8154: 0.0011486114786101466
Position 1691: 0.0011246704213334069
Position 34715: 0.0010881326534280015
Position 35028: 0.0010697063999539416
Position 33106: 0.0009679902715794171
Position 3339: 0.0009136054530415448
Position 30675: 0.0008915111346305944
Position 35208: 0.0008722719956508426
Position 31318: 0.0008557895974228793
Position 38286: 0.00083682774024025
Position 37434: 0.0008347814626703982
Position 31727: 0.0008216939736033707
Position 38659: 0.0007416961800202096
Position 30579: 0.0007194497849373526
Position 2128: 0.000704072172944318
Position 36738: 0.0006893749401912077
Position 31897: 0.0006333366239637995
Position 38565: 0.0006318022810086524
Position 29971: 0.000622216757932478
Position 36012: 0.0006153150808249525
Position 31288: 0.0005873925039228688
Position 47357: 0.0005777416478265471
Position 36064: 0.0005229539665996699
Position 34249: 0.0004944961192268268
Position 44043: 0.0004372746305163015
Position 31217: 0.0004370563605830747
Position 33367: 0.0004279708399791766
Position 40070: 0.0004049935655674766
Position 3775: 0.0003643417917418241
Position 29492: 0.00035396583412927046
Position 1326: 0.0003488282241826559
Position 32447: 0.0003416893145298931
Position 40359: 0.00032636233713712406
Position 2086: 0.0003069966005221425
Position 36081: 0.00030116594956185535
Position 35577: 0.00029122122678962835
Position 31572: 0.0002807540303721501
Position 31883: 0.00027532419601247217
Position 34544: 0.0002716871476088742
Position 32412: 0.0002657790484371337
Position 39721: 0.00026543771352426066
Position 38225: 0.00026514662654552733
Position 35432: 0.0002474491983961276
Position 4396: 0.0002460652833226743
Position 35415: 0.00023593908082141334
Position 32680: 0.00023196920856382856
Position 4133: 0.00022810599924069007
Position 1278: 0.00022204253051423995
Position 1468: 0.00022149432886446027
Position 2147: 0.0002174026664686161
Position 4276: 0.00021560533231555074
Position 48254: 0.00021043202636053513
Position 47048: 0.00020575873755608197
Position 2037: 0.00019861669872658404
Position 32805: 0.00019632086765146016
Position 1389: 0.0001838643304368764
Position 32706: 0.0001791026668252873
Position 32053: 0.00017141435763925024
Position 36040: 0.00016935903810334313
Position 34950: 0.00016663734987606055
Position 32945: 0.00016488799829053694
Position 704: 0.00016278168211967956
Position 856: 0.00015594557384231096
Position 36019: 0.0001486071309011414
Position 1505: 0.0001335462219400394
Position 34918: 0.00012467404766285093
Position 32737: 0.00011278918072293492
Position 1770: 0.0001053110291894726
Position 1729: 0.0001009370657976066
Position 1319: 8.920617200433657e-05
Position 2261: 8.583712779299895e-05
Position 1648: 8.401084022910698e-05
Position 32730: 7.306167574956958e-05
Position 35990: 6.681268734591418e-05
Position 47362: 6.458627199247915e-05
Position 32981: 6.322298415634267e-05
Position 34246: 3.651447149279161e-05
Position 43920: 2.888119966953535e-05
Position 32049: 2.5626983181938886e-05
Position 31782: 2.2210554145241476e-05
Position 34759: 2.045321050486428e-05
Position 34927: 1.9299721562422096e-05
Position 35448: 1.851745062681821e-05
Position 34503: 1.8264117309099622e-05
Position 2362: 1.8032748493973988e-05
Position 44073: 1.3449802448131168e-05
Position 34726: 1.1524550094617276e-05
Position 31826: 1.0980975464843267e-05
Position 35440: 9.789829887301647e-06
Position 44024: 8.454929313335257e-06
Position 33477: 7.850975226794676e-06
Position 34650: 7.470984823771139e-06
Position 34645: 7.31550573702585e-06
Position 136: 6.97072002830988e-06
Position 34172: 6.771458129453123e-06
Position 32644: 6.700158170818787e-06
Position 1038: 5.8440729119580495e-06
Position 413: 5.347952038765057e-06
Position 986: 4.790118621453606e-06
Position 33890: 4.73542217222421e-06
Position 32007: 4.716071526473823e-06
Position 2302: 3.996003236380847e-06
Position 43397: 3.9517200727197796e-06
Position 1284: 3.6187179988206564e-06
Position 43951: 3.434458040398007e-06
Position 32176: 3.2305289849662494e-06
Position 1723: 3.183461070179789e-06
Position 33534: 3.0259502477847442e-06
Position 1352: 2.994524911791704e-06
Position 1295: 2.716181457995638e-06
Position 33845: 2.5552656388486893e-06
Position 507: 2.0951792584973026e-06
Position 35372: 2.079411935868079e-06
Position 1268: 1.5918299983035818e-06
Position 35534: 1.547665226043432e-06
Position 1033: 1.450167037949953e-06
Position 35583: 1.414365877355147e-06
Position 35539: 1.2960892881570213e-06
Position 2153: 1.1083400143423954e-06
Position 1001: 1.0264274620716572e-06
Position 1334: 9.210699270621594e-07
Position 571: 9.068280541644664e-07
Position 33481: 8.290296241031416e-07
Position 33659: 8.169117702189937e-07
Position 1405: 6.733101001703281e-07
Position 592: 3.642342125583527e-07
Position 31608: 2.519953489918016e-07
Position 36170: 2.272228583953518e-07
Position 1069: 1.997861037175055e-07
Position 862: 1.686263454440911e-07
Position 36401: 1.6647134588679658e-07
Position 31695: 1.3359696720516002e-07
Position 41007: 1.117857661018551e-07
Position 882: 8.482264920318698e-08
Position 31649: 7.90125727232659e-08
Position 36217: 5.5758658292412324e-08
Position 435: 5.336895937545092e-08
Position 461: 4.174108373111694e-08
Position 667: 4.146090349660854e-08
Position 1049: 3.7761857556905285e-08
Position 40560: 3.322429306955957e-08
Position 309: 2.7941104805343483e-08
Position 39728: 2.228944562057622e-08
Position 147: 9.12160735588328e-09
Position 35046: 9.088782735444433e-09
Position 39366: 6.52043443329651e-09
Position 1081: 6.35034247159015e-09
Position 663: 6.256055927956961e-09
Position 169: 4.859674972286298e-09
Position 36797: 1.0693758926583765e-09
Position 84: 8.66352164963753e-10
Position 37392: 7.730986514427522e-10
Position 193: 5.929170423825585e-10
Position 198: 5.272257878148752e-10
Position 36710: 2.464328403810425e-10
Position 98: 1.6407130426177972e-10
Position 189: 4.19933265953459e-11
Position 59: 1.9603768995909256e-11
Position 110: 5.670886790788654e-12
Position 103: 1.6172272841053198e-12
Position 152: 1.3295410332049883e-12
