Gene = Glg1
Position 3579: 1.9251274946306914e-07
Position 3890: 1.9039268349576242e-07
Position 433: 1.8445473342123656e-07
Position 864: 1.7710915508632751e-07
Position 3718: 1.366998063852301e-07
Position 249: 1.1734021576263305e-07
Position 1862: 9.104976479087384e-08
Position 421: 5.935422841191854e-08
Position 381: 5.050367257585695e-08
Position 3509: 4.7883473075727605e-08
Position 3790: 3.38441807960499e-08
Position 3630: 2.3521427519925565e-08
Position 3760: 2.1634833634513474e-08
Position 1095: 1.7093506896224054e-08
Position 970: 1.6116917709753684e-08
Position 3675: 1.2365563272277334e-08
Position 2024: 9.118013404423431e-09
Position 696: 7.941280291048202e-09
Position 1384: 7.448505495629107e-09
Position 100: 6.102888436159843e-09
Position 786: 5.284143347940997e-09
Position 4050: 2.6065247755353427e-09
Position 1300: 2.215220475106329e-09
Position 365: 7.870295171094412e-10
Position 4015: 7.848259898599417e-10
Position 4001: 6.64704113195123e-10
Position 426: 6.498618044385114e-10
Position 975: 5.397736231102128e-10
Position 4027: 5.041576162807293e-10
Position 597: 4.877819086463506e-10
Position 1306: 4.807718762381194e-10
Position 3892: 3.6786025506447496e-10
Position 1587: 1.6551618134568532e-10
Position 3474: 7.578888107137254e-12
Position 3705: 5.039721540277646e-14
Position 3210: 1.90667376818202e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3178: 0.9914787577714503
Position 2598: 0.9662608629771857
Position 1312: 0.9289893412831727
Position 6610: 0.9062387395976295
Position 9045: 0.6349822326771196
Position 3708: 0.3812751874054882
Position 7049: 0.18038103677075482
Position 5236: 0.13404486399023474
Position 9625: 0.05587700213574936
Position 5610: 0.04601250650127735
Position 2365: 0.036223742800939984
Position 9961: 0.035270693436090836
Position 5249: 0.03256140045527758
Position 2622: 0.027693083262206444
Position 4658: 0.027283677711826763
Position 8638: 0.023160861010421058
Position 5785: 0.022601060937817042
Position 1174: 0.022174253137012292
Position 7028: 0.021410741967175205
Position 3722: 0.021248652687907054
Position 2031: 0.017387893232903847
Position 2333: 0.015813485085441795
Position 5294: 0.01425825601257816
Position 1604: 0.01340645369731489
Position 4429: 0.013294186119904699
Position 5827: 0.012995458206607507
Position 9877: 0.012197988233030524
Position 3304: 0.011762515697388084
Position 4465: 0.011494878160419652
Position 1384: 0.010050643336015306
Position 1318: 0.009394913044351257
Position 3058: 0.008979984948457
Position 4030: 0.008499364122238794
Position 4498: 0.007475274678784232
Position 8169: 0.007023107119400849
Position 5172: 0.0069457530495494624
Position 2053: 0.005758180028726902
Position 1636: 0.005680499211086646
Position 8004: 0.005416826179443079
Position 5654: 0.005010890373967006
Position 7687: 0.004430367259391154
Position 4487: 0.0039678575099254655
Position 4470: 0.003947042315169986
Position 4865: 0.0039025279455934185
Position 8391: 0.003642758501056013
Position 1531: 0.003458084434206184
Position 9854: 0.0033247756960379116
Position 4700: 0.0031634398103061213
Position 5313: 0.0030145721737669944
Position 3330: 0.002940720672820532
Position 2803: 0.0028801245131196635
Position 5058: 0.002836677538134096
Position 9656: 0.0027672915406196127
Position 5458: 0.002750742409185673
Position 3906: 0.002623453343422034
Position 7922: 0.002406675599135294
Position 9061: 0.002336321678876258
Position 5697: 0.00229245529622629
Position 8498: 0.002263434914829612
Position 2793: 0.002236552335858146
Position 6040: 0.0021069400068921386
Position 5278: 0.002070804642572611
Position 2870: 0.0019900608175391103
Position 1180: 0.0019246855806956305
Position 7661: 0.0019202174054142433
Position 3770: 0.001868584067426429
Position 981: 0.0018619315360801742
Position 2122: 0.001825153022835846
Position 3786: 0.0018226135495056216
Position 5891: 0.0018224668147107308
Position 2383: 0.0018036818305246969
Position 4181: 0.0016307065746365345
Position 7868: 0.0016253623904568717
Position 7632: 0.0016165932333546875
Position 1760: 0.0015677753990523866
Position 4399: 0.0015364689100295502
Position 4073: 0.0015001595002040217
Position 6629: 0.0014673305021920178
Position 7039: 0.0014492585801228785
Position 8337: 0.0014464432245604557
Position 4634: 0.0013973717765486098
Position 9904: 0.0013538391295086873
Position 2187: 0.0013042690311863311
Position 7824: 0.001163281954527243
Position 2770: 0.0010370646168496513
Position 5208: 0.001006934260093408
Position 1005: 0.0009555280021800034
Position 3210: 0.0009196783269477656
Position 5621: 0.0009166803363374366
Position 8293: 0.0008850562664954177
Position 9969: 0.0008768077330996663
Position 5618: 0.0008164980784918409
Position 3468: 0.000751030975284547
Position 267: 0.0007456183594364616
Position 7332: 0.0006529576324235111
Position 7415: 0.0006340772039555972
Position 2227: 0.0006156732028275426
Position 7650: 0.0005420030989263929
Position 4347: 0.0005310566810217078
Position 3816: 0.0005308093853838812
Position 4768: 0.0005304934918703477
Position 8729: 0.0005251005074695869
Position 3964: 0.0005228968637162477
Position 7032: 0.00048759189276938576
Position 4001: 0.0004398291024376378
Position 88: 0.0004319160676709264
Position 2338: 0.00042411754663303864
Position 626: 0.0004082262117901009
Position 4219: 0.00039641117953705406
Position 2104: 0.00035338098071316284
Position 85: 0.00034762077482857937
Position 2101: 0.00034371506560788585
Position 5097: 0.0003406000833301359
Position 1255: 0.0003361357572694262
Position 582: 0.0003274583866816656
Position 2894: 0.00032554742799872964
Position 2831: 0.0003230426432330526
Position 3970: 0.0003112263852623927
Position 8034: 0.00031014379339180356
Position 96: 0.0003004738356416265
Position 390: 0.0002928689198928965
Position 373: 0.000291205994986126
Position 370: 0.0002876265757493075
Position 2846: 0.000287483365133216
Position 2285: 0.00027182293981810405
Position 7128: 0.00026823031770131854
Position 2389: 0.00026290106582443706
Position 8049: 0.00026074131698944456
Position 7643: 0.00025406026902135355
Position 5776: 0.0002524896127833268
Position 3364: 0.00023388197736783225
Position 7057: 0.00020828556456731914
Position 2837: 0.00020141563091211304
Position 1788: 0.00019149624545970972
Position 7355: 0.00018410632788441853
Position 3319: 0.00017529337693280686
Position 3857: 0.0001619310528747377
Position 1508: 0.0001590880387861747
Position 4771: 0.00014919316017256994
Position 6301: 0.00014602139304071554
Position 9555: 0.00013977548000631716
Position 7572: 0.00013904229878640607
Position 1263: 0.00013378615277690543
Position 3734: 0.00013253328993031375
Position 1999: 0.00013138234477338105
Position 6730: 0.00012645428632616842
Position 2281: 0.00012498775749291539
Position 2287: 0.00011538085183119026
Position 1681: 0.00011143466764797726
Position 2145: 0.00010744275483267092
Position 2086: 0.00010328117381388679
Position 6634: 9.321212084477406e-05
Position 6436: 8.900388422629898e-05
Position 4285: 8.877468007194596e-05
Position 778: 8.763161886381321e-05
Position 2921: 8.744136075837266e-05
Position 2891: 8.532533532454569e-05
Position 1553: 8.434525058335464e-05
Position 2041: 7.910345508264224e-05
Position 4668: 7.754371995394807e-05
Position 1834: 7.643698764396871e-05
Position 4615: 7.147280238539409e-05
Position 129: 7.0057437878982e-05
Position 1878: 6.637647455969632e-05
Position 1771: 6.528111882361035e-05
Position 2858: 6.394704774171956e-05
Position 1733: 6.346190778374812e-05
Position 3098: 6.322432541010568e-05
Position 126: 6.108003663835909e-05
Position 2753: 6.08573609504402e-05
Position 684: 6.0262647053204135e-05
Position 1407: 5.9655966928979393e-05
Position 1776: 5.89945267154966e-05
Position 4079: 5.1515735959210516e-05
Position 2033: 4.997677156601719e-05
Position 527: 4.975366226292021e-05
Position 4922: 4.9456276179408094e-05
Position 300: 4.79200811186394e-05
Position 1895: 4.764226925139609e-05
Position 1342: 4.644104741033484e-05
Position 4990: 4.4209035687073776e-05
Position 843: 3.85348420794757e-05
Position 4436: 3.6753859872132284e-05
Position 1513: 3.6196875232485334e-05
Position 2855: 3.5898902850530626e-05
Position 1421: 3.3954845642713874e-05
Position 2787: 3.3507184336057624e-05
Position 2630: 3.138685454745e-05
Position 2723: 3.0120934128775542e-05
Position 2687: 2.915117239553863e-05
Position 681: 2.6707748849386286e-05
Position 825: 2.4986023532493182e-05
Position 876: 2.479015143911808e-05
Position 2335: 2.4410249038946314e-05
Position 3253: 2.4041671690138798e-05
Position 3385: 2.235998036747521e-05
Position 4077: 2.1082027816658227e-05
Position 3394: 2.0764582793989195e-05
Position 3250: 2.0082720767097362e-05
Position 3202: 1.8203711830891467e-05
Position 2807: 1.783569848932913e-05
Position 4235: 1.6010594075095836e-05
Position 4112: 1.581208382351772e-05
Position 4102: 1.5609745569890706e-05
Position 1914: 1.5422862382351754e-05
Position 3430: 1.5046135251734396e-05
Position 386: 1.4649994773676052e-05
Position 1456: 1.464254343440565e-05
Position 3104: 1.4304395262796478e-05
Position 632: 1.388235075613231e-05
Position 477: 1.355071436000627e-05
Position 747: 1.340854520801906e-05
Position 756: 1.3330815315913554e-05
Position 1210: 1.2869541600829665e-05
Position 712: 1.2599580681273205e-05
Position 3198: 1.1228684264793024e-05
Position 4909: 1.0651189356069284e-05
Position 1189: 1.0256021359960829e-05
Position 2230: 9.253374491214183e-06
Position 663: 8.346035205330768e-06
Position 1083: 8.088482307662444e-06
Position 609: 7.842782370789792e-06
Position 854: 7.3803294374371014e-06
Position 297: 6.084206097088158e-06
Position 517: 6.066754366573547e-06
Position 2876: 6.0270965271504255e-06
Position 2640: 5.9257021263102285e-06
Position 4187: 5.800019119791327e-06
Position 3064: 5.6724495185968655e-06
Position 791: 4.4328872617611444e-06
Position 2702: 4.367635669022689e-06
Position 3825: 4.333984516208136e-06
Position 3270: 4.111888332890538e-06
Position 936: 3.7468579095464304e-06
Position 73: 3.406768157317186e-06
Position 696: 2.5353614455119972e-06
Position 1044: 2.4923797616884347e-06
Position 552: 2.171408851168446e-06
Position 884: 2.0971604553629255e-06
Position 561: 2.0270767861120628e-06
Position 4122: 1.9764757023742156e-06
Position 804: 1.9230120651171253e-06
Position 228: 1.8565764409654937e-06
Position 3881: 1.8401008986377862e-06
Position 1048: 1.4005397657811754e-06
Position 333: 1.2942838259017199e-06
Position 3187: 1.2384765287573257e-06
Position 394: 1.169006224167495e-06
Position 3740: 1.0869905295099371e-06
Position 3481: 9.26945102480694e-07
Position 1110: 9.001738729689287e-07
Position 1086: 8.72005382500406e-07
Position 3373: 8.191013832770866e-07
Position 269: 8.083762376646972e-07
Position 636: 8.0699608628371e-07
Position 2537: 7.826657372184954e-07
Position 3220: 7.102062657816826e-07
Position 482: 6.641354049490601e-07
Position 106: 5.586862157786225e-07
Position 1020: 5.459781491913141e-07
Position 1360: 5.380098572667839e-07
Position 3746: 4.495357169274095e-07
Position 358: 3.090236231242714e-07
Position 1008: 2.9979882065921173e-07
Position 3516: 2.3916404187775195e-07
Position 3928: 2.2198458072871591e-07
Position 892: 2.2070409028986788e-07
Position 493: 1.6060904701915506e-07
Position 807: 1.337443904132474e-07
Position 1036: 1.2687608935235338e-07
Position 654: 1.1207210730116249e-07
Position 690: 8.405982424249965e-08
Position 1151: 7.969060904422292e-08
Position 1176: 7.754076412379373e-08
Position 138: 7.749397164949715e-08
Position 3976: 7.01094179626901e-08
Position 397: 6.636074696032384e-08
Position 133: 6.130315505126848e-08
Position 3114: 5.8876034741143666e-08
Position 816: 4.579398226468547e-08
Position 157: 3.1071221248764016e-08
Position 801: 2.998301476504149e-08
Position 1268: 2.8502789067640232e-08
Position 762: 2.3042598843886826e-08
Position 147: 2.1350559669332607e-08
Position 149: 2.0942673541178657e-08
Position 1597: 1.2535353559958999e-08
Position 1465: 1.0539887775374288e-08
Position 1477: 9.132023337600179e-09
Position 1414: 8.404707801833976e-09
Position 1201: 5.793067170228389e-09
Position 1648: 2.8299090174281743e-09
Position 1217: 2.073179401551732e-09
Position 1273: 1.4633892800581225e-10
Position 165: 3.882314585715471e-17
