Gene = Psn
Position 635: 1.7006820299446832e-10
Position 2108: 1.3785369674874632e-10
Position 955: 1.1588646368968873e-10
Position 948: 1.0706624244390186e-10
Position 893: 1.0678106107561421e-10
Position 2272: 7.939360910119404e-11
Position 2360: 6.304322754674199e-11
Position 1439: 6.199403469092203e-11
Position 2128: 2.692099092034453e-12
Position 616: 5.873969820125804e-13
Position 2057: 2.923045596316292e-14
Position 1477: 3.273008700623299e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1465: 0.9989499235075957
Position 2079: 0.9755428443155132
Position 1618: 0.9625601933115544
Position 2312: 0.861129403118822
Position 909: 0.8594634731509208
Position 603: 0.7838344880963554
Position 1172: 0.7797175860553333
Position 144: 0.1903875117232754
Position 328: 0.03892159319959967
Position 394: 0.03246357266174016
Position 1659: 0.026148412916657728
Position 247: 0.02507837572314199
Position 298: 0.02407986627350924
Position 2360: 0.013518701146337747
Position 1984: 0.008357868745233338
Position 662: 0.006990717479059298
Position 78: 0.006987739769518892
Position 1158: 0.00531606030450371
Position 1272: 0.00520904877473171
Position 2144: 0.0037011841366776147
Position 269: 0.0036878390113929548
Position 1315: 0.003125659592040773
Position 846: 0.0026496697906588
Position 2526: 0.002561025769057204
Position 81: 0.0023303604939910842
Position 2042: 0.0021482469187341516
Position 815: 0.0016529799602621438
Position 214: 0.001319442835589045
Position 149: 0.0012580479920794188
Position 1668: 0.001035754757362728
Position 948: 0.0009198562146100304
Position 204: 0.0007218118548825061
Position 1290: 0.0006457979691296143
Position 175: 0.0005681457844362946
Position 2323: 0.0003549951650895573
Position 200: 0.0003542282651342639
Position 2674: 0.0002957874556894439
Position 444: 0.00022024576175444082
Position 2267: 0.00016612241861634994
Position 790: 0.00014765396984664888
Position 1859: 0.00013912572718133553
Position 1697: 0.00013779888830274116
Position 448: 0.0001290148643110392
Position 2376: 0.0001192598752270417
Position 262: 0.00010517363255630053
Position 2617: 0.00010302716310088496
Position 1490: 8.020054405700851e-05
Position 483: 3.4159642281394474e-05
Position 1797: 3.1826273063909676e-05
Position 827: 3.128693966535996e-05
Position 1039: 2.7319821453444763e-05
Position 2270: 2.0833685695473568e-05
Position 2635: 2.0493006101734835e-05
Position 2103: 1.6185812546649595e-05
Position 2019: 1.4480371213133556e-05
Position 244: 1.3970873339482389e-05
Position 874: 1.3610123314066215e-05
Position 452: 1.2893471148133633e-05
Position 955: 1.2547401625004521e-05
Position 963: 1.043479852137772e-05
Position 744: 9.686077166633072e-06
Position 856: 8.75973639975844e-06
Position 2165: 8.128786074002008e-06
Position 1834: 7.781822529670201e-06
Position 714: 7.781476932513096e-06
Position 2180: 7.546127313360604e-06
Position 342: 6.73758059298671e-06
Position 516: 6.3215233532814825e-06
Position 553: 4.184427032663465e-06
Position 1675: 4.173930741136123e-06
Position 2368: 3.995743326335079e-06
Position 2112: 3.5026185201003154e-06
Position 2197: 3.235013462334445e-06
Position 1439: 2.99026255634026e-06
Position 2016: 2.66932971133061e-06
Position 2625: 2.6368132492088034e-06
Position 2467: 2.4018114286242345e-06
Position 2158: 1.6437490713656494e-06
Position 1747: 1.612423518661833e-06
Position 334: 1.5833462256058128e-06
Position 1036: 1.2441364625346218e-06
Position 1728: 1.2322222804027351e-06
Position 2208: 1.1885181836873244e-06
Position 2591: 1.0545350629260723e-06
Position 2285: 8.89615185187438e-07
Position 723: 6.929754149574751e-07
Position 2007: 6.604707773653976e-07
Position 2122: 5.363207903151164e-07
Position 2569: 3.227194544469365e-07
Position 496: 2.981649265440162e-07
Position 2202: 2.440071996816621e-07
Position 493: 2.4185628768330826e-07
Position 2151: 1.8106719377806382e-07
Position 1803: 1.5277187675908738e-07
Position 1492: 1.499983452029697e-07
Position 1524: 1.3652428626383627e-07
Position 523: 1.2907375360410065e-07
Position 1777: 1.188178215628883e-07
Position 2219: 1.0882555834138266e-07
Position 1718: 4.4385513115868024e-08
Position 424: 2.872375941474316e-08
Position 1749: 2.7771910494428497e-08
Position 352: 2.1545283523501986e-08
Position 183: 1.30940600517803e-08
Position 1753: 4.904755712161806e-09
Position 158: 1.3138571563954712e-09
Position 463: 1.4593709984996448e-10
