Gene = ppk7
Position 671: 2.803792802834293e-05
Position 377: 2.801258286301696e-05
Position 1331: 2.2773361217834283e-05
Position 1048: 1.1450524726068425e-05
Position 413: 1.1307014750854462e-05
Position 1893: 1.0173106618327315e-05
Position 286: 9.63983830179327e-06
Position 1385: 9.577153533399907e-06
Position 1421: 9.162325580255127e-06
Position 419: 6.867871929657574e-06
Position 965: 6.532699440836126e-06
Position 959: 4.586622684323859e-06
Position 626: 3.6549531415044495e-06
Position 890: 3.2046418340990687e-06
Position 842: 3.098930074800895e-06
Position 902: 2.9874042119549785e-06
Position 566: 2.809124340353554e-06
Position 1316: 2.6802003248372934e-06
Position 1291: 2.5830941273260483e-06
Position 2004: 1.5579794328527234e-06
Position 382: 8.166380562529658e-07
Position 145: 6.752897879831684e-07
Position 638: 4.2865498984168257e-07
Position 803: 2.2031727787518229e-07
Position 371: 1.8449165488490172e-07
Position 695: 1.8134512836367227e-07
Position 1279: 1.3813381103734305e-07
Position 77: 1.0296965443236637e-07
Position 98: 9.786493963207152e-08
Position 506: 5.1552274973307764e-08
Position 614: 2.0263856007254694e-08
Position 945: 1.9634927185783045e-08
Position 678: 1.108800302853674e-08
Position 482: 1.0183576070794717e-08
Position 685: 7.154366437895559e-09
Position 428: 5.588367736080227e-09
Position 205: 4.8554293181374386e-09
Position 1297: 2.0439816824195126e-09
Position 154: 1.572582344071896e-09
Position 61: 1.6221198236665623e-10
Position 161: 3.2773937745021064e-11
Position 166: 1.471026016005705e-11
Position 55: 7.903120561381011e-16
Position 176: 6.254149508984064e-17
