Gene = Rdh
Position 850: 6.221806145843218e-05
Position 551: 5.126910629447853e-05
Position 1593: 4.993794197984103e-05
Position 658: 4.9047931460107e-05
Position 316: 4.340924399264165e-05
Position 440: 4.3221192568249566e-05
Position 118: 3.273377760183089e-05
Position 77: 3.032842401212952e-05
Position 672: 2.803133699399147e-05
Position 874: 2.6269907014578633e-05
Position 458: 2.6142770815114358e-05
Position 2785: 2.5935825538599335e-05
Position 1752: 2.54809283858954e-05
Position 628: 2.476592372837604e-05
Position 529: 2.3104139948273474e-05
Position 630: 2.1714861812881078e-05
Position 780: 2.036793857826696e-05
Position 50: 2.0127410558821632e-05
Position 896: 1.9310767480103317e-05
Position 2091: 1.7703556946828828e-05
Position 741: 1.2443693392698872e-05
Position 2942: 1.1848401364070227e-05
Position 332: 6.19194769158571e-06
Position 64: 5.536161151070264e-06
Position 880: 5.393574286918472e-06
Position 88: 4.85465595477444e-06
Position 838: 3.792163080199533e-06
Position 901: 2.186741538193777e-06
Position 1840: 2.1527913867055838e-06
Position 1775: 1.949116291144778e-06
Position 1818: 1.8616894624979747e-06
Position 691: 1.8017033000676137e-06
Position 977: 1.713818965050636e-06
Position 699: 1.5243053411172242e-06
Position 1917: 1.1200861090381872e-06
Position 134: 8.135681377081003e-07
Position 1861: 7.286320130733568e-07
Position 1838: 6.106932288808613e-07
Position 1354: 4.185828128703477e-07
Position 878: 4.0678105464942133e-07
Position 109: 3.612845459861116e-07
Position 91: 3.5294010147250783e-07
Position 450: 3.290011635001772e-07
Position 100: 3.2583726824081554e-07
Position 1386: 3.2032355310803897e-07
Position 1318: 2.958232071887529e-07
Position 1078: 2.738877172210981e-07
Position 771: 2.5614985137074173e-07
Position 1114: 2.2513631701630967e-07
Position 1797: 2.2046954981936948e-07
Position 121: 2.0790324135212637e-07
Position 925: 1.7391448538549398e-07
Position 66: 1.2843568831506153e-07
Position 127: 6.26700136566819e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1352: 0.6857664660674072
Position 2263: 0.12239992765332358
Position 1367: 0.11234117325265928
Position 2938: 0.10830757995630817
Position 2235: 0.09445482273788246
Position 2332: 0.027330316063858967
Position 2283: 0.025619285504468788
Position 1270: 0.019461606671047734
Position 1971: 0.019240085605677745
Position 1124: 0.0128848434002466
Position 866: 0.011040303666359422
Position 1749: 0.010319263241666557
Position 1315: 0.007014263222304306
Position 2144: 0.006951143128453157
Position 1301: 0.005378901565996211
Position 1852: 0.004605001078264387
Position 2647: 0.002044352263299716
Position 2451: 0.0019092129872210065
Position 2419: 0.0019062016265906112
Position 2380: 0.0018796631850058316
Position 1318: 0.0018257313408810768
Position 1451: 0.0018025977683307848
Position 2100: 0.0017213474939657449
Position 2959: 0.001557766295548606
Position 2908: 0.0014468656173620158
Position 1424: 0.00118603538991656
Position 1655: 0.001018579563044637
Position 919: 0.0008957771790728515
Position 2591: 0.0006330791031358541
Position 2017: 0.0006253555697156346
Position 2358: 0.0005829265180081422
Position 1429: 0.0005334079753612935
Position 2635: 0.00042714974961197957
Position 557: 0.0003747922228916702
Position 1032: 0.0003665248950360657
Position 2506: 0.00036347211771523843
Position 2755: 0.0003568684441904695
Position 2567: 0.00030247899641491505
Position 1114: 0.00023061968617177077
Position 874: 0.00022720038362895536
Position 1247: 0.00017353200925447718
Position 727: 0.00016932127595247788
Position 2489: 0.00011599003608883256
Position 2823: 9.288005164963135e-05
Position 3049: 8.854780828623389e-05
Position 2114: 8.734300839871794e-05
Position 2503: 8.620749399085439e-05
Position 2583: 8.579492424122413e-05
Position 1772: 7.894984686691072e-05
Position 771: 7.843113029096504e-05
Position 938: 5.435562671176285e-05
Position 2784: 5.375908559428555e-05
Position 1979: 4.365843361771125e-05
Position 626: 4.2088177191632685e-05
Position 3007: 4.150367791304594e-05
Position 658: 4.018173206546467e-05
Position 1245: 2.990115829718067e-05
Position 925: 2.895052879112532e-05
Position 1756: 1.7511477578997306e-05
Position 478: 1.3740746603616225e-05
Position 1522: 1.0298820490438731e-05
Position 140: 7.785219338192437e-06
Position 1155: 7.5449447683807305e-06
Position 923: 5.247539982137877e-06
Position 570: 2.6591839646211324e-06
Position 665: 2.3533489629480403e-06
Position 1150: 2.342417716833816e-06
Position 371: 1.905281329801214e-06
Position 1227: 1.2167103296194827e-06
Position 507: 1.214551173600952e-06
Position 940: 9.392380324821612e-07
Position 1471: 8.909227671217274e-07
Position 365: 8.543615563635223e-07
Position 504: 6.296246947640004e-07
Position 480: 3.315089228533068e-07
Position 149: 3.237879395068304e-07
Position 598: 2.737066006293301e-07
Position 106: 1.80535703098368e-07
Position 699: 1.5576883264067544e-07
Position 152: 3.809988390258182e-08
Position 118: 2.6499537174332927e-08
Position 1141: 2.5506704842714473e-09
Position 684: 1.089076505701167e-09
Position 706: 1.0861179970751683e-09
Position 610: 1.712478124633067e-10
Position 628: 1.3627625259331388e-10
Position 341: 7.757194356513304e-11
Position 158: 3.611219212343346e-11
Position 292: 3.225293730805623e-11
Position 161: 1.0835996227041698e-11
Position 559: 8.148815761746679e-12
Position 401: 6.521655755750253e-12
Position 167: 4.158046054541412e-12
Position 170: 2.912550006245054e-12
Position 606: 2.7472289407473487e-12
Position 245: 2.741494417645393e-12
Position 221: 2.01249028602175e-12
Position 332: 1.958235349339818e-12
Position 388: 1.4192124790449471e-12
Position 242: 1.3897980011483101e-12
Position 164: 1.3392782072888131e-12
Position 1189: 7.501981782839252e-15
