Gene = hay
Position 48: 8.759747238950921e-07
Position 220: 8.50809278710966e-07
Position 236: 7.92534823485888e-07
Position 225: 7.826071111781764e-07
Position 227: 7.495905948249721e-07
Position 2726: 6.883500930886206e-07
Position 272: 6.175525218964592e-07
Position 1536: 4.838656699151484e-07
Position 668: 4.7504451271526687e-07
Position 2638: 3.6464751902180906e-07
Position 827: 2.405921106422398e-07
Position 2755: 1.7642910000929345e-07
Position 298: 1.5253922056630886e-07
Position 498: 1.3936945128780136e-07
Position 482: 1.3005581478413974e-07
Position 6: 1.0623189743963802e-07
Position 880: 1.0267921254314864e-07
Position 692: 8.288875333273904e-08
Position 8: 7.569640073529481e-08
Position 301: 5.2314012423946394e-08
Position 260: 4.5352955037524597e-08
Position 1238: 3.622445773854268e-08
Position 210: 4.279663726295876e-09
Position 2334: 3.84871997033303e-09
Position 316: 3.6543264383477837e-09
Position 1954: 1.911390141411036e-09
Position 318: 1.4345665797785307e-09
Position 797: 8.452291403447891e-10
Position 1999: 3.1541338280443366e-10
Position 1791: 7.126684618122346e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2296: 0.990977372470406
Position 182: 0.84349603116856
Position 2123: 0.4320175627228448
Position 440: 0.3256736025455049
Position 1954: 0.10578478792679719
Position 1687: 0.08256185758098525
Position 1396: 0.030772287024994995
Position 783: 0.014718566333202537
Position 2064: 0.011938080212941467
Position 512: 0.011565971134312732
Position 2614: 0.007622105205580588
Position 1023: 0.006410788733084445
Position 1690: 0.0062226498181752335
Position 2194: 0.005748343524013194
Position 2368: 0.005193578084734493
Position 1825: 0.004275178439590199
Position 2056: 0.0041199114977158915
Position 2488: 0.0031235615532347995
Position 1349: 0.0028109058952590555
Position 841: 0.0022761806836897164
Position 1536: 0.0019846597514147383
Position 2158: 0.0018381463716421946
Position 1469: 0.001764681350035996
Position 913: 0.0013809420864952296
Position 157: 0.0012422382577911644
Position 2321: 0.0011454578098090435
Position 448: 0.001118771924811901
Position 428: 0.000977810724556631
Position 1628: 0.0008978654852191464
Position 1729: 0.000875835623453188
Position 1555: 0.0008510876619292059
Position 236: 0.000737631190525436
Position 869: 0.0007140062216903635
Position 610: 0.0005668213379052603
Position 2218: 0.000499054739928219
Position 1045: 0.00042068839949678505
Position 1706: 0.00034737246381854985
Position 1493: 0.0003363600592275424
Position 1402: 0.0002146243635614689
Position 2327: 0.00020907072432918637
Position 979: 0.00017193201248906997
Position 536: 0.00015727748904736417
Position 1399: 0.0001415479643826546
Position 1586: 0.00013794022520931097
Position 2398: 0.0001322110601302412
Position 1622: 0.00011773441982845597
Position 498: 0.00010394698647090744
Position 1097: 9.923770331718673e-05
Position 1003: 9.805936088148361e-05
Position 2617: 9.524793412420204e-05
Position 1523: 8.400465762852373e-05
Position 1608: 8.333159192428227e-05
Position 1732: 6.62375110830723e-05
Position 940: 5.626127780539599e-05
Position 1856: 5.502131008275519e-05
Position 1160: 5.491849695898996e-05
Position 2542: 5.159910899074023e-05
Position 919: 4.112131337629166e-05
Position 1133: 4.100871702676232e-05
Position 2575: 4.09863662908569e-05
Position 1121: 4.0619170378604114e-05
Position 1063: 3.523499609026875e-05
Position 700: 3.500193347187788e-05
Position 1192: 3.407197883731442e-05
Position 2835: 2.6851598187081013e-05
Position 1481: 2.6468735260319922e-05
Position 988: 2.258102975214124e-05
Position 109: 1.829410944253449e-05
Position 193: 1.51618919320953e-05
Position 2620: 1.3600796449570439e-05
Position 1130: 1.1925431730375117e-05
Position 952: 1.033021976274268e-05
Position 2334: 8.25412131446016e-06
Position 2871: 6.501088234370829e-06
Position 136: 6.316830047062196e-06
Position 2623: 5.389720331529813e-06
Position 763: 5.092614412432121e-06
Position 853: 4.4929265300225574e-06
Position 931: 4.180145135800571e-06
Position 2524: 4.106070539980647e-06
Position 858: 4.067340228537934e-06
Position 2518: 3.4518714187893286e-06
Position 733: 3.097658228022822e-06
Position 2437: 3.0786242385595378e-06
Position 583: 2.9497926966104036e-06
Position 2709: 2.1459037705224664e-06
Position 2500: 2.0227989018176295e-06
Position 124: 1.8723653501225055e-06
Position 2550: 1.7498336275933841e-06
Position 2434: 1.526252401121869e-06
Position 2638: 1.4200678599311907e-06
Position 363: 7.815776679382951e-07
Position 95: 7.669817815326381e-07
Position 2842: 6.884460956542487e-07
Position 2671: 5.806740970978786e-07
Position 2677: 4.782476063088503e-07
Position 2797: 4.57685510095939e-07
Position 286: 3.199288849141144e-07
Position 351: 3.1323142601184125e-07
Position 355: 2.8286427349658865e-07
Position 2837: 1.7860287586747614e-07
Position 121: 7.777102979131085e-08
Position 142: 4.4363815857261654e-08
Position 466: 2.7003228246753347e-08
Position 595: 1.4222576429740743e-08
Position 521: 1.139922085286708e-08
Position 376: 1.0609827736473525e-08
Position 544: 1.7329661021094885e-09
Position 385: 8.732437632430277e-12
Position 411: 4.856936330084819e-20
