Gene = Nprl3
Position 1622: 0.0026147632145232503
Position 152: 0.0020066801135230324
Position 2223: 0.0019853965285552503
Position 80: 0.0019132693694183453
Position 635: 0.0018058745024251504
Position 2198: 0.0016391392176689692
Position 327: 0.0015725303457558388
Position 196: 0.0015382880925434515
Position 1688: 0.0014985979147412963
Position 2245: 0.0014635633506512576
Position 1977: 0.0013840960371556631
Position 1814: 0.0010492213855779532
Position 1017: 0.0007842268665523306
Position 1565: 0.0007222232824919642
Position 1554: 0.0005877361191645872
Position 2081: 0.0005813057180401614
Position 1702: 0.0005634396660390424
Position 663: 0.0005207057706636105
Position 1610: 0.0005100979636852341
Position 1785: 0.00047255389752584885
Position 2001: 0.0004356383793920235
Position 828: 0.0003995904981115642
Position 1518: 0.00036752681381008623
Position 600: 0.0003106113746150314
Position 2426: 0.0002997670848652706
Position 307: 0.0002924955676236274
Position 340: 0.0002898432088895318
Position 666: 0.00028179889450483743
Position 110: 0.00027235689953425646
Position 2407: 0.00024475050130597347
Position 1228: 0.00022701078030525496
Position 124: 0.00019881164733999998
Position 241: 0.00019512267218294846
Position 693: 0.00016892689082727302
Position 133: 0.0001679418372991496
Position 408: 0.00016332833384970062
Position 1708: 0.00015390118082559575
Position 2305: 0.00011942710569362293
Position 1173: 0.000100815283830386
Position 1986: 9.98962924924982e-05
Position 2110: 8.92432561116788e-05
Position 750: 8.666757815203707e-05
Position 1850: 7.841243754235632e-05
Position 1356: 7.840839814455536e-05
Position 901: 7.270532332739847e-05
Position 1038: 2.9700852274276757e-05
Position 2171: 2.786095974331475e-05
Position 1177: 1.7658552332774684e-05
Position 1026: 1.7188954856114938e-05
Position 792: 1.256213404140009e-05
Position 1636: 1.0140113995650177e-05
Position 1633: 1.0005288624447333e-05
Position 90: 9.122812472624799e-06
Position 1089: 8.867825015185497e-06
Position 519: 8.817837845240024e-06
Position 1569: 8.772803616603324e-06
Position 547: 8.06902570853855e-06
Position 2433: 6.272583617034623e-06
Position 861: 5.137093091655125e-06
Position 804: 4.8480133076289195e-06
Position 1284: 4.454888446212033e-06
Position 1254: 4.218399470065497e-06
Position 687: 3.738611651278218e-06
Position 2470: 3.5914515203626484e-06
Position 112: 2.387311053324422e-06
Position 1209: 2.1995464212137136e-06
Position 1202: 1.5034207022551227e-06
Position 120: 8.415754756238534e-07
Position 1066: 7.718839427717774e-07
Position 358: 4.995772885853277e-07
Position 417: 4.6102747266001875e-07
Position 376: 3.600407545573958e-07
Position 668: 1.482613035595581e-07
Position 734: 1.1466297093645233e-07
Position 526: 4.075334045757483e-09
Position 382: 3.3927862190799625e-09
Position 537: 3.3349388295108976e-09
Position 373: 6.679059371918369e-11
