Gene = sowah
Position 1727: 0.003021944278517786
Position 1735: 0.002715925800250062
Position 1754: 0.0026189542431170523
Position 34802: 0.0023814004925656828
Position 2016: 0.0023126496736465174
Position 492: 0.002183271629228022
Position 34679: 0.0021751710995558515
Position 32499: 0.002107164968695848
Position 1463: 0.0020657366311931423
Position 1943: 0.0020599110485717696
Position 3619: 0.002046430330343083
Position 32573: 0.0018840418491860179
Position 20860: 0.001821667835212265
Position 15723: 0.0016470287059374268
Position 461: 0.001600135037664725
Position 1124: 0.0015612813405757255
Position 31369: 0.0014472171729778738
Position 33431: 0.0013421766263682008
Position 33049: 0.0013418180111233206
Position 1062: 0.0012540787067242402
Position 510: 0.0010984285290595694
Position 4171: 0.0010959954900076944
Position 15024: 0.0010567866019967767
Position 700: 0.0010475516276024193
Position 6452: 0.0010431627158445662
Position 1475: 0.001008402014420884
Position 21040: 0.0009506925852765312
Position 34454: 0.0008933439886061481
Position 437: 0.0008293103536985376
Position 5036: 0.00080814181039643
Position 38: 0.0008020161022503827
Position 4083: 0.0007728774785733686
Position 20867: 0.0006825432585657481
Position 709: 0.0006315201034327424
Position 2826: 0.0006200221958799362
Position 33600: 0.0005777688353744061
Position 32510: 0.0005754757527423296
Position 25: 0.0005399705908751161
Position 884: 0.0005318737286847203
Position 3441: 0.0005294516544656597
Position 33067: 0.0005174558731454321
Position 188: 0.0005104704598794901
Position 31240: 0.0004859217156858659
Position 2421: 0.000479534067849602
Position 244: 0.00047720454228211505
Position 32963: 0.00047582161871003283
Position 34194: 0.00046152882417264956
Position 32720: 0.0003799249543775592
Position 1128: 0.0003787517858644288
Position 1486: 0.0003750651524683791
Position 3993: 0.0003731717928623379
Position 3460: 0.00036933401627999165
Position 1022: 0.0003594788907415421
Position 34522: 0.0003271918140403315
Position 2816: 0.0003120257241132564
Position 34257: 0.0002989340758730102
Position 33572: 0.0002841110728369833
Position 1750: 0.0002838362584543716
Position 34888: 0.0002747354214667947
Position 32: 0.0002735412020023391
Position 33061: 0.0002720900488552631
Position 5293: 0.00019656656438697594
Position 14660: 0.00019121112162104082
Position 17: 0.00018422431059562707
Position 21286: 0.00018346589358015242
Position 5297: 0.0001831300971149617
Position 34696: 0.00017131398169345158
Position 31371: 0.00015948574656141103
Position 34449: 0.00015738109581635957
Position 22089: 0.00015482611148978593
Position 32478: 0.0001514855264156138
Position 34475: 0.0001498138846200493
Position 8: 0.00014701651200830392
Position 32518: 0.00014277464932788966
Position 87: 0.00010981000520732246
Position 141: 0.0001060227243553271
Position 31282: 0.00010592713420416857
Position 33145: 0.00010139977408514572
Position 33402: 9.270387891906963e-05
Position 42: 9.252721959089837e-05
Position 34741: 9.199211125196777e-05
Position 34796: 8.531615549851499e-05
Position 14557: 7.863812024070788e-05
Position 34345: 6.50062327784809e-05
Position 32555: 5.1527155601673985e-05
Position 14471: 5.1088488459532976e-05
Position 235: 4.932296086040934e-05
Position 34377: 4.9256556260756096e-05
Position 32622: 4.8071133597533055e-05
Position 34101: 4.2766134834046445e-05
Position 770: 3.633085987261386e-05
Position 3638: 3.3674904889089864e-05
Position 34683: 3.1759924793931645e-05
Position 914: 3.0171845737339475e-05
Position 34187: 2.505509708698396e-05
Position 1333: 2.4806441795423154e-05
Position 1186: 2.3152253193288175e-05
Position 1571: 2.1444684911861347e-05
Position 1183: 2.1120748376562666e-05
Position 9291: 1.754913671936246e-05
Position 9375: 1.7379973124320326e-05
Position 242: 1.6925120862370742e-05
Position 34874: 1.485498981751064e-05
Position 748: 1.4766695396468747e-05
Position 34385: 1.4370350285597177e-05
Position 34744: 1.4168560943383183e-05
Position 12993: 1.244425926557868e-05
Position 14569: 1.1520814436443823e-05
Position 10202: 1.1487576860709642e-05
Position 798: 9.077410632209662e-06
Position 1339: 8.805741647443184e-06
Position 275: 8.544604411753372e-06
Position 4813: 8.52578864217024e-06
Position 9560: 8.46019125638223e-06
Position 10: 8.376503190772045e-06
Position 10403: 7.880523516409154e-06
Position 34564: 7.648759007697784e-06
Position 10106: 7.401506278582531e-06
Position 34878: 7.38844377468273e-06
Position 1364: 6.423886509904783e-06
Position 34892: 5.818627621160655e-06
Position 949: 5.293646659271856e-06
Position 45: 5.284842199016631e-06
Position 1256: 5.017675169114905e-06
Position 248: 4.088774114371258e-06
Position 9919: 3.662847912048812e-06
Position 163: 3.508847444562832e-06
Position 1068: 3.092252505887016e-06
Position 2613: 2.9708191508491635e-06
Position 412: 2.807361576134584e-06
Position 829: 2.7996940851990736e-06
Position 77: 2.797782548121037e-06
Position 1416: 2.74299547517563e-06
Position 9974: 2.0897776691593448e-06
Position 1466: 1.9962596998742895e-06
Position 14259: 1.9803183050960317e-06
Position 2022: 1.953067701496751e-06
Position 151: 1.862093847322152e-06
Position 2245: 1.665210667405267e-06
Position 1319: 1.540912382388135e-06
Position 2034: 1.4935968840577487e-06
Position 2542: 1.46612650000621e-06
Position 2080: 1.3520320771891824e-06
Position 47: 1.3235392823034441e-06
Position 1166: 1.0248377797676874e-06
Position 476: 7.087472654708831e-07
Position 9525: 6.488973289074134e-07
Position 223: 6.416213103073368e-07
Position 599: 6.151484056706864e-07
Position 2318: 5.093182426909932e-07
Position 8527: 5.038191262316044e-07
Position 704: 5.032151190379544e-07
Position 1235: 5.006361010396863e-07
Position 2234: 4.832370504179185e-07
Position 99: 4.5168841543104216e-07
Position 9388: 3.625551413189624e-07
Position 69: 3.2367680104005813e-07
Position 34388: 2.616837218543555e-07
Position 34490: 1.9799192501125075e-07
Position 8283: 1.9431061037469054e-07
Position 464: 1.7730083535183606e-07
Position 8966: 1.504704888700053e-07
Position 1108: 1.4774235657227054e-07
Position 34243: 1.4683337780826305e-07
Position 79: 9.642522921970658e-08
Position 32639: 9.611775534950371e-08
Position 32762: 9.427983663011016e-08
Position 128: 8.083377973937477e-08
Position 8145: 5.625198124474605e-08
Position 1070: 3.939201555869716e-08
Position 8443: 3.759650782885061e-08
Position 33006: 3.6948597653421454e-08
Position 121: 3.446475680942195e-08
Position 8605: 2.9417562738913038e-08
Position 8482: 2.4019512351591342e-08
Position 32464: 7.553764397959754e-09
Position 8800: 7.536668946734206e-09
Position 32656: 7.047761937721057e-09
Position 1098: 6.290630588706608e-09
Position 7632: 2.2587938234664545e-09
Position 581: 1.002068897779562e-09
Position 382: 5.049464294724049e-10
Position 33165: 4.295977315669531e-10
Position 1228: 3.894216318939859e-10
Position 371: 3.1552669566847454e-10
Position 32876: 2.5368481295405043e-10
Position 7619: 2.710028280931951e-11
Position 307: 2.3515393353155258e-12
Position 32642: 3.943539888052515e-13
Position 321: 2.6877308867318707e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 31164: 0.9983909485497885
Position 34053: 0.9946372326263507
Position 7502: 0.9882704255102486
Position 32395: 0.9738138351014382
Position 341: 0.9261823896851695
Position 33965: 0.7657009762076509
Position 31512: 0.4584326097968932
Position 32079: 0.4011005401303757
Position 20731: 0.2919007070273412
Position 33500: 0.1984280852949383
Position 21057: 0.1745992209338274
Position 31737: 0.04729945070451333
Position 33853: 0.04324705506596495
Position 1546: 0.04065699436460495
Position 31943: 0.03905468013954213
Position 24045: 0.03663362567808245
Position 34549: 0.03640471930372021
Position 4262: 0.03450423873819026
Position 33113: 0.030110370182572028
Position 33730: 0.02839489827002775
Position 3522: 0.027945653507185055
Position 32636: 0.024903675285549865
Position 20683: 0.021398358588105598
Position 1416: 0.018349414196015174
Position 1569: 0.016868301311416967
Position 31354: 0.016823979551894793
Position 7031: 0.016143645337831507
Position 223: 0.013484386268001193
Position 32351: 0.012852948106348332
Position 3499: 0.012686200362552347
Position 33710: 0.012664589226235867
Position 1296: 0.010937461529112447
Position 21907: 0.010678813581511338
Position 21950: 0.010017595317398199
Position 14741: 0.009794196966739848
Position 33405: 0.009738692131029826
Position 6616: 0.00969943417582936
Position 31449: 0.009115215225692998
Position 33881: 0.00862448225526377
Position 21089: 0.00840243246646508
Position 31965: 0.008024655673030075
Position 25787: 0.007920814181337006
Position 10634: 0.006328785373270095
Position 4640: 0.005738795071155382
Position 32558: 0.00490913577262956
Position 33744: 0.004852509666269055
Position 2657: 0.004759821578191434
Position 31694: 0.004272722002968336
Position 33164: 0.004092245402539562
Position 7352: 0.003973472932557581
Position 1826: 0.0038973889469318154
Position 5553: 0.0037586906017310307
Position 3284: 0.003722522419303945
Position 1273: 0.0037121178930165618
Position 33522: 0.003688760409569249
Position 1540: 0.003211916654538099
Position 20801: 0.0032052834455903413
Position 2701: 0.00315179862053329
Position 25609: 0.0031510923317319794
Position 1378: 0.0030914899686686407
Position 3914: 0.0030688909006768806
Position 1183: 0.002882042650204632
Position 3972: 0.0027100467626114616
Position 1202: 0.0027030177078347212
Position 4742: 0.0025385105208043345
Position 34856: 0.0025228686672489854
Position 20759: 0.002476688864458287
Position 34944: 0.0024690677789442695
Position 1626: 0.0023657162218087145
Position 1575: 0.002351528642716222
Position 1376: 0.0022963498987887154
Position 31989: 0.002291463345975254
Position 3212: 0.002266726478122765
Position 31532: 0.002147189949759904
Position 14367: 0.0020940244353825055
Position 10349: 0.0019854780359891237
Position 2196: 0.001978690545844997
Position 7355: 0.0018512872326426173
Position 4887: 0.0017349241188678402
Position 2790: 0.0017139329121614122
Position 24689: 0.0014657844052527475
Position 32109: 0.001383449331386596
Position 15588: 0.0013610816104061005
Position 4073: 0.0012600577176800788
Position 31713: 0.0012415773857226168
Position 3737: 0.0011257507589636502
Position 33239: 0.001039448991745826
Position 2495: 0.0009427209446841316
Position 21340: 0.0009051360794684789
Position 87: 0.0008852627008871483
Position 19624: 0.0008731266318387421
Position 21063: 0.000842072401593391
Position 10054: 0.0007871963259720269
Position 34573: 0.0007839802070196958
Position 21318: 0.0007785677024977697
Position 6342: 0.0007376316490978676
Position 4622: 0.0007049138390629676
Position 32745: 0.0006121705740609048
Position 34748: 0.0005965587154062055
Position 99: 0.0005933452591561209
Position 4349: 0.0005884132115111909
Position 2066: 0.0005546206668868625
Position 596: 0.0005163369718943465
Position 33625: 0.0005075864939684303
Position 34576: 0.0005007253433181834
Position 14142: 0.0004827816350145238
Position 34888: 0.0004641112621542199
Position 77: 0.000448999073450668
Position 4224: 0.0004269845866133404
Position 33589: 0.00039657895588249905
Position 33665: 0.0003858881546302982
Position 1093: 0.0003840691602894903
Position 5482: 0.00038296380667028347
Position 3696: 0.0003757622552142955
Position 9495: 0.00034693168106972013
Position 1638: 0.0003420828837215087
Position 31911: 0.0003373548244314843
Position 34598: 0.00029045083934058286
Position 34999: 0.00028226383078738565
Position 2522: 0.0002730743981128891
Position 872: 0.0002715969480560397
Position 33325: 0.0002598329592367601
Position 32585: 0.00024054083714603074
Position 8706: 0.00021923052644700028
Position 887: 0.0002184509497674031
Position 14334: 0.0002134146411684303
Position 2679: 0.0002124212881632465
Position 34839: 0.00020612587513986624
Position 1789: 0.00018705587761705267
Position 394: 0.0001748059985591501
Position 3949: 0.00016960902521468598
Position 4373: 0.00016909291776004504
Position 460: 0.00015978311992181438
Position 2223: 0.00014834240122236356
Position 850: 0.00013458066272660168
Position 33431: 0.0001344499339211056
Position 34753: 0.00012941899211135242
Position 983: 0.0001293855197386542
Position 10199: 0.0001290319431593598
Position 834: 0.00012171810081744206
Position 1794: 0.00012026516544760561
Position 616: 0.00011835938535328914
Position 10959: 0.00011515920326474682
Position 817: 0.00011230976918144784
Position 8415: 0.00011089464139382631
Position 34062: 0.00011002229069655665
Position 15629: 0.0001089645982217551
Position 7083: 9.65719555978239e-05
Position 14802: 8.844641708326441e-05
Position 34345: 8.645347726692298e-05
Position 32353: 8.365105475412596e-05
Position 667: 7.916001387400955e-05
Position 6987: 7.879209482222777e-05
Position 34241: 7.404978873983962e-05
Position 2594: 7.342260712527593e-05
Position 6971: 7.020511083170164e-05
Position 364: 6.785600204564009e-05
Position 14890: 6.381340561020403e-05
Position 2213: 5.837692311350457e-05
Position 3859: 5.618543714540002e-05
Position 34357: 5.552682220416957e-05
Position 32397: 4.9284345868732964e-05
Position 34445: 4.7963184137884534e-05
Position 34613: 4.687297353577987e-05
Position 14925: 4.197626547352395e-05
Position 2080: 3.794337670101126e-05
Position 34385: 2.9348273975627396e-05
Position 34903: 2.820269784500176e-05
Position 9154: 2.6711250211690135e-05
Position 8256: 2.2372151451635387e-05
Position 34109: 1.8792120643794992e-05
Position 10083: 1.67263226721014e-05
Position 1128: 1.2649067624464822e-05
Position 6919: 1.133410134833279e-05
Position 32604: 9.244825122155868e-06
Position 34106: 9.194430183066629e-06
Position 12671: 7.718406419259103e-06
Position 430: 7.570464862690116e-06
Position 288: 7.333043557110258e-06
Position 1679: 6.96121292243642e-06
Position 1466: 6.266903370000053e-06
Position 32196: 5.243247195794901e-06
Position 553: 5.085782367963273e-06
Position 32793: 4.321634173877855e-06
Position 1758: 4.290917662115175e-06
Position 784: 4.2143710587278415e-06
Position 622: 3.846722544225322e-06
Position 32816: 3.4354942157709404e-06
Position 3017: 3.0786975930382913e-06
Position 1473: 3.0635474541021534e-06
Position 118: 2.744044126870413e-06
Position 1937: 2.660038447769595e-06
Position 9012: 2.485028388100598e-06
Position 613: 2.442242354055263e-06
Position 12723: 2.324880461149457e-06
Position 549: 2.136133022955766e-06
Position 12551: 1.9349542176847554e-06
Position 1204: 1.8162713727161166e-06
Position 9408: 1.6380479651880386e-06
Position 8086: 1.623650699036336e-06
Position 912: 1.3913614055415323e-06
Position 32607: 1.112523663432906e-06
Position 8576: 1.0410144863939894e-06
Position 1253: 9.710497374701279e-07
Position 787: 9.150431333548008e-07
Position 1656: 9.053406256691699e-07
Position 6998: 8.442735977919329e-07
Position 109: 8.355474315564724e-07
Position 6669: 7.644027174622419e-07
Position 1423: 6.625610145746595e-07
Position 400: 6.557529884207086e-07
Position 412: 6.523362634827122e-07
Position 8855: 5.820793220975761e-07
Position 680: 5.620421940753494e-07
Position 8671: 5.306389801293061e-07
Position 32200: 5.269209831459629e-07
Position 32696: 4.971101931431665e-07
Position 9092: 4.670806532860869e-07
Position 32866: 4.6690094399371874e-07
Position 11863: 4.6601816748535185e-07
Position 7783: 4.556431553707611e-07
Position 8095: 4.2268886154450495e-07
Position 7717: 3.8047835548633883e-07
Position 202: 3.733796136439185e-07
Position 32206: 3.45657591255217e-07
Position 409: 3.2477565009640847e-07
Position 1765: 3.041743007494872e-07
Position 2121: 2.9091477071237053e-07
Position 7864: 2.8282109662429626e-07
Position 32447: 2.6975719352587705e-07
Position 730: 2.689956690912366e-07
Position 169: 2.571649694572941e-07
Position 193: 2.4275371789315464e-07
Position 856: 2.3489826569554163e-07
Position 1845: 2.2207589265863354e-07
Position 736: 2.1214776279799727e-07
Position 91: 1.9394996894038337e-07
Position 1463: 1.890280937572425e-07
Position 510: 1.857777411881793e-07
Position 7694: 1.8171614875540385e-07
Position 637: 1.4686011414161496e-07
Position 121: 1.119715814991364e-07
Position 346: 9.775106980759128e-08
Position 1580: 8.049420591558795e-08
Position 355: 7.610589052778248e-08
Position 7861: 7.502106069830079e-08
Position 136: 7.410002930565518e-08
Position 8632: 6.355895562051213e-08
Position 956: 5.885496491315697e-08
Position 1212: 4.34928021563572e-08
Position 634: 4.320794490603874e-08
Position 7739: 3.5098798064527576e-08
Position 959: 3.226726874429309e-08
Position 727: 3.1239057740158473e-08
Position 733: 1.1628833983895364e-08
Position 163: 1.0492325410886436e-08
Position 231: 9.294311366723586e-09
Position 922: 6.586822346741322e-09
Position 988: 6.572018549027708e-09
Position 709: 4.3172200686076005e-09
Position 7761: 2.88273856644065e-09
Position 8200: 2.4803414563096032e-09
Position 7750: 2.270421136142176e-09
Position 919: 1.7579426270322672e-09
Position 8115: 1.2529555678039704e-09
Position 8148: 1.1484982986512162e-09
Position 715: 2.515352339925881e-10
Position 502: 2.25691425825496e-10
Position 5402: 1.5521204552237948e-11
Position 6146: 6.090092865560912e-12
Position 994: 5.175691352992296e-12
Position 5692: 1.977992674125879e-12
Position 235: 9.651614444501942e-14
