Gene = VhaSFD
Position 462: 0.0001486221300080274
Position 4230: 0.00014085088404353665
Position 4632: 0.00013918770980447765
Position 2512: 0.00012849445726468108
Position 83: 0.00011872843152450368
Position 532: 0.00011840442817693545
Position 295: 0.00011497248617322526
Position 2509: 0.00011492743021129034
Position 4024: 0.00010534771047158345
Position 411: 9.956724145964815e-05
Position 3379: 8.61900516336751e-05
Position 3058: 8.274267004855598e-05
Position 64: 7.982536545418032e-05
Position 299: 7.71302965374015e-05
Position 765: 7.46292521420519e-05
Position 3392: 7.402366007498223e-05
Position 1570: 6.765047693826325e-05
Position 574: 5.989646870831608e-05
Position 69: 5.9284596478384755e-05
Position 4376: 4.7646181528718026e-05
Position 86: 4.731928080135755e-05
Position 174: 4.397877602004134e-05
Position 124: 4.232605160808807e-05
Position 4379: 4.185346389563142e-05
Position 4653: 4.115857613159594e-05
Position 3848: 3.6595271615722784e-05
Position 51: 3.4953121536843214e-05
Position 4096: 3.479671931854364e-05
Position 831: 2.687876831514042e-05
Position 67: 2.2966795632406377e-05
Position 4799: 2.082587167124459e-05
Position 3743: 2.0216084103220107e-05
Position 821: 1.8469139950248654e-05
Position 543: 1.804215656491225e-05
Position 4733: 1.655600968824998e-05
Position 476: 1.615771213302735e-05
Position 3353: 1.5982125387487482e-05
Position 870: 1.5261313273981604e-05
Position 927: 1.3227231208572282e-05
Position 4410: 1.3092438308023256e-05
Position 686: 1.1784728710436346e-05
Position 906: 1.1661844876573231e-05
Position 921: 1.0731629238507158e-05
Position 3218: 9.729794340126173e-06
Position 2972: 9.52276345513446e-06
Position 3103: 9.304401615415564e-06
Position 972: 9.101376849410333e-06
Position 3179: 9.094440220341162e-06
Position 1333: 8.696688113320203e-06
Position 2989: 7.049074766424398e-06
Position 3288: 5.404250697097328e-06
Position 1363: 5.237233403012184e-06
Position 3144: 3.6694882208146566e-06
Position 703: 3.57534315485857e-06
Position 24: 2.6524461990728425e-06
Position 1144: 2.351414799231412e-06
Position 714: 2.2074312414770176e-06
Position 3062: 2.03774672445174e-06
Position 651: 2.0264968763811573e-06
Position 915: 2.004340448189782e-06
Position 126: 1.912979540060438e-06
Position 3110: 1.722283375858734e-06
Position 3245: 1.705286104153248e-06
Position 611: 1.6816952391216239e-06
Position 1383: 1.5441227727575407e-06
Position 201: 1.4789382913996734e-06
Position 278: 1.465092879202136e-06
Position 1540: 1.211397155415813e-06
Position 1503: 1.2105084947003457e-06
Position 613: 9.665175533632005e-07
Position 58: 6.702154221060299e-07
Position 2939: 4.884406348995755e-07
Position 137: 4.0641505609814605e-07
Position 3484: 3.563355849533216e-07
Position 112: 3.3644383820508225e-07
Position 3430: 2.6346242648456877e-07
Position 3439: 2.5384410193124047e-07
Position 3542: 2.4261846107782143e-07
Position 128: 2.0642163111303597e-07
Position 666: 1.8066078583953215e-07
Position 4345: 1.7544692378673406e-07
Position 358: 1.6924133829797723e-07
Position 56: 1.42595164164881e-07
Position 420: 1.323222190753671e-07
Position 3889: 1.1358367246831601e-07
Position 1080: 9.456790561456075e-08
Position 140: 9.311958929087451e-08
Position 3686: 8.504790284935385e-08
Position 711: 6.524817911540148e-08
Position 3250: 4.0247744226051926e-08
Position 3402: 3.875490138477132e-08
Position 3902: 3.128655534001973e-08
Position 3500: 2.3633382566236195e-08
Position 4161: 1.2902896096339631e-08
Position 3415: 5.835309414501695e-09
Position 4188: 1.9887813570347656e-09
Position 1192: 1.4040841389155255e-09
Position 2908: 1.0655880570127078e-09
Position 1168: 7.672195032449437e-10
Position 3887: 4.2751925171111084e-10
Position 3043: 2.267315733999872e-10
Position 3001: 1.501816860986642e-10
Position 3656: 9.624476894542453e-11
Position 2800: 8.434710505337517e-11
Position 789: 3.2087305656023616e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3031: 0.9991222109857903
Position 3654: 0.9990123943935755
Position 2832: 0.850802632556524
Position 3928: 0.7450355578586397
Position 337: 0.7019922778305613
Position 2422: 0.3024139672938431
Position 3824: 0.2276600347288673
Position 1712: 0.1229708438232761
Position 2579: 0.11571407788166539
Position 2387: 0.030848769971852607
Position 2196: 0.022737813634405888
Position 634: 0.018957027858376867
Position 369: 0.016928743567865563
Position 2699: 0.01238898575165736
Position 2747: 0.01232760305579582
Position 1199: 0.01131663817453121
Position 564: 0.01092609271248763
Position 4848: 0.009462338666387772
Position 2723: 0.009448290754777221
Position 873: 0.009028457900779836
Position 597: 0.008861044015345272
Position 1280: 0.008241995714401738
Position 4058: 0.008158930157750812
Position 2850: 0.006445622031545441
Position 4441: 0.005994066542172397
Position 4783: 0.005806955320006279
Position 366: 0.005245297476503578
Position 789: 0.004637180788470725
Position 4425: 0.0034548061924366525
Position 890: 0.0033119964700094933
Position 4469: 0.003199054252774668
Position 690: 0.0026445591928405147
Position 2295: 0.0022552098731483256
Position 420: 0.0022102081485373256
Position 4178: 0.002208580606922748
Position 893: 0.0021443989865599974
Position 3866: 0.0018927962257474147
Position 4241: 0.0017986556665204006
Position 3389: 0.0017731972006631643
Position 2285: 0.0016887161119438212
Position 1021: 0.001441190359243774
Position 2871: 0.0013398610220489062
Position 255: 0.0012189220444275845
Position 1719: 0.0010810584850634818
Position 3202: 0.0009976855113882025
Position 549: 0.0009509153647098645
Position 1811: 0.000927933285580761
Position 283: 0.0008915557958920711
Position 2313: 0.0008133869357312412
Position 2705: 0.0007496854586323514
Position 3830: 0.0007254412029611229
Position 4216: 0.0006803996406418322
Position 4062: 0.0006469259083117942
Position 249: 0.0006229038498958266
Position 1971: 0.000621372856019831
Position 4038: 0.0005582266387520262
Position 392: 0.0005223635810233376
Position 2162: 0.0004918816549868753
Position 992: 0.0004872408520518835
Position 3138: 0.0004731510756584612
Position 4410: 0.00046402473926563867
Position 3323: 0.0004579619955972203
Position 2744: 0.00044285349651917896
Position 4248: 0.00042425749297537877
Position 2433: 0.00041296203001147134
Position 3947: 0.0003826260064792582
Position 3430: 0.0003512830985538536
Position 4206: 0.00034208406636932533
Position 3250: 0.000339973866441335
Position 3043: 0.00032069267731403334
Position 979: 0.0003091682210532063
Position 3286: 0.00029242803182194873
Position 426: 0.00028837256889072924
Position 4618: 0.00026197173469141426
Position 600: 0.00025185267261983483
Position 372: 0.0002512072347140213
Position 4763: 0.00023271635795127436
Position 3226: 0.00023111770051088696
Position 4887: 0.0002287243911766214
Position 2727: 0.00020672493401543225
Position 1528: 0.00020241989362303949
Position 1407: 0.0001921565582334724
Position 3682: 0.00016097253790717456
Position 4294: 0.00015795854026822635
Position 3524: 0.00015481625478085882
Position 859: 0.00015201106829635917
Position 2105: 0.00015168652592317073
Position 96: 0.00014517406782131579
Position 2120: 0.00012405332842321348
Position 4877: 0.00010411951852069052
Position 2737: 9.446728102545473e-05
Position 288: 7.188372223289608e-05
Position 1071: 6.525765027289573e-05
Position 1816: 6.369740611912425e-05
Position 1025: 5.603349584453303e-05
Position 1379: 5.0925543524111336e-05
Position 4094: 4.2780760954614784e-05
Position 3679: 3.92192781402191e-05
Position 4729: 3.589339578881945e-05
Position 1832: 3.547418778816771e-05
Position 1788: 3.3933015004901796e-05
Position 482: 3.373395810978291e-05
Position 263: 3.098492312537574e-05
Position 3475: 3.085823962516827e-05
Position 3268: 2.7575046563245592e-05
Position 4120: 2.490960665619718e-05
Position 4677: 2.162145003926352e-05
Position 3094: 1.853205125581952e-05
Position 503: 1.7087752651171013e-05
Position 3944: 1.4784473862095355e-05
Position 2485: 1.4403756730377754e-05
Position 2497: 1.3626937258259867e-05
Position 3256: 1.3089199422331933e-05
Position 798: 1.1900259948536391e-05
Position 1733: 1.1479782232846247e-05
Position 495: 1.147274467463266e-05
Position 3379: 1.0352926753688082e-05
Position 3694: 9.535374761282743e-06
Position 507: 7.74483223678847e-06
Position 4926: 7.691684675170434e-06
Position 753: 7.664169988090749e-06
Position 1204: 7.63622723219389e-06
Position 765: 6.880157555194112e-06
Position 642: 6.600022992421502e-06
Position 3340: 6.5094937017532105e-06
Position 1033: 6.206861483582559e-06
Position 147: 5.844051924644738e-06
Position 3399: 5.647880384291348e-06
Position 3157: 5.158090730370105e-06
Position 2071: 5.033177337298753e-06
Position 3460: 4.500386942788431e-06
Position 1731: 4.1542030453529695e-06
Position 939: 3.5956955247069612e-06
Position 3151: 3.4945333966487127e-06
Position 651: 2.697207585946328e-06
Position 3674: 2.631048352146788e-06
Position 1794: 2.3754295582533772e-06
Position 3154: 2.153233585925823e-06
Position 151: 1.2750315781690517e-06
Position 804: 1.029097162342506e-06
Position 458: 9.43103298284494e-07
Position 1086: 8.778352859515593e-07
Position 3108: 8.343001421012892e-07
Position 3265: 8.312227476325151e-07
Position 1040: 8.035025904497248e-07
Position 3359: 7.277185698019411e-07
Position 930: 6.669420084690546e-07
Position 3346: 6.180654040144917e-07
Position 3208: 5.783855727172781e-07
Position 3592: 4.5903744234983795e-07
Position 3283: 4.4028732132719385e-07
Position 3731: 3.22645675241333e-07
Position 189: 1.5559907602117964e-07
Position 135: 1.2715389910875067e-07
Position 3751: 7.6735714991029e-08
Position 186: 5.167481397870028e-08
Position 434: 2.5028054291869046e-08
Position 471: 2.4640306839713602e-08
Position 516: 1.0300196732543662e-08
Position 4001: 6.30817868318757e-09
Position 897: 5.141896416354875e-09
Position 648: 4.711612701001595e-09
Position 3709: 4.00946910788909e-09
Position 201: 3.262870642094848e-09
Position 3978: 2.809708507995926e-09
Position 3971: 2.047039108259197e-09
Position 67: 1.8432715075683168e-09
Position 3953: 1.7989651585913052e-09
Position 450: 1.5334526587035466e-09
Position 438: 8.178078130690914e-10
Position 441: 2.554282128637957e-10
