Gene = Ggamma30A
Position 3268: 9.17185702743075e-16
Position 2859: 7.085063141288912e-16
Position 2871: 3.808716399112544e-16
Position 3080: 2.5749786617406236e-16
Position 3237: 1.8797986356836275e-16
Position 1766: 7.637882866164562e-17
Position 4163: 5.318899393832378e-17
Position 3801: 4.2431498607114334e-17
Position 3791: 3.7207235028474665e-17
Position 5656: 3.1620452386363966e-17
Position 2725: 1.5241696171783297e-17
Position 1708: 1.456451129272466e-17
Position 3844: 1.4220099405584942e-17
Position 3976: 1.419717251867987e-17
Position 3862: 1.3729781038204605e-17
Position 3782: 5.702185458712341e-18
Position 4171: 5.482214328008847e-18
Position 3256: 3.798239264201817e-18
Position 1702: 1.3029190214875655e-18
Position 2306: 1.0295370712121493e-18
Position 2574: 7.208575364417543e-19
Position 1314: 1.9237368000828567e-19
Position 1149: 1.7664148587551872e-19
Position 2966: 7.35496868535487e-20
Position 3088: 5.349019166644641e-20
Position 1112: 5.119870796571976e-20
Position 3064: 5.084777526378615e-20
Position 1779: 4.0828308344366145e-20
Position 2517: 3.5176658468927334e-20
Position 3016: 3.4564122757127816e-20
Position 1719: 3.245877415433923e-20
Position 586: 7.244096217985794e-21
Position 598: 4.656595757924716e-21
Position 880: 4.243724767989447e-21
Position 639: 3.637042812904823e-21
Position 566: 2.246458605781136e-21
Position 1424: 1.3807871667308737e-21
Position 648: 1.0968590831230912e-21
Position 1187: 7.734370076151326e-22
Position 1077: 1.485619308687147e-22
Position 637: 1.8407804929091672e-28

Sorted 3' Splice Sites (High to Low Probability):
Position 34492: 0.9999975997533366
Position 15902: 0.5663697754799709
Position 15725: 0.0420509355549169
Position 374: 0.027567356972038513
Position 1027: 0.016384689297054507
Position 329: 0.00822515471697242
Position 1524: 0.0034721544598251917
Position 540: 0.003304202675678037
Position 332: 0.0032505869734251462
Position 179: 0.00285858439790489
Position 15276: 0.0026471132071730465
Position 15161: 0.0025332519221152017
Position 1636: 0.002262361675676934
Position 381: 0.0017106989155620893
Position 193: 0.0013947630075035182
Position 2068: 0.0011682693149689853
Position 1176: 0.0009719958731724322
Position 1283: 0.0007861512195708862
Position 1537: 0.0007550246653656947
Position 349: 0.0005513905812109433
Position 952: 0.0005339832176470202
Position 1977: 0.00029654678691649276
Position 396: 0.00021819022320235186
Position 432: 0.00020479878250901154
Position 1288: 0.00014593949333379508
Position 252: 0.00012753681409705093
Position 1122: 9.973226988347416e-05
Position 1335: 8.531827247553015e-05
Position 1801: 8.266725154315734e-05
Position 454: 8.225670225030377e-05
Position 873: 6.388116412135163e-05
Position 1420: 6.334842254244896e-05
Position 403: 5.2551172394484395e-05
Position 25413: 2.3713384415043718e-06
Position 19898: 1.3036219565918025e-08
Position 21165: 5.562161726036324e-09
Position 21027: 5.419885815826891e-09
Position 16109: 2.0491846274419707e-09
Position 17368: 1.4276319764953326e-09
Position 17411: 8.728355149665353e-10
Position 16230: 3.939005146461615e-10
Position 16168: 3.9307182408825943e-10
Position 16145: 2.786548522097696e-10
Position 16249: 2.7068551470327356e-10
Position 17221: 2.2400471386680197e-10
Position 16762: 1.8934272782405921e-10
Position 17787: 1.7856709651497917e-10
Position 17642: 1.5095009917595418e-10
Position 17144: 1.2393624384580101e-10
Position 17517: 5.556545736955293e-11
Position 16527: 4.852350771845578e-11
Position 16281: 2.909392004721699e-11
Position 14141: 2.4016848625195945e-11
Position 13573: 7.930663126670363e-12
Position 11988: 3.592945868768271e-12
Position 13890: 1.751960051697483e-12
Position 12770: 1.3548801636756489e-12
Position 11345: 7.818513803800668e-13
Position 9907: 5.451820082533998e-13
Position 10323: 5.318793640622549e-13
Position 10262: 4.385335667883541e-13
Position 12388: 3.994142155145756e-13
Position 11943: 3.897044173456739e-13
Position 10738: 2.955590607707701e-13
Position 12645: 2.8176080862313833e-13
Position 13116: 2.5100217529624363e-13
Position 12875: 2.42265329610703e-13
Position 12279: 2.3711394494730525e-13
Position 11994: 2.3082708318570756e-13
Position 11965: 1.9764104201773067e-13
Position 11393: 1.8494921946175775e-13
Position 11270: 1.5125407263342576e-13
Position 12462: 9.994825396609218e-14
Position 3437: 7.308758396289718e-14
Position 4989: 4.221983091417932e-14
Position 11049: 3.391910911587908e-14
Position 10811: 2.853507812454793e-14
Position 4966: 2.3935666822422514e-14
Position 8666: 1.2712639551676639e-14
Position 10636: 1.1542130028208149e-14
Position 9044: 3.087785717005428e-15
Position 9276: 2.7239501856866174e-15
Position 2927: 2.4362839282212093e-15
Position 9164: 1.7798806350946053e-15
Position 8744: 1.718612852837515e-15
Position 7763: 1.4050518373727799e-15
Position 8923: 1.3171987690158939e-15
Position 4227: 1.139125266516982e-15
Position 8415: 1.0558429496983756e-15
Position 5023: 1.0359090599121407e-15
Position 4887: 9.775671361715002e-16
Position 5036: 8.102588632146249e-16
Position 2467: 6.849784179244446e-16
Position 4677: 5.88791490121798e-16
Position 8114: 4.833248894312058e-16
Position 2503: 4.686583674068819e-16
Position 5968: 4.592130471327394e-16
Position 3495: 3.847143367064478e-16
Position 7034: 3.1763576468985464e-16
Position 903: 3.132608510826474e-16
Position 3329: 3.055929952577091e-16
Position 3904: 2.918217277214198e-16
Position 7330: 2.763177970793792e-16
Position 2704: 2.0290800293147188e-16
Position 5736: 1.9153797050371027e-16
Position 5797: 1.9049581552792096e-16
Position 2351: 1.7561533137250764e-16
Position 6610: 9.784053160229822e-17
Position 3054: 7.391315138131084e-17
Position 6558: 5.47534597978005e-17
Position 4032: 5.2644148289850706e-17
Position 5901: 4.3104116562963485e-17
Position 6062: 3.8458165020583745e-17
Position 6079: 3.567225572125941e-17
Position 5200: 2.7368103759118198e-17
Position 5751: 2.1510146706438844e-17
Position 5375: 1.9376479889722723e-17
Position 3847: 1.5285956945672248e-17
Position 3019: 1.2280364106324155e-17
Position 4798: 1.0869651707412635e-17
Position 2610: 7.622250174147594e-18
Position 4166: 6.2584439513037094e-18
Position 4127: 5.718057265058037e-18
Position 4503: 5.642198971816336e-18
Position 4549: 5.2293708275250275e-18
Position 3591: 4.788529695596435e-18
Position 3989: 4.402309593667318e-18
Position 3960: 2.569150928515952e-18
Position 1083: 1.750538067418822e-18
Position 1152: 1.3068418800530784e-18
Position 806: 1.2324404079387282e-18
Position 564: 1.1018511306288523e-18
Position 2146: 7.225563330500299e-19
Position 1540: 6.843880555186737e-19
Position 2016: 6.788421637370551e-19
Position 722: 6.066569612716495e-19
Position 1257: 5.030874401752037e-19
Position 1560: 4.887072288734056e-19
Position 698: 4.699864678696137e-19
Position 558: 3.3973782825051907e-19
Position 1587: 3.349781759665651e-19
Position 598: 2.1081861033312403e-19
Position 615: 1.7728055051251354e-19
Position 1543: 1.5798995061249327e-19
Position 202: 4.712356646869037e-20
Position 1347: 4.6607549517143056e-20
Position 685: 3.8588334976419045e-20
Position 790: 3.620078014528234e-20
Position 706: 3.1452240608432227e-20
Position 770: 2.3553695041428653e-20
Position 446: 1.822630360110014e-20
Position 340: 8.386304620569095e-21
Position 584: 6.704654382058106e-21
Position 414: 4.4228230595394675e-21
Position 648: 3.644813212363683e-21
Position 389: 2.9954816117378034e-21
Position 667: 2.9456848029505354e-21
Position 691: 1.817875864054267e-21
Position 293: 1.2408528284042204e-21
Position 660: 2.5785971909076164e-22
Position 77: 1.9466665602195151e-25
Position 51: 1.7519183332767887e-25
Position 63: 1.6403013404166503e-25
Position 70: 1.209350104874676e-25
Position 59: 1.173467242524896e-25
Position 87: 1.063249159255996e-25
Position 271: 2.4043669010148486e-26
Position 120: 3.784330884892474e-27
Position 93: 1.715912151767671e-27
Position 586: 1.2974191657921906e-27
Position 101: 1.0017650416843978e-27
Position 114: 6.515670873846357e-28
Position 65: 5.187282583069329e-28
Position 89: 3.4146084760500334e-28
Position 97: 1.9293168109119736e-28
Position 295: 5.691587934952011e-29
Position 108: 9.10156951954047e-30
Position 67: 1.3906499122958697e-30
Position 103: 4.203676275199744e-33
Position 116: 1.1647156658402766e-35
Position 110: 3.774638018017338e-37
