Gene = fmt
Position 3154: 1.8410033438612212e-06
Position 2594: 1.684305695263734e-06
Position 2410: 1.5443045577912034e-06
Position 929: 1.5251589978672064e-06
Position 1613: 1.5223901660601962e-06
Position 546: 1.4521738520984551e-06
Position 4581: 1.2952250762697779e-06
Position 2731: 1.259119461870997e-06
Position 17: 1.2424685155631867e-06
Position 1209: 1.1825533558981738e-06
Position 446: 9.428092668207714e-07
Position 2680: 9.291410132592743e-07
Position 2007: 8.778870252197813e-07
Position 617: 8.093457796548336e-07
Position 3179: 5.468457341339252e-07
Position 2543: 5.172475289315004e-07
Position 415: 4.4369875499603956e-07
Position 2497: 4.345242837313999e-07
Position 3050: 2.8421574659615816e-07
Position 4121: 2.2755200890500444e-07
Position 521: 1.3914293010299031e-07
Position 4486: 1.0619713531005693e-07
Position 1760: 9.657999822308598e-08
Position 3086: 6.687525050051702e-08
Position 1304: 6.602552674704666e-08
Position 377: 4.1207180102865485e-08
Position 368: 3.515926357769914e-08
Position 2621: 3.424881452177629e-08
Position 1743: 1.1111517720741837e-08
Position 1986: 9.552915060277906e-09
Position 2629: 9.201594002112565e-09
Position 1807: 5.832617084414948e-09
Position 1852: 3.898694582966424e-09
Position 397: 3.5321669663213568e-09
Position 2767: 3.102272821247193e-09
Position 1077: 2.9251171187008276e-09
Position 1809: 2.7162184556503304e-09
Position 1854: 2.5313837146501635e-09
Position 3233: 2.150879093985251e-09
Position 3240: 1.810882041151631e-09
Position 417: 1.4615346916725495e-09
Position 1288: 1.0005646671167574e-09
Position 553: 8.522657269502284e-10
Position 2553: 4.84485567993237e-10
Position 540: 2.178200078221761e-10
Position 556: 1.7915632445472556e-10
Position 2885: 8.740790063038848e-11
Position 2601: 2.0899655040570497e-13
Position 1847: 2.927161354329861e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1585: 0.9994234379171469
Position 2587: 0.9992901842705169
Position 1958: 0.9888281699489273
Position 2710: 0.963235692914713
Position 823: 0.9564949132471467
Position 1209: 0.8921322736896272
Position 1779: 0.890495802925553
Position 569: 0.8857900528663286
Position 3952: 0.6392037772699588
Position 3075: 0.5836655700503454
Position 343: 0.4754987593881873
Position 407: 0.2062689974727645
Position 2125: 0.18479805469497648
Position 8176: 0.1194196520991112
Position 8116: 0.09580837317350482
Position 3337: 0.07727244842233034
Position 6293: 0.07528158002757168
Position 2151: 0.07353356988139491
Position 4233: 0.06992605191286881
Position 3973: 0.06159175053812589
Position 5350: 0.050406503992118025
Position 6333: 0.0493928555709592
Position 3937: 0.03888605739742916
Position 2446: 0.032660425399944064
Position 1267: 0.031420715639698386
Position 1222: 0.028987280098447907
Position 1321: 0.026742104085535193
Position 3976: 0.026606814764940295
Position 7194: 0.01913674807014954
Position 1792: 0.01786376535094434
Position 6011: 0.01677910820658374
Position 7167: 0.016063046512678956
Position 968: 0.015472774137381982
Position 7792: 0.014595658039302788
Position 937: 0.014200494714738558
Position 6276: 0.01006149238968993
Position 5757: 0.0100266518537785
Position 8818: 0.008340528267401975
Position 7592: 0.008051933192285483
Position 5071: 0.007484421243500724
Position 4391: 0.006939701607356208
Position 7467: 0.006869505109633728
Position 2790: 0.005156173635651933
Position 3431: 0.005128826033475553
Position 201: 0.005086844895507849
Position 4761: 0.0039340675090800276
Position 4523: 0.003705402405356272
Position 2205: 0.0036697664077660203
Position 4510: 0.0035882803791058506
Position 7412: 0.0035170451282065087
Position 2035: 0.003506546207998505
Position 3349: 0.0034407667677762983
Position 3381: 0.0034236526014066
Position 3092: 0.003236258038737428
Position 3080: 0.0029934373032434554
Position 1100: 0.0027025406909183336
Position 798: 0.002622451396766614
Position 3370: 0.002422280149947534
Position 5880: 0.0023175991788262715
Position 4641: 0.0022468685169874654
Position 808: 0.0022048981282261444
Position 3878: 0.002049069813696954
Position 1338: 0.0018784574163482914
Position 4557: 0.0017091163826965484
Position 4896: 0.0016313230489392724
Position 5102: 0.0016120412235203867
Position 3527: 0.0016106601055571419
Position 2007: 0.001571339571357153
Position 3117: 0.0015705116759180931
Position 5105: 0.0014877292249952751
Position 2103: 0.0014489655470576544
Position 3057: 0.0012883790741150584
Position 3524: 0.0012581404343436763
Position 1398: 0.0011778626471511716
Position 1037: 0.001128923040488329
Position 483: 0.0009234865346632481
Position 4734: 0.0008632919147913999
Position 1347: 0.0008013707826015434
Position 546: 0.0007855468240475507
Position 3250: 0.0007770001420698206
Position 5128: 0.0007675800654969579
Position 5704: 0.0007182540374024401
Position 3848: 0.000680419006186038
Position 2400: 0.0006427338136119206
Position 2821: 0.0006090700484440916
Position 3150: 0.0006085164538679257
Position 1461: 0.0005662124066590081
Position 2824: 0.0005139564730041925
Position 2004: 0.0005052731561221437
Position 3411: 0.000504535088059285
Position 614: 0.0004761096265066662
Position 4266: 0.00047096766751586613
Position 1034: 0.00046302327980493976
Position 292: 0.0004177076965939549
Position 2420: 0.00041532145125474225
Position 949: 0.00038614349439704824
Position 1426: 0.0003858411685388504
Position 2906: 0.00037188670341787005
Position 584: 0.00032755454888371157
Position 366: 0.0002966272336482104
Position 2260: 0.0002689875711189161
Position 1344: 0.00024272317226182552
Position 3019: 0.0002363237463499243
Position 5960: 0.00022010140708035413
Position 5314: 0.00020817305729061726
Position 2723: 0.0002016995448148325
Position 848: 0.00020152134411507725
Position 2909: 0.00018490976238959435
Position 264: 0.00015922665609094857
Position 3233: 0.00015780241095982305
Position 1830: 0.00013813987933555032
Position 3497: 0.00012165613975425198
Position 635: 0.0001083223677252721
Position 978: 9.114606351505926e-05
Position 5211: 8.485476412612401e-05
Position 1610: 7.676683505128364e-05
Position 1509: 7.008782851086443e-05
Position 602: 6.966790004253427e-05
Position 2885: 6.832855895119223e-05
Position 3263: 6.208912490641588e-05
Position 4019: 6.161027391420633e-05
Position 3560: 5.935662819984548e-05
Position 2395: 5.685726573444656e-05
Position 2451: 4.970890258555707e-05
Position 532: 4.747051889588132e-05
Position 899: 4.619388845710774e-05
Position 1587: 4.2741840025034405e-05
Position 2487: 4.002883272169986e-05
Position 2215: 3.92025987444574e-05
Position 711: 3.893199186805487e-05
Position 1480: 3.7403004729952474e-05
Position 345: 3.735541357442832e-05
Position 387: 3.190518571711611e-05
Position 1982: 3.173884729348973e-05
Position 2347: 3.0406002842319567e-05
Position 2305: 2.9789809719182674e-05
Position 2268: 2.7925701627506187e-05
Position 458: 2.2397900397007162e-05
Position 281: 2.226146023655751e-05
Position 1646: 2.2090532685737334e-05
Position 257: 2.1602266480811678e-05
Position 617: 2.115349819846829e-05
Position 382: 2.0982641552774884e-05
Position 2635: 2.0770920873337968e-05
Position 94: 1.9977216788264225e-05
Position 82: 1.9817405021721758e-05
Position 1350: 1.8647148117892032e-05
Position 1625: 1.856189979236276e-05
Position 359: 1.565705719490301e-05
Position 137: 1.3950117209460191e-05
Position 665: 1.3159928521147428e-05
Position 428: 1.194358829332431e-05
Position 415: 1.093059704493408e-05
Position 500: 1.062163255174659e-05
Position 485: 8.123987747806237e-06
Position 2849: 7.738458330912949e-06
Position 1109: 7.615114578381843e-06
Position 2371: 7.457562725950874e-06
Position 1019: 7.384548073214499e-06
Position 2359: 6.3974508103286626e-06
Position 2301: 5.350767928484694e-06
Position 623: 5.139800766767485e-06
Position 1175: 4.864070520128958e-06
Position 2223: 4.217999875379564e-06
Position 2915: 4.1135275187348466e-06
Position 866: 3.936845632837181e-06
Position 2680: 3.6446804892005214e-06
Position 1843: 3.394377768904143e-06
Position 2843: 3.284906348719199e-06
Position 632: 3.2831111632769615e-06
Position 2283: 2.6514632984097738e-06
Position 1757: 2.5632830764893137e-06
Position 2073: 2.347722161289516e-06
Position 2951: 2.3214795796551383e-06
Position 1751: 2.24449134250952e-06
Position 2254: 1.9746588556895245e-06
Position 108: 1.942170227092991e-06
Position 1592: 1.8593803295241233e-06
Position 2163: 1.8359292343709312e-06
Position 2493: 1.7814555241050385e-06
Position 2455: 1.7481804857119188e-06
Position 2311: 1.6339878971032918e-06
Position 1729: 1.5226963024890114e-06
Position 2184: 1.4851672544439552e-06
Position 774: 1.3227247233051538e-06
Position 497: 1.259745145518447e-06
Position 1464: 1.1266230128935287e-06
Position 875: 1.0152205661194163e-06
Position 271: 9.41942903267273e-07
Position 2314: 9.219202435605042e-07
Position 2830: 8.27061458757413e-07
Position 728: 8.226621848538313e-07
Position 2046: 8.074490722875418e-07
Position 2173: 6.741245781580928e-07
Position 2647: 6.172700687154963e-07
Position 1872: 5.081165803176449e-07
Position 2720: 4.276353344400847e-07
Position 1650: 4.199172934314688e-07
Position 113: 3.8695137177168344e-07
Position 599: 1.9739292322731771e-07
Position 845: 1.927909298485809e-07
Position 2543: 1.3023527149210235e-07
Position 503: 1.1012163415153302e-07
Position 1118: 8.302521950544569e-08
Position 1896: 7.61201218427e-08
Position 50: 6.305151131703824e-08
Position 701: 4.937171537814455e-08
Position 125: 4.4933149913071144e-08
Position 1691: 3.917612095682347e-08
Position 1655: 3.07688654791915e-08
Position 1878: 1.8897936315579837e-08
Position 1917: 1.3611754236381914e-08
Position 276: 1.1886938813558752e-08
Position 1974: 6.70944977799608e-09
Position 1893: 3.5267521170779274e-09
Position 377: 1.7657608238555782e-09
Position 214: 1.1963609198606697e-09
Position 2043: 6.078342293294676e-10
Position 2942: 5.364795678419598e-10
Position 98: 8.151939947240982e-12
Position 1924: 1.288579282489707e-12
Position 259: 1.8119717938041098e-13
