Gene = Adhr
Position 3173: 1.7115590777810056e-05
Position 1191: 1.655732939763481e-05
Position 3225: 1.5223146081974516e-05
Position 2894: 1.392930454221299e-05
Position 2643: 1.101932188562028e-05
Position 830: 7.597090625059058e-06
Position 1360: 6.820335968376675e-06
Position 3134: 6.655698522280415e-06
Position 1053: 4.626717702080338e-06
Position 2839: 3.968719434938659e-06
Position 1500: 3.964247286857791e-06
Position 2824: 3.7281302248009983e-06
Position 251: 3.3385423974596927e-06
Position 935: 3.3260120164520826e-06
Position 3197: 2.9314834412077185e-06
Position 1591: 2.866236619859468e-06
Position 3211: 2.539900172656821e-06
Position 17: 2.221858288224625e-06
Position 2662: 2.202007362154214e-06
Position 2155: 2.003603178910809e-06
Position 383: 1.4980703221545257e-06
Position 1299: 9.911382427445137e-07
Position 29: 8.728170559691588e-07
Position 22: 6.790757646053966e-07
Position 1381: 6.479096074686788e-07
Position 588: 6.000117630855772e-07
Position 2140: 5.373885308582631e-07
Position 1332: 5.001471823279292e-07
Position 1569: 4.882936545071734e-07
Position 543: 4.775199822941864e-07
Position 1462: 4.460424106899919e-08
Position 1329: 3.5323009981374633e-08
Position 781: 3.031704687145113e-08
Position 1447: 2.7272720824994598e-08
Position 1026: 1.0017035586689523e-08
Position 11: 1.6365468777376305e-09
Position 2226: 3.2353612443853747e-10
Position 241: 9.613831478837523e-11
Position 545: 6.787547980615443e-11
Position 364: 5.5346603715050734e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2973: 0.9836183673942861
Position 950: 0.6924704119940143
Position 1425: 0.6842776796618718
Position 2517: 0.5339789794522632
Position 226: 0.3887296126878349
Position 750: 0.33443852221198617
Position 576: 0.1172375630667376
Position 2440: 0.11647265641811166
Position 1905: 0.06821776448340373
Position 1100: 0.06257505673875399
Position 1019: 0.056708643212211765
Position 2497: 0.05056223186803665
Position 2400: 0.041381180649399205
Position 2535: 0.03745753047958511
Position 499: 0.030689981096180763
Position 346: 0.022488686665238164
Position 2226: 0.020639965812195387
Position 1298: 0.0190332122742492
Position 1154: 0.016862542287001018
Position 238: 0.014827984377384133
Position 1563: 0.01000925498311076
Position 810: 0.009360303505213767
Position 2795: 0.007236950175392175
Position 3004: 0.0065660914668083555
Position 2776: 0.006037374661601741
Position 2553: 0.005560183258606319
Position 2383: 0.005445040588474166
Position 906: 0.0045629861290432915
Position 1959: 0.003501736330852988
Position 251: 0.0026352497693487454
Position 2879: 0.002604187048802207
Position 1076: 0.00247947528556847
Position 153: 0.002188750823822425
Position 1922: 0.0021878860772485166
Position 2565: 0.002127258050151636
Position 505: 0.002043224343025389
Position 1106: 0.0019972146031499286
Position 2276: 0.001942826244623808
Position 636: 0.0018974632428176593
Position 2191: 0.0018800579383144492
Position 1739: 0.0018665187154343207
Position 486: 0.0018424589388499083
Position 2571: 0.0016085947348336437
Position 1757: 0.0013580404243801088
Position 580: 0.001291147831941721
Position 2302: 0.0009237375233714048
Position 395: 0.0008964893201917386
Position 2449: 0.0006784835878812026
Position 2479: 0.0006575090068957734
Position 663: 0.0005852621200981527
Position 1754: 0.0005742438932163498
Position 3035: 0.000562300152116342
Position 1973: 0.00046299612018832763
Position 781: 0.00045479333329239975
Position 647: 0.00043327665728842206
Position 1085: 0.00039126906604728686
Position 770: 0.0003869111284245662
Position 172: 0.0003340297199229028
Position 329: 0.0003253005213947184
Position 857: 0.0003246780153736367
Position 603: 0.00026452173723891503
Position 1530: 0.00024092871440636632
Position 407: 0.00016748717304461894
Position 182: 0.00014421027261054344
Position 2915: 0.00014184110873366492
Position 616: 0.0001246848937170304
Position 248: 0.00012169925297343192
Position 1778: 0.00012140982298496342
Position 3264: 0.00011177493271932089
Position 2016: 0.00010563172678306193
Position 290: 9.87472933794249e-05
Position 2236: 9.114100270822325e-05
Position 1131: 8.857695652169692e-05
Position 1004: 7.482205145594281e-05
Position 3330: 6.594072307045797e-05
Position 2333: 6.063118771875252e-05
Position 3195: 5.437983075843085e-05
Position 1970: 5.3801734118126114e-05
Position 1542: 5.332058382185164e-05
Position 446: 4.854453951878107e-05
Position 1732: 4.7403614213814175e-05
Position 3327: 4.239598458025313e-05
Position 1229: 3.803758450203684e-05
Position 2248: 2.8106165746103537e-05
Position 420: 2.5983584444447907e-05
Position 758: 2.5506215995548547e-05
Position 998: 2.5295989019145922e-05
Position 2123: 2.097236498623307e-05
Position 885: 1.1201160419644579e-05
Position 1596: 9.228342286323534e-06
Position 3177: 8.010436462142664e-06
Position 861: 6.994060709652538e-06
Position 3138: 6.957537215015428e-06
Position 440: 6.433380422436763e-06
Position 778: 5.7627953979711566e-06
Position 1067: 4.8937064519282635e-06
Position 411: 4.598995086850904e-06
Position 92: 3.2657356987027854e-06
Position 977: 3.148431764279019e-06
Position 917: 2.3150922106176983e-06
Position 838: 2.11409814421271e-06
Position 1864: 2.0334415329150524e-06
Position 1322: 1.989529377770502e-06
Position 730: 1.0573627937468593e-06
Position 1614: 8.198032284274347e-07
Position 1584: 7.376472420508117e-07
Position 1990: 2.9811387263972765e-07
Position 120: 2.934252868146432e-07
Position 99: 2.27453222495803e-07
Position 600: 2.2560059451954372e-07
Position 1770: 9.996516221020399e-08
Position 1916: 9.586316844953994e-08
Position 428: 5.819782675415479e-09
Position 105: 1.590710366188035e-09
Position 96: 9.056351245905947e-10
Position 425: 1.3265446551500845e-13
Position 56: 3.721596725388019e-18
