Gene = Cyp6a16
Position 2131: 5.996505289235952e-06
Position 971: 5.6816569605688105e-06
Position 1002: 5.610410906577781e-06
Position 215: 5.122225125141282e-06
Position 862: 4.913680134488404e-06
Position 395: 3.169551317064687e-06
Position 641: 3.112806007343386e-06
Position 8: 3.0702041361379656e-06
Position 238: 2.8959645171555727e-06
Position 143: 2.463501789904266e-06
Position 822: 2.3873900322752934e-06
Position 806: 2.1123891459400408e-06
Position 259: 9.051444509934223e-07
Position 381: 6.805187718649272e-07
Position 1553: 6.556793667669054e-07
Position 1843: 2.742073647684618e-07
Position 1021: 7.051976871927741e-08
Position 1829: 6.415824313780815e-08
Position 16: 5.8208180481463346e-08
Position 262: 1.1613658365750606e-08
Position 570: 9.928350410407298e-11
Position 405: 3.656537577853128e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1717: 0.9843357695336721
Position 563: 0.6882922695854966
Position 1207: 0.11720589591224383
Position 1191: 0.09979830194134369
Position 2687: 0.08368185077379729
Position 822: 0.04124660453967827
Position 2624: 0.04121666079637713
Position 737: 0.021932419226275306
Position 2360: 0.0216358841982393
Position 2594: 0.01443583946031594
Position 751: 0.010252428937091681
Position 2307: 0.008179022458375398
Position 2274: 0.007909833071845838
Position 2924: 0.00773888029640849
Position 2073: 0.006559231090168232
Position 2711: 0.005856375463727933
Position 1060: 0.00543326361683788
Position 2328: 0.004892498000796289
Position 806: 0.003246688390283036
Position 2369: 0.003043849077776232
Position 1029: 0.00225641814685587
Position 1193: 0.0021522802964551472
Position 898: 0.002085083879345494
Position 1198: 0.001997376618488565
Position 2210: 0.0017841265225217152
Position 2713: 0.001434354310205679
Position 2872: 0.0012772944589559678
Position 2048: 0.0012002541638170031
Position 2111: 0.0011984822727309117
Position 646: 0.0011651325490219216
Position 2253: 0.0010711069861066617
Position 1032: 0.0009285576319200209
Position 372: 0.000853919406732042
Position 1018: 0.0008205600447945458
Position 1669: 0.000779010472745243
Position 971: 0.0006765044598213702
Position 1026: 0.0005315365233381281
Position 977: 0.0005045804290772977
Position 1164: 0.0004952843475140833
Position 1495: 0.00046403029458499815
Position 2498: 0.00043688277756038493
Position 1332: 0.0004203113889750328
Position 2319: 0.0004106126847142045
Position 649: 0.000399945756432987
Position 706: 0.000376393985866722
Position 622: 0.00035004656263577577
Position 1745: 0.0003403011817589382
Position 578: 0.00033890387990587715
Position 924: 0.00032475911096088256
Position 1439: 0.0002107836646550988
Position 2809: 0.0001984140513243546
Position 1470: 0.00018846104898044967
Position 1315: 0.0001786900150596431
Position 2938: 0.000174476028393836
Position 3129: 0.00014649834422153653
Position 422: 9.598239317926588e-05
Position 155: 8.040864624635342e-05
Position 665: 7.279953688220608e-05
Position 2495: 7.175642872625252e-05
Position 1065: 6.886170680519185e-05
Position 712: 6.131822931179833e-05
Position 764: 5.5084168444521904e-05
Position 2772: 5.0520879511099527e-05
Position 921: 4.338321711126002e-05
Position 1509: 3.546910760554839e-05
Position 907: 3.2155954905221254e-05
Position 1617: 2.6732839188223748e-05
Position 2140: 2.5818791156798856e-05
Position 839: 2.321785961604503e-05
Position 2079: 2.2922234498761665e-05
Position 680: 2.1146263827546663e-05
Position 3050: 2.1091380120912555e-05
Position 209: 1.7197026525916353e-05
Position 215: 1.5181284940331398e-05
Position 854: 1.2623433630592618e-05
Position 1251: 1.1121714752891985e-05
Position 715: 7.97312356945702e-06
Position 1248: 7.651540096098057e-06
Position 507: 5.687418602158713e-06
Position 1126: 4.997648777269224e-06
Position 471: 4.0009646774518455e-06
Position 1870: 3.1632118202238053e-06
Position 936: 3.1425828626905623e-06
Position 844: 2.9556512345876535e-06
Position 655: 2.549373328859624e-06
Position 2282: 2.3039241256454525e-06
Position 59: 2.057543167262653e-06
Position 1116: 2.0320513392220253e-06
Position 1002: 1.8799483944452289e-06
Position 120: 1.7723847393874335e-06
Position 1160: 1.760537796248851e-06
Position 435: 1.3125779124473504e-06
Position 222: 1.2789745850331202e-06
Position 285: 1.0668673560458885e-06
Position 329: 7.778765465486844e-07
Position 1821: 5.314524213854327e-07
Position 402: 4.497634709721852e-07
Position 1779: 4.3006808058351624e-07
Position 1731: 3.565291934419818e-07
Position 641: 1.6959931534058092e-07
Position 468: 1.471941026465645e-07
Position 378: 1.0805194058511531e-07
Position 671: 6.279963665548997e-08
Position 176: 6.093631329419263e-08
Position 189: 1.9810370941524008e-08
Position 192: 1.6667590077336162e-08
Position 162: 8.248691027797526e-09
Position 381: 6.623315652357909e-09
Position 1168: 4.321852388189608e-09
Position 1289: 4.097218320162575e-09
Position 1175: 2.531624149589076e-09
Position 513: 1.7585827162477396e-09
Position 1276: 1.2502845160107304e-09
Position 180: 4.303344237852393e-11
