Gene = dsx-c73A
Position 4566: 2.090827502174966e-06
Position 4399: 2.0385729154246595e-06
Position 4526: 1.486905342099518e-06
Position 3440: 1.252104574400301e-06
Position 3014: 1.0802897132026024e-06
Position 2208: 1.0087225040720171e-06
Position 3135: 8.855896204218028e-07
Position 3018: 8.350545585813078e-07
Position 27757: 8.138709207804875e-07
Position 1895: 7.461267552274273e-07
Position 4416: 7.106837514882445e-07
Position 28536: 6.833134305569335e-07
Position 28030: 4.835586769423484e-07
Position 27744: 2.9541506699785746e-07
Position 5746: 2.8714897727349727e-07
Position 27930: 1.2491565230575882e-07
Position 5271: 5.7305176795845005e-08
Position 2053: 5.218330995523349e-08
Position 70: 3.8780213906803125e-08
Position 1208: 3.599579111744969e-08
Position 55: 3.519477917900909e-08
Position 28572: 2.2029551477494464e-08
Position 27912: 1.9566807648237653e-08
Position 57: 1.2722074283829071e-08
Position 2010: 1.2108722149984632e-08
Position 39: 1.1430804704591455e-08
Position 2192: 5.028508905324466e-09
Position 4218: 4.898374223743817e-09
Position 4276: 2.0848291964470648e-09
Position 2846: 1.254053359088838e-09
Position 339: 7.036633504241154e-10
Position 438: 4.845818872167774e-10
Position 336: 4.745284288040733e-10
Position 376: 1.7678174113115246e-10
Position 2329: 1.1912718505613594e-10
Position 408: 3.815995051150618e-12
Position 651: 5.170382814338785e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 27858: 0.9996701241873994
Position 27639: 0.9952018785186029
Position 25256: 0.6432361182956132
Position 1580: 0.5803034833338819
Position 17822: 0.5320163979991747
Position 25042: 0.5060902134549217
Position 24677: 0.4525270139622172
Position 25302: 0.2792774637928868
Position 13109: 0.18015176980285294
Position 28243: 0.1357892088205075
Position 1599: 0.12605712516782422
Position 12896: 0.1228514905395668
Position 25432: 0.08229765292073096
Position 25444: 0.0747432156044073
Position 1602: 0.06844310492521626
Position 25908: 0.06427749076452811
Position 1635: 0.06162176771263242
Position 28781: 0.039771147347380915
Position 1605: 0.033903248703609466
Position 286: 0.03325451244833423
Position 25541: 0.0245438278999911
Position 12382: 0.022639618459163503
Position 12872: 0.017234700712408447
Position 518: 0.01631820752574637
Position 597: 0.012608657232450447
Position 4959: 0.012382557448238357
Position 1110: 0.00958182946460009
Position 28075: 0.009521301336539358
Position 6074: 0.009452370509445312
Position 25684: 0.008698096164519734
Position 28941: 0.008643947615411186
Position 25519: 0.006926274390450914
Position 28217: 0.005899665506149167
Position 1536: 0.005805512227664891
Position 646: 0.005803693458445864
Position 25559: 0.00525160988214414
Position 5884: 0.004903585802811135
Position 1632: 0.00488043064136702
Position 28807: 0.003877752524059112
Position 1556: 0.003561909946869828
Position 6101: 0.002964398848810292
Position 783: 0.0029072500092074756
Position 27602: 0.0025261191589489164
Position 28994: 0.002304357945878482
Position 2037: 0.002190231621409886
Position 1134: 0.0021799921390236797
Position 5548: 0.0019260115972580016
Position 1265: 0.001684226841006507
Position 25776: 0.0015183178291780092
Position 29115: 0.0013273519343258362
Position 6495: 0.0013084458723744206
Position 5602: 0.0012269916172536605
Position 28999: 0.0011310491459570813
Position 26058: 0.0010459092230532333
Position 621: 0.0010256069791624444
Position 28087: 0.0009741008934476305
Position 1427: 0.000880403348571847
Position 13567: 0.0008626175586814187
Position 9248: 0.0008545042693816578
Position 29097: 0.000820669372507697
Position 28099: 0.0007621764285808334
Position 7816: 0.0007559231911627415
Position 2101: 0.0007538957396756215
Position 6517: 0.0007058527975169622
Position 626: 0.0006257785948227202
Position 6812: 0.0005911991635938865
Position 2008: 0.0005412847449402938
Position 879: 0.0005045484059414002
Position 363: 0.00047164374628003196
Position 1744: 0.0004507358191748601
Position 1457: 0.00042244867427076966
Position 786: 0.0003703066141839249
Position 1149: 0.00035766605586705667
Position 316: 0.00034876272393892266
Position 27995: 0.0003257931828827558
Position 1872: 0.0003232231969025835
Position 29138: 0.000315221327576891
Position 7664: 0.0002968321599496682
Position 3760: 0.00027899824911775694
Position 1417: 0.0002748010060364818
Position 2112: 0.00026312659623439077
Position 305: 0.0002353960907153949
Position 1641: 0.00023401401955056147
Position 1195: 0.0002252096263076507
Position 28293: 0.00021621885614387003
Position 26780: 0.00020864012365055565
Position 4298: 0.00020299681534367365
Position 5465: 0.00020286697037986146
Position 2175: 0.00018495536802685952
Position 623: 0.00017804816894907162
Position 28619: 0.0001722062864516725
Position 28192: 0.00016605033615341435
Position 4130: 0.00016472220806465384
Position 28601: 0.00015988714037185853
Position 28747: 0.0001598816645050685
Position 5429: 0.00015962359557566752
Position 28118: 0.00015788233043510523
Position 1895: 0.00015209650856210614
Position 10083: 0.0001436823040217755
Position 27881: 0.0001302528874777
Position 923: 0.00012807645282023153
Position 2392: 0.00012547847379318073
Position 7848: 0.0001252417008116678
Position 28112: 0.00011648852753407567
Position 9999: 0.0001054037360236583
Position 27992: 0.000105368255342257
Position 28240: 0.00010495522682653153
Position 28550: 9.993167311285348e-05
Position 10139: 9.152198715591865e-05
Position 173: 9.103515938202156e-05
Position 13548: 9.10161361133349e-05
Position 28385: 8.969103466725388e-05
Position 28040: 8.371482729339497e-05
Position 28604: 8.370328699275041e-05
Position 4843: 8.263919775666015e-05
Position 28553: 7.191505280666698e-05
Position 4818: 7.074021556760442e-05
Position 460: 6.910263030264168e-05
Position 3439: 6.602931646548292e-05
Position 763: 6.427670320492083e-05
Position 28054: 6.143199762288621e-05
Position 1357: 6.0136387372537023e-05
Position 2433: 5.888950686501792e-05
Position 25871: 5.735016175954386e-05
Position 7135: 5.438636157434034e-05
Position 7705: 5.3613415230010135e-05
Position 26145: 5.0113858219660946e-05
Position 1926: 3.81338147011105e-05
Position 3710: 3.2669170185236565e-05
Position 28186: 2.7540908196702634e-05
Position 29135: 2.733080178265673e-05
Position 28045: 2.6209677377335913e-05
Position 3723: 2.343701460816498e-05
Position 1202: 2.3097667227241512e-05
Position 1956: 2.192199919718636e-05
Position 13374: 2.1364769805567365e-05
Position 5336: 1.8227649692045717e-05
Position 4040: 1.6561009580975437e-05
Position 26142: 1.3120843606929572e-05
Position 25860: 1.1967696435781332e-05
Position 29122: 1.0717559792307692e-05
Position 28680: 9.951578798217303e-06
Position 27895: 9.68554364484654e-06
Position 219: 9.578718101704065e-06
Position 5409: 9.17671870443299e-06
Position 6131: 6.815558128978103e-06
Position 5920: 5.815263583072912e-06
Position 358: 5.719903790422171e-06
Position 5142: 5.598237706866357e-06
Position 5503: 5.006253402144817e-06
Position 4012: 4.947932439383342e-06
Position 1232: 4.850181542626077e-06
Position 3389: 4.035495207693628e-06
Position 4182: 3.907483955474869e-06
Position 5248: 3.850742605395762e-06
Position 947: 3.819520968186003e-06
Position 5486: 3.7430354335981515e-06
Position 3945: 3.4915213318301286e-06
Position 980: 3.472294148867238e-06
Position 7028: 2.9475381839581436e-06
Position 4275: 2.91050254367467e-06
Position 632: 2.8361854797437966e-06
Position 2041: 2.7216557904094088e-06
Position 7645: 2.5912071988203975e-06
Position 5095: 2.5429142462208364e-06
Position 240: 2.369734599969597e-06
Position 713: 2.2646958278443405e-06
Position 754: 2.0173141617823914e-06
Position 821: 1.911284634300787e-06
Position 1117: 1.7973926951456126e-06
Position 733: 1.3901235544955284e-06
Position 905: 1.3697226418789033e-06
Position 3461: 1.3557145303556088e-06
Position 3106: 1.3199142873873394e-06
Position 1354: 1.307263853805611e-06
Position 1384: 1.2401572840037859e-06
Position 2668: 1.2158738945240866e-06
Position 1608: 1.160106452432609e-06
Position 899: 1.1295746177402554e-06
Position 193: 1.1055482706352747e-06
Position 1053: 1.097444909752079e-06
Position 2725: 1.0736322434361463e-06
Position 3274: 8.686288213400871e-07
Position 730: 7.868754281399109e-07
Position 4007: 7.493906459805491e-07
Position 1687: 7.25856581506604e-07
Position 599: 6.89009496406798e-07
Position 3408: 6.636601917175396e-07
Position 1381: 5.689538705293949e-07
Position 489: 5.600669699630534e-07
Position 4496: 5.252324214828466e-07
Position 6536: 4.5846752412098285e-07
Position 566: 4.1611346119419024e-07
Position 667: 3.878426702527477e-07
Position 1430: 3.3903263889766167e-07
Position 151: 3.1987451181146087e-07
Position 3893: 3.0200691174641645e-07
Position 250: 2.8738388346581235e-07
Position 3312: 2.277383748467301e-07
Position 233: 2.150523971835128e-07
Position 228: 1.8881180351945697e-07
Position 3738: 1.7504621137213626e-07
Position 3662: 1.6816672140882352e-07
Position 3765: 1.2067094464979713e-07
Position 167: 1.0893402710487338e-07
Position 2268: 1.0885768796855975e-07
Position 1944: 1.0533076408969176e-07
Position 2053: 8.642029200044896e-08
Position 3350: 8.549923319406454e-08
Position 1879: 7.468821787623373e-08
Position 27935: 7.120024651644362e-08
Position 67: 6.411480324384042e-08
Position 370: 5.933624962659224e-08
Position 1433: 3.188766429198972e-08
Position 736: 2.994292207365861e-08
Position 698: 1.5419854405493943e-08
Position 2218: 1.326561783814019e-08
Position 771: 1.1151660920447947e-08
Position 977: 9.198278196496496e-09
Position 830: 6.7455789474100415e-09
Position 557: 3.8960801044923944e-09
Position 247: 3.080069678981679e-09
Position 244: 3.01744196509962e-09
Position 63: 1.7460673253576528e-09
Position 27977: 1.4644872755310489e-09
Position 133: 7.762464437342445e-10
Position 27968: 5.886503658024843e-10
Position 3112: 3.375723334897717e-10
Position 3651: 1.6922840494723415e-10
Position 3223: 1.6665440174678278e-10
Position 491: 1.4290119883612233e-10
Position 2252: 9.771218759429328e-11
Position 2120: 8.955309222655287e-11
Position 2192: 5.37834111945105e-11
Position 2572: 3.1372842123392396e-11
Position 184: 1.1054897562501129e-11
Position 124: 4.220050710258487e-12
Position 141: 1.3132480791390645e-12
Position 169: 6.943588653113521e-13
Position 55: 4.770133694224563e-13
