Gene = ssp6
Position 2389: 1.0793979953333039e-05
Position 2533: 1.0480729865319058e-05
Position 656: 9.943030695826209e-06
Position 2738: 9.667481843462278e-06
Position 954: 9.630673746822114e-06
Position 2891: 7.1859005308509235e-06
Position 2591: 7.178649888743866e-06
Position 806: 6.835379458411434e-06
Position 771: 6.640535599407611e-06
Position 4121: 6.121572643500797e-06
Position 148: 5.354045373299229e-06
Position 168: 5.017265677727246e-06
Position 685: 4.52028924792583e-06
Position 628: 4.10650219888452e-06
Position 2794: 3.437715854053403e-06
Position 1357: 2.7918837617016975e-06
Position 755: 2.5643903786157108e-06
Position 1429: 2.4296989769649233e-06
Position 1756: 2.330273945577074e-06
Position 3032: 2.295374711266881e-06
Position 1338: 2.2001654817364093e-06
Position 586: 2.1890456962263584e-06
Position 1766: 2.0962011750195233e-06
Position 778: 2.0665769897141514e-06
Position 815: 1.7985943547440152e-06
Position 543: 1.6926377679085735e-06
Position 1563: 1.6659254557029282e-06
Position 764: 1.5089624166096946e-06
Position 295: 1.5021614828682704e-06
Position 2496: 1.3471737141407173e-06
Position 699: 1.213003250767572e-06
Position 398: 1.1360053733739834e-06
Position 766: 1.1008304638185042e-06
Position 311: 1.0927087329685784e-06
Position 1483: 1.02298715668163e-06
Position 491: 8.265351134246957e-07
Position 250: 5.476246939369186e-07
Position 2290: 2.591252215587138e-07
Position 198: 2.2747137851281538e-07
Position 2857: 5.7219608901693095e-08
Position 2380: 5.325968423488562e-08
Position 776: 4.619325101732638e-08
Position 758: 4.022574771960225e-08
Position 2780: 3.8675201326660236e-08
Position 2620: 3.8345521692384114e-08
Position 3061: 3.162629156105176e-08
Position 2606: 1.8439406147923598e-08
Position 3234: 1.652793791991499e-08
Position 1437: 1.4853476037073395e-08
Position 665: 7.213777289000393e-09
Position 856: 4.335003952367606e-09
Position 1601: 1.959687709943533e-09
Position 3001: 7.954273754022352e-10
Position 1312: 5.032736390296835e-10
Position 3460: 2.786972456197615e-10
Position 746: 1.8738011973443552e-10
Position 879: 2.0669167485530893e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2619: 0.9913451108168165
Position 2196: 0.9788025733934531
Position 2780: 0.22139942939461663
Position 5053: 0.13381802788994393
Position 3875: 0.13061596515657453
Position 5254: 0.08562048066712412
Position 4182: 0.07134598217084594
Position 4899: 0.0675927444313001
Position 5385: 0.049759785377770635
Position 3690: 0.04833228522295437
Position 3914: 0.046335005248998716
Position 4946: 0.03660464997845368
Position 3137: 0.026242914117458632
Position 876: 0.01951421293290933
Position 5350: 0.01900803517711088
Position 5238: 0.01900631815106865
Position 2065: 0.017877453691275358
Position 4060: 0.017255602858374394
Position 2806: 0.015412378579854561
Position 3572: 0.01376195848515513
Position 4179: 0.011312676307713982
Position 1863: 0.01086433562362192
Position 3897: 0.009793143428461788
Position 3918: 0.00850121419037128
Position 2328: 0.005631423913815638
Position 4865: 0.005588459714466527
Position 3845: 0.005349215690218913
Position 3532: 0.004901795682308502
Position 2880: 0.004893807424854901
Position 1884: 0.004493190474438633
Position 3708: 0.003962118160396542
Position 5207: 0.003788851454667457
Position 4071: 0.0037446921793602896
Position 2652: 0.0033433092196213845
Position 5415: 0.0029872804723042263
Position 1670: 0.002919917571010635
Position 4217: 0.002522310822563003
Position 2461: 0.0024328989629125706
Position 2987: 0.00239777644327924
Position 3987: 0.0022893343971637694
Position 5646: 0.0021642293325790313
Position 5435: 0.0019997005093934607
Position 4976: 0.0019645973217578398
Position 5266: 0.0017701007259409611
Position 3069: 0.0016826188677798151
Position 925: 0.001481730915209581
Position 3452: 0.0014351685187058729
Position 1483: 0.0014316049274356712
Position 1357: 0.001354193651935282
Position 5182: 0.0013278889230971228
Position 300: 0.0013188824738441507
Position 3401: 0.0012979941872271917
Position 429: 0.0011728258138111122
Position 4038: 0.0010975243312730755
Position 3398: 0.001080071294066162
Position 3766: 0.0009432488807402001
Position 1147: 0.0008878266311804411
Position 3582: 0.0008239978489555781
Position 4202: 0.0008219433531170777
Position 4041: 0.0007531965391234265
Position 3609: 0.0007329271796959302
Position 4096: 0.000724415994150584
Position 1881: 0.0006537838932664735
Position 892: 0.0006434162260220606
Position 5678: 0.0006224680479974592
Position 5574: 0.0006147641082144682
Position 518: 0.0005648217546658054
Position 1822: 0.0005601784507798962
Position 4874: 0.0004938059145772011
Position 4493: 0.0004875640707759306
Position 1598: 0.0004847100544763508
Position 4359: 0.00045636732779092337
Position 3021: 0.0004107517957292771
Position 500: 0.0003958106543124774
Position 4917: 0.00036240892182806385
Position 3800: 0.0003538817143182945
Position 3612: 0.00034764436521452825
Position 5398: 0.0003137670254426497
Position 3657: 0.0002995063257594158
Position 3365: 0.00028844866848372645
Position 491: 0.0002721657215906353
Position 4152: 0.00027004341195622383
Position 559: 0.00026958164763690794
Position 1320: 0.00025065140366941355
Position 3585: 0.00024671165770595436
Position 3588: 0.00022314502811793735
Position 1270: 0.00020551587245164055
Position 5556: 0.0002023468264688822
Position 5226: 0.00020107048386042796
Position 5164: 0.00018818402820913055
Position 3930: 0.00017845401065889218
Position 1631: 0.00016972463508833785
Position 1230: 0.0001669529255549575
Position 3722: 0.0001518449508756255
Position 3192: 0.0001504650603001296
Position 3414: 0.0001487037594837845
Position 2757: 0.00012591471530604896
Position 2301: 0.00012536368893131496
Position 3814: 0.00011164512935311645
Position 856: 0.00011019927861729957
Position 2808: 0.00010989318774985108
Position 3300: 0.00010772728563007688
Position 1221: 0.00010040413820267661
Position 2791: 9.074203669436977e-05
Position 1030: 8.995234649744306e-05
Position 2746: 8.907192969920139e-05
Position 3888: 8.443214352763678e-05
Position 1085: 8.192786178336769e-05
Position 4365: 6.939800112555058e-05
Position 2738: 6.909041848193582e-05
Position 2664: 6.659167382837377e-05
Position 1578: 6.604127062337186e-05
Position 4410: 6.60390183686318e-05
Position 343: 6.230199526970824e-05
Position 4422: 6.0485913974334225e-05
Position 3728: 5.853649715519452e-05
Position 2992: 5.330923917632395e-05
Position 1186: 5.260556901691628e-05
Position 910: 5.249738171196094e-05
Position 2134: 5.153505293979776e-05
Position 4988: 4.974051952756809e-05
Position 2238: 4.5882838449572255e-05
Position 2670: 4.2953642792506106e-05
Position 2069: 4.2652267501309024e-05
Position 479: 4.0869900566140864e-05
Position 3054: 3.8879418546145575e-05
Position 4434: 3.7872474003033824e-05
Position 2361: 3.730802120409787e-05
Position 2754: 3.051850284512021e-05
Position 2113: 2.8202821637878782e-05
Position 1260: 2.754875093085184e-05
Position 3615: 2.5417399136840374e-05
Position 458: 2.433038358530816e-05
Position 1324: 2.1874199359188714e-05
Position 717: 1.924174775004865e-05
Position 497: 1.4295222413132295e-05
Position 994: 1.4155350704764656e-05
Position 373: 1.3482289647805053e-05
Position 844: 1.3462646910107764e-05
Position 3770: 1.0842498228174155e-05
Position 938: 9.919632392354153e-06
Position 148: 9.521291030748357e-06
Position 211: 9.38559650113565e-06
Position 325: 7.77208378314589e-06
Position 3435: 6.7827443894970434e-06
Position 3198: 6.381613386635999e-06
Position 311: 5.991256640294841e-06
Position 3420: 5.514379415199306e-06
Position 2273: 5.024959163390829e-06
Position 455: 4.362793904550169e-06
Position 2017: 4.3209771988644194e-06
Position 2794: 4.108181620828386e-06
Position 3219: 4.091764877679179e-06
Position 186: 3.9666520527849986e-06
Position 3779: 3.7444078458091876e-06
Position 2472: 3.556631954516509e-06
Position 2358: 3.438386729962605e-06
Position 2505: 3.4271290275976374e-06
Position 3246: 3.2915385883684042e-06
Position 83: 2.8700061252318547e-06
Position 3223: 2.6999250799354867e-06
Position 2899: 2.459508574601864e-06
Position 1981: 2.2527096539862977e-06
Position 2012: 1.8728231745831552e-06
Position 461: 1.8390267066882098e-06
Position 2579: 1.5918988467174854e-06
Position 527: 1.2194675361992036e-06
Position 316: 1.1936377648118272e-06
Position 352: 1.1754657292454082e-06
Position 1519: 8.824073859799956e-07
Position 370: 8.658696135649318e-07
Position 1541: 8.642749350187905e-07
Position 159: 8.115626902201288e-07
Position 393: 4.893578970765423e-07
Position 598: 4.5703789118852957e-07
Position 464: 4.197455460995616e-07
Position 2699: 1.0627436051782422e-07
Position 966: 6.107065009301382e-08
Position 2574: 4.593049642503701e-08
Position 2654: 2.916626919782693e-08
Position 1116: 1.7268746621146623e-08
Position 217: 1.4033857864161031e-08
Position 656: 1.0203026436024548e-08
Position 623: 9.99249254681753e-09
Position 194: 5.623614009274028e-09
Position 568: 3.513710731500742e-09
Position 1242: 2.0868593288419592e-09
Position 94: 1.9636140108098742e-09
Position 1064: 1.909121849732161e-09
Position 699: 1.7717007675947632e-09
Position 1035: 1.759361569342802e-09
Position 531: 1.4365745204773868e-09
Position 168: 9.20369267170075e-10
Position 261: 8.351178814823623e-10
Position 329: 6.484613464939906e-10
Position 2788: 6.388274044283875e-10
Position 520: 5.100311015589061e-10
Position 162: 5.044815617207001e-10
Position 584: 2.6461529065517727e-10
Position 156: 2.2226239546521928e-10
Position 575: 9.12589858741718e-11
Position 586: 1.7188762759549754e-11
Position 337: 9.171058061415273e-12
Position 116: 6.814645371002485e-14
