Gene = ND-39
Position 1026: 1.8066752559236994e-07
Position 952: 1.6693309498438487e-07
Position 4840: 1.5059199207865754e-07
Position 731: 1.3953164185487632e-07
Position 1627: 1.2882576317504884e-07
Position 665: 1.2004313380713088e-07
Position 1504: 9.036733110898907e-08
Position 1052: 7.288909463258514e-08
Position 796: 1.2803414143496062e-08
Position 4924: 5.536662578289991e-09
Position 692: 8.015008021618298e-10
Position 669: 5.67619657379812e-10
Position 4470: 4.768425741820376e-12
Position 4728: 2.5469772984457064e-12
Position 4477: 1.0352194589668507e-12
Position 4754: 8.369778247853715e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4509: 0.999054177419754
Position 4075: 0.9785281530675107
Position 2689: 0.2573113240873715
Position 684: 0.2222896240750321
Position 3218: 0.1744927410501917
Position 2513: 0.11421191641312856
Position 3542: 0.10065506954960114
Position 3430: 0.09467975318834716
Position 3269: 0.04314741680207146
Position 3838: 0.03988058466112621
Position 2726: 0.03712059530003023
Position 3036: 0.03434286344389841
Position 2205: 0.031672029272101915
Position 3140: 0.02521787772064557
Position 592: 0.02082653852057439
Position 3890: 0.02011638177965378
Position 3063: 0.018025734809933972
Position 2634: 0.013541432174782802
Position 3152: 0.009011707186978675
Position 3817: 0.006618890823019918
Position 1672: 0.006581702904949759
Position 3226: 0.0054582759012166224
Position 895: 0.0030566993037185602
Position 3179: 0.002345563941639447
Position 2617: 0.002144696195005275
Position 1368: 0.0020374695757165973
Position 2652: 0.001971864827913083
Position 60: 0.001967275522756512
Position 665: 0.001855181940664597
Position 2886: 0.0017978410533061272
Position 2065: 0.0017603637151239254
Position 1608: 0.0016727085020304224
Position 2366: 0.0016340798031335814
Position 2791: 0.0015325739282599409
Position 188: 0.0014141896792389584
Position 185: 0.0012145231082049861
Position 1312: 0.001188469918293213
Position 1658: 0.0011296272412254602
Position 1048: 0.0010869955507614316
Position 2047: 0.0009913642615933759
Position 1682: 0.0009432245798747474
Position 1984: 0.0009401318053562116
Position 4525: 0.0008987580807127504
Position 3345: 0.0008039228184269192
Position 779: 0.0006952794436074071
Position 2490: 0.0004847089039878384
Position 2104: 0.00047026632400967467
Position 1385: 0.00042260445989630955
Position 1331: 0.00041076959262250956
Position 2385: 0.0003978763627135783
Position 898: 0.0003724502850930196
Position 1076: 0.00035852884861457514
Position 2563: 0.00035252661533379556
Position 76: 0.00033049602171329
Position 2209: 0.0001936318106779942
Position 254: 0.00019097592156819523
Position 484: 0.00018644270442541312
Position 858: 0.00018521164023254156
Position 1704: 0.00018401576041759878
Position 3024: 0.00015055854689606358
Position 3039: 0.00011137661399374601
Position 3160: 0.00010839207709423929
Position 3354: 9.143572152159709e-05
Position 1766: 9.072918747162421e-05
Position 1124: 8.909313491595202e-05
Position 397: 8.139610398138591e-05
Position 686: 7.897419390703876e-05
Position 1688: 7.030325239114398e-05
Position 1835: 6.990216005966363e-05
Position 4777: 6.844787256961567e-05
Position 940: 6.253925911790898e-05
Position 826: 4.747165619004524e-05
Position 511: 4.066718143112163e-05
Position 524: 3.841374736912093e-05
Position 2480: 3.683217832420999e-05
Position 1414: 3.0027286719750056e-05
Position 4944: 2.5741128376388272e-05
Position 4780: 2.4897992397124407e-05
Position 4774: 1.889657380225577e-05
Position 1254: 1.740037529773666e-05
Position 315: 1.707326471526603e-05
Position 4567: 1.6841799639065406e-05
Position 2092: 1.3975143584582977e-05
Position 4831: 1.2623055793021554e-05
Position 1145: 1.1475031160362979e-05
Position 1119: 1.1222942552640528e-05
Position 1004: 8.682440862040683e-06
Position 1516: 8.65833269353366e-06
Position 371: 7.95837541572553e-06
Position 803: 5.419515158420327e-06
Position 4959: 5.408128194017358e-06
Position 1959: 4.979947200298064e-06
Position 1109: 4.9623884625711035e-06
Position 739: 2.727620142762603e-06
Position 4573: 2.33449045405299e-06
Position 4576: 1.8780533421830758e-06
Position 942: 1.7900731215690065e-06
Position 526: 1.7367014186789872e-06
Position 1541: 1.3413536221138456e-06
Position 4631: 1.2849591729715475e-06
Position 1778: 1.0000271620546061e-06
Position 2089: 9.759908935493675e-07
Position 4644: 9.00175184600304e-07
Position 4981: 8.754142023446016e-07
Position 4717: 7.412223916506757e-07
Position 4976: 7.042899169706197e-07
Position 4636: 6.008796537543669e-07
Position 4744: 4.362455211590241e-07
Position 1026: 1.643015297316663e-07
Position 133: 1.3448263668372638e-07
Position 490: 1.2688177501151913e-07
Position 4988: 9.017576321274056e-08
Position 1180: 5.6925596804454024e-08
Position 784: 5.011773192597465e-08
Position 726: 4.13049614869297e-08
Position 1230: 2.1520749854838244e-08
Position 4978: 1.235123341471507e-08
Position 493: 9.280906152198766e-09
Position 1189: 9.08774148433568e-09
Position 606: 8.050734245911229e-09
Position 327: 4.114022430308696e-09
Position 752: 3.80190993459693e-09
Position 329: 6.380771411145065e-10
Position 137: 6.005311141799784e-10
Position 145: 4.3937122159140824e-10
