Gene = Sgs1
Position 3410: 0.006000947285088576
Position 3122: 0.005831011153245948
Position 3170: 0.005568509357909915
Position 3266: 0.004315394260797272
Position 3458: 0.003531806078633719
Position 632: 0.0034217887021690146
Position 646: 0.0030007486469868605
Position 1826: 0.0029251859077220853
Position 818: 0.002715507266356419
Position 1346: 0.002541759610815944
Position 2978: 0.002522233631337741
Position 244: 0.0023991078540639985
Position 2738: 0.002339744339619521
Position 1778: 0.002319327406844645
Position 2690: 0.002228942693148385
Position 2018: 0.002190292384860269
Position 3314: 0.002186299415666392
Position 3074: 0.002177953873689229
Position 457: 0.0021707968953946022
Position 2642: 0.002145597241768635
Position 2930: 0.0020969629348442367
Position 2594: 0.0020526140155150935
Position 2786: 0.0020390594496319837
Position 2546: 0.0019469142558028742
Position 2834: 0.0019089997453591656
Position 3218: 0.001870298310648903
Position 1538: 0.001861235113629544
Position 2498: 0.0018604961729744363
Position 2882: 0.001857325290919668
Position 3026: 0.0018056635930620893
Position 2450: 0.001757853784201924
Position 2402: 0.0017424838667104252
Position 1250: 0.0017182797332975454
Position 3787: 0.0016766061288223642
Position 2354: 0.0016434298397126038
Position 721: 0.001617099407968163
Position 2306: 0.0015715108854632471
Position 1298: 0.0014643472833292931
Position 2258: 0.001458691444125637
Position 2210: 0.0014332696320230021
Position 1874: 0.0014257944735578973
Position 1922: 0.0014221763563607662
Position 2162: 0.0013669444452749835
Position 1202: 0.0013583980893642547
Position 2114: 0.0013077156100270168
Position 2066: 0.0012567322296928218
Position 1490: 0.0012513263450555166
Position 386: 0.0012070843458744888
Position 794: 0.001195036401584248
Position 3146: 0.0011936332640178093
Position 559: 0.0011726081051942035
Position 1970: 0.0010794651035680302
Position 3798: 0.0010532923115273332
Position 1682: 0.0009935334389852386
Position 3771: 0.0009915357367314005
Position 1058: 0.000982629455724348
Position 3530: 0.0009192035888821284
Position 962: 0.0009005057535986268
Position 110: 0.0008954071181568387
Position 866: 0.0008835253839030969
Position 671: 0.0008804329542066834
Position 914: 0.0008770995438408775
Position 1802: 0.0008427692731169582
Position 1634: 0.0008339451633561263
Position 1394: 0.0008204611836831388
Position 3730: 0.0007887180783911228
Position 1010: 0.000770464539482371
Position 1586: 0.0007633963306921012
Position 3386: 0.0007444861002685901
Position 1154: 0.0007421982580510247
Position 329: 0.0007341844665811374
Position 272: 0.0007278473821349365
Position 1106: 0.0006589809925415151
Position 1730: 0.0006010886168521955
Position 3290: 0.0005343542835168204
Position 1442: 0.0004997677634199111
Position 1082: 0.00047423489207659567
Position 3242: 0.00041998067187949516
Position 1274: 0.0004084649233969759
Position 3482: 0.00038077311250102916
Position 1226: 0.0003715957067379028
Position 1706: 0.0003650332158653574
Position 3434: 0.00035083470620668065
Position 160: 0.00034238755403982036
Position 3194: 0.00034103644608990115
Position 1046: 0.00032700242852231633
Position 1514: 0.0003039938974366249
Position 1370: 0.00030013706939114855
Position 2762: 0.00028865070621439474
Position 2858: 0.00027939929512504826
Position 2714: 0.00027498127534451747
Position 610: 0.0002626291451066703
Position 2666: 0.00026195917821152326
Position 2810: 0.00025155566793469446
Position 2618: 0.0002495537594815501
Position 2570: 0.00023773581554408893
Position 2522: 0.00022647752576370684
Position 2474: 0.00021575238698747493
Position 1562: 0.00021526596756756952
Position 842: 0.00021199744673941492
Position 1994: 0.0002088592882632827
Position 2426: 0.000205535151153845
Position 2330: 0.00020105586000787132
Position 2378: 0.00019580176585618468
Position 2282: 0.0001776959784673256
Position 1898: 0.00017557224670555554
Position 3002: 0.00016989378481422598
Position 2234: 0.00016928095352118817
Position 2186: 0.00016126443306263346
Position 3828: 0.00015840263539492844
Position 2138: 0.00015362754539161453
Position 104: 0.00014682455437621807
Position 2090: 0.00014635231250207818
Position 1130: 0.00013935179125675067
Position 311: 0.0001389307199811144
Position 2042: 0.0001359824960309213
Position 2954: 0.00013436927352359964
Position 2906: 0.00011706959137782712
Position 419: 0.0001145193620625339
Position 250: 0.00010796633918901883
Position 3050: 0.00010252122911397216
Position 197: 0.00010237325954369669
Position 410: 7.997271145499946e-05
Position 986: 7.872054383397838e-05
Position 3856: 7.670604733170218e-05
Position 1850: 7.665126394621213e-05
Position 1946: 7.650592232562188e-05
Position 3859: 6.503869319309517e-05
Position 187: 6.39221923712801e-05
Position 3970: 5.9248045502903975e-05
Position 518: 5.862627164141163e-05
Position 685: 4.9449111427255776e-05
Position 1610: 4.353992027923544e-05
Position 1418: 4.18644928985997e-05
Position 422: 1.7296315235962112e-05
Position 396: 3.3110617314058547e-06
Position 515: 2.8105803605799136e-06
Position 296: 1.597520024741112e-06
Position 223: 2.2802163307344555e-08
Position 486: 1.6932478121431357e-08
Position 398: 6.96217893501714e-09
Position 201: 1.2664445419728847e-09
Position 67: 1.0063759528287868e-09
Position 204: 1.2736371671430117e-11
Position 128: 7.584915738453507e-15
